"","year","county","municip_number","municip","production_final","feed_kg","efcr_region","reference_efcr","efcr_score","prop_below_lice","lice_score","proportion_biomass_bad_momb","momb_score","mean_sustain_score","seaarea","prod_area","maxprod_area","prod_prop_area","aqua_score_area"
"335",2017,"Troms",1931,"Lenvik",13533981.38152,15067438,1.19277276120228,1.18855767041856,0.996466140977705,0.991738066095471,0.991738066095471,0,0.950765483646486,0.979439569167669,702.95,19253.1209638239,213718.888359355,0.0900861927161581,8.82339817818695
"336",2018,"Troms",1931,"Lenvik",15768052.87552,17404959,1.18247659218115,1.15415056810372,0.976045171409957,0.99141852770885,0.99141852770885,0,0.803792623521225,0.919652286160935,702.95,22431.2580916424,127051.292751092,0.176552773340038,16.236716163022
"337",2005,"Troms",1931,"Lenvik",1024499.0448,1341380,1.3283143565941,1.17623110307944,0.885506580005196,1,1,NA,0.803792623521225,0.892850205667793,702.95,1457.42804580696,53364.7520671726,0.0273106870987131,2.43843525930148
"338",2006,"Nordland",1851,"Lodingen",4298536.7108,5947243,1.2919824295079,1.2919824295079,1,0.868398268398268,0.868398268398268,NA,0.880555555555556,0.914447064445803,516.46,8323.07770359757,107012.283562146,0.0777768441766227,7.11228068391713
"339",2007,"Nordland",1851,"Lodingen",2824248.02528,4112353,1.37651251017426,1.37651251017426,1,0.916666666666667,0.916666666666667,NA,0.880555555555556,0.931085150221916,516.46,5468.47389009797,135874.461723506,0.0402465174156559,3.7472934713865
"340",2008,"Nordland",1851,"Lodingen",8944448.06016,11309462,1.28814565946673,1.28814565946673,1,0.868055555555556,0.868055555555556,NA,0.880555555555556,0.914326753293587,516.46,17318.7624601324,164736.639884867,0.105129997019706,9.61231688487922
"341",2009,"Nordland",1851,"Lodingen",6729154.24992,9094282,1.24147946044329,1.24147946044329,1,0.909090909090909,0.909090909090909,NA,0.880555555555556,0.928513078692704,516.46,13029.3812684816,181971.835391191,0.0716010872807427,6.64825459887874
"342",2010,"Nordland",1851,"Lodingen",4965684.41152,8317252,1.35130646069935,1.27685660916767,0.944905279670493,0.954545454545455,0.954545454545455,NA,0.880555555555556,0.926077253270692,516.46,9614.84802602331,88338.494172657,0.108840977153529,10.0795153165638
"343",2011,"Nordland",1851,"Lodingen",4803973.37336,5039121,1.31299138677918,1.29053062695158,0.982893444653356,0.905555555555556,0.905555555555556,0,0.880555555555556,0.921989764564552,516.46,9301.73367416644,121986.97818055,0.0762518574761251,7.03034321220223
"344",2012,"Nordland",1851,"Lodingen",7898383.43408,12235702,1.26483352852117,1.26235960493737,0.998044071786511,0.81763925729443,0.81763925729443,0,1,0.934481019662007,516.46,15293.3110678078,125686.780826335,0.121677959824104,11.3705743966821
"345",2013,"Nordland",1851,"Lodingen",4828692.0196,5904705,1.29737123355564,1.19861379343724,0.923878811581367,0.986486486486487,0.986486486486487,0,0.814814814814815,0.905569293936416,516.46,9349.59535995043,188225.773299608,0.0496722377390277,4.49816532575731
"346",2014,"Nordland",1851,"Lodingen",4824467.3408,7226511,1.2706993399476,1.15775147187438,0.9111136171064,1,1,0.555555555555556,0.814814814814815,0.905476433082398,516.46,9341.41529024513,113206.377398058,0.0825166877074308,7.47169160550987
"347",2015,"Nordland",1851,"Lodingen",5885705.39728,8171504,1.26086687479015,1.26086687479015,1,0.991869918699187,0.991869918699187,0,0.814814814814815,0.931475018603011,516.46,11396.2463642489,134594.780267383,0.0846707899192626,7.88687256151768
"348",2016,"Nordland",1851,"Lodingen",5733600.596,8659721,1.20884798699381,1.20884798699381,1,0.992063492063492,0.992063492063492,NA,0.880555555555556,0.955943174043996,516.46,11101.7321689966,181158.02372089,0.0612820339997806,5.85821420936224
"349",2017,"Nordland",1851,"Lodingen",6434988.75776,9085956,1.18855767041856,1.18855767041856,1,0.972757475083056,0.972757475083056,0,0.958333333333333,0.97687813783782,516.46,12459.8008708516,213718.888359355,0.058299951709936,5.69519482624371
"350",2018,"Nordland",1851,"Lodingen",7026404.53784,9712485,1.15415056810372,1.15415056810372,1,1,1,0.125,0.880555555555556,0.958485588075651,516.46,13604.934627735,127051.292751092,0.107082221149757,10.2636765711172
"351",2005,"Nordland",1851,"Lodingen",1511469.8292,2771533,1.40553419138664,1.17623110307944,0.836856983122572,0.94949494949495,0.94949494949495,NA,0.880555555555556,0.887769502458675,516.46,2926.59611431669,53364.7520671726,0.0548413700232853,4.86864957797241
"352",2006,"Finnmark",2014,"Loppa",7172847.19528,9962016,1.42949957428834,1.2919824295079,0.903800499661639,0.972222222222222,0.972222222222222,NA,0.830340077458223,0.900253268814198,2119.69,3383.91330585133,107012.283562146,0.0316217278354421,2.84675638494097
"353",2007,"Finnmark",2014,"Loppa",5343797.50008,9113491,1.46161742250782,1.37651251017426,0.94177346888248,0.836190476190476,0.836190476190476,NA,0.830340077458223,0.867965686033928,2119.69,2521.0278390142,135874.461723506,0.0185540962373362,1.61043188693791
"354",2008,"Finnmark",2014,"Loppa",5626973.3904,8978921,1.45203399100122,1.28814565946673,0.887131890472144,0.977777777777778,0.977777777777778,NA,0.830340077458223,0.896385421699345,2119.69,2654.62090701942,164736.639884867,0.0161143319960557,1.44446522816877
"355",2009,"Finnmark",2014,"Loppa",9933567.90928,14762235,1.43970962301793,1.24147946044329,0.862312400080298,0.972222222222222,0.972222222222222,NA,0.830340077458223,0.886261856722173,2119.69,4686.33050553619,181971.835391191,0.0257530540122423,2.28239494651562
"356",2010,"Finnmark",2014,"Loppa",5992574.76152,9406850,1.57584376801058,1.27685660916767,0.810268527304348,0.838888888888889,0.838888888888889,0.621848739495798,0.830340077458223,0.826411726192175,2119.69,2827.09960490449,88338.494172657,0.0320030314234126,2.64476804420048
"357",2011,"Finnmark",2014,"Loppa",9744664.13224,13313436,1.41253067887937,1.29053062695158,0.913630157736056,0.892550505050505,0.892550505050505,0.159010600706714,0.739713553265829,0.84493299063326,2119.69,4597.21191883719,121986.97818055,0.0376860873792036,3.18422185145768
"358",2012,"Finnmark",2014,"Loppa",12165639.61424,16645075,1.39510669059345,1.26235960493737,0.904848076099748,0.961538461538462,0.961538461538462,0,0.883179861722298,0.915933257625175,2119.69,5739.3484963556,125686.780826335,0.0456638992471755,4.18250839933332
"359",2013,"Finnmark",2014,"Loppa",11165672.82368,19368013,1.38646851850045,1.19861379343724,0.864508481399644,0.964110916891785,0.964110916891785,0.191449814126394,0.936183395291202,0.920631288999556,2119.69,5267.59706545768,188225.773299608,0.0279855248997862,2.57643498618194
"360",2014,"Finnmark",2014,"Loppa",9402568.38304,13966832,1.32227547107863,1.15775147187438,0.875575095505591,0.995670995670996,0.995670995670996,0,0.859260318368125,0.908192694496855,2119.69,4435.82239999245,113206.377398058,0.0391835027490999,3.55861709415299
"361",2015,"Finnmark",2014,"Loppa",11160438.29912,15752388,1.53737600516952,1.26086687479015,0.820142158164566,0.954803028450314,0.954803028450314,0.230769230769231,0.801852556979338,0.85631288907528,2119.69,5265.1275889965,134594.780267383,0.0391183638662429,3.34975591782004
"362",2016,"Finnmark",2014,"Loppa",2003496.50184,3492166,1.3295319373519,1.20884798699381,0.90922824268632,1,1,NA,0.830340077458223,0.910562245410898,2119.69,945.183730564375,181158.02372089,0.00521745441438807,0.47508170068942
"363",2017,"Finnmark",2014,"Loppa",18415068.60544,22679513,1.36427577657528,1.18855767041856,0.871200449957546,1,1,0.363673098292757,0.761850779122544,0.872293565749965,2119.69,8687.62347581014,213718.888359355,0.0406497691547153,3.54585320828796
"364",2018,"Finnmark",2014,"Loppa",7270209.53984,12005937,1.40866664437296,1.15415056810372,0.819321287058278,1,1,0.120005333570381,0.830340077458223,0.879501827607973,2119.69,3429.84565660073,127051.292751092,0.0269957556694854,2.37428164489707
"365",2005,"Finnmark",2014,"Loppa",4155180.34168,3685929,1.17623110307944,1.17623110307944,1,0.896825396825397,0.896825396825397,NA,0.830340077458223,0.906402927475683,2119.69,1960.27737154018,53364.7520671726,0.0367335609293694,3.32954071629868
"366",2006,"Nordland",1834,"Luroy",12037893.29208,11731972,1.2919824295079,1.2919824295079,1,0.960497835497836,0.960497835497836,NA,1,0.986655323585731,1072.51,11224.0382766408,107012.283562146,0.104885513167492,10.3485849933727
"367",2007,"Nordland",1834,"Luroy",11962957.73784,14395368,1.37651251017426,1.37651251017426,1,0.956565656565657,0.956565656565657,NA,1,0.985307060362761,1072.51,11154.1689474597,135874.461723506,0.0820917250083208,8.08855562480568
"368",2008,"Nordland",1834,"Luroy",9053767.09432,12073795,1.28814565946673,1.28814565946673,1,0.861183261183261,0.861183261183261,NA,1,0.951404482579711,1072.51,8441.66217034806,164736.639884867,0.0512433795921045,4.87531810464619
"369",2009,"Nordland",1834,"Luroy",12994627.19968,15830238,1.24147946044329,1.24147946044329,1,0.887301587301587,0.887301587301587,NA,1,0.960927051274432,1072.51,12116.0895466522,181971.835391191,0.0665822242250066,6.39806603918286
"370",2010,"Nordland",1834,"Luroy",6649355.87624,10818297,1.35130646069935,1.27685660916767,0.944905279670493,0.823163452708907,0.823163452708907,0,1,0.919654679985388,1072.51,6199.80781180595,88338.494172657,0.07018240315132,6.45435755107327
"371",2011,"Nordland",1834,"Luroy",8874902.86664,13951461,1.31299138677918,1.29053062695158,0.982893444653356,0.81294437885347,0.81294437885347,0,1,0.92794540096107,1072.51,8274.89055266617,121986.97818055,0.0678342121108922,6.29464451561202
"372",2012,"Nordland",1834,"Luroy",8409545.28736,15337617,1.26483352852117,1.26235960493737,0.998044071786511,0.879389507154213,0.879389507154213,0,1,0.957437278180379,1072.51,7840.9947574941,125686.780826335,0.0623851983951138,5.97299145501606
"373",2013,"Nordland",1834,"Luroy",11141077.72192,15905140,1.29737123355564,1.19861379343724,0.923878811581367,0.946265779038888,0.946265779038888,0,1,0.956186733486309,1072.51,10387.8543994182,188225.773299608,0.0551882678833964,5.27702895941922
"374",2014,"Nordland",1834,"Luroy",8144403.56472,12958970,1.2706993399476,1.15775147187438,0.9111136171064,0.944006034237774,0.944006034237774,0,1,0.951004202182537,1072.51,7593.77867313125,113206.377398058,0.0670790714062855,6.379247878588
"375",2015,"Nordland",1834,"Luroy",9879578.53064,14481880,1.26086687479015,1.26086687479015,1,0.927940402034245,0.927940402034245,0,1,0.975378911076766,1072.51,9211.64234425786,134594.780267383,0.0684398185870076,6.67547557276869
"376",2016,"Nordland",1834,"Luroy",10901158.928,14239763,1.20884798699381,1.20884798699381,1,0.978849206349206,0.978849206349206,NA,1,0.992899436783809,1072.51,10164.1559780328,181158.02372089,0.0561065735277217,5.57081852555442
"377",2017,"Nordland",1834,"Luroy",17312149.01392,21795762,1.18855767041856,1.18855767041856,1,0.961925818582165,0.961925818582165,0,1,0.987144038712949,1072.51,16141.7133769569,213718.888359355,0.075527780912914,7.45567986854007
"378",2018,"Nordland",1834,"Luroy",14414279.5284,15567940,1.15415056810372,1.15415056810372,1,0.976843879804406,0.976843879804406,0,1,0.992220936350521,1072.51,13439.7623596983,127051.292751092,0.105782177171769,10.4959290882569
"379",2005,"Nordland",1834,"Luroy",5763930.6316,10551569,1.40553419138664,1.17623110307944,0.836856983122572,0.834415584415584,0.834415584415584,NA,1,0.887178926066851,1072.51,5374.24418569524,53364.7520671726,0.100707751418585,8.93457947501476
"380",2006,"Troms",1938,"Lyngen",656093.44296,1598630,1.42578423069247,1.2919824295079,0.906155645220182,NA,1,NA,0.944444444444444,0.949422979208221,487.07,1347.02084497095,107012.283562146,0.012587534814998,1.19508948049426
"381",2007,"Troms",1938,"Lyngen",3510591.2864,5372027,1.38309255533183,1.37651251017426,0.995242512778917,NA,1,NA,0.944444444444444,0.979569178281036,487.07,7207.57034183998,135874.461723506,0.0530458060360659,5.19620366300043
"382",2008,"Troms",1938,"Lyngen",935957.79632,1367821,1.38507178070716,1.28814565946673,0.930020867805897,NA,1,NA,0.944444444444444,0.957685774729332,487.07,1921.60838548874,164736.639884867,0.0116647297579442,1.1171145755245
"383",2009,"Troms",1938,"Lyngen",3879807.0344,5379085,1.37566470803413,1.24147946044329,0.902457883227525,NA,1,NA,0.944444444444444,0.948129777345319,487.07,7965.60460385571,181971.835391191,0.0437738322896606,4.15032738623473
"384",2010,"Troms",1938,"Lyngen",852146.668,1380697,1.27685660916767,1.27685660916767,1,NA,1,NA,0.944444444444444,0.981127552813889,487.07,1749.53634590511,88338.494172657,0.01980491474629,1.94311475387152
"385",2011,"Troms",1938,"Lyngen",4017549.91176,5441600,1.29053062695158,1.29053062695158,1,NA,1,0,0.944444444444444,0.981127552813889,487.07,8248.40353903956,121986.97818055,0.0676170822662017,6.63409824522539
"386",2012,"Troms",1938,"Lyngen",1021426.18624,1391481,1.26235960493737,1.26235960493737,1,1,1,NA,0.944444444444444,0.981127552813889,487.07,2097.08293723695,125686.780826335,0.0166849920369473,1.63701054059294
"387",2013,"Troms",1938,"Lyngen",3762137.3328,4803047,1.19861379343724,1.19861379343724,1,1,1,0,1,1,487.07,7724.01776500298,188225.773299608,0.041035919946565,4.1035919946565
"388",2014,"Troms",1938,"Lyngen",1373660.1868,1182236,1.15775147187438,1.15775147187438,1,NA,1,NA,0.944444444444444,0.981127552813889,487.07,2820.25209271768,113206.377398058,0.0249124842393027,2.44423246962216
"389",2015,"Troms",1938,"Lyngen",3528970.97696,3914642,1.2839955626662,1.26086687479015,0.981986940961054,1,1,0,1,0.993959229557207,487.07,7245.30555558749,134594.780267383,0.0538305091861223,5.35053314373103
"390",2016,"Troms",1938,"Lyngen",928112.87624,1896117,1.22930794511588,1.20884798699381,0.983356523315933,NA,1,NA,0.944444444444444,0.975653948438217,487.07,1905.50203510789,181158.02372089,0.0105184523211829,1.02623695386212
"391",2017,"Troms",1938,"Lyngen",5540668.278,6282006,1.19277276120228,1.18855767041856,0.996466140977705,1,1,0,0.833333333333333,0.939926224334662,487.07,11375.5071714538,213718.888359355,0.0532264941988965,5.00289777269396
"392",2018,"Troms",1938,"Lyngen",3224675.132,4058139,1.18247659218115,1.15415056810372,0.976045171409957,1,1,0.5,0.944444444444444,0.973229903301269,487.07,6620.55789106289,127051.292751092,0.0521093311819607,5.07143593473135
"393",2005,"Troms",1938,"Lyngen",2839127.06088,2356582,1.3283143565941,1.17623110307944,0.885506580005196,NA,1,NA,0.944444444444444,0.942155822332267,487.07,5828.99185102757,53364.7520671726,0.10922925011795,10.2910973967614
"394",2012,"Finnmark",2018,"Masoy",5872288.71768,9476443,1.39510669059345,1.26235960493737,0.904848076099748,1,1,0,1,0.967219898074154,2746.77,2137.88876304896,125686.780826335,0.0170096548657964,1.64520766455722
"395",2013,"Finnmark",2018,"Masoy",3370927.40144,6157892,1.38646851850045,1.19861379343724,0.864508481399644,1,1,0,1,0.952627438036563,2746.77,1227.2332235462,188225.773299608,0.00652000627774157,0.621113687634726
"396",2014,"Finnmark",2018,"Masoy",12748693.59104,14881075,1.32227547107863,1.15775147187438,0.875575095505591,1,1,0,1,0.956675091804366,2746.77,4641.34004341099,113206.377398058,0.04099892735805,3.92226525941431
"397",2015,"Finnmark",2018,"Masoy",1084568.18344,7490718,1.53737600516952,1.26086687479015,0.820142158164566,0.993055555555556,0.993055555555556,0,1,0.933872443865651,2746.77,394.852202201131,134594.780267383,0.0029336368127852,0.273964257976996
"398",2016,"Finnmark",2018,"Masoy",8459452.40888,8012747,1.3295319373519,1.20884798699381,0.90922824268632,1,1,NA,1,0.968778084690756,2746.77,3079.78185610007,181158.02372089,0.0170005269037661,1.64697378925641
"399",2017,"Finnmark",2018,"Masoy",10734765.20904,13842776,1.36427577657528,1.18855767041856,0.871200449957546,0.976239316239316,0.976239316239316,0,1,0.947453988506086,2746.77,3908.14127467535,213718.888359355,0.0182863634781033,1.7325488012601
"400",2018,"Finnmark",2018,"Masoy",8455885.01216,11992067,1.40866664437296,1.15415056810372,0.819321287058278,1,1,0,1,0.935731851750103,2746.77,3078.48309547578,127051.292751092,0.0242302382668934,2.26730057218264
"401",2011,"Finnmark",2018,"Masoy",1778450.89208,2816696,1.41253067887937,1.29053062695158,0.913630157736056,0.936507936507937,0.936507936507937,NA,1,0.949352058176661,2746.77,647.469898127619,121986.97818055,0.00530769683604521,0.503887291547728
"402",2006,"Nordland",1837,"Meloy",5084735.64536,6536083,1.2919824295079,1.2919824295079,1,0.95,0.95,NA,0.840530934676866,0.927738904490071,1872.46,2715.53765920767,107012.283562146,0.0253759434787752,2.35422500034009
