"","Kommune","Kommunenummer","Ar","Uke","tot_loc","key"
"359","Alstahaug",1820,2018,46,3,"Alstahaug _ 2018 _ 46"
"360","Alstahaug",1820,2018,47,3,"Alstahaug _ 2018 _ 47"
"361","Alstahaug",1820,2018,48,3,"Alstahaug _ 2018 _ 48"
"362","Alstahaug",1820,2018,49,3,"Alstahaug _ 2018 _ 49"
"363","Alstahaug",1820,2018,50,3,"Alstahaug _ 2018 _ 50"
"364","Alstahaug",1820,2018,51,3,"Alstahaug _ 2018 _ 51"
"365","Alstahaug",1820,2018,52,3,"Alstahaug _ 2018 _ 52"
"366","Alstahaug",1820,2019,1,3,"Alstahaug _ 2019 _ 1"
"367","Alstahaug",1820,2019,2,3,"Alstahaug _ 2019 _ 2"
"368","Alstahaug",1820,2019,3,3,"Alstahaug _ 2019 _ 3"
"369","Alstahaug",1820,2019,4,3,"Alstahaug _ 2019 _ 4"
"370","Alstahaug",1820,2019,5,3,"Alstahaug _ 2019 _ 5"
"371","Alstahaug",1820,2019,6,3,"Alstahaug _ 2019 _ 6"
"372","Alstahaug",1820,2019,7,3,"Alstahaug _ 2019 _ 7"
"373","Alstahaug",1820,2019,8,3,"Alstahaug _ 2019 _ 8"
"374","Alstahaug",1820,2019,9,3,"Alstahaug _ 2019 _ 9"
"375","Alstahaug",1820,2019,10,3,"Alstahaug _ 2019 _ 10"
"376","Alstahaug",1820,2019,11,3,"Alstahaug _ 2019 _ 11"
"377","Alstahaug",1820,2019,12,3,"Alstahaug _ 2019 _ 12"
"378","Alstahaug",1820,2019,13,3,"Alstahaug _ 2019 _ 13"
"379","Alstahaug",1820,2019,14,3,"Alstahaug _ 2019 _ 14"
"380","Alta",2012,2012,1,23,"Alta _ 2012 _ 1"
"381","Alta",2012,2012,2,23,"Alta _ 2012 _ 2"
"382","Alta",2012,2012,3,23,"Alta _ 2012 _ 3"
"383","Alta",2012,2012,4,23,"Alta _ 2012 _ 4"
"384","Alta",2012,2012,5,23,"Alta _ 2012 _ 5"
"385","Alta",2012,2012,6,23,"Alta _ 2012 _ 6"
"386","Alta",2012,2012,7,23,"Alta _ 2012 _ 7"
"387","Alta",2012,2012,8,23,"Alta _ 2012 _ 8"
"388","Alta",2012,2012,9,23,"Alta _ 2012 _ 9"
"389","Alta",2012,2012,10,22,"Alta _ 2012 _ 10"
"390","Alta",2012,2012,11,22,"Alta _ 2012 _ 11"
"391","Alta",2012,2012,12,23,"Alta _ 2012 _ 12"
"392","Alta",2012,2012,13,23,"Alta _ 2012 _ 13"
"393","Alta",2012,2012,14,23,"Alta _ 2012 _ 14"
"394","Alta",2012,2012,15,23,"Alta _ 2012 _ 15"
"395","Alta",2012,2012,16,23,"Alta _ 2012 _ 16"
"396","Alta",2012,2012,17,23,"Alta _ 2012 _ 17"
"397","Alta",2012,2012,18,23,"Alta _ 2012 _ 18"
"398","Alta",2012,2012,19,23,"Alta _ 2012 _ 19"
"399","Alta",2012,2012,20,23,"Alta _ 2012 _ 20"
"400","Alta",2012,2012,21,23,"Alta _ 2012 _ 21"
"401","Alta",2012,2012,22,23,"Alta _ 2012 _ 22"
"402","Alta",2012,2012,23,23,"Alta _ 2012 _ 23"
"403","Alta",2012,2012,24,23,"Alta _ 2012 _ 24"
"404","Alta",2012,2012,25,23,"Alta _ 2012 _ 25"
"405","Alta",2012,2012,26,23,"Alta _ 2012 _ 26"
"406","Alta",2012,2012,27,23,"Alta _ 2012 _ 27"
"407","Alta",2012,2012,28,23,"Alta _ 2012 _ 28"
"408","Alta",2012,2012,29,23,"Alta _ 2012 _ 29"
"409","Alta",2012,2012,30,23,"Alta _ 2012 _ 30"
"410","Alta",2012,2012,31,23,"Alta _ 2012 _ 31"
"411","Alta",2012,2012,32,23,"Alta _ 2012 _ 32"
"412","Alta",2012,2012,33,23,"Alta _ 2012 _ 33"
"413","Alta",2012,2012,34,23,"Alta _ 2012 _ 34"
"414","Alta",2012,2012,35,23,"Alta _ 2012 _ 35"
"415","Alta",2012,2012,36,23,"Alta _ 2012 _ 36"
"416","Alta",2012,2012,37,23,"Alta _ 2012 _ 37"
"417","Alta",2012,2012,38,23,"Alta _ 2012 _ 38"
"418","Alta",2012,2012,39,23,"Alta _ 2012 _ 39"
"419","Alta",2012,2012,40,22,"Alta _ 2012 _ 40"
"420","Alta",2012,2012,41,22,"Alta _ 2012 _ 41"
"421","Alta",2012,2012,42,22,"Alta _ 2012 _ 42"
"422","Alta",2012,2012,43,22,"Alta _ 2012 _ 43"
"423","Alta",2012,2012,44,22,"Alta _ 2012 _ 44"
"424","Alta",2012,2012,45,22,"Alta _ 2012 _ 45"
"425","Alta",2012,2012,46,22,"Alta _ 2012 _ 46"
"426","Alta",2012,2012,47,22,"Alta _ 2012 _ 47"
"427","Alta",2012,2012,48,21,"Alta _ 2012 _ 48"
"428","Alta",2012,2012,49,21,"Alta _ 2012 _ 49"
"429","Alta",2012,2012,50,21,"Alta _ 2012 _ 50"
"430","Alta",2012,2012,51,21,"Alta _ 2012 _ 51"
"431","Alta",2012,2012,52,21,"Alta _ 2012 _ 52"
"432","Alta",2012,2013,1,21,"Alta _ 2013 _ 1"
"433","Alta",2012,2013,2,21,"Alta _ 2013 _ 2"
"434","Alta",2012,2013,3,21,"Alta _ 2013 _ 3"
"435","Alta",2012,2013,4,21,"Alta _ 2013 _ 4"
"436","Alta",2012,2013,5,21,"Alta _ 2013 _ 5"
"437","Alta",2012,2013,6,21,"Alta _ 2013 _ 6"
"438","Alta",2012,2013,7,21,"Alta _ 2013 _ 7"
"439","Alta",2012,2013,8,21,"Alta _ 2013 _ 8"
"440","Alta",2012,2013,9,21,"Alta _ 2013 _ 9"
"441","Alta",2012,2013,10,21,"Alta _ 2013 _ 10"
"442","Alta",2012,2013,11,21,"Alta _ 2013 _ 11"
"443","Alta",2012,2013,12,21,"Alta _ 2013 _ 12"
"444","Alta",2012,2013,13,21,"Alta _ 2013 _ 13"
"445","Alta",2012,2013,14,21,"Alta _ 2013 _ 14"
"446","Alta",2012,2013,15,21,"Alta _ 2013 _ 15"
"447","Alta",2012,2013,16,21,"Alta _ 2013 _ 16"
"448","Alta",2012,2013,17,21,"Alta _ 2013 _ 17"
"449","Alta",2012,2013,18,21,"Alta _ 2013 _ 18"
"450","Alta",2012,2013,19,21,"Alta _ 2013 _ 19"
"451","Alta",2012,2013,20,21,"Alta _ 2013 _ 20"
"452","Alta",2012,2013,21,21,"Alta _ 2013 _ 21"
"453","Alta",2012,2013,22,21,"Alta _ 2013 _ 22"
"454","Alta",2012,2013,23,21,"Alta _ 2013 _ 23"
"455","Alta",2012,2013,24,21,"Alta _ 2013 _ 24"
"456","Alta",2012,2013,25,21,"Alta _ 2013 _ 25"
"457","Alta",2012,2013,26,21,"Alta _ 2013 _ 26"
"458","Alta",2012,2013,27,21,"Alta _ 2013 _ 27"
"459","Alta",2012,2013,28,21,"Alta _ 2013 _ 28"
"460","Alta",2012,2013,29,21,"Alta _ 2013 _ 29"
"461","Alta",2012,2013,30,21,"Alta _ 2013 _ 30"
"462","Alta",2012,2013,31,21,"Alta _ 2013 _ 31"
"463","Alta",2012,2013,32,21,"Alta _ 2013 _ 32"
"464","Alta",2012,2013,33,21,"Alta _ 2013 _ 33"
"465","Alta",2012,2013,34,21,"Alta _ 2013 _ 34"
"466","Alta",2012,2013,35,21,"Alta _ 2013 _ 35"
"467","Alta",2012,2013,36,21,"Alta _ 2013 _ 36"
"468","Alta",2012,2013,37,21,"Alta _ 2013 _ 37"
"469","Alta",2012,2013,38,21,"Alta _ 2013 _ 38"
"470","Alta",2012,2013,39,21,"Alta _ 2013 _ 39"
"471","Alta",2012,2013,40,21,"Alta _ 2013 _ 40"
"472","Alta",2012,2013,41,21,"Alta _ 2013 _ 41"
"473","Alta",2012,2013,42,21,"Alta _ 2013 _ 42"
"474","Alta",2012,2013,43,21,"Alta _ 2013 _ 43"
"475","Alta",2012,2013,44,21,"Alta _ 2013 _ 44"
"476","Alta",2012,2013,45,21,"Alta _ 2013 _ 45"
"477","Alta",2012,2013,46,21,"Alta _ 2013 _ 46"
"478","Alta",2012,2013,47,21,"Alta _ 2013 _ 47"
"479","Alta",2012,2013,48,21,"Alta _ 2013 _ 48"
"480","Alta",2012,2013,49,21,"Alta _ 2013 _ 49"
"481","Alta",2012,2013,50,21,"Alta _ 2013 _ 50"
"482","Alta",2012,2013,51,21,"Alta _ 2013 _ 51"
"483","Alta",2012,2013,52,21,"Alta _ 2013 _ 52"
"484","Alta",2012,2014,1,21,"Alta _ 2014 _ 1"
"485","Alta",2012,2014,2,21,"Alta _ 2014 _ 2"
"486","Alta",2012,2014,3,21,"Alta _ 2014 _ 3"
"487","Alta",2012,2014,4,21,"Alta _ 2014 _ 4"
"488","Alta",2012,2014,5,21,"Alta _ 2014 _ 5"
"489","Alta",2012,2014,6,21,"Alta _ 2014 _ 6"
"490","Alta",2012,2014,7,21,"Alta _ 2014 _ 7"
"491","Alta",2012,2014,8,21,"Alta _ 2014 _ 8"
"492","Alta",2012,2014,9,21,"Alta _ 2014 _ 9"
"493","Alta",2012,2014,10,21,"Alta _ 2014 _ 10"
"494","Alta",2012,2014,11,21,"Alta _ 2014 _ 11"
"495","Alta",2012,2014,12,21,"Alta _ 2014 _ 12"
"496","Alta",2012,2014,13,21,"Alta _ 2014 _ 13"
"497","Alta",2012,2014,14,21,"Alta _ 2014 _ 14"
"498","Alta",2012,2014,15,21,"Alta _ 2014 _ 15"
"499","Alta",2012,2014,16,21,"Alta _ 2014 _ 16"
"500","Alta",2012,2014,17,21,"Alta _ 2014 _ 17"
"501","Alta",2012,2014,18,21,"Alta _ 2014 _ 18"
"502","Alta",2012,2014,19,21,"Alta _ 2014 _ 19"
"503","Alta",2012,2014,20,21,"Alta _ 2014 _ 20"
"504","Alta",2012,2014,21,21,"Alta _ 2014 _ 21"
"505","Alta",2012,2014,22,21,"Alta _ 2014 _ 22"
"506","Alta",2012,2014,23,21,"Alta _ 2014 _ 23"
"507","Alta",2012,2014,24,21,"Alta _ 2014 _ 24"
"508","Alta",2012,2014,25,21,"Alta _ 2014 _ 25"
"509","Alta",2012,2014,26,21,"Alta _ 2014 _ 26"
"510","Alta",2012,2014,27,21,"Alta _ 2014 _ 27"
"511","Alta",2012,2014,28,21,"Alta _ 2014 _ 28"
"512","Alta",2012,2014,29,21,"Alta _ 2014 _ 29"
"513","Alta",2012,2014,30,21,"Alta _ 2014 _ 30"
"514","Alta",2012,2014,31,21,"Alta _ 2014 _ 31"
"515","Alta",2012,2014,32,21,"Alta _ 2014 _ 32"
"516","Alta",2012,2014,33,21,"Alta _ 2014 _ 33"
"517","Alta",2012,2014,34,21,"Alta _ 2014 _ 34"
"518","Alta",2012,2014,35,21,"Alta _ 2014 _ 35"
"519","Alta",2012,2014,36,21,"Alta _ 2014 _ 36"
"520","Alta",2012,2014,37,21,"Alta _ 2014 _ 37"
"521","Alta",2012,2014,38,21,"Alta _ 2014 _ 38"
"522","Alta",2012,2014,39,21,"Alta _ 2014 _ 39"
"523","Alta",2012,2014,40,21,"Alta _ 2014 _ 40"
"524","Alta",2012,2014,41,21,"Alta _ 2014 _ 41"
"525","Alta",2012,2014,42,21,"Alta _ 2014 _ 42"
"526","Alta",2012,2014,43,21,"Alta _ 2014 _ 43"
"527","Alta",2012,2014,44,21,"Alta _ 2014 _ 44"
"528","Alta",2012,2014,45,21,"Alta _ 2014 _ 45"
"529","Alta",2012,2014,46,21,"Alta _ 2014 _ 46"
"530","Alta",2012,2014,47,21,"Alta _ 2014 _ 47"
"531","Alta",2012,2014,48,21,"Alta _ 2014 _ 48"
"532","Alta",2012,2014,49,21,"Alta _ 2014 _ 49"
"533","Alta",2012,2014,50,21,"Alta _ 2014 _ 50"
"534","Alta",2012,2014,51,21,"Alta _ 2014 _ 51"
"535","Alta",2012,2014,52,21,"Alta _ 2014 _ 52"
"536","Alta",2012,2015,1,21,"Alta _ 2015 _ 1"
"537","Alta",2012,2015,2,21,"Alta _ 2015 _ 2"
"538","Alta",2012,2015,3,21,"Alta _ 2015 _ 3"
"539","Alta",2012,2015,4,21,"Alta _ 2015 _ 4"
"540","Alta",2012,2015,5,21,"Alta _ 2015 _ 5"
"541","Alta",2012,2015,6,21,"Alta _ 2015 _ 6"
"542","Alta",2012,2015,7,21,"Alta _ 2015 _ 7"
"543","Alta",2012,2015,8,21,"Alta _ 2015 _ 8"
"544","Alta",2012,2015,9,21,"Alta _ 2015 _ 9"
"545","Alta",2012,2015,10,21,"Alta _ 2015 _ 10"
"546","Alta",2012,2015,11,21,"Alta _ 2015 _ 11"
"547","Alta",2012,2015,12,21,"Alta _ 2015 _ 12"
"548","Alta",2012,2015,13,21,"Alta _ 2015 _ 13"
"549","Alta",2012,2015,14,21,"Alta _ 2015 _ 14"
"550","Alta",2012,2015,15,21,"Alta _ 2015 _ 15"
"551","Alta",2012,2015,16,21,"Alta _ 2015 _ 16"
"552","Alta",2012,2015,17,21,"Alta _ 2015 _ 17"
"553","Alta",2012,2015,18,21,"Alta _ 2015 _ 18"
"554","Alta",2012,2015,19,21,"Alta _ 2015 _ 19"
"555","Alta",2012,2015,20,21,"Alta _ 2015 _ 20"
"556","Alta",2012,2015,21,21,"Alta _ 2015 _ 21"
"557","Alta",2012,2015,22,21,"Alta _ 2015 _ 22"
"558","Alta",2012,2015,23,21,"Alta _ 2015 _ 23"
"559","Alta",2012,2015,24,21,"Alta _ 2015 _ 24"
"560","Alta",2012,2015,25,21,"Alta _ 2015 _ 25"
"561","Alta",2012,2015,26,21,"Alta _ 2015 _ 26"
"562","Alta",2012,2015,27,21,"Alta _ 2015 _ 27"
"563","Alta",2012,2015,28,21,"Alta _ 2015 _ 28"
"564","Alta",2012,2015,29,21,"Alta _ 2015 _ 29"
"565","Alta",2012,2015,30,21,"Alta _ 2015 _ 30"
"566","Alta",2012,2015,31,21,"Alta _ 2015 _ 31"
"567","Alta",2012,2015,32,21,"Alta _ 2015 _ 32"
"568","Alta",2012,2015,33,21,"Alta _ 2015 _ 33"
"569","Alta",2012,2015,34,21,"Alta _ 2015 _ 34"
"570","Alta",2012,2015,35,21,"Alta _ 2015 _ 35"
"571","Alta",2012,2015,36,21,"Alta _ 2015 _ 36"
"572","Alta",2012,2015,37,21,"Alta _ 2015 _ 37"
"573","Alta",2012,2015,38,21,"Alta _ 2015 _ 38"
"574","Alta",2012,2015,39,21,"Alta _ 2015 _ 39"
"575","Alta",2012,2015,40,21,"Alta _ 2015 _ 40"
"576","Alta",2012,2015,41,21,"Alta _ 2015 _ 41"
"577","Alta",2012,2015,42,21,"Alta _ 2015 _ 42"
"578","Alta",2012,2015,43,21,"Alta _ 2015 _ 43"
"579","Alta",2012,2015,44,21,"Alta _ 2015 _ 44"
"580","Alta",2012,2015,45,21,"Alta _ 2015 _ 45"
"581","Alta",2012,2015,46,21,"Alta _ 2015 _ 46"
"582","Alta",2012,2015,47,21,"Alta _ 2015 _ 47"
"583","Alta",2012,2015,48,21,"Alta _ 2015 _ 48"
"584","Alta",2012,2015,49,21,"Alta _ 2015 _ 49"
"585","Alta",2012,2015,50,21,"Alta _ 2015 _ 50"
"586","Alta",2012,2015,51,21,"Alta _ 2015 _ 51"
"587","Alta",2012,2015,52,21,"Alta _ 2015 _ 52"
"588","Alta",2012,2015,53,21,"Alta _ 2015 _ 53"
"589","Alta",2012,2016,1,21,"Alta _ 2016 _ 1"
"590","Alta",2012,2016,2,21,"Alta _ 2016 _ 2"
"591","Alta",2012,2016,3,21,"Alta _ 2016 _ 3"
"592","Alta",2012,2016,4,21,"Alta _ 2016 _ 4"
"593","Alta",2012,2016,5,21,"Alta _ 2016 _ 5"
"594","Alta",2012,2016,6,21,"Alta _ 2016 _ 6"
"595","Alta",2012,2016,7,21,"Alta _ 2016 _ 7"
"596","Alta",2012,2016,8,21,"Alta _ 2016 _ 8"
"597","Alta",2012,2016,9,21,"Alta _ 2016 _ 9"
"598","Alta",2012,2016,10,21,"Alta _ 2016 _ 10"
"599","Alta",2012,2016,11,21,"Alta _ 2016 _ 11"
"600","Alta",2012,2016,12,21,"Alta _ 2016 _ 12"
"601","Alta",2012,2016,13,21,"Alta _ 2016 _ 13"
"602","Alta",2012,2016,14,21,"Alta _ 2016 _ 14"
"603","Alta",2012,2016,15,21,"Alta _ 2016 _ 15"
"604","Alta",2012,2016,16,21,"Alta _ 2016 _ 16"
"605","Alta",2012,2016,17,21,"Alta _ 2016 _ 17"
"606","Alta",2012,2016,18,21,"Alta _ 2016 _ 18"
"607","Alta",2012,2016,19,21,"Alta _ 2016 _ 19"
"608","Alta",2012,2016,20,21,"Alta _ 2016 _ 20"
"609","Alta",2012,2016,21,21,"Alta _ 2016 _ 21"
"610","Alta",2012,2016,22,21,"Alta _ 2016 _ 22"
"611","Alta",2012,2016,23,21,"Alta _ 2016 _ 23"
"612","Alta",2012,2016,24,21,"Alta _ 2016 _ 24"
"613","Alta",2012,2016,25,21,"Alta _ 2016 _ 25"
"614","Alta",2012,2016,26,21,"Alta _ 2016 _ 26"
"615","Alta",2012,2016,27,21,"Alta _ 2016 _ 27"
"616","Alta",2012,2016,28,21,"Alta _ 2016 _ 28"
"617","Alta",2012,2016,29,21,"Alta _ 2016 _ 29"
"618","Alta",2012,2016,30,21,"Alta _ 2016 _ 30"
"619","Alta",2012,2016,31,21,"Alta _ 2016 _ 31"
"620","Alta",2012,2016,32,21,"Alta _ 2016 _ 32"
"621","Alta",2012,2016,33,21,"Alta _ 2016 _ 33"
"622","Alta",2012,2016,34,21,"Alta _ 2016 _ 34"
"623","Alta",2012,2016,35,21,"Alta _ 2016 _ 35"
"624","Alta",2012,2016,36,21,"Alta _ 2016 _ 36"
"625","Alta",2012,2016,37,21,"Alta _ 2016 _ 37"
"626","Alta",2012,2016,38,21,"Alta _ 2016 _ 38"
"627","Alta",2012,2016,39,21,"Alta _ 2016 _ 39"
"628","Alta",2012,2016,40,21,"Alta _ 2016 _ 40"
"629","Alta",2012,2016,41,21,"Alta _ 2016 _ 41"
"630","Alta",2012,2016,42,21,"Alta _ 2016 _ 42"
"631","Alta",2012,2016,43,21,"Alta _ 2016 _ 43"
"632","Alta",2012,2016,44,21,"Alta _ 2016 _ 44"
"633","Alta",2012,2016,45,21,"Alta _ 2016 _ 45"
"634","Alta",2012,2016,46,21,"Alta _ 2016 _ 46"
"635","Alta",2012,2016,47,21,"Alta _ 2016 _ 47"
"636","Alta",2012,2016,48,21,"Alta _ 2016 _ 48"
"637","Alta",2012,2016,49,21,"Alta _ 2016 _ 49"
"638","Alta",2012,2016,50,21,"Alta _ 2016 _ 50"
"639","Alta",2012,2016,51,21,"Alta _ 2016 _ 51"
"640","Alta",2012,2016,52,21,"Alta _ 2016 _ 52"
"641","Alta",2012,2017,1,21,"Alta _ 2017 _ 1"
"642","Alta",2012,2017,2,21,"Alta _ 2017 _ 2"
"643","Alta",2012,2017,3,21,"Alta _ 2017 _ 3"
"644","Alta",2012,2017,4,21,"Alta _ 2017 _ 4"
"645","Alta",2012,2017,5,21,"Alta _ 2017 _ 5"
"646","Alta",2012,2017,6,21,"Alta _ 2017 _ 6"
"647","Alta",2012,2017,7,21,"Alta _ 2017 _ 7"
"648","Alta",2012,2017,8,21,"Alta _ 2017 _ 8"
"649","Alta",2012,2017,9,21,"Alta _ 2017 _ 9"
"650","Alta",2012,2017,10,21,"Alta _ 2017 _ 10"
"651","Alta",2012,2017,11,21,"Alta _ 2017 _ 11"
"652","Alta",2012,2017,12,21,"Alta _ 2017 _ 12"
"653","Alta",2012,2017,13,21,"Alta _ 2017 _ 13"
"654","Alta",2012,2017,14,21,"Alta _ 2017 _ 14"
"655","Alta",2012,2017,15,21,"Alta _ 2017 _ 15"
"656","Alta",2012,2017,16,21,"Alta _ 2017 _ 16"
"657","Alta",2012,2017,17,21,"Alta _ 2017 _ 17"
"658","Alta",2012,2017,18,21,"Alta _ 2017 _ 18"
"659","Alta",2012,2017,19,21,"Alta _ 2017 _ 19"
"660","Alta",2012,2017,20,21,"Alta _ 2017 _ 20"
"661","Alta",2012,2017,21,21,"Alta _ 2017 _ 21"
"662","Alta",2012,2017,22,21,"Alta _ 2017 _ 22"
"663","Alta",2012,2017,23,21,"Alta _ 2017 _ 23"
"664","Alta",2012,2017,24,21,"Alta _ 2017 _ 24"
"665","Alta",2012,2017,25,22,"Alta _ 2017 _ 25"
"666","Alta",2012,2017,26,22,"Alta _ 2017 _ 26"
"667","Alta",2012,2017,27,22,"Alta _ 2017 _ 27"
"668","Alta",2012,2017,28,22,"Alta _ 2017 _ 28"
"669","Alta",2012,2017,29,22,"Alta _ 2017 _ 29"
"670","Alta",2012,2017,30,22,"Alta _ 2017 _ 30"
"671","Alta",2012,2017,31,22,"Alta _ 2017 _ 31"
"672","Alta",2012,2017,32,22,"Alta _ 2017 _ 32"
"673","Alta",2012,2017,33,22,"Alta _ 2017 _ 33"
"674","Alta",2012,2017,34,22,"Alta _ 2017 _ 34"
"675","Alta",2012,2017,35,22,"Alta _ 2017 _ 35"
"676","Alta",2012,2017,36,22,"Alta _ 2017 _ 36"
"677","Alta",2012,2017,37,22,"Alta _ 2017 _ 37"
"678","Alta",2012,2017,38,22,"Alta _ 2017 _ 38"
"679","Alta",2012,2017,39,22,"Alta _ 2017 _ 39"
"680","Alta",2012,2017,40,22,"Alta _ 2017 _ 40"
"681","Alta",2012,2017,41,22,"Alta _ 2017 _ 41"
"682","Alta",2012,2017,42,22,"Alta _ 2017 _ 42"
"683","Alta",2012,2017,43,22,"Alta _ 2017 _ 43"
"684","Alta",2012,2017,44,22,"Alta _ 2017 _ 44"
"685","Alta",2012,2017,45,22,"Alta _ 2017 _ 45"
"686","Alta",2012,2017,46,22,"Alta _ 2017 _ 46"
"687","Alta",2012,2017,47,22,"Alta _ 2017 _ 47"
"688","Alta",2012,2017,48,22,"Alta _ 2017 _ 48"
"689","Alta",2012,2017,49,22,"Alta _ 2017 _ 49"
"690","Alta",2012,2017,50,22,"Alta _ 2017 _ 50"
"691","Alta",2012,2017,51,22,"Alta _ 2017 _ 51"
"692","Alta",2012,2017,52,22,"Alta _ 2017 _ 52"
"693","Alta",2012,2018,1,22,"Alta _ 2018 _ 1"
"694","Alta",2012,2018,2,22,"Alta _ 2018 _ 2"
"695","Alta",2012,2018,3,22,"Alta _ 2018 _ 3"
"696","Alta",2012,2018,4,22,"Alta _ 2018 _ 4"
"697","Alta",2012,2018,5,22,"Alta _ 2018 _ 5"
"698","Alta",2012,2018,6,22,"Alta _ 2018 _ 6"
"699","Alta",2012,2018,7,21,"Alta _ 2018 _ 7"
"700","Alta",2012,2018,8,21,"Alta _ 2018 _ 8"
"701","Alta",2012,2018,9,21,"Alta _ 2018 _ 9"
"702","Alta",2012,2018,10,21,"Alta _ 2018 _ 10"
"703","Alta",2012,2018,11,21,"Alta _ 2018 _ 11"
"704","Alta",2012,2018,12,21,"Alta _ 2018 _ 12"
"705","Alta",2012,2018,13,21,"Alta _ 2018 _ 13"
"706","Alta",2012,2018,14,21,"Alta _ 2018 _ 14"
"707","Alta",2012,2018,15,21,"Alta _ 2018 _ 15"
"708","Alta",2012,2018,16,21,"Alta _ 2018 _ 16"
"709","Alta",2012,2018,17,21,"Alta _ 2018 _ 17"
"710","Alta",2012,2018,18,21,"Alta _ 2018 _ 18"
"711","Alta",2012,2018,19,21,"Alta _ 2018 _ 19"
"712","Alta",2012,2018,20,21,"Alta _ 2018 _ 20"
"713","Alta",2012,2018,21,21,"Alta _ 2018 _ 21"
"714","Alta",2012,2018,22,21,"Alta _ 2018 _ 22"
"715","Alta",2012,2018,23,21,"Alta _ 2018 _ 23"
"716","Alta",2012,2018,24,21,"Alta _ 2018 _ 24"
"717","Alta",2012,2018,25,21,"Alta _ 2018 _ 25"
"718","Alta",2012,2018,26,21,"Alta _ 2018 _ 26"
"719","Alta",2012,2018,27,21,"Alta _ 2018 _ 27"
"720","Alta",2012,2018,28,21,"Alta _ 2018 _ 28"
"721","Alta",2012,2018,29,21,"Alta _ 2018 _ 29"
"722","Alta",2012,2018,30,21,"Alta _ 2018 _ 30"
"723","Alta",2012,2018,31,21,"Alta _ 2018 _ 31"
"724","Alta",2012,2018,32,21,"Alta _ 2018 _ 32"
"725","Alta",2012,2018,33,21,"Alta _ 2018 _ 33"
"726","Alta",2012,2018,34,21,"Alta _ 2018 _ 34"
"727","Alta",2012,2018,35,21,"Alta _ 2018 _ 35"
"728","Alta",2012,2018,36,21,"Alta _ 2018 _ 36"
"729","Alta",2012,2018,37,21,"Alta _ 2018 _ 37"
"730","Alta",2012,2018,38,21,"Alta _ 2018 _ 38"
"731","Alta",2012,2018,39,21,"Alta _ 2018 _ 39"
"732","Alta",2012,2018,40,21,"Alta _ 2018 _ 40"
"733","Alta",2012,2018,41,21,"Alta _ 2018 _ 41"
"734","Alta",2012,2018,42,21,"Alta _ 2018 _ 42"
"735","Alta",2012,2018,43,21,"Alta _ 2018 _ 43"
"736","Alta",2012,2018,44,21,"Alta _ 2018 _ 44"
"737","Alta",2012,2018,45,21,"Alta _ 2018 _ 45"
"738","Alta",2012,2018,46,21,"Alta _ 2018 _ 46"
"739","Alta",2012,2018,47,21,"Alta _ 2018 _ 47"
"740","Alta",2012,2018,48,21,"Alta _ 2018 _ 48"
"741","Alta",2012,2018,49,21,"Alta _ 2018 _ 49"
"742","Alta",2012,2018,50,21,"Alta _ 2018 _ 50"
"743","Alta",2012,2018,51,21,"Alta _ 2018 _ 51"
"744","Alta",2012,2018,52,21,"Alta _ 2018 _ 52"
"745","Alta",2012,2019,1,21,"Alta _ 2019 _ 1"
"746","Alta",2012,2019,2,21,"Alta _ 2019 _ 2"
"747","Alta",2012,2019,3,21,"Alta _ 2019 _ 3"
"748","Alta",2012,2019,4,21,"Alta _ 2019 _ 4"
"749","Alta",2012,2019,5,21,"Alta _ 2019 _ 5"
"750","Alta",2012,2019,6,21,"Alta _ 2019 _ 6"
"751","Alta",2012,2019,7,21,"Alta _ 2019 _ 7"
"752","Alta",2012,2019,8,21,"Alta _ 2019 _ 8"
"753","Alta",2012,2019,9,21,"Alta _ 2019 _ 9"
"754","Alta",2012,2019,10,21,"Alta _ 2019 _ 10"
"755","Alta",2012,2019,11,21,"Alta _ 2019 _ 11"
"756","Alta",2012,2019,12,21,"Alta _ 2019 _ 12"
"757","Alta",2012,2019,13,21,"Alta _ 2019 _ 13"
"758","Alta",2012,2019,14,21,"Alta _ 2019 _ 14"
"759","Ballangen",1854,2012,1,4,"Ballangen _ 2012 _ 1"
"760","Ballangen",1854,2012,2,4,"Ballangen _ 2012 _ 2"
"761","Ballangen",1854,2012,3,4,"Ballangen _ 2012 _ 3"
"762","Ballangen",1854,2012,4,4,"Ballangen _ 2012 _ 4"
"763","Ballangen",1854,2012,5,4,"Ballangen _ 2012 _ 5"
"764","Ballangen",1854,2012,6,4,"Ballangen _ 2012 _ 6"
"765","Ballangen",1854,2012,7,4,"Ballangen _ 2012 _ 7"
"766","Ballangen",1854,2012,8,4,"Ballangen _ 2012 _ 8"
"767","Ballangen",1854,2012,9,4,"Ballangen _ 2012 _ 9"
"768","Ballangen",1854,2012,10,4,"Ballangen _ 2012 _ 10"
"769","Ballangen",1854,2012,11,4,"Ballangen _ 2012 _ 11"
"770","Ballangen",1854,2012,12,3,"Ballangen _ 2012 _ 12"
"771","Ballangen",1854,2012,13,3,"Ballangen _ 2012 _ 13"
"772","Ballangen",1854,2012,14,4,"Ballangen _ 2012 _ 14"
"773","Ballangen",1854,2012,15,4,"Ballangen _ 2012 _ 15"
"774","Ballangen",1854,2012,16,4,"Ballangen _ 2012 _ 16"
"775","Ballangen",1854,2012,17,4,"Ballangen _ 2012 _ 17"
