What,Farmname,Municipality,Location,Latlon,Temperature,Sitting_lice,Moving_lice,Adult_females,Year,Month,Date
Fishfarm:,,2012,13119,"(70.23785,23.4112)",11.8,,0,0,2005,8,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",11.29,,0.1,0,2005,9,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",9.23,,0.06,1,2005,10,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",7.9,,0.02,0,2005,11,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",5.76,,0.05,0,2005,12,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",6.19,,0.1,0,2006,1,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",5.06,,0,0,2006,2,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",4.35,,0,0,2006,3,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",3.26,,0,0,2006,4,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",2.8,,0.15,0.1,2006,5,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",5.39,,0.37,0.3,2006,6,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",9.21,,0.2,0.2,2006,7,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",11.4,,0.3,0.32,2006,8,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",11.89,,0.7,0.05,2006,9,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",9.23,,0.57,0.07,2006,10,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",6.78,,0.5,0,2006,11,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",6.54,,0,0.2,2006,12,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",5.53,,0.2,0.2,2007,1,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",4.46,,0.15,0,2007,2,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",,,,,2007,3,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",,,,,2007,4,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",,,,,2007,5,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",4.53,,0,0,2007,6,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",4.7,,0,0,2008,6,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",7.75,,0,0,2008,7,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",10.46,,0,0,2008,8,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",10.25,,0.05,0,2008,9,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",8.3,,0.3,0.1,2008,10,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",6.65,,0,0,2008,11,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",6.3,,0,0,2008,12,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",5.7,,0,0,2009,1,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",4.29,,0.05,0,2009,2,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",,,,,2009,3,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",,,,,2009,4,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",,,,,2009,5,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",5.58,,0.15,0,2009,6,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",8.2,,0,0,2009,7,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",10.5,,0.1,0,2009,8,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",12.21,,0.15,0,2009,9,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",9.85,,0.35,0.15,2009,10,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",6.61,,0,0,2009,11,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",7.25,,0,0,2009,12,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",5.85,,0.05,0,2010,1,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",4.05,,0,0,2010,2,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",,,,,2010,3,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",,,,,2010,4,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",,,,,2010,5,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",5.49,,0,0,2010,6,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",7.99,,0,0,2010,7,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",10.22,,0.1,0,2010,8,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",10.19,,0.4,0.73,2010,9,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",8.73,,3.33,0.33,2010,10,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",,,,,2010,11,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",6.85,,0,0,2011,7,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",10.78,,0.05,0,2011,8,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",11.37,,0.75,0,2011,9,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",9.22,,1.07,0.1,2011,10,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",7.8,,1.6,0.33,2011,11,1
Fishfarm:,,2012,13119,"(70.23785,23.4112)",,,,,2011,12,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",7,,0,1,2005,2,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",6,,0.7,0.8,2005,3,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",,,,,2005,4,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",5.87,,0,0,2005,5,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",7.57,,0,0,2005,6,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",9.73,,0,0,2005,7,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",12.84,,0.1,0.05,2005,8,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",,,,,2005,9,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",,,,,2005,10,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",9.68,,0,0,2005,12,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",7.58,,0,0,2006,1,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",8.87,,0,0,2006,12,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",9.04,,0.1,0.1,2007,1,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",9.03,,0,0,2007,2,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",6.32,,0.05,0,2007,3,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",5.69,,0.1,0,2007,4,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",6.46,,0,0,2007,5,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",7.57,,0.1,0,2007,6,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",10.6,,0.05,0,2007,7,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",13.44,,0.35,0.05,2007,8,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",12.4,,0.1,0.4,2007,9,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",11.31,,0.25,0.1,2007,10,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",10,,0.3,0,2007,11,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",9.11,,0.05,0.1,2007,12,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",11.83,,0,0.1,2008,11,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",8.71,,0.05,0,2008,12,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",7.37,,0.05,0,2009,1,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",6.5,,0,0,2009,2,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",5.77,,0.1,0,2009,3,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",5.68,,0.15,0,2009,4,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",5.9,,0.25,0,2009,5,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",7.97,,0.1,0.35,2009,6,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",10.03,,0.7,0.05,2009,7,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",11.63,,2.25,0.65,2009,8,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",12.22,,0.75,0.35,2009,9,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",12.79,,0,0.05,2009,10,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",10.51,,0.1,0.2,2009,11,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",12.52,,0,0,2010,10,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",11.29,,0.15,0.07,2010,11,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",8.53,,2.49,0.39,2010,12,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",6.19,,0.61,0.38,2011,1,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",5.01,,0.7,1.01,2011,2,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",4.79,,0.06,0,2011,3,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",5.3,,0.07,0.02,2011,4,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",5.93,,0.07,0.02,2011,5,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",8.07,,0.07,0.02,2011,6,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",11.23,,0.97,0.34,2011,7,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",11.84,,0.12,0.07,2011,8,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",11.57,,2.23,0.95,2011,9,1
Fishfarm:,,1835,13278,"(-999.0,-999.0)",11.41,,0,0,2011,10,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",5.2,,0.6,0.6,2005,2,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",4.6,,0.6,0.2,2005,3,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",4.3,,0.7,0.2,2005,4,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",5.5,,0.5,0.3,2005,5,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",7.3,,0.4,0.1,2005,6,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",8.05,,0,0,2006,6,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",9.53,,0,0,2006,7,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",12.98,,1.38,0.13,2006,8,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",14.56,,1.71,0.86,2006,9,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",12.27,,0.75,0.13,2006,10,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",9.85,,0.56,0.11,2006,11,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",7.67,,0.38,0.13,2006,12,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",7.08,,0.33,0,2007,1,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",5.7,,0.29,0.14,2007,2,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",4.57,,0.14,0.29,2007,3,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",4.8,,0.25,0.13,2007,4,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",5.43,,0.38,0.13,2007,5,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",7.27,,0.06,0,2008,6,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",10.39,,0.36,0,2008,7,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",12.17,,0.67,0.07,2008,8,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",12.47,,0.33,0.08,2008,9,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",11.42,,0.5,0.08,2008,10,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",10.43,,0.33,0.08,2008,11,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",8.1,,0.47,0.07,2008,12,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",6.12,,0.33,0.07,2009,1,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",5.37,,0.3,0.1,2009,2,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",4.32,,0.43,0.14,2009,3,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",4.67,,0.38,0.15,2009,4,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",5.56,,0.83,0.33,2009,5,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",7.12,,0,0,2009,6,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",4.63,,0,0,2010,5,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",6.74,,0,0,2010,6,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",8.68,,0.02,0,2010,7,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",11.07,,0.2,0.02,2010,8,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",11.79,,0.45,0.14,2010,9,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",11.31,,0.38,0.29,2010,10,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",10.11,,0.47,0.32,2010,11,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",6.94,,0.28,0.15,2010,12,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",4.67,,0.13,0.08,2011,1,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",,,,,2011,2,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",,,,,2011,3,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",3.37,,0.4,0.5,2011,4,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",4.35,,0.42,0.53,2011,5,1
Fishfarm:,,1834,13286,"(-999.0,-999.0)",7.08,,0,0.03,2011,6,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",4,,1,0,2005,2,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",2,,0.5,0,2005,3,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",2,,0,0,2005,4,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",3.2,,0.5,0,2005,4,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",6.5,,1,0,2005,6,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",9,,3,0,2005,7,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",13,,6,0,2005,8,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",13,,2,0,2005,9,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",10.2,,0,0,2005,10,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",8,,0,0,2005,11,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",5,,1,1,2005,12,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",5,,1,0,2006,1,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",4.5,,0,0,2006,2,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",10.9,,0,0,2007,7,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",14,,0,0,2007,8,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",11.6,,0.15,0,2007,9,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",10.2,,0.2,0,2007,10,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",7.4,,3,0,2007,11,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",7.4,,3,0,2007,12,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",6.5,,1.1,0,2008,1,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",4,,0.1,0.1,2008,2,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",3.4,,0.1,0.1,2008,3,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",2.8,,0.1,0.1,2008,4,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",4.8,,0.1,0.1,2008,5,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",7,,0.1,0.1,2008,6,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",10.4,,0.2,0.2,2008,7,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",13.5,,0.45,0.35,2008,8,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",12.6,,2.3,0.3,2008,9,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",8.8,,5.05,0.4,2008,10,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",9.2,,5.05,0.4,2008,11,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",5.5,,0,0,2008,12,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",8.4,,0,0,2010,6,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",9.5,,0,0,2010,7,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",10.4,,0,0,2010,8,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",10.4,,0,0,2010,9,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",10,,0,0,2010,10,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",9,,0,0,2010,11,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",6,,0,0,2010,12,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",5.9,,0,0,2011,1,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",4.2,,0,0,2011,2,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",3.1,,0,0,2011,3,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",3.1,,0,0,2011,4,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",3.4,,0.09,0,2011,5,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",6.7,,0.09,0,2011,6,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",9.8,,0.73,0,2011,7,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",11.9,,0.9,0,2011,8,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",11.7,,1.2,0,2011,9,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",11.4,,25.2,12,2011,10,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",10.2,,1.4,0,2011,11,1
Fishfarm:,,1860,13292,"(-999.0,-999.0)",9.8,,0.6,0,2011,12,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",7.27,,0.05,0,2008,10,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",6.91,,0,0,2008,11,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",6.15,,0,0,2008,12,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",5.27,,0,0,2009,1,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",4.22,,0,0,2009,2,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",,,,,2009,3,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",,,,,2009,4,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",,,,,2009,5,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",4.09,,0,0,2009,6,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",6.02,,0,0,2009,7,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",7.61,,0,0,2009,8,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",9.15,,0.05,0,2009,9,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",8.46,,0,0,2009,10,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",7.72,,0,0,2009,11,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",6.72,,0,0,2009,12,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",5.41,,0,0,2010,1,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",3.66,,0,0,2010,2,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",,,,,2010,3,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",,,,,2010,4,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",,,,,2010,5,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",4.14,,0,0,2010,6,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",5.7,,0,0,2010,7,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",7.44,,0,0,2010,8,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",,,,,2011,6,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",6.08,,0,0,2011,7,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",7.41,,0,0,2011,8,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",8.84,,0,0,2011,9,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",8.52,,0,0,2011,10,1
Fishfarm:,,2019,29596,"(70.885414,25.495117)",7.77,,0,0,2011,11,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",0,,0,0,2008,9,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",0,,0,0,2008,10,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",7,,0,0,2008,11,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",0,,0,0,2008,12,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",5.5,,0,0,2009,1,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",4.2,,0,0,2009,2,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",3.25,,0,0,2009,3,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",,,,,2009,4,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",,,,,2009,5,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",3.98,,0,0,2009,6,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",6.04,,0,0,2009,7,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",7.86,,0,0,2009,8,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",9.18,,0,0,2009,9,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",9.03,,1.5,1.3,2009,10,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",8.19,,0.4,0.4,2009,11,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",7.2,,0.09,0.03,2009,12,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",5.99,,0.01,0,2010,1,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",4.45,,0.01,0,2010,2,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",3.13,,0,0,2010,3,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",,,,,2010,4,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",3.15,,0,0,2010,5,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",4.53,,0,0,2010,6,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",6.85,,0,0,2010,7,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",8.6,,0,0,2010,8,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",9.21,,0,0,2010,9,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",8.09,,0.2,0,2010,10,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",,,,,2011,5,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",4.13,,0,0,2011,6,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",6.8,,0,0,2011,7,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",9.08,,0,0,2011,8,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",9.71,,0.16,0.14,2011,9,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",8.9,,0.18,0,2011,10,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",8.04,,0.08,0.05,2011,11,1
Fishfarm:,,2017,29557,"(70.482,23.633533)",7.41,,0.12,0,2011,12,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",3.9,,0,0,2005,2,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",3.9,,0,0,2005,2,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",3.4,,0,0,2005,3,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",3.4,,0,0,2005,3,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",3.3,,0,0,2005,4,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",3.3,,0,0,2005,4,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",4.2,,0,0.1,2005,5,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",4.2,,0,0.1,2005,5,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",6.2,,0,0.1,2005,6,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",6.2,,0,0.1,2005,6,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",8.5,,0,0,2005,7,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",8.5,,0,0,2005,7,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",6.5,,0,0,2006,6,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",8.5,,0,0,2006,7,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",,,,,2007,5,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",5.86,,,0,2007,6,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",10.81,,0,0,2007,7,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",12.98,,0,0.09,2007,8,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",12.74,,0.2,0.25,2007,9,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",10.07,,0.2,0.1,2007,10,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",8.53,,0,0.1,2007,11,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",6.61,,0.1,0.05,2007,12,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",5.93,,0,0.15,2008,1,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",4.3,,0,0.05,2008,2,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",3.94,,0,0,2008,3,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",3.41,,0,0,2008,4,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",4.03,,0,0,2008,5,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",5.74,,0,0,2008,6,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",8.42,,0,0.05,2008,7,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",11.33,,0,0.05,2008,8,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",12.4,,0,0.1,2008,9,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",9.81,,0,0.15,2008,10,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",8.03,,0,0.1,2008,11,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",6.95,,0,0,2008,12,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",6.32,,0,0,2009,1,1
Fishfarm:,,1917,13308,"(-999.0,-999.0)",5.13,,0,0,2009,2,1
Fishfarm:,,1902,29476,"(69.70953,18.363983)",7.81,,0.1,0,2008,11,1
Fishfarm:,,1902,29476,"(69.70953,18.363983)",6.37,,0,0,2008,12,1
Fishfarm:,,1902,29476,"(69.70953,18.363983)",5.98,,0,0,2009,1,1
Fishfarm:,,1902,29476,"(69.70953,18.363983)",5.08,,0,0,2009,2,1
Fishfarm:,,1902,29476,"(69.70953,18.363983)",4.58,,0,0,2009,3,1
Fishfarm:,,1902,29476,"(69.70953,18.363983)",3.68,,0,0,2009,4,1
Fishfarm:,,1902,29476,"(69.70953,18.363983)",3.54,,0,0,2009,5,1
Fishfarm:,,1902,29476,"(69.70953,18.363983)",6.45,,0,0,2009,6,1
Fishfarm:,,1902,29476,"(69.70953,18.363983)",8.06,,0,0,2009,7,1
