"","Week","Year","Municip_number","Municip_name","locs_above_thr_count","locs_below_thr_count","locs_active","locs_above_thr_prop","locs_below_thr_prop","key","tot_loc"
"15394",40,2018,1837,"Meloy",0,6,6,0,1,"Meloy _ 2018 _ 40",6
"15395",40,2018,1838,"Gildeskal",1,5,6,0.166666666666667,0.833333333333333,"Gildeskal _ 2018 _ 40",14
"15396",40,2018,1845,"Sorfold",0,4,4,0,1,"Sorfold _ 2018 _ 40",7
"15397",40,2018,1848,"Steigen",1,7,8,0.125,0.875,"Steigen _ 2018 _ 40",13
"15398",40,2018,1849,"Hamaroy",0,2,2,0,1,"Hamaroy _ 2018 _ 40",2
"15399",40,2018,1850,"Tysfjord",0,5,5,0,1,"Tysfjord _ 2018 _ 40",9
"15400",40,2018,1851,"Lodingen",0,5,5,0,1,"Lodingen _ 2018 _ 40",7
"15401",40,2018,1852,"Tjeldsund",0,1,1,0,1,"Tjeldsund _ 2018 _ 40",1
"15402",40,2018,1854,"Ballangen",0,1,1,0,1,"Ballangen _ 2018 _ 40",3
"15403",40,2018,1859,"Flakstad",0,1,1,0,1,"Flakstad _ 2018 _ 40",1
"15404",40,2018,1860,"Vestvagoy",0,5,5,0,1,"Vestvagoy _ 2018 _ 40",10
"15405",40,2018,1865,"Vagan",0,1,1,0,1,"Vagan _ 2018 _ 40",8
"15406",40,2018,1866,"Hadsel",0,3,3,0,1,"Hadsel _ 2018 _ 40",13
"15407",40,2018,1867,"Bo",0,4,4,0,1,"Bo _ 2018 _ 40",10
"15408",40,2018,1868,"Oksnes",1,6,7,0.142857142857143,0.857142857142857,"Oksnes _ 2018 _ 40",13
"15409",40,2018,1870,"Sortland",0,5,5,0,1,"Sortland _ 2018 _ 40",9
"15410",40,2018,1902,"Tromso",0,9,9,0,1,"Tromso _ 2018 _ 40",12
"15411",40,2018,1903,"Harstad",0,7,7,0,1,"Harstad _ 2018 _ 40",12
"15412",40,2018,1911,"Kvaefjord",0,2,2,0,1,"Kvaefjord _ 2018 _ 40",5
"15413",40,2018,1913,"Skanland",0,3,3,0,1,"Skanland _ 2018 _ 40",3
"15414",40,2018,1917,"Ibestad",2,5,7,0.285714285714286,0.714285714285714,"Ibestad _ 2018 _ 40",9
"15415",40,2018,1919,"Gratangen",0,1,1,0,1,"Gratangen _ 2018 _ 40",5
"15416",40,2018,1923,"Salangen",0,1,1,0,1,"Salangen _ 2018 _ 40",3
"15417",40,2018,1926,"Dyroy",0,5,5,0,1,"Dyroy _ 2018 _ 40",6
"15418",40,2018,1927,"Tranoy",0,5,5,0,1,"Tranoy _ 2018 _ 40",6
"15419",40,2018,1928,"Torsken",0,2,2,0,1,"Torsken _ 2018 _ 40",9
"15420",40,2018,1929,"Berg",0,2,2,0,1,"Berg _ 2018 _ 40",4
"15421",40,2018,1931,"Lenvik",0,4,4,0,1,"Lenvik _ 2018 _ 40",9
"15422",40,2018,1936,"Karlsoy",0,5,5,0,1,"Karlsoy _ 2018 _ 40",11
"15423",40,2018,1938,"Lyngen",0,1,1,0,1,"Lyngen _ 2018 _ 40",1
"15424",40,2018,1941,"Skjervoy",1,5,6,0.166666666666667,0.833333333333333,"Skjervoy _ 2018 _ 40",14
"15425",40,2018,1942,"Nordreisa",0,3,3,0,1,"Nordreisa _ 2018 _ 40",3
"15426",40,2018,1943,"Kvaenangen",1,3,4,0.25,0.75,"Kvaenangen _ 2018 _ 40",8
"15427",40,2018,2004,"Hammerfest",0,6,6,0,1,"Hammerfest _ 2018 _ 40",9
"15428",40,2018,2012,"Alta",1,14,15,0.0666666666666667,0.933333333333333,"Alta _ 2018 _ 40",21
"15429",40,2018,2015,"Hasvik",0,3,3,0,1,"Hasvik _ 2018 _ 40",3
"15430",40,2018,2017,"Kvalsund",0,5,5,0,1,"Kvalsund _ 2018 _ 40",8
"15431",40,2018,2018,"Masoy",0,4,4,0,1,"Masoy _ 2018 _ 40",6
"15432",40,2018,2019,"Nordkapp",0,4,4,0,1,"Nordkapp _ 2018 _ 40",5
"15433",40,2018,2022,"Lebesby",0,2,2,0,1,"Lebesby _ 2018 _ 40",5
"15434",40,2018,2027,"Nesseby",0,2,2,0,1,"Nesseby _ 2018 _ 40",3
"15435",40,2018,2030,"Sor-Varanger",0,1,1,0,1,"Sor-Varanger _ 2018 _ 40",6
"15436",41,2012,1804,"Bodo",0,2,2,0,1,"Bodo _ 2012 _ 41",4
"15437",41,2012,1811,"Bindal",1,1,2,0.5,0.5,"Bindal _ 2012 _ 41",3
"15438",41,2012,1812,"Somna",0,1,1,0,1,"Somna _ 2012 _ 41",4
"15439",41,2012,1813,"Bronnoy",0,3,3,0,1,"Bronnoy _ 2012 _ 41",7
"15440",41,2012,1816,"Vevelstad",0,2,2,0,1,"Vevelstad _ 2012 _ 41",6
"15441",41,2012,1818,"Heroy",3,3,6,0.5,0.5,"Heroy _ 2012 _ 41",7
"15442",41,2012,1820,"Alstahaug",1,2,3,0.333333333333333,0.666666666666667,"Alstahaug _ 2012 _ 41",5
"15443",41,2012,1822,"Leirfjord",1,1,2,0.5,0.5,"Leirfjord _ 2012 _ 41",2
"15444",41,2012,1824,"Vefsn",1,0,1,1,0,"Vefsn _ 2012 _ 41",1
"15445",41,2012,1827,"Donna",1,1,2,0.5,0.5,"Donna _ 2012 _ 41",7
"15446",41,2012,1828,"Nesna",2,1,3,0.666666666666667,0.333333333333333,"Nesna _ 2012 _ 41",4
"15447",41,2012,1833,"Rana",0,1,1,0,1,"Rana _ 2012 _ 41",1
"15448",41,2012,1834,"Luroy",3,6,9,0.333333333333333,0.666666666666667,"Luroy _ 2012 _ 41",17
"15449",41,2012,1836,"Rodoy",1,3,4,0.25,0.75,"Rodoy _ 2012 _ 41",11
"15450",41,2012,1837,"Meloy",1,2,3,0.333333333333333,0.666666666666667,"Meloy _ 2012 _ 41",8
"15451",41,2012,1838,"Gildeskal",2,4,6,0.333333333333333,0.666666666666667,"Gildeskal _ 2012 _ 41",12
"15452",41,2012,1841,"Fauske",0,1,1,0,1,"Fauske _ 2012 _ 41",3
"15453",41,2012,1845,"Sorfold",2,3,5,0.4,0.6,"Sorfold _ 2012 _ 41",8
"15454",41,2012,1848,"Steigen",1,5,6,0.166666666666667,0.833333333333333,"Steigen _ 2012 _ 41",9
"15455",41,2012,1849,"Hamaroy",0,1,1,0,1,"Hamaroy _ 2012 _ 41",2
"15456",41,2012,1850,"Tysfjord",0,5,5,0,1,"Tysfjord _ 2012 _ 41",8
"15457",41,2012,1851,"Lodingen",1,2,3,0.333333333333333,0.666666666666667,"Lodingen _ 2012 _ 41",7
"15458",41,2012,1854,"Ballangen",0,2,2,0,1,"Ballangen _ 2012 _ 41",4
"15459",41,2012,1860,"Vestvagoy",6,2,8,0.75,0.25,"Vestvagoy _ 2012 _ 41",14
"15460",41,2012,1865,"Vagan",2,0,2,1,0,"Vagan _ 2012 _ 41",12
"15461",41,2012,1866,"Hadsel",1,5,6,0.166666666666667,0.833333333333333,"Hadsel _ 2012 _ 41",13
"15462",41,2012,1867,"Bo",1,1,2,0.5,0.5,"Bo _ 2012 _ 41",8
"15463",41,2012,1868,"Oksnes",1,4,5,0.2,0.8,"Oksnes _ 2012 _ 41",14
"15464",41,2012,1870,"Sortland",1,3,4,0.25,0.75,"Sortland _ 2012 _ 41",6
"15465",41,2012,1902,"Tromso",0,5,5,0,1,"Tromso _ 2012 _ 41",14
"15466",41,2012,1903,"Harstad",0,5,5,0,1,"Harstad _ 2012 _ 41",9
"15467",41,2012,1911,"Kvaefjord",2,0,2,1,0,"Kvaefjord _ 2012 _ 41",6
"15468",41,2012,1917,"Ibestad",0,2,2,0,1,"Ibestad _ 2012 _ 41",8
"15469",41,2012,1925,"Sorreisa",1,0,1,1,0,"Sorreisa _ 2012 _ 41",1
"15470",41,2012,1926,"Dyroy",1,1,2,0.5,0.5,"Dyroy _ 2012 _ 41",6
"15471",41,2012,1927,"Tranoy",1,3,4,0.25,0.75,"Tranoy _ 2012 _ 41",8
"15472",41,2012,1928,"Torsken",2,2,4,0.5,0.5,"Torsken _ 2012 _ 41",11
"15473",41,2012,1929,"Berg",0,2,2,0,1,"Berg _ 2012 _ 41",4
"15474",41,2012,1931,"Lenvik",1,1,2,0.5,0.5,"Lenvik _ 2012 _ 41",8
"15475",41,2012,1936,"Karlsoy",0,2,2,0,1,"Karlsoy _ 2012 _ 41",5
"15476",41,2012,1938,"Lyngen",0,1,1,0,1,"Lyngen _ 2012 _ 41",2
"15477",41,2012,1940,"Kafjord",0,1,1,0,1,"Kafjord _ 2012 _ 41",1
"15478",41,2012,1941,"Skjervoy",0,3,3,0,1,"Skjervoy _ 2012 _ 41",13
"15479",41,2012,1942,"Nordreisa",0,1,1,0,1,"Nordreisa _ 2012 _ 41",4
"15480",41,2012,1943,"Kvaenangen",0,4,4,0,1,"Kvaenangen _ 2012 _ 41",11
"15481",41,2012,2004,"Hammerfest",1,3,4,0.25,0.75,"Hammerfest _ 2012 _ 41",11
"15482",41,2012,2012,"Alta",1,4,5,0.2,0.8,"Alta _ 2012 _ 41",22
"15483",41,2012,2014,"Loppa",0,4,4,0,1,"Loppa _ 2012 _ 41",10
"15484",41,2012,2017,"Kvalsund",0,1,1,0,1,"Kvalsund _ 2012 _ 41",4
"15485",41,2012,2018,"Masoy",0,3,3,0,1,"Masoy _ 2012 _ 41",3
"15486",41,2012,2019,"Nordkapp",0,3,3,0,1,"Nordkapp _ 2012 _ 41",6
"15487",41,2012,2022,"Lebesby",0,1,1,0,1,"Lebesby _ 2012 _ 41",4
"15488",41,2012,2027,"Nesseby",0,3,3,0,1,"Nesseby _ 2012 _ 41",3
"15489",41,2013,1804,"Bodo",0,1,1,0,1,"Bodo _ 2013 _ 41",4
"15490",41,2013,1811,"Bindal",0,2,2,0,1,"Bindal _ 2013 _ 41",3
"15491",41,2013,1812,"Somna",1,1,2,0.5,0.5,"Somna _ 2013 _ 41",4
"15492",41,2013,1813,"Bronnoy",2,2,4,0.5,0.5,"Bronnoy _ 2013 _ 41",7
"15493",41,2013,1815,"Vega",0,2,2,0,1,"Vega _ 2013 _ 41",3
"15494",41,2013,1816,"Vevelstad",0,5,5,0,1,"Vevelstad _ 2013 _ 41",6
"15495",41,2013,1818,"Heroy",0,4,4,0,1,"Heroy _ 2013 _ 41",7
"15496",41,2013,1820,"Alstahaug",0,2,2,0,1,"Alstahaug _ 2013 _ 41",5
"15497",41,2013,1824,"Vefsn",0,1,1,0,1,"Vefsn _ 2013 _ 41",1
"15498",41,2013,1827,"Donna",0,3,3,0,1,"Donna _ 2013 _ 41",8
"15499",41,2013,1828,"Nesna",0,3,3,0,1,"Nesna _ 2013 _ 41",4
"15500",41,2013,1834,"Luroy",0,7,7,0,1,"Luroy _ 2013 _ 41",13
"15501",41,2013,1836,"Rodoy",0,9,9,0,1,"Rodoy _ 2013 _ 41",11
"15502",41,2013,1837,"Meloy",0,5,5,0,1,"Meloy _ 2013 _ 41",8
"15503",41,2013,1838,"Gildeskal",4,2,6,0.666666666666667,0.333333333333333,"Gildeskal _ 2013 _ 41",12
"15504",41,2013,1845,"Sorfold",1,2,3,0.333333333333333,0.666666666666667,"Sorfold _ 2013 _ 41",8
"15505",41,2013,1848,"Steigen",0,6,6,0,1,"Steigen _ 2013 _ 41",10
"15506",41,2013,1849,"Hamaroy",0,1,1,0,1,"Hamaroy _ 2013 _ 41",2
"15507",41,2013,1850,"Tysfjord",1,3,4,0.25,0.75,"Tysfjord _ 2013 _ 41",10
"15508",41,2013,1851,"Lodingen",0,2,2,0,1,"Lodingen _ 2013 _ 41",7
"15509",41,2013,1854,"Ballangen",0,3,3,0,1,"Ballangen _ 2013 _ 41",4
"15510",41,2013,1860,"Vestvagoy",2,2,4,0.5,0.5,"Vestvagoy _ 2013 _ 41",14
"15511",41,2013,1865,"Vagan",1,2,3,0.333333333333333,0.666666666666667,"Vagan _ 2013 _ 41",12
"15512",41,2013,1866,"Hadsel",1,5,6,0.166666666666667,0.833333333333333,"Hadsel _ 2013 _ 41",13
"15513",41,2013,1867,"Bo",0,2,2,0,1,"Bo _ 2013 _ 41",8
"15514",41,2013,1868,"Oksnes",1,5,6,0.166666666666667,0.833333333333333,"Oksnes _ 2013 _ 41",13
"15515",41,2013,1870,"Sortland",1,3,4,0.25,0.75,"Sortland _ 2013 _ 41",8
"15516",41,2013,1902,"Tromso",0,5,5,0,1,"Tromso _ 2013 _ 41",13
"15517",41,2013,1903,"Harstad",0,4,4,0,1,"Harstad _ 2013 _ 41",9
"15518",41,2013,1913,"Skanland",0,1,1,0,1,"Skanland _ 2013 _ 41",4
"15519",41,2013,1917,"Ibestad",0,4,4,0,1,"Ibestad _ 2013 _ 41",8
"15520",41,2013,1919,"Gratangen",0,1,1,0,1,"Gratangen _ 2013 _ 41",5
"15521",41,2013,1920,"Lavangen",1,1,2,0.5,0.5,"Lavangen _ 2013 _ 41",2
"15522",41,2013,1925,"Sorreisa",0,1,1,0,1,"Sorreisa _ 2013 _ 41",1
"15523",41,2013,1926,"Dyroy",0,1,1,0,1,"Dyroy _ 2013 _ 41",5
"15524",41,2013,1927,"Tranoy",0,5,5,0,1,"Tranoy _ 2013 _ 41",8
"15525",41,2013,1928,"Torsken",1,5,6,0.166666666666667,0.833333333333333,"Torsken _ 2013 _ 41",11
"15526",41,2013,1929,"Berg",0,3,3,0,1,"Berg _ 2013 _ 41",4
"15527",41,2013,1931,"Lenvik",0,3,3,0,1,"Lenvik _ 2013 _ 41",8
"15528",41,2013,1936,"Karlsoy",0,3,3,0,1,"Karlsoy _ 2013 _ 41",6
"15529",41,2013,1938,"Lyngen",0,1,1,0,1,"Lyngen _ 2013 _ 41",2
"15530",41,2013,1940,"Kafjord",0,1,1,0,1,"Kafjord _ 2013 _ 41",1
"15531",41,2013,1941,"Skjervoy",0,4,4,0,1,"Skjervoy _ 2013 _ 41",14
"15532",41,2013,1942,"Nordreisa",2,0,2,1,0,"Nordreisa _ 2013 _ 41",4
"15533",41,2013,1943,"Kvaenangen",0,2,2,0,1,"Kvaenangen _ 2013 _ 41",11
"15534",41,2013,2004,"Hammerfest",0,2,2,0,1,"Hammerfest _ 2013 _ 41",9
"15535",41,2013,2012,"Alta",1,5,6,0.166666666666667,0.833333333333333,"Alta _ 2013 _ 41",21
"15536",41,2013,2014,"Loppa",0,6,6,0,1,"Loppa _ 2013 _ 41",10
"15537",41,2013,2017,"Kvalsund",0,2,2,0,1,"Kvalsund _ 2013 _ 41",6
"15538",41,2013,2018,"Masoy",0,3,3,0,1,"Masoy _ 2013 _ 41",4
"15539",41,2013,2019,"Nordkapp",0,3,3,0,1,"Nordkapp _ 2013 _ 41",5
"15540",41,2013,2022,"Lebesby",0,1,1,0,1,"Lebesby _ 2013 _ 41",4
"15541",41,2013,2027,"Nesseby",0,1,1,0,1,"Nesseby _ 2013 _ 41",3
"15542",41,2013,2030,"Sor-Varanger",0,3,3,0,1,"Sor-Varanger _ 2013 _ 41",6
"15543",41,2014,1804,"Bodo",0,2,2,0,1,"Bodo _ 2014 _ 41",5
"15544",41,2014,1805,"Narvik",0,1,1,0,1,"Narvik _ 2014 _ 41",1
"15545",41,2014,1811,"Bindal",0,1,1,0,1,"Bindal _ 2014 _ 41",4
"15546",41,2014,1813,"Bronnoy",0,4,4,0,1,"Bronnoy _ 2014 _ 41",8
"15547",41,2014,1815,"Vega",1,1,2,0.5,0.5,"Vega _ 2014 _ 41",3
"15548",41,2014,1816,"Vevelstad",0,2,2,0,1,"Vevelstad _ 2014 _ 41",6
"15549",41,2014,1818,"Heroy",2,3,5,0.4,0.6,"Heroy _ 2014 _ 41",8
"15550",41,2014,1820,"Alstahaug",0,2,2,0,1,"Alstahaug _ 2014 _ 41",5
"15551",41,2014,1827,"Donna",0,6,6,0,1,"Donna _ 2014 _ 41",8
"15552",41,2014,1833,"Rana",0,1,1,0,1,"Rana _ 2014 _ 41",1
"15553",41,2014,1834,"Luroy",2,6,8,0.25,0.75,"Luroy _ 2014 _ 41",12
"15554",41,2014,1835,"Traena",0,1,1,0,1,"Traena _ 2014 _ 41",2
"15555",41,2014,1836,"Rodoy",0,8,8,0,1,"Rodoy _ 2014 _ 41",11
"15556",41,2014,1837,"Meloy",1,4,5,0.2,0.8,"Meloy _ 2014 _ 41",8
"15557",41,2014,1838,"Gildeskal",0,9,9,0,1,"Gildeskal _ 2014 _ 41",13
"15558",41,2014,1841,"Fauske",0,1,1,0,1,"Fauske _ 2014 _ 41",3
"15559",41,2014,1845,"Sorfold",2,4,6,0.333333333333333,0.666666666666667,"Sorfold _ 2014 _ 41",8
"15560",41,2014,1848,"Steigen",0,5,5,0,1,"Steigen _ 2014 _ 41",11
"15561",41,2014,1849,"Hamaroy",0,1,1,0,1,"Hamaroy _ 2014 _ 41",2
"15562",41,2014,1850,"Tysfjord",1,4,5,0.2,0.8,"Tysfjord _ 2014 _ 41",10
"15563",41,2014,1851,"Lodingen",0,3,3,0,1,"Lodingen _ 2014 _ 41",8
"15564",41,2014,1854,"Ballangen",0,2,2,0,1,"Ballangen _ 2014 _ 41",4
"15565",41,2014,1860,"Vestvagoy",0,2,2,0,1,"Vestvagoy _ 2014 _ 41",13
"15566",41,2014,1865,"Vagan",1,1,2,0.5,0.5,"Vagan _ 2014 _ 41",12
"15567",41,2014,1866,"Hadsel",1,5,6,0.166666666666667,0.833333333333333,"Hadsel _ 2014 _ 41",14
"15568",41,2014,1867,"Bo",0,3,3,0,1,"Bo _ 2014 _ 41",9
"15569",41,2014,1868,"Oksnes",1,6,7,0.142857142857143,0.857142857142857,"Oksnes _ 2014 _ 41",13
"15570",41,2014,1870,"Sortland",1,4,5,0.2,0.8,"Sortland _ 2014 _ 41",8
"15571",41,2014,1874,"Moskenes",0,1,1,0,1,"Moskenes _ 2014 _ 41",1
"15572",41,2014,1902,"Tromso",0,6,6,0,1,"Tromso _ 2014 _ 41",13
"15573",41,2014,1903,"Harstad",1,4,5,0.2,0.8,"Harstad _ 2014 _ 41",9
"15574",41,2014,1911,"Kvaefjord",0,3,3,0,1,"Kvaefjord _ 2014 _ 41",6
"15575",41,2014,1913,"Skanland",0,1,1,0,1,"Skanland _ 2014 _ 41",3
"15576",41,2014,1917,"Ibestad",1,4,5,0.2,0.8,"Ibestad _ 2014 _ 41",8
"15577",41,2014,1923,"Salangen",0,1,1,0,1,"Salangen _ 2014 _ 41",3
"15578",41,2014,1925,"Sorreisa",0,1,1,0,1,"Sorreisa _ 2014 _ 41",1
"15579",41,2014,1926,"Dyroy",0,3,3,0,1,"Dyroy _ 2014 _ 41",6
"15580",41,2014,1927,"Tranoy",0,3,3,0,1,"Tranoy _ 2014 _ 41",5
"15581",41,2014,1928,"Torsken",1,6,7,0.142857142857143,0.857142857142857,"Torsken _ 2014 _ 41",11
"15582",41,2014,1929,"Berg",0,1,1,0,1,"Berg _ 2014 _ 41",4
"15583",41,2014,1931,"Lenvik",0,4,4,0,1,"Lenvik _ 2014 _ 41",9
"15584",41,2014,1936,"Karlsoy",0,3,3,0,1,"Karlsoy _ 2014 _ 41",7
"15585",41,2014,1940,"Kafjord",0,1,1,0,1,"Kafjord _ 2014 _ 41",1
"15586",41,2014,1941,"Skjervoy",0,4,4,0,1,"Skjervoy _ 2014 _ 41",14
"15587",41,2014,1942,"Nordreisa",0,2,2,0,1,"Nordreisa _ 2014 _ 41",4
"15588",41,2014,1943,"Kvaenangen",0,3,3,0,1,"Kvaenangen _ 2014 _ 41",9
"15589",41,2014,2004,"Hammerfest",0,4,4,0,1,"Hammerfest _ 2014 _ 41",8
"15590",41,2014,2012,"Alta",0,11,11,0,1,"Alta _ 2014 _ 41",21
"15591",41,2014,2014,"Loppa",0,5,5,0,1,"Loppa _ 2014 _ 41",11
"15592",41,2014,2015,"Hasvik",0,1,1,0,1,"Hasvik _ 2014 _ 41",2
"15593",41,2014,2017,"Kvalsund",0,1,1,0,1,"Kvalsund _ 2014 _ 41",7
"15594",41,2014,2018,"Masoy",0,2,2,0,1,"Masoy _ 2014 _ 41",4
"15595",41,2014,2019,"Nordkapp",0,2,2,0,1,"Nordkapp _ 2014 _ 41",4
"15596",41,2014,2022,"Lebesby",0,4,4,0,1,"Lebesby _ 2014 _ 41",5
"15597",41,2014,2027,"Nesseby",0,1,1,0,1,"Nesseby _ 2014 _ 41",4
"15598",41,2014,2030,"Sor-Varanger",0,2,2,0,1,"Sor-Varanger _ 2014 _ 41",6
"15599",41,2015,1804,"Bodo",0,2,2,0,1,"Bodo _ 2015 _ 41",5
"15600",41,2015,1805,"Narvik",0,1,1,0,1,"Narvik _ 2015 _ 41",1
"15601",41,2015,1811,"Bindal",1,3,4,0.25,0.75,"Bindal _ 2015 _ 41",7
"15602",41,2015,1813,"Bronnoy",0,3,3,0,1,"Bronnoy _ 2015 _ 41",8
"15603",41,2015,1815,"Vega",0,2,2,0,1,"Vega _ 2015 _ 41",3
"15604",41,2015,1816,"Vevelstad",0,3,3,0,1,"Vevelstad _ 2015 _ 41",5
"15605",41,2015,1818,"Heroy",1,3,4,0.25,0.75,"Heroy _ 2015 _ 41",9
"15606",41,2015,1822,"Leirfjord",0,1,1,0,1,"Leirfjord _ 2015 _ 41",2
"15607",41,2015,1824,"Vefsn",0,1,1,0,1,"Vefsn _ 2015 _ 41",1
"15608",41,2015,1827,"Donna",0,5,5,0,1,"Donna _ 2015 _ 41",7
"15609",41,2015,1828,"Nesna",0,1,1,0,1,"Nesna _ 2015 _ 41",3
"15610",41,2015,1833,"Rana",0,1,1,0,1,"Rana _ 2015 _ 41",1
"15611",41,2015,1834,"Luroy",2,3,5,0.4,0.6,"Luroy _ 2015 _ 41",12
"15612",41,2015,1835,"Traena",0,1,1,0,1,"Traena _ 2015 _ 41",2
"15613",41,2015,1836,"Rodoy",2,7,9,0.222222222222222,0.777777777777778,"Rodoy _ 2015 _ 41",11
"15614",41,2015,1837,"Meloy",1,4,5,0.2,0.8,"Meloy _ 2015 _ 41",8
"15615",41,2015,1838,"Gildeskal",2,6,8,0.25,0.75,"Gildeskal _ 2015 _ 41",13
"15616",41,2015,1845,"Sorfold",0,4,4,0,1,"Sorfold _ 2015 _ 41",8
"15617",41,2015,1848,"Steigen",1,4,5,0.2,0.8,"Steigen _ 2015 _ 41",12
"15618",41,2015,1849,"Hamaroy",0,1,1,0,1,"Hamaroy _ 2015 _ 41",2
"15619",41,2015,1850,"Tysfjord",2,6,8,0.25,0.75,"Tysfjord _ 2015 _ 41",10
"15620",41,2015,1851,"Lodingen",0,3,3,0,1,"Lodingen _ 2015 _ 41",8
"15621",41,2015,1853,"Evenes",0,1,1,0,1,"Evenes _ 2015 _ 41",1
"15622",41,2015,1854,"Ballangen",0,1,1,0,1,"Ballangen _ 2015 _ 41",4
"15623",41,2015,1865,"Vagan",0,3,3,0,1,"Vagan _ 2015 _ 41",11
"15624",41,2015,1866,"Hadsel",0,4,4,0,1,"Hadsel _ 2015 _ 41",14
"15625",41,2015,1868,"Oksnes",0,3,3,0,1,"Oksnes _ 2015 _ 41",13
"15626",41,2015,1870,"Sortland",1,3,4,0.25,0.75,"Sortland _ 2015 _ 41",8
"15627",41,2015,1874,"Moskenes",0,1,1,0,1,"Moskenes _ 2015 _ 41",1
"15628",41,2015,1902,"Tromso",0,6,6,0,1,"Tromso _ 2015 _ 41",13
"15629",41,2015,1903,"Harstad",0,6,6,0,1,"Harstad _ 2015 _ 41",9
"15630",41,2015,1911,"Kvaefjord",1,0,1,1,0,"Kvaefjord _ 2015 _ 41",5
"15631",41,2015,1913,"Skanland",0,2,2,0,1,"Skanland _ 2015 _ 41",3
"15632",41,2015,1917,"Ibestad",0,3,3,0,1,"Ibestad _ 2015 _ 41",7
"15633",41,2015,1919,"Gratangen",0,1,1,0,1,"Gratangen _ 2015 _ 41",5
"15634",41,2015,1920,"Lavangen",0,1,1,0,1,"Lavangen _ 2015 _ 41",2
"15635",41,2015,1923,"Salangen",0,1,1,0,1,"Salangen _ 2015 _ 41",3
"15636",41,2015,1926,"Dyroy",0,3,3,0,1,"Dyroy _ 2015 _ 41",6
"15637",41,2015,1927,"Tranoy",0,3,3,0,1,"Tranoy _ 2015 _ 41",5
"15638",41,2015,1928,"Torsken",0,1,1,0,1,"Torsken _ 2015 _ 41",9
"15639",41,2015,1929,"Berg",0,4,4,0,1,"Berg _ 2015 _ 41",4
"15640",41,2015,1931,"Lenvik",0,5,5,0,1,"Lenvik _ 2015 _ 41",10
"15641",41,2015,1936,"Karlsoy",0,4,4,0,1,"Karlsoy _ 2015 _ 41",7
"15642",41,2015,1938,"Lyngen",0,1,1,0,1,"Lyngen _ 2015 _ 41",2
"15643",41,2015,1940,"Kafjord",0,1,1,0,1,"Kafjord _ 2015 _ 41",1
"15644",41,2015,1941,"Skjervoy",0,3,3,0,1,"Skjervoy _ 2015 _ 41",14
"15645",41,2015,1942,"Nordreisa",0,3,3,0,1,"Nordreisa _ 2015 _ 41",4
"15646",41,2015,1943,"Kvaenangen",0,3,3,0,1,"Kvaenangen _ 2015 _ 41",9
"15647",41,2015,2004,"Hammerfest",0,3,3,0,1,"Hammerfest _ 2015 _ 41",8
"15648",41,2015,2012,"Alta",4,7,11,0.363636363636364,0.636363636363636,"Alta _ 2015 _ 41",21
"15649",41,2015,2014,"Loppa",0,4,4,0,1,"Loppa _ 2015 _ 41",11
"15650",41,2015,2015,"Hasvik",0,2,2,0,1,"Hasvik _ 2015 _ 41",2
"15651",41,2015,2017,"Kvalsund",0,4,4,0,1,"Kvalsund _ 2015 _ 41",7
"15652",41,2015,2018,"Masoy",0,2,2,0,1,"Masoy _ 2015 _ 41",4
"15653",41,2015,2019,"Nordkapp",0,2,2,0,1,"Nordkapp _ 2015 _ 41",4
"15654",41,2015,2022,"Lebesby",0,3,3,0,1,"Lebesby _ 2015 _ 41",6
"15655",41,2015,2027,"Nesseby",0,1,1,0,1,"Nesseby _ 2015 _ 41",4
"15656",41,2015,2030,"Sor-Varanger",0,1,1,0,1,"Sor-Varanger _ 2015 _ 41",6
"15657",41,2016,1804,"Bodo",1,2,3,0.333333333333333,0.666666666666667,"Bodo _ 2016 _ 41",6
"15658",41,2016,1811,"Bindal",0,4,4,0,1,"Bindal _ 2016 _ 41",7
"15659",41,2016,1812,"Somna",0,1,1,0,1,"Somna _ 2016 _ 41",4
"15660",41,2016,1813,"Bronnoy",1,1,2,0.5,0.5,"Bronnoy _ 2016 _ 41",10
"15661",41,2016,1818,"Heroy",2,3,5,0.4,0.6,"Heroy _ 2016 _ 41",10
"15662",41,2016,1820,"Alstahaug",2,0,2,1,0,"Alstahaug _ 2016 _ 41",4
"15663",41,2016,1822,"Leirfjord",1,0,1,1,0,"Leirfjord _ 2016 _ 41",1
"15664",41,2016,1827,"Donna",0,5,5,0,1,"Donna _ 2016 _ 41",8
"15665",41,2016,1828,"Nesna",0,2,2,0,1,"Nesna _ 2016 _ 41",3
"15666",41,2016,1833,"Rana",0,1,1,0,1,"Rana _ 2016 _ 41",1
"15667",41,2016,1834,"Luroy",1,8,9,0.111111111111111,0.888888888888889,"Luroy _ 2016 _ 41",13
"15668",41,2016,1835,"Traena",0,1,1,0,1,"Traena _ 2016 _ 41",1
"15669",41,2016,1836,"Rodoy",0,2,2,0,1,"Rodoy _ 2016 _ 41",12
"15670",41,2016,1837,"Meloy",2,4,6,0.333333333333333,0.666666666666667,"Meloy _ 2016 _ 41",8
"15671",41,2016,1838,"Gildeskal",2,6,8,0.25,0.75,"Gildeskal _ 2016 _ 41",16
"15672",41,2016,1845,"Sorfold",0,3,3,0,1,"Sorfold _ 2016 _ 41",7
"15673",41,2016,1848,"Steigen",2,5,7,0.285714285714286,0.714285714285714,"Steigen _ 2016 _ 41",12
