"","year","county","municip_number","municip","seaarea","lice_score","momb_score","prr_score","escapees_score","sustainability","production_searea","production_max","aquaculture_score"
"591",2005,"Troms",1928,"Torsken",832.68,0.878205128205128,1,0.872421394222572,NA,0.915041431574571,4134.53095546909,59747.5723235912,6.33208509944428
"592",2006,"Nordland",1835,"Traena",1777.3,0.813343519225872,1,0.999579124579124,NA,0.933319621101087,259.396039498115,121604.867684256,0.199086942743203
"593",2007,"Nordland",1835,"Traena",1777.3,0.939484126984127,1,0.956208368954113,NA,0.964896347506231,817.702881336859,149998.637316471,0.52600379420955
"594",2008,"Nordland",1835,"Traena",1777.3,0.958333333333333,1,0.914664455477525,NA,0.957031279061045,904.323085579249,178392.406948684,0.485147038531352
"595",2009,"Nordland",1835,"Traena",1777.3,0.787373737373737,1,0.999579124579124,NA,0.923278454112155,862.671721150059,206786.176580898,0.3851738188109
"596",2010,"Nordland",1835,"Traena",1777.3,0.705808080808081,1,0.626661320046857,NA,0.761914967455989,999.916287064649,100384.652468928,0.758931934892525
"597",2011,"Nordland",1835,"Traena",1777.3,0.859259259259259,1,0.807508035400054,NA,0.88529978303906,1316.01195465031,138621.566114261,0.840464532746953
"598",2012,"Nordland",1835,"Traena",1777.3,0.84375,1,0.811249772319479,NA,0.881298013615591,1442.0826917234,143049.209439033,0.888438752418912
"599",2013,"Nordland",1835,"Traena",1777.3,1,1,0.940183053722793,NA,0.979649692135887,815.417217689754,213892.924204099,0.373468748087161
"600",2014,"Nordland",1835,"Traena",1777.3,0.979166666666667,1,0.806550863561139,NA,0.924335132867843,1521.05326731559,128643.610679612,1.09291317813272
"601",2015,"Nordland",1835,"Traena",1777.3,1,1,0.882931516931737,NA,0.959346892631845,819.452046925111,153175.221263016,0.513228424542984
"602",2016,"Nordland",1835,"Traena",1777.3,1,1,0.90649269988414,NA,0.967805539693499,1424.34805829067,206784.422546882,0.666632391495958
"603",2017,"Nordland",1835,"Traena",1777.3,1,1,0.941558152428667,NA,0.980127066832373,816.18220896866,242862.37313563,0.329389136797436
"604",2018,"Nordland",1835,"Traena",1777.3,1,1,0.911412159810701,0.78125,0.918599515919108,1034.07512687785,143135.447262345,0.663637784449692
"605",2005,"Nordland",1835,"Traena",1777.3,0.821428571428571,1,0.734916637863163,NA,0.845154214333222,669.434226073257,59747.5723235912,0.946942503907087
