"","yrs","knr2017","kname","county","totalarea","landarea","seaarea","protein_new","momb_mean","lice_stats","sustainability"
"1422",2012,1941,"Skjervoy","Troms",1561.7,473.7,1088,0.317557886459109,0.773333333333333,0.952380952380952,0.616122087173082
"1423",2013,1941,"Skjervoy","Troms",1561.7,473.7,1088,0.329693070098485,0.663333333333333,0.984397163120567,0.599336413451886
"1424",2014,1941,"Skjervoy","Troms",1561.7,473.7,1088,0.333470632355357,1,0.995,0.692298766706166
"1425",2015,1941,"Skjervoy","Troms",1561.7,473.7,1088,NA,0.773333333333333,1,0.879393730551528
"1426",2016,1941,"Skjervoy","Troms",1561.7,473.7,1088,NA,0.83,0.995192307692308,0.908850711274748
"1427",1994,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,NA,NA,NA,NA
"1428",1995,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,NA,NA,NA,NA
"1429",1996,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,NA,NA,NA,NA
"1430",1997,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,NA,NA,NA,NA
"1431",1998,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,NA,NA,NA,NA
"1432",1999,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,NA,NA,NA,NA
"1433",2000,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,NA,NA,NA,NA
"1434",2001,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,NA,NA,NA,NA
"1435",2002,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,NA,NA,NA,NA
"1436",2003,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,NA,NA,NA,NA
"1437",2004,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,NA,NA,NA,NA
"1438",2005,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,0.242027722808533,NA,NA,0.242027722808533
"1439",2006,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,0.287536874405167,NA,NA,0.287536874405167
"1440",2007,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,0.346268573332724,NA,NA,0.346268573332724
"1441",2008,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,0.270379088222481,0.66,NA,0.422433661332566
"1442",2009,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,0.322019942959194,NA,NA,0.322019942959194
"1443",2010,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,0.281558299069519,0.776666666666667,NA,0.46762906839787
"1444",2011,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,0.35950206493444,NA,NA,0.35950206493444
"1445",2012,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,0.292129407197591,0.66,1,0.577705369759986
"1446",2013,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,0.238437093429691,0.4125,0.902439024390244,0.446072256510016
"1447",2014,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,0.317645681003225,0.665,1,0.595554531271635
"1448",2015,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,NA,0.4125,1,0.642261628933256
"1449",2016,1942,"Nordreisa","Troms",3681.17,3437.45,243.72,NA,0.495,1,0.703562363973514
"1450",1994,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,NA,NA,NA,NA
"1451",1995,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,NA,NA,NA,NA
"1452",1996,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,NA,NA,NA,NA
"1453",1997,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,NA,NA,NA,NA
"1454",1998,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,NA,NA,NA,NA
"1455",1999,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,NA,NA,NA,NA
"1456",2000,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,NA,NA,NA,NA
"1457",2001,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,NA,NA,NA,NA
"1458",2002,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,NA,NA,NA,NA
"1459",2003,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,NA,NA,NA,NA
"1460",2004,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,NA,NA,NA,NA
"1461",2005,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,0.323179810496391,0.83,NA,0.5179181814843
"1462",2006,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,0.232975436911119,1,NA,0.482675291382436
"1463",2007,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,0.323974663385953,1,NA,0.569187722448362
"1464",2008,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,0.298182633312098,1,NA,0.546061016107264
"1465",2009,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,0.288780169595235,0.886666666666667,NA,0.506015563371762
"1466",2010,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,0.299942333438812,0.83,NA,0.498951036429642
"1467",2011,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,0.316609045217827,0.915,NA,0.538235335493975
"1468",2012,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,0.278119917728442,1,0.942307692307692,0.639943466571696
"1469",2013,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,0.327313501297378,1,0.992424242424242,0.687417253157958
"1470",2014,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,0.463023521798435,0.66,1,0.673569370091355
"1471",2015,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,NA,0.83,1,0.91104335791443
"1472",2016,1943,"Kvaenangen","Troms",2682.48,2109.47,573.01,NA,0.663333333333333,1,0.814452781524708
"1473",1994,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1474",1995,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1475",1996,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1476",1997,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1477",1998,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1478",1999,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1479",2000,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1480",2001,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1481",2002,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1482",2003,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1483",2004,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1484",2005,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1485",2006,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1486",2007,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1487",2008,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1488",2009,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1489",2010,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1490",2011,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1491",2012,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1492",2013,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1493",2014,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1494",2015,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1495",2016,2002,"Vardo","Finnmark",2487.53,600.62,1886.91,NA,NA,NA,NA
"1496",1994,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1497",1995,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1498",1996,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1499",1997,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1500",1998,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1501",1999,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1502",2000,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1503",2001,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1504",2002,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1505",2003,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1506",2004,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1507",2005,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1508",2006,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1509",2007,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1510",2008,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1511",2009,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1512",2010,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1513",2011,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1514",2012,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1515",2013,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1516",2014,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1517",2015,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1518",2016,2003,"Vadso","Finnmark",1962.98,1257.65,705.34,NA,NA,NA,NA
"1519",1994,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,NA,NA,NA,NA
"1520",1995,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,NA,NA,NA,NA
"1521",1996,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,NA,NA,NA,NA
"1522",1997,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,NA,NA,NA,NA
"1523",1998,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,NA,NA,NA,NA
"1524",1999,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,NA,NA,NA,NA
"1525",2000,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,NA,NA,NA,NA
"1526",2001,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,NA,NA,NA,NA
"1527",2002,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,NA,NA,NA,NA
"1528",2003,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,NA,NA,NA,NA
"1529",2004,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,NA,NA,NA,NA
"1530",2005,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,0.238996381053555,NA,NA,0.238996381053555
"1531",2006,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,0.401801557107753,NA,NA,0.401801557107753
"1532",2007,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,0.300947221588295,NA,NA,0.300947221588295
"1533",2008,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,0.296372788964407,NA,NA,0.296372788964407
"1534",2009,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,0.280230771977466,0.83,NA,0.482277452034923
"1535",2010,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,0.288187839120198,1,NA,0.536831294840565
"1536",2011,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,0.303491581813316,0.887777777777778,NA,0.519069438588411
"1537",2012,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,0.264921225079527,0.66,0.866666666666667,0.533135490860168
"1538",2013,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,0.249509784501401,0.805714285714286,0.950641025641026,0.576007846150088
"1539",2014,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,0.268878905307557,1,1,0.645434601082743
"1540",2015,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,NA,0.83,0.968867924528302,0.896749896770828
"1541",2016,2004,"Hammerfest","Finnmark",3227.78,848.2,2379.58,NA,1,0.966346153846154,0.983029070702466
"1542",1994,2012,"Alta","Finnmark",4557.65,3849.43,708.22,NA,NA,NA,NA
"1543",1995,2012,"Alta","Finnmark",4557.65,3849.43,708.22,NA,NA,NA,NA
"1544",1996,2012,"Alta","Finnmark",4557.65,3849.43,708.22,NA,NA,NA,NA
"1545",1997,2012,"Alta","Finnmark",4557.65,3849.43,708.22,NA,NA,NA,NA
"1546",1998,2012,"Alta","Finnmark",4557.65,3849.43,708.22,NA,NA,NA,NA
"1547",1999,2012,"Alta","Finnmark",4557.65,3849.43,708.22,NA,NA,NA,NA
"1548",2000,2012,"Alta","Finnmark",4557.65,3849.43,708.22,NA,NA,NA,NA
"1549",2001,2012,"Alta","Finnmark",4557.65,3849.43,708.22,NA,NA,NA,NA
"1550",2002,2012,"Alta","Finnmark",4557.65,3849.43,708.22,NA,NA,NA,NA
"1551",2003,2012,"Alta","Finnmark",4557.65,3849.43,708.22,NA,NA,NA,NA
"1552",2004,2012,"Alta","Finnmark",4557.65,3849.43,708.22,NA,NA,NA,NA
"1553",2005,2012,"Alta","Finnmark",4557.65,3849.43,708.22,0.236013088902409,NA,NA,0.236013088902409
"1554",2006,2012,"Alta","Finnmark",4557.65,3849.43,708.22,0.304726238761863,NA,NA,0.304726238761863
"1555",2007,2012,"Alta","Finnmark",4557.65,3849.43,708.22,0.264254954558759,NA,NA,0.264254954558759
"1556",2008,2012,"Alta","Finnmark",4557.65,3849.43,708.22,0.367831121730189,0.66,NA,0.492715476052787
"1557",2009,2012,"Alta","Finnmark",4557.65,3849.43,708.22,0.329945308936346,0.5,NA,0.406168258814218
"1558",2010,2012,"Alta","Finnmark",4557.65,3849.43,708.22,0.267440600422322,0.568571428571429,NA,0.389947540369369
"1559",2011,2012,"Alta","Finnmark",4557.65,3849.43,708.22,0.289465083703613,0.733333333333333,NA,0.460732454593751
"1560",2012,2012,"Alta","Finnmark",4557.65,3849.43,708.22,0.27691971097846,0.943333333333333,0.982118561710398,0.635420160413363
"1561",2013,2012,"Alta","Finnmark",4557.65,3849.43,708.22,0.26844941438237,0.9575,0.982415501165501,0.632070444569571
"1562",2014,2012,"Alta","Finnmark",4557.65,3849.43,708.22,0.251076168911412,0.85,0.991233339310262,0.595845192864283
"1563",2015,2012,"Alta","Finnmark",4557.65,3849.43,708.22,NA,0.767692307692308,0.963608718325699,0.860090111955651
"1564",2016,2012,"Alta","Finnmark",4557.65,3849.43,708.22,NA,0.689230769230769,0.993258957922419,0.82739629900926
"1565",1994,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,NA,NA,NA,NA
"1566",1995,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,NA,NA,NA,NA
"1567",1996,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,NA,NA,NA,NA
"1568",1997,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,NA,NA,NA,NA
"1569",1998,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,NA,NA,NA,NA
"1570",1999,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,NA,NA,NA,NA
"1571",2000,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,NA,NA,NA,NA
"1572",2001,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,NA,NA,NA,NA
"1573",2002,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,NA,NA,NA,NA
"1574",2003,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,NA,NA,NA,NA
"1575",2004,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,NA,NA,NA,NA
"1576",2005,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,0.477161321038587,NA,NA,0.477161321038587
"1577",2006,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,0.254221100160977,NA,NA,0.254221100160977
"1578",2007,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,0.230813679334124,NA,NA,0.230813679334124
"1579",2008,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,0.274927462035054,0.932,NA,0.50619402862605
"1580",2009,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,0.254275750855276,0.886666666666667,NA,0.474824001525841
"1581",2010,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,0.264050141439548,0.464,NA,0.350027521243617
"1582",2011,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,0.288108284086665,0.807142857142857,NA,0.482228725382714
"1583",2012,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,0.294803009163501,0.773333333333333,0.973863636363636,0.605525258930697
"1584",2013,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,0.204178139117002,0.696,0.950274725274725,0.513045504412889
"1585",2014,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,0.262549911684567,0.745,0.990384615384615,0.578616319167137
"1586",2015,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,NA,0.7475,0.95377358490566,0.844361151828399
"1587",2016,2014,"Loppa","Finnmark",2808.57,688.88,2119.69,NA,0.776666666666667,0.992063492063492,0.877782800869695
"1588",1994,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1589",1995,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1590",1996,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1591",1997,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1592",1998,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1593",1999,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1594",2000,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1595",2001,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1596",2002,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1597",2003,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1598",2004,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1599",2005,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1600",2006,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1601",2007,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1602",2008,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1603",2009,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1604",2010,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1605",2011,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1606",2012,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1607",2013,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,NA,NA
"1608",2014,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,1,1
"1609",2015,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,1,1,1
"1610",2016,2015,"Hasvik","Finnmark",2767.91,555.55,2212.36,NA,NA,1,1
"1611",1994,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,NA,NA,NA,NA
"1612",1995,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,NA,NA,NA,NA
"1613",1996,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,NA,NA,NA,NA
"1614",1997,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,NA,NA,NA,NA
"1615",1998,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,NA,NA,NA,NA
"1616",1999,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,NA,NA,NA,NA
"1617",2000,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,NA,NA,NA,NA
"1618",2001,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,NA,NA,NA,NA
"1619",2002,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,NA,NA,NA,NA
"1620",2003,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,NA,NA,NA,NA
"1621",2004,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,NA,NA,NA,NA
"1622",2005,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,0.595286975009433,NA,NA,0.595286975009433
"1623",2006,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,0.303865402232415,NA,NA,0.303865402232415
"1624",2007,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,0.859197771504745,NA,NA,0.859197771504745
"1625",2008,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,0.209929990377383,NA,NA,0.209929990377383
"1626",2009,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,0.386930363179264,NA,NA,0.386930363179264
"1627",2010,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,0.260154366575012,1,NA,0.510053297778783
"1628",2011,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,0.28821676476727,1,NA,0.536858235260735
"1629",2012,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,0.33169175426768,0.886666666666667,0.986111111111111,0.66192223478109
"1630",2013,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,0.353384346581517,0.886666666666667,1,0.679207641548423
"1631",2014,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,0.252626470568404,0.886666666666667,1,0.607313700890634
"1632",2015,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,NA,1,1,1
"1633",2016,2017,"Kvalsund","Finnmark",2143.72,1844.29,299.43,NA,1,1,1
"1634",1994,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,NA,NA,NA
"1635",1995,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,NA,NA,NA
"1636",1996,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,NA,NA,NA
"1637",1997,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,NA,NA,NA
"1638",1998,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,NA,NA,NA
"1639",1999,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,NA,NA,NA
"1640",2000,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,NA,NA,NA
"1641",2001,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,NA,NA,NA
"1642",2002,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,NA,NA,NA
"1643",2003,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,NA,NA,NA
"1644",2004,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,NA,NA,NA
"1645",2005,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,NA,NA,NA
"1646",2006,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,NA,NA,NA
"1647",2007,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,NA,NA,NA
"1648",2008,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,NA,NA,NA
"1649",2009,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,NA,NA,NA
"1650",2010,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,1,NA,1
"1651",2011,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,0.336592038798354,1,NA,0.580165527068227
"1652",2012,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,0.201695072840545,1,1,0.586451043015075
"1653",2013,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,0.255838343816321,1,1,0.634826739938607
"1654",2014,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,0.27884904374606,0.886666666666667,1,0.627638892126349
"1655",2015,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,1,0.995283018867925,0.997638721616159
"1656",2016,2018,"Masoy","Finnmark",3882.59,1135.82,2746.77,NA,0.83,1,0.91104335791443
"1657",1994,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,NA,NA,NA,NA
"1658",1995,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,NA,NA,NA,NA
"1659",1996,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,NA,NA,NA,NA
"1660",1997,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,NA,NA,NA,NA
"1661",1998,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,NA,NA,NA,NA
"1662",1999,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,NA,NA,NA,NA
"1663",2000,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,NA,NA,NA,NA
"1664",2001,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,NA,NA,NA,NA
"1665",2002,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,NA,NA,NA,NA
"1666",2003,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,NA,NA,NA,NA
"1667",2004,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,NA,NA,NA,NA
"1668",2005,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,NA,NA,NA,NA
"1669",2006,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,0.361040151492302,1,NA,0.600866167704841
"1670",2007,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,0.329700228436411,1,NA,0.574195287717002
"1671",2008,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,0.289021462298623,NA,NA,0.289021462298623
"1672",2009,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,0.232790130616893,0.665,NA,0.393453220675894
"1673",2010,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,0.198361595377758,0.553333333333333,NA,0.331300592778963
"1674",2011,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,0.379861954253118,0.83,NA,0.561502824596714
"1675",2012,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,0.274994620514432,0.66,1,0.566181982232191
"1676",2013,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,0.318486163679232,0.665,1,0.596079342888275
"1677",2014,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,0.37877487190425,0.495,0.992592592592593,0.570933854843639
"1678",2015,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,NA,0.83,1,0.91104335791443
"1679",2016,2019,"Nordkapp","Finnmark",4098.47,925.68,3172.78,NA,1,1,1
"1680",1994,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1681",1995,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1682",1996,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1683",1997,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1684",1998,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1685",1999,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
