Year,Municip_number,Municip_name_new,Species,Spp_year,SSB,Bmsy,SSB.Bmsy,Blim,Total_catch_new,Blim.Bmsy,stock_score
1996,1837,Meloy,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,392.664,0.6181818181818182,1
1996,1838,Gildeskal,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,368.478,0.4782608695652174,1
1996,1838,Gildeskal,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,38.824799999999996,0.625,1
1996,1838,Gildeskal,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,209.1584,0.6181818181818182,1
1996,1840,Saltdal,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,223.8708,0.4782608695652174,1
1996,1840,Saltdal,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,4.4562,0.625,1
1996,1840,Saltdal,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,7.3246,0.6181818181818182,1
1996,1841,Fauske,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,145.8258,0.4782608695652174,1
1996,1841,Fauske,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,3.3138,0.625,1
1996,1841,Fauske,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,5.3953999999999995,0.6181818181818182,1
1996,1842,Bodo,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,1606.8738,0.4782608695652174,1
1996,1842,Bodo,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,143.715,0.625,1
1996,1842,Bodo,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,344.2434,0.6181818181818182,1
1996,1845,Sorfold,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,259.083,0.4782608695652174,1
1996,1845,Sorfold,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,10.3278,0.625,1
1996,1845,Sorfold,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,111.7292,0.6181818181818182,1
1996,1848,Steigen,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,5320.4904,0.4782608695652174,1
1996,1848,Steigen,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,10440.075,0.785175879396985,1
1996,1848,Steigen,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,154.9644,0.625,1
1996,1848,Steigen,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,1196.269,0.6181818181818182,1
1996,1849,Hamaroy,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,11566.355,0.785175879396985,1
1996,1850,Tysfjord,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,2822.4594,0.4782608695652174,1
1996,1850,Tysfjord,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,62886.36,0.785175879396985,1
1996,1850,Tysfjord,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,18.5388,0.625,1
1996,1850,Tysfjord,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,639.9752,0.6181818181818182,1
1996,1851,Lodingen,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,4466.943,0.4782608695652174,1
1996,1851,Lodingen,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,48702.516,0.785175879396985,1
1996,1851,Lodingen,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,7.182,0.625,1
1996,1851,Lodingen,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,962.4126,0.6181818181818182,1
1996,1852,Tjeldsund,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,18.54,0.4782608695652174,1
1996,1852,Tjeldsund,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,4983.04,0.785175879396985,1
1996,1852,Tjeldsund,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,1.9949999999999999,0.625,1
1996,1852,Tjeldsund,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,1.9169999999999998,0.6181818181818182,1
1996,1853,Evenes,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,14.805,0.4782608695652174,1
1996,1853,Evenes,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,11770.685,0.785175879396985,1
1996,1853,Evenes,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,0.9239999999999999,0.625,1
1996,1853,Evenes,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,4.4686,0.6181818181818182,1
1996,1854,Ballangen,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,40646.735,0.785175879396985,1
1996,1856,Rost,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,38079.862199999996,0.4782608695652174,1
1996,1856,Rost,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,48.035,0.785175879396985,1
1996,1856,Rost,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,273.1188,0.625,1
1996,1856,Rost,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,3586.7488,0.6181818181818182,1
1996,1857,Vaeroy,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,44475.6834,0.4782608695652174,1
1996,1857,Vaeroy,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,22221.32,0.785175879396985,1
1996,1857,Vaeroy,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,511.4643,0.625,1
1996,1857,Vaeroy,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,2103.5866,0.6181818181818182,1
1996,1859,Flakstad,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,66959.5176,0.4782608695652174,1
1996,1859,Flakstad,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,422.21,0.785175879396985,1
1996,1859,Flakstad,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,1254.3627,0.625,1
1996,1859,Flakstad,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,3113.3016,0.6181818181818182,1
1996,1860,Vestvagoy,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,63514.3254,0.4782608695652174,1
1996,1860,Vestvagoy,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,5382.26,0.785175879396985,1
1996,1860,Vestvagoy,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,1155.5814,0.625,1
1996,1860,Vestvagoy,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,4365.2042,0.6181818181818182,1
1996,1865,Vagan,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,93452.7072,0.4782608695652174,1
1996,1865,Vagan,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,110122.66,0.785175879396985,1
1996,1865,Vagan,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,3047.4054,0.625,1
1996,1865,Vagan,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,6735.1114,0.6181818181818182,1
1996,1866,Hadsel,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,7151.4936,0.4782608695652174,1
1996,1866,Hadsel,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,2425.7778,0.625,1
1996,1866,Hadsel,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,6288.9462,0.6181818181818182,1
1996,1867,Bo,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,23370.6324,0.4782608695652174,1
1996,1867,Bo,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,6591.5,0.785175879396985,1
1996,1867,Bo,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,1044.846,0.625,1
1996,1867,Bo,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,3720.589,0.6181818181818182,1
1996,1868,Oksnes,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,56181.1398,0.4782608695652174,1
1996,1868,Oksnes,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,3994.495,0.785175879396985,1
1996,1868,Oksnes,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,3067.7604,0.625,1
1996,1868,Oksnes,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,4365.6188,0.6181818181818182,1
1996,1870,Sortland,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,2.475,0.4782608695652174,1
1996,1870,Sortland,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,49133.47,0.785175879396985,1
1996,1870,Sortland,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,0.21000000000000002,0.625,1
1996,1870,Sortland,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,5.0142,0.6181818181818182,1
1996,1871,Andoy,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,37020.8772,0.4782608695652174,1
1996,1871,Andoy,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,2960.897,0.785175879396985,1
1996,1871,Andoy,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,2451.9468,0.625,1
1996,1871,Andoy,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,4229.0184,0.6181818181818182,1
1996,1874,Moskenes,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,37937.6394,0.4782608695652174,1
1996,1874,Moskenes,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,1468.0964999999999,0.625,1
1996,1874,Moskenes,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,3745.5162,0.6181818181818182,1
1996,1901,Harstad,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,10217.4246,0.4782608695652174,1
1996,1901,Harstad,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,895.4250000000001,0.785175879396985,1
1996,1901,Harstad,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,835.8642,0.625,1
1996,1901,Harstad,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,3687.118,0.6181818181818182,1
1996,1902,Tromso,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,76858.7706,0.4782608695652174,1
1996,1902,Tromso,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,211796.35,0.785175879396985,1
1996,1902,Tromso,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,2831.1333,0.625,1
1996,1902,Tromso,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,17687.5296,0.6181818181818182,1
1996,1911,Kvaefjord,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,703.899,0.4782608695652174,1
1996,1911,Kvaefjord,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,673.02,0.785175879396985,1
1996,1911,Kvaefjord,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,22.5876,0.625,1
1996,1911,Kvaefjord,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,167.6688,0.6181818181818182,1
1996,1915,Harstad,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,10217.4246,0.4782608695652174,1
1996,1915,Harstad,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,835.8642,0.625,1
1996,1915,Harstad,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,3687.118,0.6181818181818182,1
1996,1917,Ibestad,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,0.342,0.4782608695652174,1
1996,1917,Ibestad,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,0.20279999999999998,0.6181818181818182,1
1996,1919,Gratangen,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,0.702,0.4782608695652174,1
1996,1919,Gratangen,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,0.1176,0.625,1
1996,1919,Gratangen,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,1.9472,0.6181818181818182,1
1996,1920,Lavangen,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,3.7800000000000002,0.4782608695652174,1
1996,1920,Lavangen,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,0.0294,0.625,1
1996,1920,Lavangen,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,1.6308,0.6181818181818182,1
1996,1924,Malselv,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,0.22499999999999998,0.4782608695652174,1
1996,1924,Malselv,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,0.378,0.625,1
1996,1925,Sorreisa,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,0.189,0.6181818181818182,1
1996,1926,Dyroy,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,1477.098,0.4782608695652174,1
1996,1926,Dyroy,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,43.0122,0.625,1
1996,1926,Dyroy,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,132.4368,0.6181818181818182,1
1996,1927,Tranoy,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,393.84,0.4782608695652174,1
1996,1927,Tranoy,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,41.0046,0.625,1
1996,1927,Tranoy,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,89.5098,0.6181818181818182,1
1996,1928,Torsken,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,19214.424,0.4782608695652174,1
1996,1928,Torsken,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,10263.115,0.785175879396985,1
1996,1928,Torsken,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,457.767,0.625,1
1996,1928,Torsken,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,2618.1118,0.6181818181818182,1
1996,1929,Berg,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,28067.9376,0.4782608695652174,1
1996,1929,Berg,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,1745.1669,0.625,1
1996,1929,Berg,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,1126.8244,0.6181818181818182,1
1996,1931,Lenvik,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,47036.865,0.4782608695652174,1
1996,1931,Lenvik,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,4350.74,0.785175879396985,1
1996,1931,Lenvik,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,336.7731,0.625,1
1996,1931,Lenvik,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,10199.5316,0.6181818181818182,1
1996,1933,Balsfjord,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,10.917,0.4782608695652174,1
1996,1933,Balsfjord,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,2.0496,0.625,1
1996,1933,Balsfjord,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,0.046,0.6181818181818182,1
1996,1936,Karlsoy,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,59247.159,0.4782608695652174,1
1996,1936,Karlsoy,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,2796.9072,0.625,1
1996,1936,Karlsoy,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,1473.8542,0.6181818181818182,1
1996,1938,Lyngen,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,926.955,0.4782608695652174,1
1996,1938,Lyngen,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,26.8884,0.625,1
1996,1938,Lyngen,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,6.2024,0.6181818181818182,1
1996,1939,Storfjord,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,84.828,0.4782608695652174,1
1996,1939,Storfjord,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,18.5892,0.625,1
1996,1939,Storfjord,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,21.1626,0.6181818181818182,1
1996,1940,Kafjord,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,20.835,0.4782608695652174,1
1996,1940,Kafjord,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,2.1168,0.625,1
1996,1940,Kafjord,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,7.1692,0.6181818181818182,1
1996,1941,Skjervoy,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,20384.8314,0.4782608695652174,1
1996,1941,Skjervoy,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,2307.3687,0.625,1
1996,1941,Skjervoy,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,2187.1882,0.6181818181818182,1
1996,1942,Nordreisa,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,17543.377800000002,0.4782608695652174,1
1996,1942,Nordreisa,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,187.58010000000002,0.625,1
1996,1942,Nordreisa,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,1409.2938,0.6181818181818182,1
1996,1943,Kvaenangen,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,7744.6824,0.4782608695652174,1
1996,1943,Kvaenangen,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,76.917,0.625,1
1996,1943,Kvaenangen,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,1477.6474,0.6181818181818182,1
1996,2002,Vardo,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,26719.6146,0.4782608695652174,1
1996,2002,Vardo,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,9349.3449,0.625,1
1996,2002,Vardo,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,247.2914,0.6181818181818182,1
1996,2003,Vadso,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,2873.943,0.4782608695652174,1
1996,2003,Vadso,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,1300.6122,0.625,1
1996,2003,Vadso,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,1100.7018,0.6181818181818182,1
1996,2004,Hammerfest,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,25374.2784,0.4782608695652174,1
1996,2004,Hammerfest,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,1679.9832000000001,0.625,1
1996,2004,Hammerfest,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,4146.4398,0.6181818181818182,1
1996,2012,Alta,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,2280.9485999999997,0.4782608695652174,1
1996,2012,Alta,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,236.845,0.785175879396985,1
1996,2012,Alta,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,2.0454,0.625,1
1996,2012,Alta,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,6.3978,0.6181818181818182,1
1996,2014,Loppa,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,1824.2640000000001,0.4782608695652174,1
1996,2014,Loppa,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,457.6701,0.625,1
1996,2014,Loppa,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,554.7906,0.6181818181818182,1
1996,2015,Hasvik,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,19853.1888,0.4782608695652174,1
1996,2015,Hasvik,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,3121.4886,0.625,1
1996,2015,Hasvik,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,1065.621,0.6181818181818182,1
1996,2017,Kvalsund,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,4511.0748,0.4782608695652174,1
1996,2017,Kvalsund,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,2443.875,0.785175879396985,1
1996,2017,Kvalsund,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,108.0954,0.625,1
1996,2017,Kvalsund,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,1031.388,0.6181818181818182,1
1996,2018,Masoy,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,35121.3648,0.4782608695652174,1
1996,2018,Masoy,Herring,Herring_1996,4096e3,3184e3,1.2864321608040201,25e5,4646.275,0.785175879396985,1
1996,2018,Masoy,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,3215.874,0.625,1
1996,2018,Masoy,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,1958.8672,0.6181818181818182,1
1996,2019,Nordkapp,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,57249.1164,0.4782608695652174,1
1996,2019,Nordkapp,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,3799.4727,0.625,1
1996,2019,Nordkapp,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,11187.2964,0.6181818181818182,1
1996,2020,Porsanger,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,2175.0366,0.4782608695652174,1
1996,2020,Porsanger,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,88.3503,0.625,1
1996,2020,Porsanger,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,24.7134,0.6181818181818182,1
1996,2022,Lebesby,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,28485.939,0.4782608695652174,1
1996,2022,Lebesby,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,3394.917,0.625,1
1996,2022,Lebesby,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,563.2544,0.6181818181818182,1
1996,2023,Gamvik,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,3672.009,0.4782608695652174,1
1996,2023,Gamvik,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,2731.1457,0.625,1
1996,2023,Gamvik,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,246.9856,0.6181818181818182,1
1996,2024,Berlevag,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,6300.3546,0.4782608695652174,1
1996,2024,Berlevag,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,2589.696,0.625,1
1996,2024,Berlevag,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,627.3868,0.6181818181818182,1
1996,2025,Tana,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,652.34759999999994,0.4782608695652174,1
1996,2025,Tana,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,277.806,0.625,1
1996,2025,Tana,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,6.51,0.6181818181818182,1
1996,2028,Batsfjord,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,49246.9056,0.4782608695652174,1
1996,2028,Batsfjord,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,10453.5546,0.625,1
1996,2028,Batsfjord,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,2233.0886,0.6181818181818182,1
1996,2030,Sor-Varanger,Cod,Cod_1996,547314,46e4,1.1898130434782608,22e4,58.167,0.4782608695652174,1
1996,2030,Sor-Varanger,Haddock,Haddock_1996,247108,8e4,3.08885,5e4,3.003,0.625,1
1996,2030,Sor-Varanger,Kingcrab,Kingcrab_1996,NA,NA,1,NA,210.4245,NA,1
1996,2030,Sor-Varanger,Saithe,Saithe_1996,245151,22e4,1.1143227272727272,136e3,2.341,0.6181818181818182,1
1997,1804,Bodo,Cod,Cod_1997,544511,46e4,1.1837195652173913,22e4,805.3308000000001,0.4782608695652174,1
1997,1804,Bodo,Herring,Herring_1997,5355e3,3184e3,1.6818467336683418,25e5,466669.24,0.785175879396985,1
1997,1804,Bodo,Haddock,Haddock_1997,214197,8e4,2.6774625,5e4,156.06570000000002,0.625,1
1997,1804,Bodo,Saithe,Saithe_1997,243935,22e4,1.1087954545454546,136e3,315.2234,0.6181818181818182,1
1997,1805,Narvik,Cod,Cod_1997,544511,46e4,1.1837195652173913,22e4,41.445,0.4782608695652174,1
1997,1805,Narvik,Herring,Herring_1997,5355e3,3184e3,1.6818467336683418,25e5,4166.025,0.785175879396985,1
1997,1805,Narvik,Haddock,Haddock_1997,214197,8e4,2.6774625,5e4,0.8652,0.625,1
1997,1805,Narvik,Saithe,Saithe_1997,243935,22e4,1.1087954545454546,136e3,3.0984,0.6181818181818182,1
1997,1811,Bindal,Cod,Cod_1997,544511,46e4,1.1837195652173913,22e4,181.3188,0.4782608695652174,1
1997,1811,Bindal,Herring,Herring_1997,5355e3,3184e3,1.6818467336683418,25e5,56.13,0.785175879396985,1
1997,1811,Bindal,Haddock,Haddock_1997,214197,8e4,2.6774625,5e4,10.684800000000001,0.625,1
1997,1811,Bindal,Saithe,Saithe_1997,243935,22e4,1.1087954545454546,136e3,18.8278,0.6181818181818182,1
1997,1812,Somna,Cod,Cod_1997,544511,46e4,1.1837195652173913,22e4,3.7800000000000002,0.4782608695652174,1
1997,1812,Somna,Haddock,Haddock_1997,214197,8e4,2.6774625,5e4,0.7140000000000001,0.625,1
1997,1812,Somna,Saithe,Saithe_1997,243935,22e4,1.1087954545454546,136e3,0.6076,0.6181818181818182,1
1997,1813,Bronnoy,Cod,Cod_1997,544511,46e4,1.1837195652173913,22e4,415.5786,0.4782608695652174,1
1997,1813,Bronnoy,Haddock,Haddock_1997,214197,8e4,2.6774625,5e4,39.6291,0.625,1
1997,1813,Bronnoy,Saithe,Saithe_1997,243935,22e4,1.1087954545454546,136e3,75.0076,0.6181818181818182,1
1997,1815,Vega,Cod,Cod_1997,544511,46e4,1.1837195652173913,22e4,1800.0618,0.4782608695652174,1
1997,1815,Vega,Herring,Herring_1997,5355e3,3184e3,1.6818467336683418,25e5,2027.745,0.785175879396985,1
1997,1815,Vega,Haddock,Haddock_1997,214197,8e4,2.6774625,5e4,81.228,0.625,1
1997,1815,Vega,Saithe,Saithe_1997,243935,22e4,1.1087954545454546,136e3,434.627,0.6181818181818182,1
1997,1816,Vevelstad,Cod,Cod_1997,544511,46e4,1.1837195652173913,22e4,1.08,0.4782608695652174,1
1997,1816,Vevelstad,Saithe,Saithe_1997,243935,22e4,1.1087954545454546,136e3,1.1748,0.6181818181818182,1
1997,1818,Heroy,Cod,Cod_1997,544511,46e4,1.1837195652173913,22e4,1491.7128,0.4782608695652174,1
1997,1818,Heroy,Haddock,Haddock_1997,214197,8e4,2.6774625,5e4,171.5262,0.625,1
1997,1818,Heroy,Saithe,Saithe_1997,243935,22e4,1.1087954545454546,136e3,616.753,0.6181818181818182,1
1997,1820,Alstahaug,Cod,Cod_1997,544511,46e4,1.1837195652173913,22e4,238.221,0.4782608695652174,1
1997,1820,Alstahaug,Haddock,Haddock_1997,214197,8e4,2.6774625,5e4,56.007000000000005,0.625,1
1997,1820,Alstahaug,Saithe,Saithe_1997,243935,22e4,1.1087954545454546,136e3,38.9232,0.6181818181818182,1
1997,1822,Leirfjord,Cod,Cod_1997,544511,46e4,1.1837195652173913,22e4,11.394,0.4782608695652174,1
1997,1822,Leirfjord,Haddock,Haddock_1997,214197,8e4,2.6774625,5e4,0.672,0.625,1
1997,1822,Leirfjord,Saithe,Saithe_1997,243935,22e4,1.1087954545454546,136e3,2.1898,0.6181818181818182,1
1997,1827,Donna,Cod,Cod_1997,544511,46e4,1.1837195652173913,22e4,1212.2166,0.4782608695652174,1
1997,1827,Donna,Herring,Herring_1997,5355e3,3184e3,1.6818467336683418,25e5,115.17999999999999,0.785175879396985,1
1997,1827,Donna,Haddock,Haddock_1997,214197,8e4,2.6774625,5e4,29.9796,0.625,1
1997,1827,Donna,Saithe,Saithe_1997,243935,22e4,1.1087954545454546,136e3,182.057,0.6181818181818182,1
1997,1828,Nesna,Cod,Cod_1997,544511,46e4,1.1837195652173913,22e4,62.328,0.4782608695652174,1
1997,1828,Nesna,Haddock,Haddock_1997,214197,8e4,2.6774625,5e4,1.2558,0.625,1
1997,1828,Nesna,Saithe,Saithe_1997,243935,22e4,1.1087954545454546,136e3,2.1004,0.6181818181818182,1
