Year,Municip_number,Municip_name_new,fish_score
2004,1929,Berg,100
2004,1931,Lenvik,100
2004,1933,Balsfjord,100
2004,1936,Karlsoy,100
2004,1939,Storfjord,100
2004,1940,Kafjord,100
2004,1941,Skjervoy,100
2004,1942,Nordreisa,100
2004,1943,Kvaenangen,100
2004,2002,Vardo,100
2004,2003,Vadso,100
2004,2004,Hammerfest,99.99999999999999
2004,2012,Alta,100
2004,2014,Loppa,100
2004,2015,Hasvik,100
2004,2017,Kvalsund,100
2004,2018,Masoy,99.99999999999999
2004,2019,Nordkapp,100
2004,2020,Porsanger,100
2004,2022,Lebesby,100
2004,2023,Gamvik,100
2004,2024,Berlevag,100
2004,2027,Nesseby,100
2004,2028,Batsfjord,100
2004,2030,Sor-Varanger,99.99999999999999
2005,1804,Bodo,100
2005,1805,Narvik,100
2005,1811,Bindal,100
2005,1812,Somna,100
2005,1813,Bronnoy,100
2005,1815,Vega,100
2005,1818,Heroy,100
2005,1820,Alstahaug,100
2005,1822,Leirfjord,100
2005,1824,Vefsn,100
2005,1827,Donna,100
2005,1828,Nesna,100
2005,1832,Hemnes,100
2005,1834,Luroy,100
2005,1835,Traena,100
2005,1836,Rodoy,99.99999999999999
2005,1837,Meloy,100
2005,1838,Gildeskal,100
2005,1840,Saltdal,100
2005,1841,Fauske,100
2005,1845,Sorfold,100.00000000000003
2005,1848,Steigen,100
2005,1850,Tysfjord,100
2005,1851,Lodingen,100
2005,1856,Rost,100
2005,1857,Vaeroy,100
2005,1859,Flakstad,100
2005,1860,Vestvagoy,99.99999999999999
2005,1865,Vagan,100
2005,1866,Hadsel,100
2005,1867,Bo,99.99999999999999
2005,1868,Oksnes,100
2005,1870,Sortland,100
2005,1871,Andoy,99.99999999999999
2005,1874,Moskenes,100
2005,1901,Harstad,100
2005,1902,Tromso,99.53523265492596
2005,1911,Kvaefjord,100
2005,1915,Harstad,100
2005,1917,Ibestad,100
2005,1919,Gratangen,100
2005,1920,Lavangen,100
2005,1928,Torsken,100
2005,1929,Berg,100
2005,1931,Lenvik,100
2005,1933,Balsfjord,100
2005,1936,Karlsoy,100
2005,1938,Lyngen,100
2005,1939,Storfjord,100
2005,1940,Kafjord,100
2005,1941,Skjervoy,100
2005,1942,Nordreisa,99.99999999999999
2005,1943,Kvaenangen,100
2005,2002,Vardo,100
