"","municip_name","municip_numb","year","part_time_occupation","main_occupation"
"1","Alstahaug",1820,"1990",0,2
"2","Alstahaug",1820,"1991",0,4
"3","Alstahaug",1820,"1992",0,6
"4","Alstahaug",1820,"1993",0,5
"5","Alstahaug",1820,"1994",0,4
"6","Alstahaug",1820,"1995",0,5
"7","Alstahaug",1820,"1996",1,5
"8","Alstahaug",1820,"1997",1,5
"9","Alstahaug",1820,"1998",0,4
"10","Alstahaug",1820,"1999",0,4
"11","Alstahaug",1820,"2000",0,5
"12","Alstahaug",1820,"2001",0,4
"13","Alstahaug",1820,"2002",0,2
"14","Alstahaug",1820,"2003",0,2
"15","Alstahaug",1820,"2004",0,1
"16","Alstahaug",1820,"2005",0,1
"17","Alstahaug",1820,"2006",0,1
"18","Alstahaug",1820,"2007",0,2
"19","Alstahaug",1820,"2008",0,1
"20","Alstahaug",1820,"2009",0,1
"21","Alstahaug",1820,"2010",0,2
"22","Alstahaug",1820,"2011",1,2
"23","Alstahaug",1820,"2012",1,3
"24","Alstahaug",1820,"2013",1,1
"25","Alstahaug",1820,"2014",0,1
"26","Alstahaug",1820,"2015",0,1
"27","Alstahaug",1820,"2016",0,1
"28","Alstahaug",1820,"2017",0,1
"29","Alstahaug",1820,"2018",0,2
"30","Alstahaug",1820,"2019",0,1
"31","Alta",2012,"1990",5,5
"32","Alta",2012,"1991",4,6
"33","Alta",2012,"1992",6,7
"34","Alta",2012,"1993",10,6
"35","Alta",2012,"1994",10,7
"36","Alta",2012,"1995",9,4
"37","Alta",2012,"1996",8,4
"38","Alta",2012,"1997",7,5
"39","Alta",2012,"1998",8,6
"40","Alta",2012,"1999",9,6
"41","Alta",2012,"2000",10,6
"42","Alta",2012,"2001",8,4
"43","Alta",2012,"2002",7,4
"44","Alta",2012,"2003",8,5
"45","Alta",2012,"2004",7,4
"46","Alta",2012,"2005",9,3
"47","Alta",2012,"2006",9,6
"48","Alta",2012,"2007",9,6
"49","Alta",2012,"2008",9,7
"50","Alta",2012,"2009",7,7
"51","Alta",2012,"2010",7,5
"52","Alta",2012,"2011",6,5
"53","Alta",2012,"2012",3,5
"54","Alta",2012,"2013",2,3
"55","Alta",2012,"2014",2,4
"56","Alta",2012,"2015",2,3
"57","Alta",2012,"2016",1,5
"58","Alta",2012,"2017",1,5
"59","Alta",2012,"2018",2,5
"60","Alta",2012,"2019",2,6
"61","Andoy",1871,"1990",2,4
"62","Andoy",1871,"1991",2,4
"63","Andoy",1871,"1992",2,4
"64","Andoy",1871,"1993",2,5
"65","Andoy",1871,"1994",2,3
"66","Andoy",1871,"1995",1,4
"67","Andoy",1871,"1996",1,4
"68","Andoy",1871,"1997",1,6
"69","Andoy",1871,"1998",1,3
"70","Andoy",1871,"1999",2,3
"71","Andoy",1871,"2000",2,3
"72","Andoy",1871,"2001",1,2
"73","Andoy",1871,"2002",1,4
"74","Andoy",1871,"2003",4,7
"75","Andoy",1871,"2004",3,8
"76","Andoy",1871,"2005",4,10
"77","Andoy",1871,"2006",4,7
"78","Andoy",1871,"2007",4,5
"79","Andoy",1871,"2008",3,6
"80","Andoy",1871,"2009",2,5
"81","Andoy",1871,"2010",1,6
"82","Andoy",1871,"2011",1,7
"83","Andoy",1871,"2012",1,7
"84","Andoy",1871,"2013",1,7
"85","Andoy",1871,"2014",1,6
"86","Andoy",1871,"2015",1,4
"87","Andoy",1871,"2016",1,4
"88","Andoy",1871,"2017",0,7
"89","Andoy",1871,"2018",0,6
"90","Andoy",1871,"2019",0,3
"91","Ballangen",1854,"1990",0,0
"92","Ballangen",1854,"1991",0,0
"93","Ballangen",1854,"1992",0,0
"94","Ballangen",1854,"1993",0,0
"95","Ballangen",1854,"1994",0,0
"96","Ballangen",1854,"1995",0,0
"97","Ballangen",1854,"1996",0,0
"98","Ballangen",1854,"1997",0,0
"99","Ballangen",1854,"1998",0,0
"100","Ballangen",1854,"1999",0,0
"101","Ballangen",1854,"2000",0,0
"102","Ballangen",1854,"2001",0,0
"103","Ballangen",1854,"2002",0,0
"104","Ballangen",1854,"2003",0,0
"105","Ballangen",1854,"2004",0,0
"106","Ballangen",1854,"2005",0,0
"107","Ballangen",1854,"2006",0,0
"108","Ballangen",1854,"2007",0,0
"109","Ballangen",1854,"2008",0,0
"110","Ballangen",1854,"2009",0,0
"111","Ballangen",1854,"2010",0,0
"112","Ballangen",1854,"2011",0,0
"113","Ballangen",1854,"2012",0,0
"114","Ballangen",1854,"2013",0,0
"115","Ballangen",1854,"2014",0,0
"116","Ballangen",1854,"2015",0,0
"117","Ballangen",1854,"2016",0,0
"118","Ballangen",1854,"2017",0,0
"119","Ballangen",1854,"2018",0,0
"120","Ballangen",1854,"2019",0,0
"121","Balsfjord",1933,"1990",0,7
"122","Balsfjord",1933,"1991",0,3
"123","Balsfjord",1933,"1992",1,3
"124","Balsfjord",1933,"1993",0,5
"125","Balsfjord",1933,"1994",0,9
"126","Balsfjord",1933,"1995",0,6
"127","Balsfjord",1933,"1996",0,6
"128","Balsfjord",1933,"1997",1,5
"129","Balsfjord",1933,"1998",1,4
"130","Balsfjord",1933,"1999",0,6
"131","Balsfjord",1933,"2000",1,3
"132","Balsfjord",1933,"2001",1,2
"133","Balsfjord",1933,"2002",0,0
"134","Balsfjord",1933,"2003",0,0
"135","Balsfjord",1933,"2004",0,1
"136","Balsfjord",1933,"2005",1,1
"137","Balsfjord",1933,"2006",0,1
"138","Balsfjord",1933,"2007",0,1
"139","Balsfjord",1933,"2008",0,1
"140","Balsfjord",1933,"2009",0,2
"141","Balsfjord",1933,"2010",0,0
"142","Balsfjord",1933,"2011",0,0
"143","Balsfjord",1933,"2012",0,0
"144","Balsfjord",1933,"2013",0,0
"145","Balsfjord",1933,"2014",0,1
"146","Balsfjord",1933,"2015",0,1
"147","Balsfjord",1933,"2016",0,1
"148","Balsfjord",1933,"2017",0,2
"149","Balsfjord",1933,"2018",0,2
"150","Balsfjord",1933,"2019",0,2
"151","Batsfjord",2028,"1990",1,3
"152","Batsfjord",2028,"1991",1,3
"153","Batsfjord",2028,"1992",1,3
"154","Batsfjord",2028,"1993",0,3
"155","Batsfjord",2028,"1994",0,2
"156","Batsfjord",2028,"1995",0,2
"157","Batsfjord",2028,"1996",0,3
"158","Batsfjord",2028,"1997",0,3
"159","Batsfjord",2028,"1998",0,2
"160","Batsfjord",2028,"1999",0,2
"161","Batsfjord",2028,"2000",0,2
"162","Batsfjord",2028,"2001",0,2
"163","Batsfjord",2028,"2002",0,1
"164","Batsfjord",2028,"2003",0,1
"165","Batsfjord",2028,"2004",0,1
"166","Batsfjord",2028,"2005",2,1
"167","Batsfjord",2028,"2006",2,1
"168","Batsfjord",2028,"2007",1,0
"169","Batsfjord",2028,"2008",1,0
"170","Batsfjord",2028,"2009",0,1
"171","Batsfjord",2028,"2010",0,1
"172","Batsfjord",2028,"2011",0,1
"173","Batsfjord",2028,"2012",0,1
"174","Batsfjord",2028,"2013",0,2
"175","Batsfjord",2028,"2014",0,2
"176","Batsfjord",2028,"2015",0,1
"177","Batsfjord",2028,"2016",0,1
"178","Batsfjord",2028,"2017",0,1
"179","Batsfjord",2028,"2018",0,1
"180","Batsfjord",2028,"2019",0,0
"181","Berg",1929,"1990",1,0
"182","Berg",1929,"1991",1,0
"183","Berg",1929,"1992",1,1
"184","Berg",1929,"1993",1,1
"185","Berg",1929,"1994",1,2
"186","Berg",1929,"1995",1,1
"187","Berg",1929,"1996",1,1
"188","Berg",1929,"1997",1,0
"189","Berg",1929,"1998",0,0
"190","Berg",1929,"1999",0,0
"191","Berg",1929,"2000",0,0
"192","Berg",1929,"2001",0,1
"193","Berg",1929,"2002",0,1
"194","Berg",1929,"2003",0,0
"195","Berg",1929,"2004",0,0
"196","Berg",1929,"2005",0,0
"197","Berg",1929,"2006",0,0
"198","Berg",1929,"2007",0,0
"199","Berg",1929,"2008",0,0
"200","Berg",1929,"2009",1,0
"201","Berg",1929,"2010",1,0
"202","Berg",1929,"2011",1,0
"203","Berg",1929,"2012",0,0
"204","Berg",1929,"2013",0,0
"205","Berg",1929,"2014",0,1
"206","Berg",1929,"2015",0,1
"207","Berg",1929,"2016",0,1
"208","Berg",1929,"2017",0,0
"209","Berg",1929,"2018",0,0
"210","Berg",1929,"2019",0,0
"211","Berlevag",2024,"1990",0,0
"212","Berlevag",2024,"1991",0,0
"213","Berlevag",2024,"1992",0,0
"214","Berlevag",2024,"1993",0,0
"215","Berlevag",2024,"1994",0,0
"216","Berlevag",2024,"1995",0,0
"217","Berlevag",2024,"1996",0,0
"218","Berlevag",2024,"1997",0,0
"219","Berlevag",2024,"1998",0,0
"220","Berlevag",2024,"1999",0,2
"221","Berlevag",2024,"2000",0,3
"222","Berlevag",2024,"2001",0,3
"223","Berlevag",2024,"2002",0,3
"224","Berlevag",2024,"2003",0,1
"225","Berlevag",2024,"2004",0,0
"226","Berlevag",2024,"2005",0,0
"227","Berlevag",2024,"2006",0,0
"228","Berlevag",2024,"2007",0,0
"229","Berlevag",2024,"2008",1,0
"230","Berlevag",2024,"2009",2,0
"231","Berlevag",2024,"2010",1,1
"232","Berlevag",2024,"2011",0,1
"233","Berlevag",2024,"2012",0,2
"234","Berlevag",2024,"2013",0,2
"235","Berlevag",2024,"2014",0,2
"236","Berlevag",2024,"2015",0,2
"237","Berlevag",2024,"2016",0,2
"238","Berlevag",2024,"2017",0,2
"239","Berlevag",2024,"2018",0,2
"240","Berlevag",2024,"2019",0,2
"241","Bindal",1811,"1990",0,0
"242","Bindal",1811,"1991",0,0
"243","Bindal",1811,"1992",0,0
"244","Bindal",1811,"1993",0,1
"245","Bindal",1811,"1994",0,1
"246","Bindal",1811,"1995",0,2
"247","Bindal",1811,"1996",0,1
"248","Bindal",1811,"1997",0,0
"249","Bindal",1811,"1998",0,0
"250","Bindal",1811,"1999",0,0
"251","Bindal",1811,"2000",0,0
"252","Bindal",1811,"2001",0,0
"253","Bindal",1811,"2002",0,0
"254","Bindal",1811,"2003",0,0
"255","Bindal",1811,"2004",0,0
"256","Bindal",1811,"2005",0,0
"257","Bindal",1811,"2006",0,0
"258","Bindal",1811,"2007",0,0
"259","Bindal",1811,"2008",0,1
"260","Bindal",1811,"2009",0,1
"261","Bindal",1811,"2010",0,1
"262","Bindal",1811,"2011",1,0
"263","Bindal",1811,"2012",0,0
"264","Bindal",1811,"2013",0,0
"265","Bindal",1811,"2014",0,0
"266","Bindal",1811,"2015",0,0
"267","Bindal",1811,"2016",0,0
"268","Bindal",1811,"2017",0,0
"269","Bindal",1811,"2018",0,0
"270","Bindal",1811,"2019",0,0
"271","Bo",1867,"1990",0,4
"272","Bo",1867,"1991",0,1
"273","Bo",1867,"1992",0,2
"274","Bo",1867,"1993",0,3
"275","Bo",1867,"1994",0,2
"276","Bo",1867,"1995",0,3
"277","Bo",1867,"1996",0,2
"278","Bo",1867,"1997",0,2
"279","Bo",1867,"1998",0,1
"280","Bo",1867,"1999",0,2
"281","Bo",1867,"2000",0,0
"282","Bo",1867,"2001",0,0
"283","Bo",1867,"2002",0,0
"284","Bo",1867,"2003",0,0
"285","Bo",1867,"2004",1,0
"286","Bo",1867,"2005",1,0
"287","Bo",1867,"2006",1,0
"288","Bo",1867,"2007",0,0
"289","Bo",1867,"2008",0,0
"290","Bo",1867,"2009",0,0
"291","Bo",1867,"2010",0,1
"292","Bo",1867,"2011",0,1
"293","Bo",1867,"2012",0,1
"294","Bo",1867,"2013",0,3
"295","Bo",1867,"2014",0,4
"296","Bo",1867,"2015",0,3
"297","Bo",1867,"2016",0,2
"298","Bo",1867,"2017",0,2
"299","Bo",1867,"2018",0,2
"300","Bo",1867,"2019",0,2
"301","Bodo",1804,"1990",0,3
"302","Bodo",1804,"1991",0,3
"303","Bodo",1804,"1992",1,2
"304","Bodo",1804,"1993",2,4
"305","Bodo",1804,"1994",1,5
"306","Bodo",1804,"1995",1,5
"307","Bodo",1804,"1996",1,6
"308","Bodo",1804,"1997",3,3
"309","Bodo",1804,"1998",3,3
"310","Bodo",1804,"1999",3,3
"311","Bodo",1804,"2000",3,3
"312","Bodo",1804,"2001",3,2
"313","Bodo",1804,"2002",3,2
"314","Bodo",1804,"2003",0,2
"315","Bodo",1804,"2004",2,2
"316","Bodo",1804,"2005",1,3
"317","Bodo",1804,"2006",1,2
"318","Bodo",1804,"2007",1,1
"319","Bodo",1804,"2008",1,1
"320","Bodo",1804,"2009",1,2
"321","Bodo",1804,"2010",2,1
"322","Bodo",1804,"2011",2,0
"323","Bodo",1804,"2012",2,1
"324","Bodo",1804,"2013",2,1
"325","Bodo",1804,"2014",1,2
"326","Bodo",1804,"2015",1,3
"327","Bodo",1804,"2016",2,3
"328","Bodo",1804,"2017",2,3
"329","Bodo",1804,"2018",1,3
"330","Bodo",1804,"2019",1,5
"331","Bronnoy",1813,"1990",1,1
"332","Bronnoy",1813,"1991",0,1
"333","Bronnoy",1813,"1992",0,2
"334","Bronnoy",1813,"1993",0,2
"335","Bronnoy",1813,"1994",0,3
"336","Bronnoy",1813,"1995",0,3
"337","Bronnoy",1813,"1996",0,3
"338","Bronnoy",1813,"1997",0,2
"339","Bronnoy",1813,"1998",0,1
"340","Bronnoy",1813,"1999",0,1
"341","Bronnoy",1813,"2000",0,1
"342","Bronnoy",1813,"2001",0,1
"343","Bronnoy",1813,"2002",0,1
"344","Bronnoy",1813,"2003",0,1
"345","Bronnoy",1813,"2004",0,2
"346","Bronnoy",1813,"2005",0,1
"347","Bronnoy",1813,"2006",0,1
"348","Bronnoy",1813,"2007",0,1
"349","Bronnoy",1813,"2008",0,1
"350","Bronnoy",1813,"2009",0,1
"351","Bronnoy",1813,"2010",0,1
"352","Bronnoy",1813,"2011",0,1
"353","Bronnoy",1813,"2012",0,1
"354","Bronnoy",1813,"2013",0,1
"355","Bronnoy",1813,"2014",0,2
"356","Bronnoy",1813,"2015",1,2
"357","Bronnoy",1813,"2016",3,1
"358","Bronnoy",1813,"2017",3,2
"359","Bronnoy",1813,"2018",4,2
"360","Bronnoy",1813,"2019",4,2
"361","Donna",1827,"1990",1,0
"362","Donna",1827,"1991",0,0
"363","Donna",1827,"1992",0,0
"364","Donna",1827,"1993",0,0
"365","Donna",1827,"1994",0,0
"366","Donna",1827,"1995",0,0
"367","Donna",1827,"1996",0,0
"368","Donna",1827,"1997",0,2
"369","Donna",1827,"1998",1,1
"370","Donna",1827,"1999",1,0
"371","Donna",1827,"2000",0,1
"372","Donna",1827,"2001",0,1
"373","Donna",1827,"2002",0,1
"374","Donna",1827,"2003",0,1
"375","Donna",1827,"2004",0,2
"376","Donna",1827,"2005",0,1
"377","Donna",1827,"2006",0,1
"378","Donna",1827,"2007",0,0
"379","Donna",1827,"2008",0,0
"380","Donna",1827,"2009",0,0
"381","Donna",1827,"2010",0,0
"382","Donna",1827,"2011",0,0
"383","Donna",1827,"2012",0,0
"384","Donna",1827,"2013",0,0
"385","Donna",1827,"2014",0,0
"386","Donna",1827,"2015",0,0
"387","Donna",1827,"2016",0,0
"388","Donna",1827,"2017",0,0
"389","Donna",1827,"2018",0,0
"390","Donna",1827,"2019",0,0
"391","Dyroy",1926,"1990",0,1
"392","Dyroy",1926,"1991",0,2
"393","Dyroy",1926,"1992",0,2
"394","Dyroy",1926,"1993",0,2
"395","Dyroy",1926,"1994",0,1
"396","Dyroy",1926,"1995",0,2
"397","Dyroy",1926,"1996",0,1
"398","Dyroy",1926,"1997",0,1
"399","Dyroy",1926,"1998",0,1
"400","Dyroy",1926,"1999",0,1
"401","Dyroy",1926,"2000",1,0
"402","Dyroy",1926,"2001",1,0
"403","Dyroy",1926,"2002",1,1
"404","Dyroy",1926,"2003",1,0
"405","Dyroy",1926,"2004",0,0
"406","Dyroy",1926,"2005",1,0
"407","Dyroy",1926,"2006",0,0
"408","Dyroy",1926,"2007",0,0
"409","Dyroy",1926,"2008",0,0
"410","Dyroy",1926,"2009",0,0
"411","Dyroy",1926,"2010",0,0
"412","Dyroy",1926,"2011",0,0
"413","Dyroy",1926,"2012",0,0
"414","Dyroy",1926,"2013",0,0
"415","Dyroy",1926,"2014",0,0
"416","Dyroy",1926,"2015",0,0
"417","Dyroy",1926,"2016",0,0
"418","Dyroy",1926,"2017",0,0
"419","Dyroy",1926,"2018",0,0
"420","Dyroy",1926,"2019",0,0
"421","Evenes",1853,"1990",0,0
"422","Evenes",1853,"1991",0,0
"423","Evenes",1853,"1992",0,0
"424","Evenes",1853,"1993",0,0
"425","Evenes",1853,"1994",0,0
"426","Evenes",1853,"1995",0,0
"427","Evenes",1853,"1996",0,0
"428","Evenes",1853,"1997",0,0
"429","Evenes",1853,"1998",0,0
"430","Evenes",1853,"1999",0,0
"431","Evenes",1853,"2000",0,0
"432","Evenes",1853,"2001",0,0
"433","Evenes",1853,"2002",0,0
"434","Evenes",1853,"2003",0,0
"435","Evenes",1853,"2004",0,0
"436","Evenes",1853,"2005",0,0
"437","Evenes",1853,"2006",0,0
"438","Evenes",1853,"2007",0,0
"439","Evenes",1853,"2008",0,0
"440","Evenes",1853,"2009",0,0
"441","Evenes",1853,"2010",0,0
"442","Evenes",1853,"2011",0,0
"443","Evenes",1853,"2012",0,0
"444","Evenes",1853,"2013",0,0
"445","Evenes",1853,"2014",0,0
"446","Evenes",1853,"2015",0,0
"447","Evenes",1853,"2016",0,0
"448","Evenes",1853,"2017",0,0
"449","Evenes",1853,"2018",0,0
"450","Evenes",1853,"2019",0,0
"451","Fauske",1841,"1990",0,0
"452","Fauske",1841,"1991",0,0
"453","Fauske",1841,"1992",0,0
"454","Fauske",1841,"1993",0,0
"455","Fauske",1841,"1994",0,0
"456","Fauske",1841,"1995",0,0
"457","Fauske",1841,"1996",0,0
"458","Fauske",1841,"1997",1,2
"459","Fauske",1841,"1998",0,1
"460","Fauske",1841,"1999",0,2
"461","Fauske",1841,"2000",0,2
"462","Fauske",1841,"2001",0,3
"463","Fauske",1841,"2002",0,2
"464","Fauske",1841,"2003",0,0
"465","Fauske",1841,"2004",0,0
"466","Fauske",1841,"2005",0,0
"467","Fauske",1841,"2006",0,1
"468","Fauske",1841,"2007",0,0
"469","Fauske",1841,"2008",0,0
"470","Fauske",1841,"2009",0,0
"471","Fauske",1841,"2010",0,0
"472","Fauske",1841,"2011",0,0
"473","Fauske",1841,"2012",0,0
"474","Fauske",1841,"2013",0,0
"475","Fauske",1841,"2014",0,0
"476","Fauske",1841,"2015",0,0
"477","Fauske",1841,"2016",0,0
"478","Fauske",1841,"2017",0,0
"479","Fauske",1841,"2018",0,0
"480","Fauske",1841,"2019",0,0
"481","Flakstad",1859,"1990",2,10
"482","Flakstad",1859,"1991",0,12
"483","Flakstad",1859,"1992",0,13
"484","Flakstad",1859,"1993",1,9
"485","Flakstad",1859,"1994",3,6
"486","Flakstad",1859,"1995",2,6
"487","Flakstad",1859,"1996",1,7
"488","Flakstad",1859,"1997",0,6
"489","Flakstad",1859,"1998",1,9
"490","Flakstad",1859,"1999",3,7
"491","Flakstad",1859,"2000",3,7
"492","Flakstad",1859,"2001",2,6
"493","Flakstad",1859,"2002",2,7
"494","Flakstad",1859,"2003",2,11
"495","Flakstad",1859,"2004",3,10
"496","Flakstad",1859,"2005",3,9
"497","Flakstad",1859,"2006",1,10
"498","Flakstad",1859,"2007",2,11
"499","Flakstad",1859,"2008",2,11
"500","Flakstad",1859,"2009",2,12
"501","Flakstad",1859,"2010",1,13
"502","Flakstad",1859,"2011",1,13
"503","Flakstad",1859,"2012",1,12
"504","Flakstad",1859,"2013",1,10
"505","Flakstad",1859,"2014",0,8
"506","Flakstad",1859,"2015",1,6
"507","Flakstad",1859,"2016",2,6
"508","Flakstad",1859,"2017",1,6
"509","Flakstad",1859,"2018",1,7
"510","Flakstad",1859,"2019",2,6
"511","Gamvik",2023,"1990",0,6
"512","Gamvik",2023,"1991",0,5
"513","Gamvik",2023,"1992",0,5
"514","Gamvik",2023,"1993",0,4
"515","Gamvik",2023,"1994",1,3
"516","Gamvik",2023,"1995",1,2
"517","Gamvik",2023,"1996",1,2
"518","Gamvik",2023,"1997",2,2
"519","Gamvik",2023,"1998",2,0
"520","Gamvik",2023,"1999",2,0
"521","Gamvik",2023,"2000",1,0
"522","Gamvik",2023,"2001",1,0
"523","Gamvik",2023,"2002",3,1
"524","Gamvik",2023,"2003",5,3
"525","Gamvik",2023,"2004",5,3
"526","Gamvik",2023,"2005",5,2
"527","Gamvik",2023,"2006",2,4
"528","Gamvik",2023,"2007",1,4
"529","Gamvik",2023,"2008",2,4
"530","Gamvik",2023,"2009",1,5
"531","Gamvik",2023,"2010",1,5
"532","Gamvik",2023,"2011",0,5
"533","Gamvik",2023,"2012",0,7
"534","Gamvik",2023,"2013",0,6
"535","Gamvik",2023,"2014",0,7
"536","Gamvik",2023,"2015",0,7
"537","Gamvik",2023,"2016",0,9
"538","Gamvik",2023,"2017",0,9
"539","Gamvik",2023,"2018",0,10
"540","Gamvik",2023,"2019",2,11
"541","Gildeskal",1838,"1990",0,0
"542","Gildeskal",1838,"1991",0,0
"543","Gildeskal",1838,"1992",0,2
"544","Gildeskal",1838,"1993",0,2
"545","Gildeskal",1838,"1994",0,3
"546","Gildeskal",1838,"1995",0,2
"547","Gildeskal",1838,"1996",1,1
"548","Gildeskal",1838,"1997",1,1
"549","Gildeskal",1838,"1998",1,0
"550","Gildeskal",1838,"1999",1,0
"551","Gildeskal",1838,"2000",0,0
"552","Gildeskal",1838,"2001",0,0
"553","Gildeskal",1838,"2002",0,0
"554","Gildeskal",1838,"2003",0,1
"555","Gildeskal",1838,"2004",0,0
"556","Gildeskal",1838,"2005",0,0
"557","Gildeskal",1838,"2006",0,0
"558","Gildeskal",1838,"2007",0,0
"559","Gildeskal",1838,"2008",2,0
"560","Gildeskal",1838,"2009",2,0
"561","Gildeskal",1838,"2010",2,0
"562","Gildeskal",1838,"2011",0,0
"563","Gildeskal",1838,"2012",0,0
"564","Gildeskal",1838,"2013",0,0
"565","Gildeskal",1838,"2014",0,0
"566","Gildeskal",1838,"2015",0,0
"567","Gildeskal",1838,"2016",0,0
"568","Gildeskal",1838,"2017",0,1
"569","Gildeskal",1838,"2018",0,0
"570","Gildeskal",1838,"2019",0,1
"571","Gratangen",1919,"1990",0,0
"572","Gratangen",1919,"1991",0,1
"573","Gratangen",1919,"1992",0,1
"574","Gratangen",1919,"1993",0,1
"575","Gratangen",1919,"1994",0,0
"576","Gratangen",1919,"1995",0,0
"577","Gratangen",1919,"1996",0,0
"578","Gratangen",1919,"1997",0,0
"579","Gratangen",1919,"1998",0,0
"580","Gratangen",1919,"1999",0,1
"581","Gratangen",1919,"2000",0,3
"582","Gratangen",1919,"2001",0,1
"583","Gratangen",1919,"2002",0,1
"584","Gratangen",1919,"2003",0,0
"585","Gratangen",1919,"2004",0,0
"586","Gratangen",1919,"2005",0,0
"587","Gratangen",1919,"2006",1,0
"588","Gratangen",1919,"2007",1,0
"589","Gratangen",1919,"2008",0,0
"590","Gratangen",1919,"2009",0,0
"591","Gratangen",1919,"2010",0,0
"592","Gratangen",1919,"2011",0,0
"593","Gratangen",1919,"2012",0,0
"594","Gratangen",1919,"2013",0,1
"595","Gratangen",1919,"2014",0,1
"596","Gratangen",1919,"2015",0,1
"597","Gratangen",1919,"2016",1,0
"598","Gratangen",1919,"2017",0,0
"599","Gratangen",1919,"2018",0,0
"600","Gratangen",1919,"2019",0,0
"601","Hadsel",1866,"1990",0,4
"602","Hadsel",1866,"1991",2,5
"603","Hadsel",1866,"1992",1,5
"604","Hadsel",1866,"1993",1,5
"605","Hadsel",1866,"1994",1,2
"606","Hadsel",1866,"1995",2,1
"607","Hadsel",1866,"1996",2,3
"608","Hadsel",1866,"1997",2,3
"609","Hadsel",1866,"1998",1,4
"610","Hadsel",1866,"1999",1,3
"611","Hadsel",1866,"2000",1,2
"612","Hadsel",1866,"2001",1,2
"613","Hadsel",1866,"2002",1,3
"614","Hadsel",1866,"2003",1,3
"615","Hadsel",1866,"2004",0,2
"616","Hadsel",1866,"2005",0,2
"617","Hadsel",1866,"2006",0,2
"618","Hadsel",1866,"2007",0,0
"619","Hadsel",1866,"2008",0,0
"620","Hadsel",1866,"2009",1,0
"621","Hadsel",1866,"2010",1,0
"622","Hadsel",1866,"2011",0,0
"623","Hadsel",1866,"2012",0,0
"624","Hadsel",1866,"2013",0,1
"625","Hadsel",1866,"2014",0,2
"626","Hadsel",1866,"2015",1,0
"627","Hadsel",1866,"2016",2,1
"628","Hadsel",1866,"2017",0,2
"629","Hadsel",1866,"2018",0,2
"630","Hadsel",1866,"2019",0,2
"631","Hamaroy",1849,"1990",1,1
"632","Hamaroy",1849,"1991",1,1
"633","Hamaroy",1849,"1992",0,2
"634","Hamaroy",1849,"1993",0,2
"635","Hamaroy",1849,"1994",0,1
"636","Hamaroy",1849,"1995",0,1
"637","Hamaroy",1849,"1996",0,1
"638","Hamaroy",1849,"1997",0,1
"639","Hamaroy",1849,"1998",0,1
"640","Hamaroy",1849,"1999",0,1
"641","Hamaroy",1849,"2000",0,1
"642","Hamaroy",1849,"2001",0,2
"643","Hamaroy",1849,"2002",0,2
"644","Hamaroy",1849,"2003",0,2
"645","Hamaroy",1849,"2004",1,2
"646","Hamaroy",1849,"2005",1,1
"647","Hamaroy",1849,"2006",1,1
"648","Hamaroy",1849,"2007",0,1
"649","Hamaroy",1849,"2008",0,1
"650","Hamaroy",1849,"2009",0,0
"651","Hamaroy",1849,"2010",0,0
"652","Hamaroy",1849,"2011",0,0
"653","Hamaroy",1849,"2012",0,0
"654","Hamaroy",1849,"2013",0,0
"655","Hamaroy",1849,"2014",0,0
"656","Hamaroy",1849,"2015",0,0
"657","Hamaroy",1849,"2016",0,0
"658","Hamaroy",1849,"2017",0,0
"659","Hamaroy",1849,"2018",1,0
"660","Hamaroy",1849,"2019",0,2
"661","Hammerfest",2004,"1990",3,1
"662","Hammerfest",2004,"1991",1,5
"663","Hammerfest",2004,"1992",1,5
"664","Hammerfest",2004,"1993",1,5
"665","Hammerfest",2004,"1994",1,4
"666","Hammerfest",2004,"1995",1,6
"667","Hammerfest",2004,"1996",1,3
"668","Hammerfest",2004,"1997",1,3
"669","Hammerfest",2004,"1998",1,2
"670","Hammerfest",2004,"1999",0,3
"671","Hammerfest",2004,"2000",0,3
"672","Hammerfest",2004,"2001",1,2
"673","Hammerfest",2004,"2002",2,3
"674","Hammerfest",2004,"2003",1,2
"675","Hammerfest",2004,"2004",0,2
"676","Hammerfest",2004,"2005",0,1
"677","Hammerfest",2004,"2006",0,1
"678","Hammerfest",2004,"2007",0,1
"679","Hammerfest",2004,"2008",0,2
"680","Hammerfest",2004,"2009",0,3
"681","Hammerfest",2004,"2010",0,1
"682","Hammerfest",2004,"2011",0,1
"683","Hammerfest",2004,"2012",0,1
"684","Hammerfest",2004,"2013",1,2
"685","Hammerfest",2004,"2014",1,1
"686","Hammerfest",2004,"2015",1,2
"687","Hammerfest",2004,"2016",1,2
"688","Hammerfest",2004,"2017",1,3
"689","Hammerfest",2004,"2018",1,1
"690","Hammerfest",2004,"2019",0,2
"691","Harstad",1903,"1990",3,4
"692","Harstad",1903,"1991",3,9
"693","Harstad",1903,"1992",3,9
"694","Harstad",1903,"1993",4,10
"695","Harstad",1903,"1994",4,7
"696","Harstad",1903,"1995",5,7
"697","Harstad",1903,"1996",6,8
"698","Harstad",1903,"1997",6,7
"699","Harstad",1903,"1998",5,7
"700","Harstad",1903,"1999",5,2
"701","Harstad",1903,"2000",5,1
"702","Harstad",1903,"2001",5,1
"703","Harstad",1903,"2002",4,3
"704","Harstad",1903,"2003",5,3
"705","Harstad",1903,"2004",1,3
"706","Harstad",1903,"2005",0,2
"707","Harstad",1903,"2006",0,2
"708","Harstad",1903,"2007",0,1
