"","municip_numb","year","county","part_time_occupation","main_occupation","municip_name"
"1",1820,"1990","Nordland",0,2,"Alstahaug"
"2",1820,"1991","Nordland",0,4,"Alstahaug"
"3",1820,"1992","Nordland",0,6,"Alstahaug"
"4",1820,"1993","Nordland",0,5,"Alstahaug"
"5",1820,"1994","Nordland",0,4,"Alstahaug"
"6",1820,"1995","Nordland",0,5,"Alstahaug"
"7",1820,"1996","Nordland",1,5,"Alstahaug"
"8",1820,"1997","Nordland",1,5,"Alstahaug"
"9",1820,"1998","Nordland",0,4,"Alstahaug"
"10",1820,"1999","Nordland",0,4,"Alstahaug"
"11",1820,"2000","Nordland",0,5,"Alstahaug"
"12",1820,"2001","Nordland",0,4,"Alstahaug"
"13",1820,"2002","Nordland",0,2,"Alstahaug"
"14",1820,"2003","Nordland",0,2,"Alstahaug"
"15",1820,"2004","Nordland",0,1,"Alstahaug"
"16",1820,"2005","Nordland",0,1,"Alstahaug"
"17",1820,"2006","Nordland",0,1,"Alstahaug"
"18",1820,"2007","Nordland",0,2,"Alstahaug"
"19",1820,"2008","Nordland",0,1,"Alstahaug"
"20",1820,"2009","Nordland",0,1,"Alstahaug"
"21",1820,"2010","Nordland",0,2,"Alstahaug"
"22",1820,"2011","Nordland",1,2,"Alstahaug"
"23",1820,"2012","Nordland",1,3,"Alstahaug"
"24",1820,"2013","Nordland",1,1,"Alstahaug"
"25",1820,"2014","Nordland",0,1,"Alstahaug"
"26",1820,"2015","Nordland",0,1,"Alstahaug"
"27",1820,"2016","Nordland",0,1,"Alstahaug"
"28",1820,"2017","Nordland",0,1,"Alstahaug"
"29",1820,"2018","Nordland",0,2,"Alstahaug"
"30",1820,"2019","Nordland",0,1,"Alstahaug"
"31",2012,"1990","Finnmark",5,5,"Alta"
"32",2012,"1991","Finnmark",4,6,"Alta"
"33",2012,"1992","Finnmark",6,7,"Alta"
"34",2012,"1993","Finnmark",10,6,"Alta"
"35",2012,"1994","Finnmark",10,7,"Alta"
"36",2012,"1995","Finnmark",9,4,"Alta"
"37",2012,"1996","Finnmark",8,4,"Alta"
"38",2012,"1997","Finnmark",7,5,"Alta"
"39",2012,"1998","Finnmark",8,6,"Alta"
"40",2012,"1999","Finnmark",9,6,"Alta"
"41",2012,"2000","Finnmark",10,6,"Alta"
"42",2012,"2001","Finnmark",8,4,"Alta"
"43",2012,"2002","Finnmark",7,4,"Alta"
"44",2012,"2003","Finnmark",8,5,"Alta"
"45",2012,"2004","Finnmark",7,4,"Alta"
"46",2012,"2005","Finnmark",9,3,"Alta"
"47",2012,"2006","Finnmark",9,6,"Alta"
"48",2012,"2007","Finnmark",9,6,"Alta"
"49",2012,"2008","Finnmark",9,7,"Alta"
"50",2012,"2009","Finnmark",7,7,"Alta"
"51",2012,"2010","Finnmark",7,5,"Alta"
"52",2012,"2011","Finnmark",6,5,"Alta"
"53",2012,"2012","Finnmark",3,5,"Alta"
"54",2012,"2013","Finnmark",2,3,"Alta"
"55",2012,"2014","Finnmark",2,4,"Alta"
"56",2012,"2015","Finnmark",2,3,"Alta"
"57",2012,"2016","Finnmark",1,5,"Alta"
"58",2012,"2017","Finnmark",1,5,"Alta"
"59",2012,"2018","Finnmark",2,5,"Alta"
"60",2012,"2019","Finnmark",2,6,"Alta"
"61",1871,"1990","Nordland",2,4,"Andoy"
"62",1871,"1991","Nordland",2,4,"Andoy"
"63",1871,"1992","Nordland",2,4,"Andoy"
"64",1871,"1993","Nordland",2,5,"Andoy"
"65",1871,"1994","Nordland",2,3,"Andoy"
"66",1871,"1995","Nordland",1,4,"Andoy"
"67",1871,"1996","Nordland",1,4,"Andoy"
"68",1871,"1997","Nordland",1,6,"Andoy"
"69",1871,"1998","Nordland",1,3,"Andoy"
"70",1871,"1999","Nordland",2,3,"Andoy"
"71",1871,"2000","Nordland",2,3,"Andoy"
"72",1871,"2001","Nordland",1,2,"Andoy"
"73",1871,"2002","Nordland",1,4,"Andoy"
"74",1871,"2003","Nordland",4,7,"Andoy"
"75",1871,"2004","Nordland",3,8,"Andoy"
"76",1871,"2005","Nordland",4,10,"Andoy"
"77",1871,"2006","Nordland",4,7,"Andoy"
"78",1871,"2007","Nordland",4,5,"Andoy"
"79",1871,"2008","Nordland",3,6,"Andoy"
"80",1871,"2009","Nordland",2,5,"Andoy"
"81",1871,"2010","Nordland",1,6,"Andoy"
"82",1871,"2011","Nordland",1,7,"Andoy"
"83",1871,"2012","Nordland",1,7,"Andoy"
"84",1871,"2013","Nordland",1,7,"Andoy"
"85",1871,"2014","Nordland",1,6,"Andoy"
"86",1871,"2015","Nordland",1,4,"Andoy"
"87",1871,"2016","Nordland",1,4,"Andoy"
"88",1871,"2017","Nordland",0,7,"Andoy"
"89",1871,"2018","Nordland",0,6,"Andoy"
"90",1871,"2019","Nordland",0,3,"Andoy"
"91",1933,"1990","Troms",0,7,"Balsfjord"
"92",1933,"1991","Troms",0,3,"Balsfjord"
"93",1933,"1992","Troms",1,3,"Balsfjord"
"94",1933,"1993","Troms",0,5,"Balsfjord"
"95",1933,"1994","Troms",0,9,"Balsfjord"
"96",1933,"1995","Troms",0,6,"Balsfjord"
"97",1933,"1996","Troms",0,6,"Balsfjord"
"98",1933,"1997","Troms",1,5,"Balsfjord"
"99",1933,"1998","Troms",1,4,"Balsfjord"
"100",1933,"1999","Troms",0,6,"Balsfjord"
"101",1933,"2000","Troms",1,3,"Balsfjord"
"102",1933,"2001","Troms",1,2,"Balsfjord"
"103",1933,"2002","Troms",0,0,"Balsfjord"
"104",1933,"2003","Troms",0,0,"Balsfjord"
"105",1933,"2004","Troms",0,1,"Balsfjord"
"106",1933,"2005","Troms",1,1,"Balsfjord"
"107",1933,"2006","Troms",0,1,"Balsfjord"
"108",1933,"2007","Troms",0,1,"Balsfjord"
"109",1933,"2008","Troms",0,1,"Balsfjord"
"110",1933,"2009","Troms",0,2,"Balsfjord"
"111",1933,"2010","Troms",0,0,"Balsfjord"
"112",1933,"2011","Troms",0,0,"Balsfjord"
"113",1933,"2012","Troms",0,0,"Balsfjord"
"114",1933,"2013","Troms",0,0,"Balsfjord"
"115",1933,"2014","Troms",0,1,"Balsfjord"
"116",1933,"2015","Troms",0,1,"Balsfjord"
"117",1933,"2016","Troms",0,1,"Balsfjord"
"118",1933,"2017","Troms",0,2,"Balsfjord"
"119",1933,"2018","Troms",0,2,"Balsfjord"
"120",1933,"2019","Troms",0,2,"Balsfjord"
"121",1929,"1990","Troms",1,0,"Berg"
"122",1929,"1991","Troms",1,0,"Berg"
"123",1929,"1992","Troms",1,1,"Berg"
"124",1929,"1993","Troms",1,1,"Berg"
"125",1929,"1994","Troms",1,2,"Berg"
"126",1929,"1995","Troms",1,1,"Berg"
"127",1929,"1996","Troms",1,1,"Berg"
"128",1929,"1997","Troms",1,0,"Berg"
"129",1929,"1998","Troms",0,0,"Berg"
"130",1929,"1999","Troms",0,0,"Berg"
"131",1929,"2000","Troms",0,0,"Berg"
"132",1929,"2001","Troms",0,1,"Berg"
"133",1929,"2002","Troms",0,1,"Berg"
"134",1929,"2003","Troms",0,0,"Berg"
"135",1929,"2004","Troms",0,0,"Berg"
"136",1929,"2005","Troms",0,0,"Berg"
"137",1929,"2006","Troms",0,0,"Berg"
"138",1929,"2007","Troms",0,0,"Berg"
"139",1929,"2008","Troms",0,0,"Berg"
"140",1929,"2009","Troms",1,0,"Berg"
"141",1929,"2010","Troms",1,0,"Berg"
"142",1929,"2011","Troms",1,0,"Berg"
"143",1929,"2012","Troms",0,0,"Berg"
"144",1929,"2013","Troms",0,0,"Berg"
"145",1929,"2014","Troms",0,1,"Berg"
"146",1929,"2015","Troms",0,1,"Berg"
"147",1929,"2016","Troms",0,1,"Berg"
"148",1929,"2017","Troms",0,0,"Berg"
"149",1929,"2018","Troms",0,0,"Berg"
"150",1929,"2019","Troms",0,0,"Berg"
"151",2024,"1990","Finnmark",0,0,"Berlevag"
"152",2024,"1991","Finnmark",0,0,"Berlevag"
"153",2024,"1992","Finnmark",0,0,"Berlevag"
"154",2024,"1993","Finnmark",0,0,"Berlevag"
"155",2024,"1994","Finnmark",0,0,"Berlevag"
"156",2024,"1995","Finnmark",0,0,"Berlevag"
"157",2024,"1996","Finnmark",0,0,"Berlevag"
"158",2024,"1997","Finnmark",0,0,"Berlevag"
"159",2024,"1998","Finnmark",0,0,"Berlevag"
"160",2024,"1999","Finnmark",0,2,"Berlevag"
"161",2024,"2000","Finnmark",0,3,"Berlevag"
"162",2024,"2001","Finnmark",0,3,"Berlevag"
"163",2024,"2002","Finnmark",0,3,"Berlevag"
"164",2024,"2003","Finnmark",0,1,"Berlevag"
"165",2024,"2004","Finnmark",0,0,"Berlevag"
"166",2024,"2005","Finnmark",0,0,"Berlevag"
"167",2024,"2006","Finnmark",0,0,"Berlevag"
"168",2024,"2007","Finnmark",0,0,"Berlevag"
"169",2024,"2008","Finnmark",1,0,"Berlevag"
"170",2024,"2009","Finnmark",2,0,"Berlevag"
"171",2024,"2010","Finnmark",1,1,"Berlevag"
"172",2024,"2011","Finnmark",0,1,"Berlevag"
"173",2024,"2012","Finnmark",0,2,"Berlevag"
"174",2024,"2013","Finnmark",0,2,"Berlevag"
"175",2024,"2014","Finnmark",0,2,"Berlevag"
"176",2024,"2015","Finnmark",0,2,"Berlevag"
"177",2024,"2016","Finnmark",0,2,"Berlevag"
"178",2024,"2017","Finnmark",0,2,"Berlevag"
"179",2024,"2018","Finnmark",0,2,"Berlevag"
"180",2024,"2019","Finnmark",0,2,"Berlevag"
"181",1811,"1990","Nordland",0,0,"Bindal"
"182",1811,"1991","Nordland",0,0,"Bindal"
"183",1811,"1992","Nordland",0,0,"Bindal"
"184",1811,"1993","Nordland",0,1,"Bindal"
"185",1811,"1994","Nordland",0,1,"Bindal"
"186",1811,"1995","Nordland",0,2,"Bindal"
"187",1811,"1996","Nordland",0,1,"Bindal"
"188",1811,"1997","Nordland",0,0,"Bindal"
"189",1811,"1998","Nordland",0,0,"Bindal"
"190",1811,"1999","Nordland",0,0,"Bindal"
"191",1811,"2000","Nordland",0,0,"Bindal"
"192",1811,"2001","Nordland",0,0,"Bindal"
"193",1811,"2002","Nordland",0,0,"Bindal"
"194",1811,"2003","Nordland",0,0,"Bindal"
"195",1811,"2004","Nordland",0,0,"Bindal"
"196",1811,"2005","Nordland",0,0,"Bindal"
"197",1811,"2006","Nordland",0,0,"Bindal"
"198",1811,"2007","Nordland",0,0,"Bindal"
"199",1811,"2008","Nordland",0,1,"Bindal"
"200",1811,"2009","Nordland",0,1,"Bindal"
"201",1811,"2010","Nordland",0,1,"Bindal"
"202",1811,"2011","Nordland",1,0,"Bindal"
"203",1811,"2012","Nordland",0,0,"Bindal"
"204",1811,"2013","Nordland",0,0,"Bindal"
"205",1811,"2014","Nordland",0,0,"Bindal"
"206",1811,"2015","Nordland",0,0,"Bindal"
"207",1811,"2016","Nordland",0,0,"Bindal"
"208",1811,"2017","Nordland",0,0,"Bindal"
"209",1811,"2018","Nordland",0,0,"Bindal"
"210",1811,"2019","Nordland",0,0,"Bindal"
"211",1804,"1990","Nordland",0,3,"Bodo"
"212",1804,"1991","Nordland",0,3,"Bodo"
"213",1804,"1992","Nordland",1,2,"Bodo"
"214",1804,"1993","Nordland",2,4,"Bodo"
"215",1804,"1994","Nordland",1,5,"Bodo"
"216",1804,"1995","Nordland",1,5,"Bodo"
"217",1804,"1996","Nordland",1,6,"Bodo"
"218",1804,"1997","Nordland",3,3,"Bodo"
"219",1804,"1998","Nordland",3,3,"Bodo"
"220",1804,"1999","Nordland",3,3,"Bodo"
"221",1804,"2000","Nordland",3,3,"Bodo"
"222",1804,"2001","Nordland",3,2,"Bodo"
"223",1804,"2002","Nordland",3,2,"Bodo"
"224",1804,"2003","Nordland",0,2,"Bodo"
"225",1804,"2004","Nordland",2,2,"Bodo"
"226",1804,"2005","Nordland",1,3,"Bodo"
"227",1804,"2006","Nordland",1,2,"Bodo"
"228",1804,"2007","Nordland",1,1,"Bodo"
"229",1804,"2008","Nordland",1,1,"Bodo"
"230",1804,"2009","Nordland",1,2,"Bodo"
"231",1804,"2010","Nordland",2,1,"Bodo"
"232",1804,"2011","Nordland",2,0,"Bodo"
"233",1804,"2012","Nordland",2,1,"Bodo"
"234",1804,"2013","Nordland",2,1,"Bodo"
"235",1804,"2014","Nordland",1,2,"Bodo"
"236",1804,"2015","Nordland",1,3,"Bodo"
"237",1804,"2016","Nordland",2,3,"Bodo"
"238",1804,"2017","Nordland",2,3,"Bodo"
"239",1804,"2018","Nordland",1,3,"Bodo"
"240",1804,"2019","Nordland",1,5,"Bodo"
"241",1813,"1990","Nordland",1,1,"Bronnoy"
"242",1813,"1991","Nordland",0,1,"Bronnoy"
"243",1813,"1992","Nordland",0,2,"Bronnoy"
"244",1813,"1993","Nordland",0,2,"Bronnoy"
"245",1813,"1994","Nordland",0,3,"Bronnoy"
"246",1813,"1995","Nordland",0,3,"Bronnoy"
"247",1813,"1996","Nordland",0,3,"Bronnoy"
"248",1813,"1997","Nordland",0,2,"Bronnoy"
"249",1813,"1998","Nordland",0,1,"Bronnoy"
"250",1813,"1999","Nordland",0,1,"Bronnoy"
"251",1813,"2000","Nordland",0,1,"Bronnoy"
"252",1813,"2001","Nordland",0,1,"Bronnoy"
"253",1813,"2002","Nordland",0,1,"Bronnoy"
"254",1813,"2003","Nordland",0,1,"Bronnoy"
"255",1813,"2004","Nordland",0,2,"Bronnoy"
"256",1813,"2005","Nordland",0,1,"Bronnoy"
"257",1813,"2006","Nordland",0,1,"Bronnoy"
"258",1813,"2007","Nordland",0,1,"Bronnoy"
"259",1813,"2008","Nordland",0,1,"Bronnoy"
"260",1813,"2009","Nordland",0,1,"Bronnoy"
"261",1813,"2010","Nordland",0,1,"Bronnoy"
"262",1813,"2011","Nordland",0,1,"Bronnoy"
"263",1813,"2012","Nordland",0,1,"Bronnoy"
"264",1813,"2013","Nordland",0,1,"Bronnoy"
"265",1813,"2014","Nordland",0,2,"Bronnoy"
"266",1813,"2015","Nordland",1,2,"Bronnoy"
"267",1813,"2016","Nordland",3,1,"Bronnoy"
"268",1813,"2017","Nordland",3,2,"Bronnoy"
"269",1813,"2018","Nordland",4,2,"Bronnoy"
"270",1813,"2019","Nordland",4,2,"Bronnoy"
"271",1867,"1990","Nordland",0,4,"Bo"
"272",1867,"1991","Nordland",0,1,"Bo"
"273",1867,"1992","Nordland",0,2,"Bo"
"274",1867,"1993","Nordland",0,3,"Bo"
"275",1867,"1994","Nordland",0,2,"Bo"
"276",1867,"1995","Nordland",0,3,"Bo"
"277",1867,"1996","Nordland",0,2,"Bo"
"278",1867,"1997","Nordland",0,2,"Bo"
"279",1867,"1998","Nordland",0,1,"Bo"
"280",1867,"1999","Nordland",0,2,"Bo"
"281",1867,"2000","Nordland",0,0,"Bo"
"282",1867,"2001","Nordland",0,0,"Bo"
"283",1867,"2002","Nordland",0,0,"Bo"
"284",1867,"2003","Nordland",0,0,"Bo"
"285",1867,"2004","Nordland",1,0,"Bo"
"286",1867,"2005","Nordland",1,0,"Bo"
"287",1867,"2006","Nordland",1,0,"Bo"
"288",1867,"2007","Nordland",0,0,"Bo"
"289",1867,"2008","Nordland",0,0,"Bo"
"290",1867,"2009","Nordland",0,0,"Bo"
"291",1867,"2010","Nordland",0,1,"Bo"
"292",1867,"2011","Nordland",0,1,"Bo"
"293",1867,"2012","Nordland",0,1,"Bo"
"294",1867,"2013","Nordland",0,3,"Bo"
"295",1867,"2014","Nordland",0,4,"Bo"
"296",1867,"2015","Nordland",0,3,"Bo"
"297",1867,"2016","Nordland",0,2,"Bo"
"298",1867,"2017","Nordland",0,2,"Bo"
"299",1867,"2018","Nordland",0,2,"Bo"
"300",1867,"2019","Nordland",0,2,"Bo"
"301",2028,"1990","Finnmark",1,3,"Batsfjord"
"302",2028,"1991","Finnmark",1,3,"Batsfjord"
"303",2028,"1992","Finnmark",1,3,"Batsfjord"
"304",2028,"1993","Finnmark",0,3,"Batsfjord"
"305",2028,"1994","Finnmark",0,2,"Batsfjord"
"306",2028,"1995","Finnmark",0,2,"Batsfjord"
"307",2028,"1996","Finnmark",0,3,"Batsfjord"
"308",2028,"1997","Finnmark",0,3,"Batsfjord"
"309",2028,"1998","Finnmark",0,2,"Batsfjord"
"310",2028,"1999","Finnmark",0,2,"Batsfjord"
"311",2028,"2000","Finnmark",0,2,"Batsfjord"
"312",2028,"2001","Finnmark",0,2,"Batsfjord"
"313",2028,"2002","Finnmark",0,1,"Batsfjord"
"314",2028,"2003","Finnmark",0,1,"Batsfjord"
"315",2028,"2004","Finnmark",0,1,"Batsfjord"
"316",2028,"2005","Finnmark",2,1,"Batsfjord"
"317",2028,"2006","Finnmark",2,1,"Batsfjord"
"318",2028,"2007","Finnmark",1,0,"Batsfjord"
"319",2028,"2008","Finnmark",1,0,"Batsfjord"
"320",2028,"2009","Finnmark",0,1,"Batsfjord"
"321",2028,"2010","Finnmark",0,1,"Batsfjord"
"322",2028,"2011","Finnmark",0,1,"Batsfjord"
"323",2028,"2012","Finnmark",0,1,"Batsfjord"
"324",2028,"2013","Finnmark",0,2,"Batsfjord"
"325",2028,"2014","Finnmark",0,2,"Batsfjord"
"326",2028,"2015","Finnmark",0,1,"Batsfjord"
"327",2028,"2016","Finnmark",0,1,"Batsfjord"
"328",2028,"2017","Finnmark",0,1,"Batsfjord"
"329",2028,"2018","Finnmark",0,1,"Batsfjord"
"330",2028,"2019","Finnmark",0,0,"Batsfjord"
"331",2025,"1990","Finnmark",1,2,"Tana"
"332",2025,"1991","Finnmark",1,1,"Tana"
"333",2025,"1992","Finnmark",1,0,"Tana"
"334",2025,"1993","Finnmark",1,0,"Tana"
"335",2025,"1994","Finnmark",1,0,"Tana"
"336",2025,"1995","Finnmark",1,0,"Tana"
"337",2025,"1996","Finnmark",1,0,"Tana"
"338",2025,"1997","Finnmark",1,0,"Tana"
"339",2025,"1998","Finnmark",1,1,"Tana"
"340",2025,"1999","Finnmark",1,0,"Tana"
"341",2025,"2000","Finnmark",1,0,"Tana"
"342",2025,"2001","Finnmark",1,0,"Tana"
"343",2025,"2002","Finnmark",1,0,"Tana"
"344",2025,"2003","Finnmark",2,0,"Tana"
"345",2025,"2004","Finnmark",2,0,"Tana"
"346",2025,"2005","Finnmark",1,1,"Tana"
"347",2025,"2006","Finnmark",0,1,"Tana"
"348",2025,"2007","Finnmark",0,1,"Tana"
"349",2025,"2008","Finnmark",1,0,"Tana"
"350",2025,"2009","Finnmark",2,1,"Tana"
"351",2025,"2010","Finnmark",2,1,"Tana"
"352",2025,"2011","Finnmark",4,0,"Tana"
"353",2025,"2012","Finnmark",5,1,"Tana"
"354",2025,"2013","Finnmark",4,1,"Tana"
"355",2025,"2014","Finnmark",4,1,"Tana"
"356",2025,"2015","Finnmark",3,0,"Tana"
"357",2025,"2016","Finnmark",4,0,"Tana"
"358",2025,"2017","Finnmark",3,3,"Tana"
"359",2025,"2018","Finnmark",2,4,"Tana"
"360",2025,"2019","Finnmark",4,4,"Tana"
"361",1926,"1990","Troms",0,1,"Dyroy"
"362",1926,"1991","Troms",0,2,"Dyroy"
"363",1926,"1992","Troms",0,2,"Dyroy"
"364",1926,"1993","Troms",0,2,"Dyroy"
"365",1926,"1994","Troms",0,1,"Dyroy"
"366",1926,"1995","Troms",0,2,"Dyroy"
"367",1926,"1996","Troms",0,1,"Dyroy"
"368",1926,"1997","Troms",0,1,"Dyroy"
"369",1926,"1998","Troms",0,1,"Dyroy"
"370",1926,"1999","Troms",0,1,"Dyroy"
"371",1926,"2000","Troms",1,0,"Dyroy"
"372",1926,"2001","Troms",1,0,"Dyroy"
"373",1926,"2002","Troms",1,1,"Dyroy"
"374",1926,"2003","Troms",1,0,"Dyroy"
"375",1926,"2004","Troms",0,0,"Dyroy"
"376",1926,"2005","Troms",1,0,"Dyroy"
"377",1926,"2006","Troms",0,0,"Dyroy"
"378",1926,"2007","Troms",0,0,"Dyroy"
"379",1926,"2008","Troms",0,0,"Dyroy"
"380",1926,"2009","Troms",0,0,"Dyroy"
"381",1926,"2010","Troms",0,0,"Dyroy"
"382",1926,"2011","Troms",0,0,"Dyroy"
"383",1926,"2012","Troms",0,0,"Dyroy"
"384",1926,"2013","Troms",0,0,"Dyroy"
"385",1926,"2014","Troms",0,0,"Dyroy"
"386",1926,"2015","Troms",0,0,"Dyroy"
"387",1926,"2016","Troms",0,0,"Dyroy"
"388",1926,"2017","Troms",0,0,"Dyroy"
"389",1926,"2018","Troms",0,0,"Dyroy"
"390",1926,"2019","Troms",0,0,"Dyroy"
"391",1827,"1990","Nordland",1,0,"Donna"
"392",1827,"1991","Nordland",0,0,"Donna"
"393",1827,"1992","Nordland",0,0,"Donna"
"394",1827,"1993","Nordland",0,0,"Donna"
"395",1827,"1994","Nordland",0,0,"Donna"
"396",1827,"1995","Nordland",0,0,"Donna"
"397",1827,"1996","Nordland",0,0,"Donna"
"398",1827,"1997","Nordland",0,2,"Donna"
"399",1827,"1998","Nordland",1,1,"Donna"
"400",1827,"1999","Nordland",1,0,"Donna"
"401",1827,"2000","Nordland",0,1,"Donna"
"402",1827,"2001","Nordland",0,1,"Donna"
"403",1827,"2002","Nordland",0,1,"Donna"
"404",1827,"2003","Nordland",0,1,"Donna"
"405",1827,"2004","Nordland",0,2,"Donna"
"406",1827,"2005","Nordland",0,1,"Donna"
"407",1827,"2006","Nordland",0,1,"Donna"
"408",1827,"2007","Nordland",0,0,"Donna"
"409",1827,"2008","Nordland",0,0,"Donna"
"410",1827,"2009","Nordland",0,0,"Donna"
"411",1827,"2010","Nordland",0,0,"Donna"
"412",1827,"2011","Nordland",0,0,"Donna"
"413",1827,"2012","Nordland",0,0,"Donna"
"414",1827,"2013","Nordland",0,0,"Donna"
"415",1827,"2014","Nordland",0,0,"Donna"
"416",1827,"2015","Nordland",0,0,"Donna"
"417",1827,"2016","Nordland",0,0,"Donna"
"418",1827,"2017","Nordland",0,0,"Donna"
"419",1827,"2018","Nordland",0,0,"Donna"
"420",1827,"2019","Nordland",0,0,"Donna"
"421",1841,"1990","Nordland",0,0,"Fauske"
"422",1841,"1991","Nordland",0,0,"Fauske"
"423",1841,"1992","Nordland",0,0,"Fauske"
"424",1841,"1993","Nordland",0,0,"Fauske"
"425",1841,"1994","Nordland",0,0,"Fauske"
"426",1841,"1995","Nordland",0,0,"Fauske"
"427",1841,"1996","Nordland",0,0,"Fauske"
"428",1841,"1997","Nordland",1,2,"Fauske"
"429",1841,"1998","Nordland",0,1,"Fauske"
"430",1841,"1999","Nordland",0,2,"Fauske"
"431",1841,"2000","Nordland",0,2,"Fauske"
"432",1841,"2001","Nordland",0,3,"Fauske"
"433",1841,"2002","Nordland",0,2,"Fauske"
"434",1841,"2003","Nordland",0,0,"Fauske"
"435",1841,"2004","Nordland",0,0,"Fauske"
"436",1841,"2005","Nordland",0,0,"Fauske"
"437",1841,"2006","Nordland",0,1,"Fauske"
"438",1841,"2007","Nordland",0,0,"Fauske"
"439",1841,"2008","Nordland",0,0,"Fauske"
"440",1841,"2009","Nordland",0,0,"Fauske"
"441",1841,"2010","Nordland",0,0,"Fauske"
"442",1841,"2011","Nordland",0,0,"Fauske"
"443",1841,"2012","Nordland",0,0,"Fauske"
"444",1841,"2013","Nordland",0,0,"Fauske"
"445",1841,"2014","Nordland",0,0,"Fauske"
"446",1841,"2015","Nordland",0,0,"Fauske"
"447",1841,"2016","Nordland",0,0,"Fauske"
"448",1841,"2017","Nordland",0,0,"Fauske"
"449",1841,"2018","Nordland",0,0,"Fauske"
"450",1841,"2019","Nordland",0,0,"Fauske"
"451",1859,"1990","Nordland",2,10,"Flakstad"
"452",1859,"1991","Nordland",0,12,"Flakstad"
"453",1859,"1992","Nordland",0,13,"Flakstad"
"454",1859,"1993","Nordland",1,9,"Flakstad"
"455",1859,"1994","Nordland",3,6,"Flakstad"
"456",1859,"1995","Nordland",2,6,"Flakstad"
"457",1859,"1996","Nordland",1,7,"Flakstad"
"458",1859,"1997","Nordland",0,6,"Flakstad"
"459",1859,"1998","Nordland",1,9,"Flakstad"
"460",1859,"1999","Nordland",3,7,"Flakstad"
"461",1859,"2000","Nordland",3,7,"Flakstad"
"462",1859,"2001","Nordland",2,6,"Flakstad"
"463",1859,"2002","Nordland",2,7,"Flakstad"
"464",1859,"2003","Nordland",2,11,"Flakstad"
"465",1859,"2004","Nordland",3,10,"Flakstad"
"466",1859,"2005","Nordland",3,9,"Flakstad"
"467",1859,"2006","Nordland",1,10,"Flakstad"
"468",1859,"2007","Nordland",2,11,"Flakstad"
"469",1859,"2008","Nordland",2,11,"Flakstad"
"470",1859,"2009","Nordland",2,12,"Flakstad"
"471",1859,"2010","Nordland",1,13,"Flakstad"
"472",1859,"2011","Nordland",1,13,"Flakstad"
"473",1859,"2012","Nordland",1,12,"Flakstad"
"474",1859,"2013","Nordland",1,10,"Flakstad"
"475",1859,"2014","Nordland",0,8,"Flakstad"
"476",1859,"2015","Nordland",1,6,"Flakstad"
"477",1859,"2016","Nordland",2,6,"Flakstad"
"478",1859,"2017","Nordland",1,6,"Flakstad"
"479",1859,"2018","Nordland",1,7,"Flakstad"
"480",1859,"2019","Nordland",2,6,"Flakstad"
"481",1940,"1990","Troms",0,1,"Kafjord"
"482",1940,"1991","Troms",0,0,"Kafjord"
"483",1940,"1992","Troms",1,0,"Kafjord"
"484",1940,"1993","Troms",1,0,"Kafjord"
"485",1940,"1994","Troms",1,1,"Kafjord"
"486",1940,"1995","Troms",1,1,"Kafjord"
"487",1940,"1996","Troms",1,1,"Kafjord"
"488",1940,"1997","Troms",1,0,"Kafjord"
"489",1940,"1998","Troms",1,0,"Kafjord"
"490",1940,"1999","Troms",1,0,"Kafjord"
"491",1940,"2000","Troms",1,0,"Kafjord"
"492",1940,"2001","Troms",2,0,"Kafjord"
"493",1940,"2002","Troms",0,1,"Kafjord"
"494",1940,"2003","Troms",1,1,"Kafjord"
"495",1940,"2004","Troms",1,1,"Kafjord"
"496",1940,"2005","Troms",1,1,"Kafjord"
"497",1940,"2006","Troms",1,0,"Kafjord"
"498",1940,"2007","Troms",1,1,"Kafjord"
"499",1940,"2008","Troms",1,0,"Kafjord"
"500",1940,"2009","Troms",1,0,"Kafjord"
"501",1940,"2010","Troms",1,0,"Kafjord"
"502",1940,"2011","Troms",1,0,"Kafjord"
"503",1940,"2012","Troms",1,0,"Kafjord"
"504",1940,"2013","Troms",1,0,"Kafjord"
"505",1940,"2014","Troms",0,0,"Kafjord"
"506",1940,"2015","Troms",0,0,"Kafjord"
"507",1940,"2016","Troms",0,0,"Kafjord"
"508",1940,"2017","Troms",1,0,"Kafjord"
"509",1940,"2018","Troms",1,0,"Kafjord"
"510",1940,"2019","Troms",1,0,"Kafjord"
"511",2023,"1990","Finnmark",0,6,"Gamvik"
"512",2023,"1991","Finnmark",0,5,"Gamvik"
"513",2023,"1992","Finnmark",0,5,"Gamvik"
"514",2023,"1993","Finnmark",0,4,"Gamvik"
"515",2023,"1994","Finnmark",1,3,"Gamvik"
"516",2023,"1995","Finnmark",1,2,"Gamvik"
"517",2023,"1996","Finnmark",1,2,"Gamvik"
"518",2023,"1997","Finnmark",2,2,"Gamvik"
"519",2023,"1998","Finnmark",2,0,"Gamvik"
"520",2023,"1999","Finnmark",2,0,"Gamvik"
"521",2023,"2000","Finnmark",1,0,"Gamvik"
"522",2023,"2001","Finnmark",1,0,"Gamvik"
"523",2023,"2002","Finnmark",3,1,"Gamvik"
"524",2023,"2003","Finnmark",5,3,"Gamvik"
"525",2023,"2004","Finnmark",5,3,"Gamvik"
"526",2023,"2005","Finnmark",5,2,"Gamvik"
"527",2023,"2006","Finnmark",2,4,"Gamvik"
