"","landing_municip_numb","landing_municip","landing_county","year","local_landings_NOK","local_landings_tonnes","total_landings_NOK","total_landings_tonnes","proportion_local_NOK","proportion_local_tonnes","mean_NOK_per_tonnes","fishing_industry_yes_no"
"1202",1852,"Tjeldsund","Nordland","2005",0,0,0,0,0,0,0,0
"1203",1928,"Torsken","Troms","2005",17555.06025,1635.5131,83410.11308,10623.1543,21.0466807941654,15.3957389096758,7.85172753068267,1
"1204",1835,"Traena","Nordland","2005",17953.55314,2784.2056,169773.34544,43432.909,10.5750128758257,6.41035948110222,3.90886425406136,1
"1205",1927,"Tranoy","Troms","2005",0,0,0,0.694,0,0,0,0
"1206",1902,"Tromso","Troms","2005",145111.53213,14911.3458,1128838.27489,134542.3443,12.854944358096,11.0830132160853,8.39020815909776,1
"1207",1850,"Tysfjord","Nordland","2005",813.90859,99.8677,7610.42659,921.3505,10.6946513493667,10.8392734361136,8.26007756005993,1
"1208",2003,"Vadso","Finnmark","2005",1.18596,0.02,85886.63732,9291.2553,0.00138084344317883,0.000215256166731313,9.24381416147289,1
"1209",1857,"Vaeroy","Nordland","2005",68992.40856,10104.732,238127.89004,40092.0839,28.972838313232,25.2038083757477,5.93952388790646,1
"1210",1865,"Vagan","Nordland","2005",84564.56915,9350.6089,310057.28413,55893.3142,27.2738534065673,16.7293871079844,5.54730540795164,1
"1211",2002,"Vardo","Finnmark","2005",30573.9609,2391.2464,51117.8415,4012.0598,59.8107431824953,59.6014645644115,12.7410467560827,1
"1212",1824,"Vefsn","Nordland","2005",4.45925,0.2795,4.45925,2.1815,100,12.8122851249141,2.04412101764841,0
"1213",1815,"Vega","Nordland","2005",2881.15037,304.8459,3081.86009,325.7332,93.4873837832139,93.5876048250531,9.4613017340572,1
"1214",1860,"Vestvagoy","Nordland","2005",131375.22928,13431.4926,165905.47554,16446.5706,79.1867952835139,81.667436492809,10.0875422344887,1
"1215",1816,"Vevelstad","Nordland","2005",0,0,0,0,0,0,0,0
"1216",1820,"Alstahaug","Nordland","2004",0,0,0,0,0,0,0,0
"1217",2012,"Alta","Finnmark","2004",1528.87711,117.248,1652.41518,142.5461,92.5237875144671,82.2526887792791,11.5921458391356,1
"1218",1871,"Andoy","Nordland","2004",152035.1267,17644.6472,180284.28702,20678.8488,84.3307695934332,85.3270284562456,8.71829417409348,1
"1219",1854,"Ballangen","Nordland","2004",0,0,0,0.48,0,0,0,0
"1220",1933,"Balsfjord","Troms","2004",158.37733,19.7124,411.4931,58.2037,38.4884533908345,33.8679499756888,7.06987871905051,0
"1221",2028,"Batsfjord","Finnmark","2004",68589.67454,6895.7027,259765.82119,26536.5268,26.4044261965594,25.9857017158704,9.7889909688558,1
"1222",1929,"Berg","Troms","2004",12713.45356,1342.5089,223266.20145,35955.5424,5.69430279972186,3.73380238591534,6.20950725666149,1
"1223",2024,"Berlevag","Finnmark","2004",29744.65608,2831.3893,65383.78167,7008.9328,45.492407016353,40.3968675516478,9.32863583311856,1
"1224",1811,"Bindal","Nordland","2004",14.37978,0.3256,29.69056,1.4704,48.4321616028798,22.1436343852013,20.1921653971708,0
"1225",1867,"Bo","Nordland","2004",40093.69849,4872.8124,48998.00743,5998.7362,81.8272019475058,81.2306498825536,8.16805503632582,1
"1226",1804,"Bodo","Nordland","2004",30110.55956,6305.4723,223953.65805,73975.7041,13.4449956398022,8.52370704235041,3.02739474770339,1
"1227",1813,"Bronnoy","Nordland","2004",3210.63727,388.0761,4681.26829,575.3667,68.5847738498235,67.4484811164775,8.13614741694297,1
"1228",1827,"Donna","Nordland","2004",2092.61919,204.1886,6556.20081,770.8853,31.9181680159672,26.4875462017501,8.50476823205735,1
"1229",1926,"Dyroy","Troms","2004",0,0,0,0.111,0,0,0,0
"1230",1853,"Evenes","Nordland","2004",0,0,0,1.308,0,0,0,0
"1231",1841,"Fauske","Nordland","2004",1.30605,0.2042,1.94055,0.2872,67.3030841771663,71.100278551532,6.75678969359331,0
"1232",1859,"Flakstad","Nordland","2004",58226.12092,5861.8583,114546.97325,11459.2138,50.8316538342055,51.1541053540689,9.99605865194696,1
"1233",2023,"Gamvik","Finnmark","2004",24803.67459,1987.7248,55077.36077,4320.8166,45.0342468179962,46.0034522178053,12.746979533915,1
"1234",1838,"Gildeskal","Nordland","2004",1588.99627,174.5998,1816.56936,200.413,87.4723698961872,87.1199972057701,9.06412937284508,1
"1235",1919,"Gratangen","Troms","2004",0,0,0,0.422,0,0,0,0
"1236",1866,"Hadsel","Nordland","2004",67761.98608,7417.3003,101913.27147,10945.9723,66.4898546603393,67.7628272455979,9.31057275469261,1
"1237",1849,"Hamaroy","Nordland","2004",0,0,0,0.595,0,0,0,0
"1238",2004,"Hammerfest","Finnmark","2004",86270.31018,11026.4136,279588.334,31907.4592091417,30.8561909382099,34.5574792644124,8.76247563829513,1
"1239",1903,"Harstad","Troms","2004",3532.20958,443.8929,7321.03458,958.0936,48.2474101358499,46.3308490944935,7.64125194031147,1
"1240",2015,"Hasvik","Finnmark","2004",22581.37254,2496.0656,56758.66776,8492.02,39.7848882491107,29.3930725551753,6.6837652007414,1
"1241",1832,"Hemnes","Nordland","2004",2.4075,0.0567,2.4075,0.0567,100,100,42.4603174603175,0
"1242",1818,"Heroy","Nordland","2004",5563.04257,831.743,12228.34233,1640.4741,45.4930228470305,50.7013795585069,7.45415141269222,1
"1243",1917,"Ibestad","Troms","2004",0,0,0,0,0,0,0,0
"1244",1940,"Kafjord","Troms","2004",1500.88467,238.4356,2337.66344,364.8993,64.2044806073538,65.3428493833778,6.40632481344853,1
"1245",1936,"Karlsoy","Troms","2004",40537.31954,4533.49,107489.46704,15192.3982,37.7128295974478,29.8405158969569,7.07521390796616,1
"1246",1911,"Kvaefjord","Troms","2004",345.41875,44.918,1093.28618,140.8488,31.5945409645625,31.8909355280272,7.7621263368946,1
"1247",1943,"Kvaenangen","Troms","2004",4103.84595,454.7681,11525.87397,1513.7385,35.6055077530923,30.042712132908,7.61417772620568,1
"1248",2017,"Kvalsund","Finnmark","2004",4908.11607,482.4337,17828.00473,1687.7701,27.5303722672952,28.5840885556629,10.5630528292923,1
"1249",1920,"Lavangen","Troms","2004",0,0,0,0,0,0,0,0
"1250",2022,"Lebesby","Finnmark","2004",25752.53148,2601.2718,54586.25009,5530.0354,47.1776893220181,47.0389719385883,9.87086811234518,1
"1251",1822,"Leirfjord","Nordland","2004",0,0,0,1.666,0,0,0,0
"1252",1931,"Lenvik","Troms","2004",34440.58996,3557.9093,59679.12588,6603.3748,57.7096085979066,53.8801659418151,9.03767053779834,1
"1253",1851,"Lodingen","Nordland","2004",36657.705,9019.681,127897.225,36001.677,28.6618454778827,25.0535023687924,3.55253520551279,1
"1254",2014,"Loppa","Finnmark","2004",19217.24739,2161.8473,45617.47539,5631.8779,42.1269419793729,38.3859049927201,8.09986938637288,1
"1255",1834,"Luroy","Nordland","2004",2451.6103,271.7277,3056.65239,369.2372,80.2057279401666,73.5916370289884,8.27828937604337,1
"1256",1938,"Lyngen","Troms","2004",1804.96719,218.813,7645.94241,791.816,23.6068635259313,27.6343241359104,9.65621105155743,1
"1257",1924,"Malselv","Troms","2004",0,0,0,0.776,0,0,0,0
"1258",2018,"Masoy","Finnmark","2004",33240.01762,3620.0357,88524.23752,11850.6915,37.5490583722793,30.547041917343,7.46996388522982,1
"1259",1837,"Meloy","Nordland","2004",7066.23964,868.6948,10044.60325,1231.4361,70.3486186973089,70.5432299735244,8.15682052036643,1
"1260",1874,"Moskenes","Nordland","2004",44807.57511,5117.6119,69409.61254,8054.0109,64.555287762452,63.5411593495608,8.61801820258277,1
"1261",1805,"Narvik","Nordland","2004",0,0,0,0,0,0,0,0
"1262",1828,"Nesna","Nordland","2004",0,0,0,1.202,0,0,0,0
"1263",2027,"Nesseby","Finnmark","2004",3548.67989,239.8243,4809.76442,348.9645,73.7807422593059,68.7245550765192,13.7829619345234,1
"1264",2019,"Nordkapp","Finnmark","2004",53716.40109,6155.9932,146277.18423,18141.511,36.7223373711779,33.9331889168438,8.06312022355801,1
"1265",1942,"Nordreisa","Troms","2004",902.69278,123.8549,2971.00688,464.8497,30.3833958136105,26.6440744180323,6.39132794965771,1
"1266",1868,"Oksnes","Nordland","2004",142068.61261,15090.7996,163234.67899,17112.9425,87.0333519133537,88.1835464590616,9.53866811566743,1
"1267",2020,"Porsanger","Finnmark","2004",1376.25072,147.5559,2060.00145,220.6343,66.808240353423,66.878042081399,9.33672348315742,1
"1268",1833,"Rana","Nordland","2004",0,0,0,0.949,0,0,0,0
"1269",1836,"Rodoy","Nordland","2004",5025.98349,592.9625,8126.35318,806.0225,61.8479578560478,73.5664947318468,10.0820425980664,1
"1270",1856,"Rost","Nordland","2004",31446.47591,3517.0273,146917.15988,14824.8495,21.4042225807285,23.7238651225431,9.9101957075517,1
"1271",1923,"Salangen","Troms","2004",0,0,0,0,0,0,0,0
"1272",1840,"Saltdal","Nordland","2004",0,0,0,0,0,0,0,0
"1273",1913,"Skanland","Troms","2004",0,0,0,0.253,0,0,0,0
"1274",1941,"Skjervoy","Troms","2004",33983.46597,4275.5502,103088.8151,13045.0161,32.9652309390061,32.7753539529936,7.90254410648064,1
"1275",1812,"Somna","Nordland","2004",0,0,0,0.416,0,0,0,0
"1276",2030,"Sor-Varanger","Finnmark","2004",5049.61587,303.9976,418607.08292,43159.4089,1.20629011692213,0.704359970972633,9.69909212357169,1
"1277",1845,"Sorfold","Nordland","2004",952.02659,147.988,1357.02843,188.9403,70.1552428050457,78.325269939764,7.18231330213829,1
"1278",1925,"Sorreisa","Troms","2004",0,0,0,0,0,0,0,0
"1279",1870,"Sortland","Nordland","2004",4327.40846,1279.336,57842.64072,9668.9192,7.48134664346977,13.2314271485483,5.98232744772549,1
"1280",1848,"Steigen","Nordland","2004",5097.96477,843.0334,8323.90101,1295.0216,61.2448990428347,65.0980184423179,6.42761557799499,1
"1281",1939,"Storfjord","Troms","2004",5.52781,0.9858,5.52781,0.9858,100,100,5.60743558531142,0
"1282",2025,"Tana","Finnmark","2004",0,0,0,8.556,0,0,0,0
"1283",1852,"Tjeldsund","Nordland","2004",0,0,0,0,0,0,0,0
"1284",1928,"Torsken","Troms","2004",21257.4221,2205.5542,76284.27306,9822.6079,27.8660610467906,22.453855660878,7.76619344237491,1
"1285",1835,"Traena","Nordland","2004",14143.42989,2175.0177,130636.32517,36499.8564,10.8265674739356,5.95897604682083,3.57909148294622,1
"1286",1927,"Tranoy","Troms","2004",0,0,0,0.987,0,0,0,0
"1287",1902,"Tromso","Troms","2004",158763.29742,17284.6002,1064569.95297,131526.3039,14.9133738912199,13.1415539610552,8.0939699619279,1
"1288",1850,"Tysfjord","Nordland","2004",1136.70471,157.0624,7809.51151,1119.1901,14.5553881128731,14.0335766015085,6.97782397288897,1
"1289",2003,"Vadso","Finnmark","2004",2235.47343,35.271,49642.15985,6594.7315,4.50317519776489,0.534836027820086,7.52754829366442,1
"1290",1857,"Vaeroy","Nordland","2004",57122.03487,9944.0595,163363.81034,32449.9503,34.9661499392767,30.6442980900344,5.03433160389155,1
"1291",1865,"Vagan","Nordland","2004",80101.11908,9563.7434,247890.68729,42954.8108,32.3130812035274,22.264661913026,5.77096447809287,1
"1292",2002,"Vardo","Finnmark","2004",33063.41739,2848.9132,46238.49253,4243.4519,71.5062615169561,67.1366912395072,10.8964337571495,1
"1293",1824,"Vefsn","Nordland","2004",0,0,0,1.009,0,0,0,0
"1294",1815,"Vega","Nordland","2004",2944.88911,395.81,3920.4391,471.0365,75.1163080176402,84.0295815717041,8.32300490514005,1
"1295",1860,"Vestvagoy","Nordland","2004",127139.35102,14926.9523,171522.86469,19135.8343,74.1238500475047,78.0052338768423,8.963438019005,1
"1296",1816,"Vevelstad","Nordland","2004",0,0,0,0.079,0,0,0,0
"1297",1820,"Alstahaug","Nordland","2003",0,0,0,0,0,0,0,0
"1298",2012,"Alta","Finnmark","2003",3179.88098,290.7106,4958.38133,1446.461,64.1314325858838,20.0980600237407,3.42793986840986,1
"1299",1871,"Andoy","Nordland","2003",124793.50046,16130.2787,174775.0566,21343.7657,71.4023516213812,75.5737245560187,8.18857642351274,1
"1300",1854,"Ballangen","Nordland","2003",0,0,0,0.569,0,0,0,0
"1301",1933,"Balsfjord","Troms","2003",462.00554,56.0699,1250.42665,164.0446,36.9478321659251,34.1796682121813,7.62247980122479,1
"1302",2028,"Batsfjord","Finnmark","2003",61754.49432,7316.9887,264472.36059,39310.2734,23.3500749122648,18.6134261279394,6.72781788869472,1
"1303",1929,"Berg","Troms","2003",11976.63105,1411.4712,223743.84303,49758.154,5.35283156300938,2.83666311254232,4.49662668414105,1
"1304",2024,"Berlevag","Finnmark","2003",26089.31512,2899.992,45762.00386,5505.6243,57.0108669187984,52.6732635933767,8.31186462541587,1
"1305",1811,"Bindal","Nordland","2003",13.52477,1.1391,31.8359,2.8851,42.4827631698805,39.4821669959447,11.0345915219576,0
"1306",1867,"Bo","Nordland","2003",29521.66202,4246.1923,38262.27756,5369.4445,77.1560500383344,79.0806628134437,7.12592849409283,1
"1307",1804,"Bodo","Nordland","2003",22381.33313,8310.5406,180740.96268,105461.4354,12.3830994358628,7.88017019536982,1.71381094894523,1
"1308",1813,"Bronnoy","Nordland","2003",1326.4142,171.2948,2107.57367,287.0038,62.9356031004126,59.683809064549,7.34336503558489,1
"1309",1827,"Donna","Nordland","2003",1507.17107,157.917,3408.54536,372.565,44.2174274013475,42.3864292136943,9.14886089675627,1
"1310",1926,"Dyroy","Troms","2003",0,0,0,0.171,0,0,0,0
"1311",1853,"Evenes","Nordland","2003",0,0,0,1.101,0,0,0,0
"1312",1841,"Fauske","Nordland","2003",0,0,0,0,0,0,0,0
"1313",1859,"Flakstad","Nordland","2003",58592.92586,6458.0736,105858.4348,11627.1938,55.3502665807411,55.5428395800885,9.1043837937921,1
"1314",2023,"Gamvik","Finnmark","2003",19571.692,1861.423,39674.48838,3917.039,49.3306726794898,47.5211760720279,10.1286937352424,1
"1315",1838,"Gildeskal","Nordland","2003",1672.3292,218.6104,1925.4336,255.1255,86.854680421075,85.6873969869731,7.54700568935681,1
"1316",1919,"Gratangen","Troms","2003",0,0,0,0.509,0,0,0,0
"1317",1866,"Hadsel","Nordland","2003",64764.87333,8705.8945,68879.52737,9311.4066,94.0263033195665,93.4970931244695,7.39732785055268,1
"1318",1849,"Hamaroy","Nordland","2003",0,0,0,0.986,0,0,0,0
"1319",2004,"Hammerfest","Finnmark","2003",65570.81626,9164.2092,210848.43261,26269.7335,31.0985552267701,34.8850482247945,8.02628746157627,1
"1320",1903,"Harstad","Troms","2003",5745.88122,821.0509,10172.52178,1681.6801,56.4843344085718,48.8232512235829,6.04902310492941,1
"1321",2015,"Hasvik","Finnmark","2003",22283.47209,2783.4711,52253.06906,7826.4312,42.645288575132,35.5650107803925,6.6764873701311,1
"1322",1832,"Hemnes","Nordland","2003",0,0,0,0,0,0,0,0
"1323",1818,"Heroy","Nordland","2003",2707.36406,386.1472,12231.00689,1549.1026,22.1352508779431,24.9271545990563,7.89554345206057,1
"1324",1917,"Ibestad","Troms","2003",0,0,0,0,0,0,0,0
"1325",1940,"Kafjord","Troms","2003",1062.66975,175.7221,1972.64949,330.1435,53.870175892221,53.225975977113,5.97512745215338,1
"1326",1936,"Karlsoy","Troms","2003",35193.27871,4670.8057,110255.98582,19145.0554,31.9196082174217,24.3969296636248,5.75897972173013,1
"1327",1911,"Kvaefjord","Troms","2003",381.33763,63.5069,1400.48305,195.824,27.2290071629214,32.4306009477898,7.15174365757006,1
"1328",1943,"Kvaenangen","Troms","2003",4050.27175,508.4549,10474.41342,1762.3073,38.6682441067903,28.8516594126348,5.94357943135116,1
"1329",2017,"Kvalsund","Finnmark","2003",3434.55918,415.1776,15341.16468,1806.329,22.3878646220229,22.984605794404,8.49300691070121,1
"1330",1920,"Lavangen","Troms","2003",0,0,0,0,0,0,0,0
"1331",2022,"Lebesby","Finnmark","2003",16345.14428,1721.8036,42284.69852,4556.8346,38.654985969142,37.7850800202404,9.27940165306856,1
"1332",1822,"Leirfjord","Nordland","2003",0,0,0,3.021,0,0,0,0
"1333",1931,"Lenvik","Troms","2003",33612.99382,3949.3342,48655.12443,6482.8746,69.0841801635076,60.919490869066,7.50517747636211,1
"1334",1851,"Lodingen","Nordland","2003",28331.39203,10764.598,104850.75883,42695.62,27.0206838235049,25.2124175735122,2.45577318774151,1
"1335",2014,"Loppa","Finnmark","2003",19029.24277,2558.2992,48136.69897,6290.4476,39.5316737067066,40.6695892355895,7.65234877244665,1
"1336",1834,"Luroy","Nordland","2003",607.49862,119.314,5008.61518,4197.0163,12.1290735695929,2.84282908312746,1.19337520323664,1
"1337",1938,"Lyngen","Troms","2003",758.01835,104.649,15372.78558,1858.267,4.93091083626498,5.63153734097414,8.27264627741869,1
"1338",1924,"Malselv","Troms","2003",0,0,0,1.31,0,0,0,0
"1339",2018,"Masoy","Finnmark","2003",27308.08522,3280.1173,58456.98286,7774.9718,46.714838645369,42.1881568753729,7.5186102745736,1
"1340",1837,"Meloy","Nordland","2003",6095.7844,769.2138,7365.71379,947.7822,82.7589093710903,81.1593423045928,7.77152576826195,1
"1341",1874,"Moskenes","Nordland","2003",50566.75285,5761.4783,74059.62561,8436.1262,68.278434347327,68.2953071517588,8.77886649087824,1
"1342",1805,"Narvik","Nordland","2003",0,0,0,0,0,0,0,0
"1343",1828,"Nesna","Nordland","2003",0,0,0,1.625,0,0,0,0
"1344",2027,"Nesseby","Finnmark","2003",2305.89925,90.8058,3155.58038,127.4393,73.0736971434713,71.2541578618213,24.7614384259801,1
"1345",2019,"Nordkapp","Finnmark","2003",43898.5922,6164.6729,108583.5876,19304.5373,40.4283862508886,31.9338029407211,5.62477027615679,1
"1346",1942,"Nordreisa","Troms","2003",893.31008,149.1329,4299.28569,755.201,20.7781046530081,19.7474447200149,5.69290253852948,1
"1347",1868,"Oksnes","Nordland","2003",113598.42493,13854.9228,144900.38839,18010.2148,78.3975986484242,76.9281374700761,8.04545587040972,1
"1348",2020,"Porsanger","Finnmark","2003",959.32549,125.2751,1326.81495,175.5235,72.3028851913373,71.3722663916797,7.55918694647725,1
"1349",1833,"Rana","Nordland","2003",0,0,8.65259,2.6779,0,0,3.2311101982897,0
"1350",1836,"Rodoy","Nordland","2003",6503.05609,847.9604,9320.80331,1060.5103,69.7692663788225,79.9577712729428,8.78897952240539,1
"1351",1856,"Rost","Nordland","2003",29755.29673,3863.9775,99712.58062,11588.6536,29.8410657361242,33.3427646849329,8.60432834233651,1
"1352",1923,"Salangen","Troms","2003",0,0,0,0,0,0,0,0
"1353",1840,"Saltdal","Nordland","2003",0,0,0,0,0,0,0,0
"1354",1913,"Skanland","Troms","2003",0,0,0,0.248,0,0,0,0
"1355",1941,"Skjervoy","Troms","2003",33399.14041,4685.0551,102078.7699,15663.0507,32.7189879371773,29.9115107888912,6.51717036834976,1
"1356",1812,"Somna","Nordland","2003",0,0,0,0,0,0,0,0
"1357",2030,"Sor-Varanger","Finnmark","2003",4102.506,237.6947,377477.92639,36702.0575,1.0868201060746,0.647633174243706,10.2849254810851,1
"1358",1845,"Sorfold","Nordland","2003",846.28082,149.8497,1010.95516,175.5527,83.7110144430145,85.3588124819499,5.75869901174975,1
"1359",1925,"Sorreisa","Troms","2003",0,0,0,0,0,0,0,0
"1360",1870,"Sortland","Nordland","2003",2444.285,936.65,84927.10867,29946.1688,2.87809751006327,3.12777907002247,2.83599245156195,1
"1361",1848,"Steigen","Nordland","2003",4541.30585,650.9075,7974.09982,1159.4377,56.9507023051036,56.1399288637932,6.87755781962239,1
"1362",1939,"Storfjord","Troms","2003",0,0,0,0,0,0,0,0
"1363",2025,"Tana","Finnmark","2003",0,0,0,18.091,0,0,0,0
"1364",1852,"Tjeldsund","Nordland","2003",0,0,0,0,0,0,0,0
"1365",1928,"Torsken","Troms","2003",16036.31543,1804.1214,74975.6278,11064.5486,21.3887044370971,16.3054225275851,6.77620303461815,1
"1366",1835,"Traena","Nordland","2003",10232.09801,1915.2237,108347.9931,37894.3985,9.4437356126719,5.05410766712658,2.85920867961527,1
"1367",1927,"Tranoy","Troms","2003",0,0,0,1.474,0,0,0,0
"1368",1902,"Tromso","Troms","2003",116030.25928,17237.3095,839278.36385,156615.0092,13.8250030356719,11.0061670257847,5.3588629093539,1
"1369",1850,"Tysfjord","Nordland","2003",16.3236,2.4803,5712.98989,1068.8086,0.285727794277612,0.2320621297396,5.3451945371697,1
"1370",2003,"Vadso","Finnmark","2003",1411.99491,19.7954,44618.44186,19616.8443,3.16459932516344,0.100910216226776,2.27449640613195,1
"1371",1857,"Vaeroy","Nordland","2003",42516.89403,8038.1557,106964.86296,28362.6957,39.7484677243025,28.3405914057739,3.77132216526231,1
"1372",1865,"Vagan","Nordland","2003",78904.11067,9338.6128,195306.77032,29078.5604,40.4000898385241,32.115113924278,6.71652130068997,1
"1373",2002,"Vardo","Finnmark","2003",25931.8819,2345.2121,35265.33526,3465.3415,73.533632131419,67.6762189238781,10.1765829601498,1
"1374",1824,"Vefsn","Nordland","2003",0,0,0,1.348,0,0,0,0
"1375",1815,"Vega","Nordland","2003",110.1164,17.7687,267.58144,27.3429,41.1524805307872,64.9846943813568,9.78613972914358,0
"1376",1860,"Vestvagoy","Nordland","2003",120965.37353,15262.6351,174928.4021,20966.7052,69.151362544802,72.7946282184575,8.34315169843662,1
"1377",1816,"Vevelstad","Nordland","2003",0,0,0,0,0,0,0,0
"1378",1820,"Alstahaug","Nordland","2002",0,0,0,0,0,0,0,0
"1379",2012,"Alta","Finnmark","2002",0,0,27652.44023,5342.8638,0,0,5.17558396865741,1
"1380",1871,"Andoy","Nordland","2002",148055.97802,17619.8075,222406.00057,24035.8659,66.5701364354155,73.3063147103013,9.25308875891174,1
"1381",1854,"Ballangen","Nordland","2002",0,0,0,0.667,0,0,0,0
"1382",1933,"Balsfjord","Troms","2002",1001.47603,100.3358,2260.25498,243.7381,44.3080996994419,41.1654148448683,9.27329367054227,1
"1383",2028,"Batsfjord","Finnmark","2002",56432.13547,6254.8226,469544.76452,81522.9764,12.018478265366,7.67246594298782,5.75966169606143,1
"1384",1929,"Berg","Troms","2002",16163.61012,1665.3668,266760.84993,43885.476,6.05921375803138,3.79480172437915,6.0785679966192,1
"1385",2024,"Berlevag","Finnmark","2002",30092.66216,3059.0148,77977.86951,8313.0324,38.5912853853244,36.7978212138329,9.38019554813716,1
"1386",1811,"Bindal","Nordland","2002",14.73558,0.366,32.28291,1.4911,45.6451416554456,24.5456374488633,21.65039903427,0
"1387",1867,"Bo","Nordland","2002",45003.93044,5966.3527,71867.73518,10765.9167,62.6204935041895,55.4189008354486,6.67548683336924,1
"1388",1804,"Bodo","Nordland","2002",10013.16692,3378.3421,203888.14458,109935.4924,4.91110797080755,3.07302221170567,1.85461619472403,1
"1389",1813,"Bronnoy","Nordland","2002",1779.91653,186.8591,2459.44364,268.0464,72.3706980331535,69.7114753266599,9.17543992383408,1
"1390",1827,"Donna","Nordland","2002",1979.17521,169.6822,5248.43846,529.0899,37.709791685354,32.070580065883,9.91974796721692,1
"1391",1926,"Dyroy","Troms","2002",0,0,0,2.448,0,0,0,0
"1392",1853,"Evenes","Nordland","2002",0,0,0,1.104,0,0,0,0
"1393",1841,"Fauske","Nordland","2002",0,0,0,0,0,0,0,0
"1394",1859,"Flakstad","Nordland","2002",77850.77426,6711.306,147314.55772,11912.2178,52.8466266096868,56.3396851256363,12.3666776576231,1
"1395",2023,"Gamvik","Finnmark","2002",32166.85481,2976.1253,90384.46854,8986.4339,35.5889184608796,33.1179790906825,10.0578794153263,1
"1396",1838,"Gildeskal","Nordland","2002",1225.21712,132.7376,1429.64715,161.574,85.7006653704727,82.1528216173394,8.84825002785102,1
"1397",1919,"Gratangen","Troms","2002",0,0,0,1.945,0,0,0,0
"1398",1866,"Hadsel","Nordland","2002",73883.76523,8286.0008,81141.52898,8967.7011,91.0554264367031,92.3982713919847,9.04819731112581,1
"1399",1849,"Hamaroy","Nordland","2002",0,0,0,1.035,0,0,0,0
"1400",2004,"Hammerfest","Finnmark","2002",92496.44458,12822.6792,358898.70615,40330.9361,25.7722981429032,31.7936562846108,8.89884393608211,1
"1401",1903,"Harstad","Troms","2002",14544.3066,2023.4263,18374.55003,2779.9805,79.1546273310291,72.785629251716,6.60959673278284,1
"1402",2015,"Hasvik","Finnmark","2002",8764.46099,1073.2966,10244.71356,1273.6913,85.5510594675914,84.2666193919987,8.04332538033352,1
"1403",1832,"Hemnes","Nordland","2002",0,0,0,0,0,0,0,0
"1404",1818,"Heroy","Nordland","2002",3734.34525,504.66,10826.81622,1258.6421,34.4916286941463,40.0955919081366,8.60198162766048,1
"1405",1917,"Ibestad","Troms","2002",0,0,5123.19845,620.931,0,0,8.25083374803319,1
"1406",1940,"Kafjord","Troms","2002",1598.28846,217.1147,3456.43099,478.1129,46.2410059574197,45.4107596762187,7.22931966487413,1
"1407",1936,"Karlsoy","Troms","2002",53305.63065,5985.1767,173060.6494,22807.6636,30.8017049715289,26.2419544805984,7.58782891729427,1
"1408",1911,"Kvaefjord","Troms","2002",658.57296,93.2968,1605.28867,201.26,41.0252045197578,46.3563549637285,7.97619333200835,1
"1409",1943,"Kvaenangen","Troms","2002",6907.93373,648.64,16444.31699,2000.2196,42.0080307026482,32.4284393573586,8.22125580111304,1
"1410",2017,"Kvalsund","Finnmark","2002",2173.33341,202.6885,12817.18756,1139.3478,16.9563985845269,17.7898706610922,11.2495829280576,1
"1411",1920,"Lavangen","Troms","2002",0,0,0,0,0,0,0,0
"1412",2022,"Lebesby","Finnmark","2002",23179.14177,2263.1725,56320.72457,5609.2742,41.1556171320045,40.3469757281611,10.0406438626231,1
"1413",1822,"Leirfjord","Nordland","2002",0,0,1933.35206,124.723,0,0,15.5011670662187,1
"1414",1931,"Lenvik","Troms","2002",47387.58854,5064.1842,74793.799,9657.2451,63.3576435126661,52.4392220303076,7.74483801803891,1
"1415",1851,"Lodingen","Nordland","2002",38000.634,12318.045,100266.137,31468.003,37.8997686925946,39.1446670448074,3.18628852933566,1
"1416",2014,"Loppa","Finnmark","2002",23331.07535,2585.4715,55660.38893,6726.1521,41.9168385246855,38.4390876322883,8.27522008162735,1
"1417",1834,"Luroy","Nordland","2002",4967.47369,590.163,9755.90982,3190.8699,50.917585152504,18.4953639131448,3.05744518759602,1
"1418",1938,"Lyngen","Troms","2002",456.94364,51.882,16492.40164,2021.766,2.77063128811845,2.56617234635462,8.1574235791877,1
"1419",1924,"Malselv","Troms","2002",0,0,0,2.774,0,0,0,0
"1420",2018,"Masoy","Finnmark","2002",32934.976,3583.4446,71124.81088,8031.5046,46.3058890315604,44.6173510253608,8.85572684351074,1
"1421",1837,"Meloy","Nordland","2002",6153.92943,672.9569,6747.48741,766.9812,91.2032739902511,87.7409902615605,8.79746128066764,1
"1422",1874,"Moskenes","Nordland","2002",69528.23502,6966.3516,106191.89585,10887.2273,65.4741442023139,63.9864623750438,9.75380534674793,1
"1423",1805,"Narvik","Nordland","2002",0,0,0,0,0,0,0,0
"1424",1828,"Nesna","Nordland","2002",0,0,0,2.32,0,0,0,0
"1425",2027,"Nesseby","Finnmark","2002",1463.68483,124.7985,2224.78006,192.8322,65.7900911787208,64.7187036190014,11.5373887763558,1
"1426",2019,"Nordkapp","Finnmark","2002",49289.70325,6085.8329,196492.57524,42943.4583,25.0847662766883,14.1717345107252,4.57561135079799,1
"1427",1942,"Nordreisa","Troms","2002",1809.36392,190.3329,6493.72989,842.522229814891,27.8632457870834,22.5908460648946,7.70748789788813,1
"1428",1868,"Oksnes","Nordland","2002",157628.07161,16746.8047,177720.61114,18990.5045,88.6943110306029,88.1851490569932,9.35839335600589,1
