"","county","municip_name","municip_numb","year","age","main_occupation","part_time_occupation"
"471","Finnmark","Berlevåg",2024,"2004","67-69",0,0
"472","Finnmark","Berlevåg",2024,"2004","70 OG OVER",0,4
"473","Finnmark","Berlevåg",2024,"2005","<20",1,0
"474","Finnmark","Berlevåg",2024,"2005","20-29",7,0
"475","Finnmark","Berlevåg",2024,"2005","30-39",13,3
"476","Finnmark","Berlevåg",2024,"2005","40-49",14,1
"477","Finnmark","Berlevåg",2024,"2005","50-59",10,1
"478","Finnmark","Berlevåg",2024,"2005","60-66",11,2
"479","Finnmark","Berlevåg",2024,"2005","67-69",1,1
"480","Finnmark","Berlevåg",2024,"2005","70 OG OVER",0,2
"481","Finnmark","Berlevåg",2024,"2006","<20",1,0
"482","Finnmark","Berlevåg",2024,"2006","20-29",5,1
"483","Finnmark","Berlevåg",2024,"2006","30-39",12,1
"484","Finnmark","Berlevåg",2024,"2006","40-49",15,0
"485","Finnmark","Berlevåg",2024,"2006","50-59",9,2
"486","Finnmark","Berlevåg",2024,"2006","60-66",10,2
"487","Finnmark","Berlevåg",2024,"2006","67-69",2,0
"488","Finnmark","Berlevåg",2024,"2006","70 OG OVER",0,2
"489","Finnmark","Berlevåg",2024,"2007","<20",3,0
"490","Finnmark","Berlevåg",2024,"2007","20-29",4,0
"491","Finnmark","Berlevåg",2024,"2007","30-39",10,1
"492","Finnmark","Berlevåg",2024,"2007","40-49",14,1
"493","Finnmark","Berlevåg",2024,"2007","50-59",8,0
"494","Finnmark","Berlevåg",2024,"2007","60-66",10,1
"495","Finnmark","Berlevåg",2024,"2007","67-69",2,0
"496","Finnmark","Berlevåg",2024,"2007","70 OG OVER",0,1
"497","Finnmark","Berlevåg",2024,"2008","<20",2,0
"498","Finnmark","Berlevåg",2024,"2008","20-29",7,1
"499","Finnmark","Berlevåg",2024,"2008","30-39",7,2
"500","Finnmark","Berlevåg",2024,"2008","40-49",16,2
"501","Finnmark","Berlevåg",2024,"2008","50-59",8,1
"502","Finnmark","Berlevåg",2024,"2008","60-66",9,0
"503","Finnmark","Berlevåg",2024,"2008","67-69",0,1
"504","Finnmark","Berlevåg",2024,"2008","70 OG OVER",0,2
"505","Finnmark","Berlevåg",2024,"2009","<20",1,0
"506","Finnmark","Berlevåg",2024,"2009","20-29",7,0
"507","Finnmark","Berlevåg",2024,"2009","30-39",10,2
"508","Finnmark","Berlevåg",2024,"2009","40-49",15,3
"509","Finnmark","Berlevåg",2024,"2009","50-59",8,0
"510","Finnmark","Berlevåg",2024,"2009","60-66",11,0
"511","Finnmark","Berlevåg",2024,"2009","67-69",1,0
"512","Finnmark","Berlevåg",2024,"2009","70 OG OVER",0,2
"513","Finnmark","Berlevåg",2024,"2010","<20",0,0
"514","Finnmark","Berlevåg",2024,"2010","20-29",5,0
"515","Finnmark","Berlevåg",2024,"2010","30-39",7,1
"516","Finnmark","Berlevåg",2024,"2010","40-49",15,4
"517","Finnmark","Berlevåg",2024,"2010","50-59",9,0
"518","Finnmark","Berlevåg",2024,"2010","60-66",12,0
"519","Finnmark","Berlevåg",2024,"2010","67-69",2,0
"520","Finnmark","Berlevåg",2024,"2010","70 OG OVER",0,1
"521","Finnmark","Berlevåg",2024,"2011","<20",0,0
"522","Finnmark","Berlevåg",2024,"2011","20-29",5,0
"523","Finnmark","Berlevåg",2024,"2011","30-39",6,0
"524","Finnmark","Berlevåg",2024,"2011","40-49",19,0
"525","Finnmark","Berlevåg",2024,"2011","50-59",12,0
"526","Finnmark","Berlevåg",2024,"2011","60-66",8,0
"527","Finnmark","Berlevåg",2024,"2011","67-69",2,3
"528","Finnmark","Berlevåg",2024,"2011","70 OG OVER",0,1
"529","Finnmark","Berlevåg",2024,"2012","<20",1,0
"530","Finnmark","Berlevåg",2024,"2012","20-29",4,0
"531","Finnmark","Berlevåg",2024,"2012","30-39",8,0
"532","Finnmark","Berlevåg",2024,"2012","40-49",17,0
"533","Finnmark","Berlevåg",2024,"2012","50-59",12,0
"534","Finnmark","Berlevåg",2024,"2012","60-66",9,0
"535","Finnmark","Berlevåg",2024,"2012","67-69",2,2
"536","Finnmark","Berlevåg",2024,"2012","70 OG OVER",0,2
"537","Finnmark","Berlevåg",2024,"2013","<20",1,0
"538","Finnmark","Berlevåg",2024,"2013","20-29",6,0
"539","Finnmark","Berlevåg",2024,"2013","30-39",6,0
"540","Finnmark","Berlevåg",2024,"2013","40-49",16,0
"541","Finnmark","Berlevåg",2024,"2013","50-59",10,0
"542","Finnmark","Berlevåg",2024,"2013","60-66",10,0
"543","Finnmark","Berlevåg",2024,"2013","67-69",3,1
"544","Finnmark","Berlevåg",2024,"2013","70 OG OVER",0,1
"545","Finnmark","Berlevåg",2024,"2014","<20",0,0
"546","Finnmark","Berlevåg",2024,"2014","20-29",6,0
"547","Finnmark","Berlevåg",2024,"2014","30-39",5,0
"548","Finnmark","Berlevåg",2024,"2014","40-49",13,0
"549","Finnmark","Berlevåg",2024,"2014","50-59",11,1
"550","Finnmark","Berlevåg",2024,"2014","60-66",7,0
"551","Finnmark","Berlevåg",2024,"2014","67-69",2,0
"552","Finnmark","Berlevåg",2024,"2014","70 OG OVER",2,1
"553","Finnmark","Berlevåg",2024,"2015","<20",0,0
"554","Finnmark","Berlevåg",2024,"2015","20-29",6,0
"555","Finnmark","Berlevåg",2024,"2015","30-39",2,1
"556","Finnmark","Berlevåg",2024,"2015","40-49",11,1
"557","Finnmark","Berlevåg",2024,"2015","50-59",12,0
"558","Finnmark","Berlevåg",2024,"2015","60-66",7,0
"559","Finnmark","Berlevåg",2024,"2015","67-69",2,0
"560","Finnmark","Berlevåg",2024,"2015","70 OG OVER",2,1
"561","Finnmark","Berlevåg",2024,"2016","<20",0,0
"562","Finnmark","Berlevåg",2024,"2016","20-29",6,0
"563","Finnmark","Berlevåg",2024,"2016","30-39",7,1
"564","Finnmark","Berlevåg",2024,"2016","40-49",9,1
"565","Finnmark","Berlevåg",2024,"2016","50-59",13,0
"566","Finnmark","Berlevåg",2024,"2016","60-66",7,0
"567","Finnmark","Berlevåg",2024,"2016","67-69",2,0
"568","Finnmark","Berlevåg",2024,"2016","70 OG OVER",3,1
"569","Finnmark","Berlevåg",2024,"2017","<20",0,0
"570","Finnmark","Berlevåg",2024,"2017","20-29",6,0
"571","Finnmark","Berlevåg",2024,"2017","30-39",9,1
"572","Finnmark","Berlevåg",2024,"2017","40-49",6,1
"573","Finnmark","Berlevåg",2024,"2017","50-59",13,0
"574","Finnmark","Berlevåg",2024,"2017","60-66",6,1
"575","Finnmark","Berlevåg",2024,"2017","67-69",3,0
"576","Finnmark","Berlevåg",2024,"2017","70 OG OVER",3,0
"577","Finnmark","Berlevåg",2024,"2018","<20",0,0
"578","Finnmark","Berlevåg",2024,"2018","20-29",6,0
"579","Finnmark","Berlevåg",2024,"2018","30-39",8,0
"580","Finnmark","Berlevåg",2024,"2018","40-49",7,1
"581","Finnmark","Berlevåg",2024,"2018","50-59",14,0
"582","Finnmark","Berlevåg",2024,"2018","60-66",7,2
"583","Finnmark","Berlevåg",2024,"2018","67-69",3,0
"584","Finnmark","Berlevåg",2024,"2018","70 OG OVER",2,1
"585","Finnmark","Berlevåg",2024,"2019","<20",0,0
"586","Finnmark","Berlevåg",2024,"2019","20-29",6,0
"587","Finnmark","Berlevåg",2024,"2019","30-39",8,0
"588","Finnmark","Berlevåg",2024,"2019","40-49",8,0
"589","Finnmark","Berlevåg",2024,"2019","50-59",15,0
"590","Finnmark","Berlevåg",2024,"2019","60-66",7,1
"591","Finnmark","Berlevåg",2024,"2019","67-69",3,0
"592","Finnmark","Berlevåg",2024,"2019","70 OG OVER",4,1
"593","Finnmark","Båtsfjord",2028,"1983","<20",3,0
"594","Finnmark","Båtsfjord",2028,"1983","20-29",18,1
"595","Finnmark","Båtsfjord",2028,"1983","30-39",37,0
"596","Finnmark","Båtsfjord",2028,"1983","40-49",35,1
"597","Finnmark","Båtsfjord",2028,"1983","50-59",17,0
"598","Finnmark","Båtsfjord",2028,"1983","60-66",8,2
"599","Finnmark","Båtsfjord",2028,"1983","67-69",0,2
"600","Finnmark","Båtsfjord",2028,"1983","70 OG OVER",0,0
"601","Finnmark","Båtsfjord",2028,"1984","<20",4,0
"602","Finnmark","Båtsfjord",2028,"1984","20-29",25,0
"603","Finnmark","Båtsfjord",2028,"1984","30-39",42,1
"604","Finnmark","Båtsfjord",2028,"1984","40-49",31,0
"605","Finnmark","Båtsfjord",2028,"1984","50-59",20,1
"606","Finnmark","Båtsfjord",2028,"1984","60-66",5,4
"607","Finnmark","Båtsfjord",2028,"1984","67-69",0,2
"608","Finnmark","Båtsfjord",2028,"1984","70 OG OVER",0,0
"609","Finnmark","Båtsfjord",2028,"1985","<20",5,0
"610","Finnmark","Båtsfjord",2028,"1985","20-29",29,0
"611","Finnmark","Båtsfjord",2028,"1985","30-39",40,2
"612","Finnmark","Båtsfjord",2028,"1985","40-49",33,0
"613","Finnmark","Båtsfjord",2028,"1985","50-59",19,2
"614","Finnmark","Båtsfjord",2028,"1985","60-66",4,6
"615","Finnmark","Båtsfjord",2028,"1985","67-69",0,0
"616","Finnmark","Båtsfjord",2028,"1985","70 OG OVER",0,1
"617","Finnmark","Båtsfjord",2028,"1986","<20",3,0
"618","Finnmark","Båtsfjord",2028,"1986","20-29",29,1
"619","Finnmark","Båtsfjord",2028,"1986","30-39",39,2
"620","Finnmark","Båtsfjord",2028,"1986","40-49",25,0
"621","Finnmark","Båtsfjord",2028,"1986","50-59",17,2
"622","Finnmark","Båtsfjord",2028,"1986","60-66",6,1
"623","Finnmark","Båtsfjord",2028,"1986","67-69",0,0
"624","Finnmark","Båtsfjord",2028,"1986","70 OG OVER",0,1
"625","Finnmark","Båtsfjord",2028,"1987","<20",2,0
"626","Finnmark","Båtsfjord",2028,"1987","20-29",34,1
"627","Finnmark","Båtsfjord",2028,"1987","30-39",35,1
"628","Finnmark","Båtsfjord",2028,"1987","40-49",29,2
"629","Finnmark","Båtsfjord",2028,"1987","50-59",19,3
"630","Finnmark","Båtsfjord",2028,"1987","60-66",7,1
"631","Finnmark","Båtsfjord",2028,"1987","67-69",1,0
"632","Finnmark","Båtsfjord",2028,"1987","70 OG OVER",0,1
"633","Finnmark","Båtsfjord",2028,"1988","<20",5,0
"634","Finnmark","Båtsfjord",2028,"1988","20-29",34,0
"635","Finnmark","Båtsfjord",2028,"1988","30-39",34,1
"636","Finnmark","Båtsfjord",2028,"1988","40-49",26,2
"637","Finnmark","Båtsfjord",2028,"1988","50-59",18,3
"638","Finnmark","Båtsfjord",2028,"1988","60-66",7,2
"639","Finnmark","Båtsfjord",2028,"1988","67-69",2,0
"640","Finnmark","Båtsfjord",2028,"1988","70 OG OVER",0,1
"641","Finnmark","Båtsfjord",2028,"1989","<20",6,0
"642","Finnmark","Båtsfjord",2028,"1989","20-29",35,0
"643","Finnmark","Båtsfjord",2028,"1989","30-39",37,0
"644","Finnmark","Båtsfjord",2028,"1989","40-49",26,2
"645","Finnmark","Båtsfjord",2028,"1989","50-59",19,2
"646","Finnmark","Båtsfjord",2028,"1989","60-66",7,3
"647","Finnmark","Båtsfjord",2028,"1989","67-69",2,0
"648","Finnmark","Båtsfjord",2028,"1989","70 OG OVER",0,2
"649","Finnmark","Båtsfjord",2028,"1990","<20",6,0
"650","Finnmark","Båtsfjord",2028,"1990","20-29",29,0
"651","Finnmark","Båtsfjord",2028,"1990","30-39",34,0
"652","Finnmark","Båtsfjord",2028,"1990","40-49",28,3
"653","Finnmark","Båtsfjord",2028,"1990","50-59",20,4
"654","Finnmark","Båtsfjord",2028,"1990","60-66",7,2
"655","Finnmark","Båtsfjord",2028,"1990","67-69",0,2
"656","Finnmark","Båtsfjord",2028,"1990","70 OG OVER",1,3
"657","Finnmark","Båtsfjord",2028,"1991","<20",2,0
"658","Finnmark","Båtsfjord",2028,"1991","20-29",21,0
"659","Finnmark","Båtsfjord",2028,"1991","30-39",25,0
"660","Finnmark","Båtsfjord",2028,"1991","40-49",25,3
"661","Finnmark","Båtsfjord",2028,"1991","50-59",18,6
"662","Finnmark","Båtsfjord",2028,"1991","60-66",9,2
"663","Finnmark","Båtsfjord",2028,"1991","67-69",0,2
"664","Finnmark","Båtsfjord",2028,"1991","70 OG OVER",1,3
"665","Finnmark","Båtsfjord",2028,"1992","<20",2,0
"666","Finnmark","Båtsfjord",2028,"1992","20-29",22,0
"667","Finnmark","Båtsfjord",2028,"1992","30-39",24,0
"668","Finnmark","Båtsfjord",2028,"1992","40-49",19,3
"669","Finnmark","Båtsfjord",2028,"1992","50-59",22,5
"670","Finnmark","Båtsfjord",2028,"1992","60-66",9,4
"671","Finnmark","Båtsfjord",2028,"1992","67-69",1,1
"672","Finnmark","Båtsfjord",2028,"1992","70 OG OVER",1,3
"673","Finnmark","Båtsfjord",2028,"1993","<20",1,0
"674","Finnmark","Båtsfjord",2028,"1993","20-29",24,0
"675","Finnmark","Båtsfjord",2028,"1993","30-39",20,0
"676","Finnmark","Båtsfjord",2028,"1993","40-49",18,2
"677","Finnmark","Båtsfjord",2028,"1993","50-59",20,3
"678","Finnmark","Båtsfjord",2028,"1993","60-66",8,2
"679","Finnmark","Båtsfjord",2028,"1993","67-69",3,1
"680","Finnmark","Båtsfjord",2028,"1993","70 OG OVER",0,2
"681","Finnmark","Båtsfjord",2028,"1994","<20",1,1
"682","Finnmark","Båtsfjord",2028,"1994","20-29",15,0
"683","Finnmark","Båtsfjord",2028,"1994","30-39",15,0
"684","Finnmark","Båtsfjord",2028,"1994","40-49",18,2
"685","Finnmark","Båtsfjord",2028,"1994","50-59",17,1
"686","Finnmark","Båtsfjord",2028,"1994","60-66",7,4
"687","Finnmark","Båtsfjord",2028,"1994","67-69",5,1
"688","Finnmark","Båtsfjord",2028,"1994","70 OG OVER",0,1
"689","Finnmark","Båtsfjord",2028,"1995","<20",2,1
"690","Finnmark","Båtsfjord",2028,"1995","20-29",22,0
"691","Finnmark","Båtsfjord",2028,"1995","30-39",15,0
"692","Finnmark","Båtsfjord",2028,"1995","40-49",21,2
"693","Finnmark","Båtsfjord",2028,"1995","50-59",21,0
"694","Finnmark","Båtsfjord",2028,"1995","60-66",8,5
"695","Finnmark","Båtsfjord",2028,"1995","67-69",4,1
"696","Finnmark","Båtsfjord",2028,"1995","70 OG OVER",1,0
"697","Finnmark","Båtsfjord",2028,"1996","<20",2,1
"698","Finnmark","Båtsfjord",2028,"1996","20-29",21,0
"699","Finnmark","Båtsfjord",2028,"1996","30-39",18,0
"700","Finnmark","Båtsfjord",2028,"1996","40-49",22,3
"701","Finnmark","Båtsfjord",2028,"1996","50-59",19,0
"702","Finnmark","Båtsfjord",2028,"1996","60-66",9,5
"703","Finnmark","Båtsfjord",2028,"1996","67-69",3,0
"704","Finnmark","Båtsfjord",2028,"1996","70 OG OVER",2,2
"705","Finnmark","Båtsfjord",2028,"1997","<20",1,0
"706","Finnmark","Båtsfjord",2028,"1997","20-29",17,1
"707","Finnmark","Båtsfjord",2028,"1997","30-39",12,0
"708","Finnmark","Båtsfjord",2028,"1997","40-49",22,3
"709","Finnmark","Båtsfjord",2028,"1997","50-59",19,3
"710","Finnmark","Båtsfjord",2028,"1997","60-66",9,5
"711","Finnmark","Båtsfjord",2028,"1997","67-69",2,0
"712","Finnmark","Båtsfjord",2028,"1997","70 OG OVER",2,4
"713","Finnmark","Båtsfjord",2028,"1998","<20",0,0
"714","Finnmark","Båtsfjord",2028,"1998","20-29",15,0
"715","Finnmark","Båtsfjord",2028,"1998","30-39",15,0
"716","Finnmark","Båtsfjord",2028,"1998","40-49",19,2
"717","Finnmark","Båtsfjord",2028,"1998","50-59",20,4
"718","Finnmark","Båtsfjord",2028,"1998","60-66",6,6
"719","Finnmark","Båtsfjord",2028,"1998","67-69",1,2
"720","Finnmark","Båtsfjord",2028,"1998","70 OG OVER",0,6
"721","Finnmark","Båtsfjord",2028,"1999","<20",1,0
"722","Finnmark","Båtsfjord",2028,"1999","20-29",12,0
"723","Finnmark","Båtsfjord",2028,"1999","30-39",22,0
"724","Finnmark","Båtsfjord",2028,"1999","40-49",18,2
"725","Finnmark","Båtsfjord",2028,"1999","50-59",19,4
"726","Finnmark","Båtsfjord",2028,"1999","60-66",9,4
"727","Finnmark","Båtsfjord",2028,"1999","67-69",2,2
"728","Finnmark","Båtsfjord",2028,"1999","70 OG OVER",0,6
"729","Finnmark","Båtsfjord",2028,"2000","<20",2,0
"730","Finnmark","Båtsfjord",2028,"2000","20-29",8,0
"731","Finnmark","Båtsfjord",2028,"2000","30-39",17,0
"732","Finnmark","Båtsfjord",2028,"2000","40-49",13,1
"733","Finnmark","Båtsfjord",2028,"2000","50-59",16,5
"734","Finnmark","Båtsfjord",2028,"2000","60-66",10,5
"735","Finnmark","Båtsfjord",2028,"2000","67-69",1,3
"736","Finnmark","Båtsfjord",2028,"2000","70 OG OVER",0,7
"737","Finnmark","Båtsfjord",2028,"2001","<20",3,0
"738","Finnmark","Båtsfjord",2028,"2001","20-29",5,0
"739","Finnmark","Båtsfjord",2028,"2001","30-39",18,0
"740","Finnmark","Båtsfjord",2028,"2001","40-49",12,1
"741","Finnmark","Båtsfjord",2028,"2001","50-59",19,7
"742","Finnmark","Båtsfjord",2028,"2001","60-66",13,3
"743","Finnmark","Båtsfjord",2028,"2001","67-69",0,5
"744","Finnmark","Båtsfjord",2028,"2001","70 OG OVER",1,7
"745","Finnmark","Båtsfjord",2028,"2002","<20",3,0
"746","Finnmark","Båtsfjord",2028,"2002","20-29",9,0
"747","Finnmark","Båtsfjord",2028,"2002","30-39",22,0
"748","Finnmark","Båtsfjord",2028,"2002","40-49",14,1
"749","Finnmark","Båtsfjord",2028,"2002","50-59",20,4
"750","Finnmark","Båtsfjord",2028,"2002","60-66",10,1
"751","Finnmark","Båtsfjord",2028,"2002","67-69",1,4
"752","Finnmark","Båtsfjord",2028,"2002","70 OG OVER",0,10
"753","Finnmark","Båtsfjord",2028,"2003","<20",3,0
"754","Finnmark","Båtsfjord",2028,"2003","20-29",7,0
"755","Finnmark","Båtsfjord",2028,"2003","30-39",24,0
"756","Finnmark","Båtsfjord",2028,"2003","40-49",14,3
"757","Finnmark","Båtsfjord",2028,"2003","50-59",20,6
"758","Finnmark","Båtsfjord",2028,"2003","60-66",7,2
"759","Finnmark","Båtsfjord",2028,"2003","67-69",2,4
"760","Finnmark","Båtsfjord",2028,"2003","70 OG OVER",0,9
"761","Finnmark","Båtsfjord",2028,"2004","<20",1,0
"762","Finnmark","Båtsfjord",2028,"2004","20-29",7,0
"763","Finnmark","Båtsfjord",2028,"2004","30-39",27,0
"764","Finnmark","Båtsfjord",2028,"2004","40-49",16,3
"765","Finnmark","Båtsfjord",2028,"2004","50-59",23,6
"766","Finnmark","Båtsfjord",2028,"2004","60-66",7,2
"767","Finnmark","Båtsfjord",2028,"2004","67-69",1,5
"768","Finnmark","Båtsfjord",2028,"2004","70 OG OVER",0,11
"769","Finnmark","Båtsfjord",2028,"2005","<20",1,1
"770","Finnmark","Båtsfjord",2028,"2005","20-29",5,0
"771","Finnmark","Båtsfjord",2028,"2005","30-39",26,2
"772","Finnmark","Båtsfjord",2028,"2005","40-49",12,4
"773","Finnmark","Båtsfjord",2028,"2005","50-59",20,9
"774","Finnmark","Båtsfjord",2028,"2005","60-66",11,2
"775","Finnmark","Båtsfjord",2028,"2005","67-69",1,3
"776","Finnmark","Båtsfjord",2028,"2005","70 OG OVER",0,5
"777","Finnmark","Båtsfjord",2028,"2006","<20",2,1
"778","Finnmark","Båtsfjord",2028,"2006","20-29",6,2
"779","Finnmark","Båtsfjord",2028,"2006","30-39",24,3
"780","Finnmark","Båtsfjord",2028,"2006","40-49",14,3
"781","Finnmark","Båtsfjord",2028,"2006","50-59",18,10
"782","Finnmark","Båtsfjord",2028,"2006","60-66",10,3
"783","Finnmark","Båtsfjord",2028,"2006","67-69",1,0
"784","Finnmark","Båtsfjord",2028,"2006","70 OG OVER",1,7
"785","Finnmark","Båtsfjord",2028,"2007","<20",2,1
"786","Finnmark","Båtsfjord",2028,"2007","20-29",9,1
"787","Finnmark","Båtsfjord",2028,"2007","30-39",21,2
"788","Finnmark","Båtsfjord",2028,"2007","40-49",19,1
"789","Finnmark","Båtsfjord",2028,"2007","50-59",22,6
"790","Finnmark","Båtsfjord",2028,"2007","60-66",9,5
"791","Finnmark","Båtsfjord",2028,"2007","67-69",3,0
"792","Finnmark","Båtsfjord",2028,"2007","70 OG OVER",0,7
"793","Finnmark","Båtsfjord",2028,"2008","<20",1,0
"794","Finnmark","Båtsfjord",2028,"2008","20-29",11,2
"795","Finnmark","Båtsfjord",2028,"2008","30-39",23,3
"796","Finnmark","Båtsfjord",2028,"2008","40-49",22,2
"797","Finnmark","Båtsfjord",2028,"2008","50-59",18,3
"798","Finnmark","Båtsfjord",2028,"2008","60-66",7,4
"799","Finnmark","Båtsfjord",2028,"2008","67-69",2,3
"800","Finnmark","Båtsfjord",2028,"2008","70 OG OVER",0,5
"801","Finnmark","Båtsfjord",2028,"2009","<20",2,0
"802","Finnmark","Båtsfjord",2028,"2009","20-29",11,0
"803","Finnmark","Båtsfjord",2028,"2009","30-39",18,4
"804","Finnmark","Båtsfjord",2028,"2009","40-49",24,3
"805","Finnmark","Båtsfjord",2028,"2009","50-59",17,2
"806","Finnmark","Båtsfjord",2028,"2009","60-66",8,1
"807","Finnmark","Båtsfjord",2028,"2009","67-69",2,3
"808","Finnmark","Båtsfjord",2028,"2009","70 OG OVER",1,4
"809","Finnmark","Båtsfjord",2028,"2010","<20",0,0
"810","Finnmark","Båtsfjord",2028,"2010","20-29",13,1
"811","Finnmark","Båtsfjord",2028,"2010","30-39",18,3
"812","Finnmark","Båtsfjord",2028,"2010","40-49",30,3
"813","Finnmark","Båtsfjord",2028,"2010","50-59",15,2
"814","Finnmark","Båtsfjord",2028,"2010","60-66",6,2
"815","Finnmark","Båtsfjord",2028,"2010","67-69",2,0
"816","Finnmark","Båtsfjord",2028,"2010","70 OG OVER",0,6
"817","Finnmark","Båtsfjord",2028,"2011","<20",2,0
"818","Finnmark","Båtsfjord",2028,"2011","20-29",15,1
"819","Finnmark","Båtsfjord",2028,"2011","30-39",19,2
"820","Finnmark","Båtsfjord",2028,"2011","40-49",33,2
"821","Finnmark","Båtsfjord",2028,"2011","50-59",13,3
"822","Finnmark","Båtsfjord",2028,"2011","60-66",8,1
"823","Finnmark","Båtsfjord",2028,"2011","67-69",1,0
"824","Finnmark","Båtsfjord",2028,"2011","70 OG OVER",1,6
"825","Finnmark","Båtsfjord",2028,"2012","<20",2,0
"826","Finnmark","Båtsfjord",2028,"2012","20-29",18,0
"827","Finnmark","Båtsfjord",2028,"2012","30-39",27,1
"828","Finnmark","Båtsfjord",2028,"2012","40-49",34,2
"829","Finnmark","Båtsfjord",2028,"2012","50-59",11,3
"830","Finnmark","Båtsfjord",2028,"2012","60-66",7,1
"831","Finnmark","Båtsfjord",2028,"2012","67-69",2,0
"832","Finnmark","Båtsfjord",2028,"2012","70 OG OVER",2,4
"833","Finnmark","Båtsfjord",2028,"2013","<20",1,0
"834","Finnmark","Båtsfjord",2028,"2013","20-29",17,0
"835","Finnmark","Båtsfjord",2028,"2013","30-39",25,0
"836","Finnmark","Båtsfjord",2028,"2013","40-49",31,2
"837","Finnmark","Båtsfjord",2028,"2013","50-59",13,2
"838","Finnmark","Båtsfjord",2028,"2013","60-66",10,1
"839","Finnmark","Båtsfjord",2028,"2013","67-69",2,0
"840","Finnmark","Båtsfjord",2028,"2013","70 OG OVER",2,3
"841","Finnmark","Båtsfjord",2028,"2014","<20",1,0
"842","Finnmark","Båtsfjord",2028,"2014","20-29",12,0
"843","Finnmark","Båtsfjord",2028,"2014","30-39",27,0
"844","Finnmark","Båtsfjord",2028,"2014","40-49",28,0
"845","Finnmark","Båtsfjord",2028,"2014","50-59",13,1
"846","Finnmark","Båtsfjord",2028,"2014","60-66",11,2
"847","Finnmark","Båtsfjord",2028,"2014","67-69",2,1
"848","Finnmark","Båtsfjord",2028,"2014","70 OG OVER",2,2
"849","Finnmark","Båtsfjord",2028,"2015","<20",0,0
"850","Finnmark","Båtsfjord",2028,"2015","20-29",11,0
"851","Finnmark","Båtsfjord",2028,"2015","30-39",23,0
"852","Finnmark","Båtsfjord",2028,"2015","40-49",32,0
"853","Finnmark","Båtsfjord",2028,"2015","50-59",13,0
"854","Finnmark","Båtsfjord",2028,"2015","60-66",12,3
"855","Finnmark","Båtsfjord",2028,"2015","67-69",0,0
"856","Finnmark","Båtsfjord",2028,"2015","70 OG OVER",4,1
"857","Finnmark","Båtsfjord",2028,"2016","<20",0,0
