"municip_name","municip_number","water_entity_id","vannregion","vannomrade","vassdragomrade","area","score","reliability_ecological_score","reliability_chemical_score","water_entity_class","reliability_eco_score_num","reliability_chem_score_num","area_km2","total_area_km2","area_prop"
"Måsøy",2018,"masoyfjorden_vest_0421030500_c","Finnmark","Måsøy og Magerøya",220,55629855.2573682,75,"low","low","unmodified","0","0",55.6298552573682,1522.70515559876,0.0365335699119594
"Måsøy",2018,"akkarfjorden_0421021000_c","Finnmark","Måsøy og Magerøya",220,5391960.05496717,75,"low","low","unmodified","0","0",5.39196005496717,1522.70515559876,0.00354104012529396
"Måsøy",2018,"masoyfjorden_ost_0421030100_c","Finnmark","Måsøy og Magerøya",220,153548654.231285,75,"low","low","unmodified","0","0",153.548654231285,1522.70515559876,0.100839386841707
"Nordkapp",2019,"masoyfjorden_ost_0421030100_c","Finnmark","Måsøy og Magerøya",220,75286627.5414076,75,"low","low","unmodified","0","0",75.2866275414076,1710.66219284131,0.0440102247284492
"Måsøy",2018,"vesterbotnen_0421030601_c","Finnmark","Måsøy og Magerøya",220,1782335.34334081,75,"low","low","unmodified","0","0",1.78233534334081,1522.70515559876,0.00117050588341901
"Måsøy",2018,"myrfjorden_0421020900_c","Finnmark","Måsøy og Magerøya",220,2699807.00546299,75,"low","low","unmodified","0","0",2.69980700546299,1522.70515559876,0.00177303333842156
"Måsøy",2018,"kobbefjorden_0421030800_c","Finnmark","Måsøy og Magerøya",220,82973475.143968,75,"moderate","low","unmodified","50","0",82.973475143968,1522.70515559876,0.0544908348401443
"Nordkapp",2019,"mageroysundet_ost_0421031000_c","Finnmark","Måsøy og Magerøya",220,67525632.6710312,75,"low","low","unmodified","0","0",67.5256326710312,1710.66219284131,0.0394733881146196
"Måsøy",2018,"selvika_0421020800_c","Finnmark","Måsøy og Magerøya",220,2145886.11947053,75,"low","low","unmodified","0","0",2.14588611947053,1522.70515559876,0.00140925911466211
"Måsøy",2018,"eiterfjorden_0421030400_c","Finnmark","Måsøy og Magerøya",220,4350555.56581262,75,"low","low","unmodified","0","0",4.35055556581262,1522.70515559876,0.00285712276589876
"Måsøy",2018,"osterbotn_0421030602_c","Finnmark","Måsøy og Magerøya",220,2066898.3473261,75,"low","low","unmodified","0","0",2.0668983473261,1522.70515559876,0.00135738579443724
"Måsøy",2018,"havoysundet_0421030300_c","Finnmark","Måsøy og Magerøya",220,398841.452555105,75,"low","low","unmodified","0","0",0.398841452555105,1522.70515559876,0.00026192953447923
"Måsøy",2018,"ryggefjorden_0421030700_c","Finnmark","Måsøy og Magerøya",220,25695799.1104481,75,"moderate","low","unmodified","50","0",25.6957991104481,1522.70515559876,0.0168750982525859
"Måsøy",2018,"snefjorden_0421020600_c","Finnmark","Måsøy og Magerøya",220,62388406.0765034,75,"moderate","low","unmodified","50","0",62.3884060765034,1522.70515559876,0.0409720856641949
"Måsøy",2018,"kulfjorden_0421030603_c","Finnmark","Måsøy og Magerøya",220,33674736.2083083,75,"low","low","unmodified","0","0",33.6747362083083,1522.70515559876,0.0221150733511944
"Måsøy",2018,"bakfjorden_0421020700_c","Finnmark","Måsøy og Magerøya",220,11198836.8574932,75,"low","low","unmodified","0","0",11.1988368574932,1522.70515559876,0.00735456684855684
"Nordkapp",2019,"skarsvag_grovavfallsdeponi_0422010900_3_c","Finnmark","Måsøy og Magerøya",221,42340.678582117,75,"low","low","unmodified","0","0",0.042340678582117,1710.66219284131,0.0000247510459746536
"Nordkapp",2019,"risfjorden_0422010900_4_c","Finnmark","Måsøy og Magerøya",221,4390697.46619794,50,"low","low","unmodified","0","0",4.39069746619794,1710.66219284131,0.00256666540277321
"Nordkapp",2019,"even_hansen_bukta_0422010300_7_c","Finnmark","Måsøy og Magerøya",221,29067.0896954201,70.8333333333333,"low","low","unmodified","0","0",0.0290670896954201,1710.66219284131,0.0000169917180709661
"Nordkapp",2019,"honningsvag_havn_0422010300_8_c","Finnmark","Måsøy og Magerøya",221,4601690.09806803,50,"moderate","moderate","unmodified","50","50",4.60169009806803,1710.66219284131,0.00269000514381212
"Nordkapp",2019,"sarnesfjorden_0421031200_c","Finnmark","Måsøy og Magerøya",221,19400938.9091499,75,"moderate","low","unmodified","50","0",19.4009389091499,1710.66219284131,0.0113411864658832
"Nordkapp",2019,"kamoyfjorden_0422010803_c","Finnmark","Måsøy og Magerøya",221,62960683.0392997,70.8333333333333,"low","low","unmodified","0","0",62.9606830392997,1710.66219284131,0.0368048603065961
"Nordkapp",2019,"risfjorden_0422010801_c","Finnmark","Måsøy og Magerøya",221,1456836.7309735,75,"low","moderate","unmodified","0","50",1.4568367309735,1710.66219284131,0.000851621516550724
"Nordkapp",2019,"tufjorden_0421031400_c","Finnmark","Måsøy og Magerøya",221,27710256.9442448,75,"low","low","unmodified","0","0",27.7102569442448,1710.66219284131,0.0161985557757723
"Nordkapp",2019,"skipsfjorden_0422010802_c","Finnmark","Måsøy og Magerøya",221,6516165.13953231,70.8333333333333,"low","low","unmodified","0","0",6.51616513953231,1710.66219284131,0.00380914780650489
"Måsøy",2018,"mageroysundet_vest_0421030900_c","Finnmark","Måsøy og Magerøya",221,7548158.03436762,75,"low","low","unmodified","0","0",7.54815803436762,1522.70515559876,0.00495707130603334
"Nordkapp",2019,"mageroysundet_vest_0421030900_c","Finnmark","Måsøy og Magerøya",221,10478596.3003514,75,"low","low","unmodified","0","0",10.4785963003514,1710.66219284131,0.00612546202529155
"Nordkapp",2019,"nordvagen_0422010200_c","Finnmark","Måsøy og Magerøya",221,598316.921165732,70.8333333333333,"low","low","unmodified","0","0",0.598316921165732,1710.66219284131,0.00034975749371766
"Nordkapp",2019,"vassfjorden_0421031300_c","Finnmark","Måsøy og Magerøya",221,17060783.7992531,75,"low","low","unmodified","0","0",17.0607837992531,1710.66219284131,0.00997320445301721
"Lebesby",2022,"ytre_porsangen_0422000030_c","Finnmark","Måsøy og Magerøya",221,521901218.458787,70.8333333333333,"low","low","unmodified","0","0",521.901218458787,1727.47343008505,0.302118231962092
"Nordkapp",2019,"ytre_porsangen_0422000030_c","Finnmark","Måsøy og Magerøya",221,549921373.06683,70.8333333333333,"low","low","unmodified","0","0",549.92137306683,1710.66219284131,0.321466959033825
"Nordkapp",2019,"gjesvaer_0421000032_4_c","Finnmark","Måsøy og Magerøya",221,885666.274839504,75,"low","low","unmodified","0","0",0.885666274839504,1710.66219284131,0.00051773300336314
"Måsøy",2018,"masoyfjorden_nord_0421000032_6_c","Finnmark","Måsøy og Magerøya",221,61096404.4155528,75,"low","low","unmodified","0","0",61.0964044155528,1522.70515559876,0.0401235946374192
"Nordkapp",2019,"masoyfjorden_nord_0421000032_6_c","Finnmark","Måsøy og Magerøya",221,167336296.833582,75,"low","low","unmodified","0","0",167.336296833582,1710.66219284131,0.0978196031535873
"Nordkapp",2019,"innerbukta_repvag_0422010100_4_c","Finnmark","Lakselvvassdraget og Porsangerfjorden",222,2085161.00677801,75,"low","low","unmodified","0","0",2.08516100677801,1710.66219284131,0.00121892037802898
"Porsanger",2020,"smorfjorden_0422010500_c","Finnmark","Lakselvvassdraget og Porsangerfjorden",222,11319104.7747276,75,"low","low","unmodified","0","0",11.3191047747276,1127.02595105402,0.0100433399640369
"Porsanger",2020,"leaibevuotna_0422010600_c","Finnmark","Lakselvvassdraget og Porsangerfjorden",222,11565927.6999545,75,"low","low","unmodified","0","0",11.5659276999545,1127.02595105402,0.0102623437278775
"Nordkapp",2019,"strandbukta_0422010400_c","Finnmark","Lakselvvassdraget og Porsangerfjorden",222,12592004.9789673,75,"low","low","unmodified","0","0",12.5920049789673,1710.66219284131,0.00736089511515581
"Porsanger",2020,"klubben_0422010100_13_c","Finnmark","Lakselvvassdraget og Porsangerfjorden",222,1073333.0522559,75,"low","low","unmodified","0","0",1.0733330522559,1127.02595105402,0.000952358773329124
"Porsanger",2020,"porsangerfjorden_indre_0422010100_16_c","Finnmark","Lakselvvassdraget og Porsangerfjorden",222,771587852.590836,75,"low","low","unmodified","0","0",771.587852590836,1127.02595105402,0.684622968858194
"Nordkapp",2019,"porsangerfjorden_indre_0422010100_16_c","Finnmark","Lakselvvassdraget og Porsangerfjorden",222,245857262.592717,75,"low","low","unmodified","0","0",245.857262592717,1710.66219284131,0.143720521574375
"Porsanger",2020,"vesterbotn_0422010701_c","Finnmark","Lakselvvassdraget og Porsangerfjorden",224,35816961.6286068,75,"low","low","unmodified","0","0",35.8169616286068,1127.02595105402,0.0317800682363257
"Porsanger",2020,"soggovutna_0422010702_c","Finnmark","Lakselvvassdraget og Porsangerfjorden",225,33884690.4518389,75,"low","low","unmodified","0","0",33.8846904518389,1127.02595105402,0.0300655813827082
"Porsanger",2020,"roddenjargsjoen_0422010703_c","Finnmark","Lakselvvassdraget og Porsangerfjorden",225,261778080.855805,75,"low","low","unmodified","0","0",261.778080855805,1127.02595105402,0.232273339057529
"Nordkapp",2019,"porsangerfjorden_ytre_0422010100_2_c","Finnmark","Lakselvvassdraget og Porsangerfjorden",226,417544521.140462,75,"low","low","unmodified","0","0",417.544521140462,1710.66219284131,0.244083561843935
"Lebesby",2022,"friarfjorden_0422020400_1_c","Finnmark","Laksefjorden/Norkinnhalvøya",229,5081485.0647309,75,"low","low","unmodified","0","0",5.0814850647309,1727.47343008505,0.00294157060608493
"Lebesby",2022,"ifjorden_0422020400_2_c","Finnmark","Laksefjorden/Norkinnhalvøya",229,38030408.4815859,75,"low","low","unmodified","0","0",38.0304084815859,1727.47343008505,0.0220150468419728
"Lebesby",2022,"kifjorden_0422020802_c","Finnmark","Laksefjorden/Norkinnhalvøya",230,6163426.07120207,75,"moderate","low","unmodified","50","0",6.16342607120207,1727.47343008505,0.00356788472914377
"Lebesby",2022,"laksefjorden_indre_0422020100_1_c","Finnmark","Laksefjorden/Norkinnhalvøya",230,787122768.382939,75,"low","low","unmodified","0","0",787.122768382939,1727.47343008505,0.455649710539504
"Lebesby",2022,"vardnessundet_maroysundet_0422020600_c","Finnmark","Laksefjorden/Norkinnhalvøya",230,31236157.2495667,75,"moderate","low","unmodified","50","0",31.2361572495667,1727.47343008505,0.0180819899777149
"Lebesby",2022,"eidsfjorden_0422020700_c","Finnmark","Laksefjorden/Norkinnhalvøya",230,13924383.1810267,75,"moderate","low","unmodified","50","0",13.9243831810267,1727.47343008505,0.00806054839311833
"Lebesby",2022,"bekkarfjorden_0422020500_c","Finnmark","Laksefjorden/Norkinnhalvøya",230,18976744.8494068,75,"moderate","low","unmodified","50","0",18.9767448494068,1727.47343008505,0.0109852600444757
"Gamvik",2023,"vevikneset_0422021200_7_c","Finnmark","Laksefjorden/Norkinnhalvøya",231,16199.7926016599,65,"low","low","unmodified","0","0",0.0161997926016599,636.607434234808,0.0000254470678953534
"Gamvik",2023,"mehamnsfjorden_0422021200_3_c","Finnmark","Laksefjorden/Norkinnhalvøya",231,8554199.191126,65,"low","low","unmodified","0","0",8.554199191126,636.607434234808,0.0134371650896726
"Gamvik",2023,"flintodden_0423000030_7_c","Finnmark","Laksefjorden/Norkinnhalvøya",231,43004.3479720873,75,"low","low","unmodified","0","0",0.0430043479720873,636.607434234808,0.0000675523810427659
"Gamvik",2023,"mehamn_havn_0422021200_2_c","Finnmark","Laksefjorden/Norkinnhalvøya",231,328017.340157355,75,"low","low","unmodified","0","0",0.328017340157355,636.607434234808,0.000515258419109771
"Lebesby",2022,"oksefjorden_0422021000_c","Finnmark","Laksefjorden/Norkinnhalvøya",231,53389103.269846,65,"low","low","unmodified","0","0",53.389103269846,1727.47343008505,0.0309058896883973
"Gamvik",2023,"kinnarodden_vardnesodden_0422000031_c","Finnmark","Laksefjorden/Norkinnhalvøya",231,120419681.810774,65,"low","low","unmodified","0","0",120.419681810774,636.607434234808,0.189158459884334
"Lebesby",2022,"kinnarodden_vardnesodden_0422000031_c","Finnmark","Laksefjorden/Norkinnhalvøya",231,248552.045297348,65,"low","low","unmodified","0","0",0.248552045297348,1727.47343008505,0.000143881833994466
"Lebesby",2022,"kjollefjorden_0422020900_c","Finnmark","Laksefjorden/Norkinnhalvøya",231,21564886.9998991,50,"low","low","unmodified","0","0",21.5648869998991,1727.47343008505,0.0124834840434202
"Lebesby",2022,"sandfjorden_0422021100_c","Finnmark","Laksefjorden/Norkinnhalvøya",231,3264694.16935676,65,"low","low","unmodified","0","0",3.26469416935676,1727.47343008505,0.00188986650243067
"Gamvik",2023,"sandfjorden_0422021400_c","Finnmark","Laksefjorden/Norkinnhalvøya",231,7089880.61606008,65,"low","low","unmodified","0","0",7.08988061606008,636.607434234808,0.0111369742714079
"Gamvik",2023,"risfjorden_0423010100_c","Finnmark","Laksefjorden/Norkinnhalvøya",231,1915365.00506644,65,"low","low","unmodified","0","0",1.91536500506644,636.607434234808,0.00300870662525121
"Gamvik",2023,"skittenfjorden_0422021300_c","Finnmark","Laksefjorden/Norkinnhalvøya",231,5043345.35942862,65,"low","low","unmodified","0","0",5.04334535942862,636.607434234808,0.00792222190350422
"Gamvik",2023,"koifjorden_0423010200_c","Finnmark","Laksefjorden/Norkinnhalvøya",231,10695502.860734,50,"moderate","low","unmodified","50","0",10.695502860734,636.607434234808,0.0168007822176783
"Gamvik",2023,"vardnesodden_kjolnes_0423000030_11_c","Finnmark","Laksefjorden/Norkinnhalvøya",231,112617849.991024,75,"moderate","low","unmodified","50","0",112.617849991024,636.607434234808,0.176903133602875
"Gamvik",2023,"langfjorden_0423011200_c","Norsk-Finsk","Tana",233,67941959.5684446,50,"moderate","low","unmodified","50","0",67.9419595684446,636.607434234808,0.106725048930837
"Tana",2025,"tarmfjorden_0423011400_c","Norsk-Finsk","Tana",234,2717996.54772358,75,"low","low","unmodified","0","0",2.71799654772358,317.912729501469,0.00854950524310799
"Tana",2025,"leirpollen_0423011602_c","Norsk-Finsk","Tana",234,15913899.9847131,75,"low","low","unmodified","0","0",15.9138999847131,317.912729501469,0.0500574481860739
"Tana",2025,"smalfjorden_0423011500_c","Norsk-Finsk","Tana",234,8324450.85882154,75,"low","low","unmodified","0","0",8.32445085882154,317.912729501469,0.0261847044372065
"Tana",2025,"tanaelva_0423011601_c","Norsk-Finsk","Tana",234,4770592.16518086,75,"low","low","unmodified","0","0",4.77059216518086,317.912729501469,0.0150059803288211
"Tana",2025,"tanafjorden_indre_0423010300_2_c","Norsk-Finsk","Tana",234,240538559.776481,75,"low","low","unmodified","0","0",240.538559776481,317.912729501469,0.756618208253814
"Gamvik",2023,"tanafjorden_indre_0423010300_2_c","Norsk-Finsk","Tana",234,47114.8525927067,75,"low","low","unmodified","0","0",0.0471148525927067,636.607434234808,0.0000740092717411288
"Berlevåg",2024,"tanafjorden_indre_0423010300_2_c","Norsk-Finsk","Tana",234,32589490.4566406,75,"low","low","unmodified","0","0",32.5894904566406,505.310618851251,0.0644939750736448
"Tana",2025,"vestertana_0423011300_c","Norsk-Finsk","Tana",234,23445659.1537744,75,"low","low","unmodified","0","0",23.4456591537744,317.912729501469,0.0737487271759782
"Tana",2025,"tanaelva_ytre_0423011603_c","Norsk-Finsk","Tana",234,11911890.7880749,75,"low","low","unmodified","0","0",11.9118907880749,317.912729501469,0.0374690589041665
"Berlevåg",2024,"gulgofjorden_0423011700_c","Norsk-Finsk","Tana",235,6045420.25503315,75,"moderate","high","unmodified","50","100",6.04542025503315,505.310618851251,0.0119637704601904
"Berlevåg",2024,"vargvikholmen_0423000030_4_c","Norsk-Finsk","Tana",235,70903.9913232625,58.3333333333333,"low","low","unmodified","0","0",0.0709039913232625,505.310618851251,0.000140317635684071
"Berlevåg",2024,"berlevag_indre_havn_0423000030_1_c","Norsk-Finsk","Tana",235,78765.2436123341,50,"low","low","unmodified","0","0",0.0787652436123341,505.310618851251,0.000155874902829858
"Tana",2025,"tanafjorden_ytre_0423010300_1_c","Norsk-Finsk","Tana",235,10289680.2266996,50,"moderate","low","unmodified","50","0",10.2896802266996,317.912729501469,0.0323663674708315
"Gamvik",2023,"tanafjorden_ytre_0423010300_1_c","Norsk-Finsk","Tana",235,230992995.323785,50,"moderate","low","unmodified","50","0",230.992995323785,636.607434234808,0.362849980854268
"Berlevåg",2024,"tanafjorden_ytre_0423010300_1_c","Norsk-Finsk","Tana",235,236869331.092048,50,"moderate","low","unmodified","50","0",236.869331092048,505.310618851251,0.468759852366719
"Berlevåg",2024,"berlevag_ytre_havn_0423000030_10_c","Norsk-Finsk","Tana",235,595325.471146703,75,"low","high","unmodified","0","100",0.595325471146703,505.310618851251,0.00117813766213757
"Båtsfjord",2028,"kjolnes_fyr_makkaur_0423000031_c","Finnmark","Varangerhalvøya",236,53582452.0610291,75,"low","low","unmodified","0","0",53.5824520610291,325.958539392221,0.164384256233748
"Berlevåg",2024,"kjolnes_fyr_makkaur_0423000031_c","Finnmark","Varangerhalvøya",236,129620303.275247,75,"low","low","unmodified","0","0",129.620303275247,505.310618851251,0.256516088203172
"Berlevåg",2024,"strommen_0423020101_c","Finnmark","Varangerhalvøya",236,9263594.4594778,75,"low","low","unmodified","0","0",9.2635944594778,505.310618851251,0.0183324753406869
"Berlevåg",2024,"kongsfjorden_0423020102_c","Finnmark","Varangerhalvøya",236,90177484.6067225,75,"low","low","unmodified","0","0",90.1774846067225,505.310618851251,0.178459508354935
"Båtsfjord",2028,"neptunbukt_foma_0423020200_7_c","Finnmark","Varangerhalvøya",237,41538.8850060399,50,"moderate","low","unmodified","50","0",0.0415388850060399,325.958539392221,0.000127436099951524
"Båtsfjord",2028,"neptunbukta_0423020200_8_c","Finnmark","Varangerhalvøya",237,202398.949648524,75,"low","high","unmodified","0","100",0.202398949648524,325.958539392221,0.000620934644098955
"Båtsfjord",2028,"syltefjorden_nordfjorden_innenfor_molo_0423020300_1_c","Finnmark","Varangerhalvøya",237,39607.6016283482,75,"moderate","low","unmodified","50","0",0.0396076016283482,325.958539392221,0.000121511164279359
"Båtsfjord",2028,"syltefjorden_deponi_0423020300_5_c","Finnmark","Varangerhalvøya",237,146494.640067062,70,"low","low","unmodified","0","0",0.146494640067062,325.958539392221,0.00044942721960963
"Båtsfjord",2028,"syltefjorden_0423020300_4_c","Finnmark","Varangerhalvøya",237,79470018.9593228,75,"moderate","low","unmodified","50","0",79.4700189593228,325.958539392221,0.24380407124017
