"Year","Municip_number","Species","SSB","Stock","Flim","Blim","Fmsy","MSYBtrigger","F","b_score","f_score","stock_score","Total_catch_new","Municip_name_new","catch_runmean","Seaarea","catch_per_area","max_catch_area","weighted_catch","weighted_catch_score","total_tons","catch_prop","fish_score"
1998,"1822","Saithe",294112,"pok.27.1-2",0.58,136000,NA,220000,0.254,1,NA,1,0.2768,"Leirfjord",0.527,130.95,0.00402443680794196,4.79545264006449,0.000839219383446532,0.000839219383446532,6.81593333333333,0.0773188313657215,4.10494566383018
1999,"1822","Saithe",310104,"pok.27.1-2",0.58,136000,NA,220000,0.254,1,NA,1,0.2093,"Leirfjord",0.451466666666667,130.95,0.00344762632047855,3.64016136757,0.000947108101083998,0.000947108101083998,54.0241333333333,0.00835675907804167,1.07467764502353
2005,"1822","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,0.8683,"Leirfjord",0.475766666666667,130.95,0.00363319333078783,5.10760297181373,0.000711330412884006,0.000711330412884006,47.5333666666667,0.0100091093905264,4.7658564415976
2006,"1822","Saithe",543695,"pok.27.1-2",0.58,136000,NA,220000,0.247,1,NA,1,0.3497,"Leirfjord",0.451033333333333,130.95,0.00344431716940308,5.76114172794118,0.000597853226331572,0.000597853226331572,8.1125,0.0555973292244479,19.8126313335285
2007,"1822","Saithe",552527,"pok.27.1-2",0.58,136000,NA,220000,0.261,1,NA,1,0.1351,"Leirfjord",0.1706,130.95,0.00130278732340588,6.00866320465686,0.000216818163879811,0.000216818163879811,8.90483333333333,0.019158135095173,17.1231922138487
2013,"1822","Saithe",331872,"pok.27.1-2",0.58,136000,NA,220000,0.289,1,NA,1,0.027,"Leirfjord",0.0608,130.95,0.000464299350897289,4.11384032882258,0.000112862754454589,0.000112862754454589,11.4361,0.00531649775710251,5.88035394143482
2014,"1822","Saithe",360463,"pok.27.1-2",0.58,136000,NA,220000,0.261,1,NA,1,0.0203,"Leirfjord",0.0608,130.95,0.000464299350897289,3.9227229315402,0.000118361495063581,0.000118361495063581,11.4353,0.00531686969296827,7.92688462684678
1994,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.372,"Leirfjord",2.974,130.95,0.0227109583810615,0.678883254289253,0.0334534078393764,0.0334534078393764,4.77796666666667,0.622440508165956,2.09527553153376
1995,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4.63,"Leirfjord",2.974,130.95,0.0227109583810615,0.678883254289253,0.0334534078393764,0.0334534078393764,4.77796666666667,0.622440508165956,2.10006514712914
1996,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.92,"Leirfjord",4.21466666666667,130.95,0.0321853124602266,0.694620212016069,0.0463351222775562,0.0463351222775562,5.71193333333333,0.737870423324269,3.43086443095673
1997,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.094,"Leirfjord",4.43666666666667,130.95,0.0338806160112002,0.626519117717508,0.054077545366264,0.054077545366264,5.8673,0.756168368187525,4.09945523343411
1998,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.296,"Leirfjord",5.22333333333333,130.95,0.0398879979635993,0.746528451277485,0.0534313165095605,0.0534313165095605,6.81593333333333,0.766341611322489,4.10494566383018
1999,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4.28,"Leirfjord",5.58566666666667,130.95,0.0426549573628612,0.796185827622939,0.053574122878085,0.053574122878085,54.0241333333333,0.103392064287319,1.07467764502353
2005,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7.181,"Leirfjord",5.8785,130.95,0.0448911798396334,0.257293612827725,0.17447452094231,0.17447452094231,47.5333666666667,0.123671021268569,4.7658564415976
2006,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.1745,"Leirfjord",7.21383333333333,130.95,0.0550884561537483,0.247313527829675,0.222747443850656,0.222747443850656,8.1125,0.889224447868516,19.8126313335285
2007,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8.286,"Leirfjord",8.67823333333333,130.95,0.0662713503881889,0.377188562903347,0.17569819688613,0.17569819688613,8.90483333333333,0.974553145295626,17.1231922138487
2008,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.5742,"Leirfjord",11.1077333333333,130.95,0.0848242331678758,0.628921236509468,0.134872585379137,0.134872585379137,11.1077333333333,1,13.4872585379137
2009,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13.463,"Leirfjord",11.9628,130.95,0.0913539518900344,0.97305678170831,0.0938834748468144,0.0938834748468144,11.9628,1,9.38834748468144
2010,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10.8512,"Leirfjord",11.6547333333333,130.95,0.089001400025455,1.21009149951068,0.073549314296848,0.073549314296848,11.6547333333333,1,7.3549314296848
2011,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10.65,"Leirfjord",11.1970666666667,130.95,0.0855064273895889,1.56721313158273,0.0545595399033161,0.0545595399033161,11.1970666666667,1,5.45595399033161
2012,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.09,"Leirfjord",11.17,130.95,0.0852997327224131,1.54848639141533,0.0550858781809818,0.0550858781809818,11.17,1,5.50858781809818
2013,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10.77,"Leirfjord",11.2716666666667,130.95,0.0860761104747359,1.44277386549503,0.0596601536341262,0.0596601536341262,11.4361,0.985621555133889,5.88035394143482
2014,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10.955,"Leirfjord",11.325,130.95,0.086483390607102,1.08050013345104,0.0800401480107919,0.0800401480107919,11.4353,0.990354428830026,7.92688462684678
2015,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.25,"Leirfjord",12.135,130.95,0.0926689576174112,0.796502213918602,0.116344883916269,0.116344883916269,12.135,1,11.6344883916269
2016,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13.2,"Leirfjord",12.9383333333333,130.95,0.0988036146111747,0.738784295207397,0.133738109015214,0.133738109015214,12.9383333333333,1,13.3738109015214
2017,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13.365,"Leirfjord",347256.188333333,130.95,2651.82274404989,26821.186781503,0.098870447667092,0.098870447667092,347256.188333333,1,9.8870447667092
2018,"1822","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1041742,"Leirfjord",347256.188333333,130.95,2651.82274404989,26821.186781503,0.098870447667092,0.098870447667092,347256.188333333,1,9.8870447667092
1994,"1824","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,0.3405,"Vefsn",0.214,101.49,0.00210858212631786,11.5957758976268,0.000181840537876332,0.0000909202689381661,0.5292,0.404383975812547,0.00975565682103493
1995,"1824","Atlantic cod",523318,"cod.27.1-2",0.74,220000,0.4,460000,0.782,1,0,0.5,0.27,"Vefsn",0.214,101.49,0.00210858212631786,11.5957758976268,0.000181840537876332,0.0000909202689381661,0.5292,0.404383975812547,0.0328139907649711
2005,"1824","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,0.0315,"Vefsn",0.1805,101.49,0.00177850034486156,5.5205201154918,0.000322161736150675,0.00017055621325624,0.424833333333333,0.424872499019223,0.0299511022006254
2006,"1824","Atlantic cod",602187,"cod.27.1-2",0.74,220000,0.4,460000,0.659,1,0.238235294117647,0.619117647058824,0.24,"Vefsn",0.167,101.49,0.00164548231352843,4.59229792817479,0.00035831349343278,0.00022183820696353,0.2909,0.57408044001375,0.0190362184685684
2007,"1824","Atlantic cod",653169,"cod.27.1-2",0.74,220000,0.4,460000,0.453,1,0.844117647058824,0.922058823529412,0.2295,"Vefsn",0.283,101.49,0.00278845206424278,4.60993545856511,0.000604878764422163,0.000557733801901024,0.4923,0.574852732073939,0.0430727100638834
2008,"1824","Atlantic cod",688680,"cod.27.1-2",0.74,220000,0.4,460000,0.319,1,1,1,0.3795,"Vefsn",0.248,101.49,0.00244359050152724,5.03458199614891,0.000485361148829518,0.000485361148829518,0.486566666666667,0.509693772693019,0.0456539223891525
2009,"1824","Atlantic cod",1099774,"cod.27.1-2",0.74,220000,0.4,460000,0.272,1,1,1,0.135,"Vefsn",0.2035,101.49,0.0020051236575032,6.00892485914991,0.000333690918842156,0.000333690918842156,0.4074,0.499509081983309,0.0322855643320888
2014,"1824","Atlantic cod",2507946,"cod.27.1-2",0.74,220000,0.4,460000,0.299,1,1,1,0.096,"Vefsn",0.0995,101.49,0.000980392156862745,16.0594070924262,0.0000610478426270861,0.0000610478426270861,0.265133333333333,0.375282876540106,0.0282818579836534
2015,"1824","Atlantic cod",2071319,"cod.27.1-2",0.74,220000,0.4,460000,0.318,1,1,1,0.0675,"Vefsn",0.0995,101.49,0.000980392156862745,15.2378587665811,0.0000643392337388566,0.0000643392337388566,0.0995,1,0.00643392337388566
1994,"1824","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,0.0532,"Vefsn",0.0284666666666667,101.49,0.000280487404341971,3.0420937661597,0.0000922020903701645,0.0000922020903701645,0.5292,0.0537918871252205,0.00975565682103493
1995,"1824","Haddock",208941,"had.27.1-2",0.77,50000,0.35,80000,0.328,1,1,1,0.0168,"Vefsn",0.0284666666666667,101.49,0.000280487404341971,3.0420937661597,0.0000922020903701645,0.0000922020903701645,0.5292,0.0537918871252205,0.0328139907649711
2005,"1824","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,0.0154,"Vefsn",0.0224,101.49,0.000220711400137945,3.08364587108965,0.0000715748206391653,0.0000642469223356318,0.424833333333333,0.0527265594350726,0.0299511022006254
2006,"1824","Haddock",172205,"had.27.1-2",0.77,50000,0.35,80000,0.389,1,0.907142857142857,0.953571428571429,0.035,"Vefsn",0.0284666666666667,101.49,0.000280487404341971,2.76571598064943,0.000101415838178766,0.0000967072456918952,0.2909,0.0978572247049387,0.0190362184685684
2007,"1824","Haddock",179156,"had.27.1-2",0.77,50000,0.35,80000,0.355,1,0.988095238095238,0.994047619047619,0.035,"Vefsn",0.0378,101.49,0.000372450487732782,2.34137256607658,0.00015907356784183,0.000158126701366581,0.4923,0.076782449725777,0.0430727100638834
2008,"1824","Haddock",198050,"had.27.1-2",0.77,50000,0.35,80000,0.291,1,1,1,0.0434,"Vefsn",0.0382666666666667,101.49,0.000377048641902322,1.98159154065117,0.000190275661844226,0.000190275661844226,0.486566666666667,0.078646297184353,0.0456539223891525
2009,"1824","Haddock",211140,"had.27.1-2",0.77,50000,0.35,80000,0.259,1,1,1,0.0364,"Vefsn",0.0382666666666667,101.49,0.000377048641902322,2.09316503076083,0.000180133260570129,0.000180133260570129,0.4074,0.0939289805269187,0.0322855643320888
1994,"1824","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,0.2984,"Vefsn",0.286733333333333,101.49,0.00282523729759911,3.87417625720179,0.000729248518919915,0.000103041079417387,0.5292,0.541824137062232,0.00975565682103493
1995,"1824","Saithe",196889,"pok.27.1-2",0.58,136000,NA,220000,0.372,0.724869047619048,NA,0.724869047619048,0.5375,"Vefsn",0.286733333333333,101.49,0.00282523729759911,3.87417625720179,0.000729248518919915,0.00052860967938708,0.5292,0.541824137062232,0.0328139907649711
2005,"1824","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,0.0243,"Vefsn",0.221933333333333,101.49,0.00218675074720005,5.10760297181373,0.000428136399651191,0.000428136399651191,0.424833333333333,0.522400941545704,0.0299511022006254
2006,"1824","Saithe",543695,"pok.27.1-2",0.58,136000,NA,220000,0.247,1,NA,1,0.104,"Vefsn",0.0954333333333333,101.49,0.000940322527671035,5.76114172794118,0.00016321808628844,0.00016321808628844,0.2909,0.328062335281311,0.0190362184685684
2007,"1824","Saithe",552527,"pok.27.1-2",0.58,136000,NA,220000,0.261,1,NA,1,0.158,"Vefsn",0.1715,101.49,0.00168982165730614,6.00866320465686,0.000281230882768814,0.000281230882768814,0.4923,0.348364818200284,0.0430727100638834
2008,"1824","Saithe",477066,"pok.27.1-2",0.58,136000,NA,220000,0.329,1,NA,1,0.2525,"Vefsn",0.2003,101.49,0.0019735934574835,4.18380309436275,0.000471722357140257,0.000471722357140257,0.486566666666667,0.411659930122628,0.0456539223891525
2009,"1824","Saithe",368792,"pok.27.1-2",0.58,136000,NA,220000,0.342,1,NA,1,0.1904,"Vefsn",0.165633333333333,101.49,0.00163201629060334,4.76477832751438,0.000342516729724699,0.000342516729724699,0.4074,0.406561937489773,0.0322855643320888
2014,"1824","Saithe",360463,"pok.27.1-2",0.58,136000,NA,220000,0.261,1,NA,1,0.054,"Vefsn",0.165633333333333,101.49,0.00163201629060334,3.9227229315402,0.000416041693253762,0.000416041693253762,0.265133333333333,0.624717123459894,0.0282818579836534
1994,"1827","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,472.1903,"Donna",481.2568,567.37,0.84822391032307,11.5957758976268,0.073149388002287,0.0365746940011435,748.6503,0.642832574835006,2.70311897461221
1995,"1827","Atlantic cod",523318,"cod.27.1-2",0.74,220000,0.4,460000,0.782,1,0,0.5,440.5801,"Donna",481.2568,567.37,0.84822391032307,11.5957758976268,0.073149388002287,0.0365746940011435,748.6503,0.642832574835006,3.84222936390178
1996,"1827","Atlantic cod",546404,"cod.27.1-2",0.74,220000,0.4,460000,0.766,1,0,0.5,531,"Donna",391.2054,567.37,0.689506671131713,11.203589232838,0.061543373003247,0.0307716865016235,580.270966666667,0.674177104271229,3.5028126261911
1997,"1827","Atlantic cod",544203,"cod.27.1-2",0.74,220000,0.4,460000,0.947,1,0,0.5,202.0361,"Donna",342.5373,567.37,0.603728254930645,11.0830323623589,0.0544732014841961,0.0272366007420981,557.6274,0.614276307082471,2.86087330382807
1998,"1827","Atlantic cod",377854,"cod.27.1-2",0.74,220000,0.4,460000,0.96,0.657725,0,0.3288625,294.5758,"Donna",251.980433333333,567.37,0.44412012149626,10.2268746645112,0.0434267687896305,0.0142814357510799,541.473166666667,0.465360887381615,3.49896841949613
1999,"1827","Atlantic cod",283058,"cod.27.1-2",0.74,220000,0.4,460000,0.96,0.262741666666667,0,0.131370833333333,259.3294,"Donna",263.2069,567.37,0.463906974284858,8.22380253054373,0.0564102764581078,0.00741066502686532,607.229033333333,0.433455723543302,5.42430106068316
2000,"1827","Atlantic cod",239037,"cod.27.1-2",0.74,220000,0.4,460000,0.823,0.0793208333333333,0,0.0396604166666666,235.7155,"Donna",237.209433333333,567.37,0.418085963891875,5.91757457435674,0.0706515750056809,0.00280207090288155,549.779266666667,0.431463039287646,7.65248250104011
2001,"1827","Atlantic cod",363501,"cod.27.1-2",0.74,220000,0.4,460000,0.707,0.597920833333333,0.0970588235294119,0.347489828431373,216.5834,"Donna",209.6419,567.37,0.369497682288454,5.57334966477031,0.066297236763034,0.0230376154282608,437.803033333333,0.478849811532446,5.17937518217907
2002,"1827","Atlantic cod",505998,"cod.27.1-2",0.74,220000,0.4,460000,0.655,1,0.25,0.625,176.6268,"Donna",188.347933333333,567.37,0.33196667665427,6.76454968595219,0.0490744679344523,0.0306715424590327,344.309133333333,0.547031475784261,3.66940995858862
2003,"1827","Atlantic cod",595218,"cod.27.1-2",0.74,220000,0.4,460000,0.576,1,0.482352941176471,0.741176470588235,171.8336,"Donna",211.118,567.37,0.372099335530606,7.56612998527849,0.0491796118034721,0.036450771101397,414.5041,0.509326686997788,5.20717443413982
2004,"1827","Atlantic cod",709114,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,284.8936,"Donna",220.2529,567.37,0.38819976382255,6.83531205252798,0.0567932759820347,0.0300670284610772,437.400366666667,0.503549875091554,5.62007434504588
2005,"1827","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,204.0315,"Donna",222.853533333333,567.37,0.392783427628062,5.5205201154918,0.0711497140506426,0.0376674956738696,479.488066666667,0.464773888707136,5.53795986833698
2006,"1827","Atlantic cod",602187,"cod.27.1-2",0.74,220000,0.4,460000,0.659,1,0.238235294117647,0.619117647058824,179.6355,"Donna",211.2985,567.37,0.372417470081252,4.59229792817479,0.0810961039344565,0.0502080290535385,475.921966666667,0.443977195421182,4.41231464866057
2007,"1827","Atlantic cod",653169,"cod.27.1-2",0.74,220000,0.4,460000,0.453,1,0.844117647058824,0.922058823529412,250.2285,"Donna",209.6425,567.37,0.369498739799425,4.60993545856511,0.0801526926180514,0.0739054974581151,378.344966666667,0.554104107283397,5.72939937079739
2008,"1827","Atlantic cod",688680,"cod.27.1-2",0.74,220000,0.4,460000,0.319,1,1,1,199.0635,"Donna",282.349933333333,567.37,0.497646920586801,5.03458199614891,0.0988457276030989,0.0988457276030989,512.772333333333,0.55063410207389,7.16116072644703
2009,"1827","Atlantic cod",1099774,"cod.27.1-2",0.74,220000,0.4,460000,0.272,1,1,1,397.7578,"Donna",362.673366666667,567.37,0.639218440641322,6.00892485914991,0.106378171740319,0.106378171740319,587.347,0.617477175616231,9.00838240518656
2010,"1827","Atlantic cod",1398250,"cod.27.1-2",0.74,220000,0.4,460000,0.277,1,1,1,491.1988,"Donna",448.663366666667,567.37,0.790777388065401,7.75275763086578,0.101999498206562,0.101999498206562,712.7058,0.629521138549268,9.41529619974753
2011,"1827","Atlantic cod",2012786,"cod.27.1-2",0.74,220000,0.4,460000,0.268,1,1,1,457.0335,"Donna",428.353033333333,567.37,0.754980054168062,9.82878396448438,0.076813170062149,0.076813170062149,679.734,0.630177441960139,7.5390498644336
2012,"1827","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,336.8268,"Donna",421.4916,567.37,0.742886652449019,12.3516945023891,0.0601445131520479,0.0601445131520479,606.163533333333,0.695343049889837,6.0239638580456
2013,"1827","Atlantic cod",2645872,"cod.27.1-2",0.74,220000,0.4,460000,0.271,1,1,1,470.6145,"Donna",407.132466666667,567.37,0.71757841737608,15.1046429271858,0.0475071420645475,0.0475071420645475,582.3358,0.699136935539025,4.95029729112099
