"","Year","Municip_number","Municip_name_new","Species","Spp_year","SSB","Bmsy","SSB.Bmsy","Blim","Seaarea","Total_catch_new","Blim.Bmsy","stock_score"
"3831",2012,1833,"Rana","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,128.29,16.281,0.478260869565217,1
"3832",2012,1833,"Rana","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,128.29,2.727,0.618181818181818,1
"3833",2012,1834,"Luroy","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,1072.51,1437.4878,0.478260869565217,1
"3834",2012,1834,"Luroy","Haddock","Haddock_2012",539727,80000,6.7465875,50000,1072.51,82.857,0.625,1
"3835",2012,1834,"Luroy","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,1072.51,221.0128,0.618181818181818,1
"3836",2012,1835,"Traena","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,1777.3,8820.6882,0.478260869565217,1
"3837",2012,1835,"Traena","Haddock","Haddock_2012",539727,80000,6.7465875,50000,1777.3,512.9124,0.625,1
"3838",2012,1835,"Traena","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,1777.3,1178.6846,0.618181818181818,1
"3839",2012,1836,"Rodoy","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,2391.77,3561.8094,0.478260869565217,1
"3840",2012,1836,"Rodoy","Haddock","Haddock_2012",539727,80000,6.7465875,50000,2391.77,134.5515,0.625,1
"3841",2012,1836,"Rodoy","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,2391.77,766.6388,0.618181818181818,1
"3842",2012,1837,"Meloy","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,1872.46,2637.156,0.478260869565217,1
"3843",2012,1837,"Meloy","Haddock","Haddock_2012",539727,80000,6.7465875,50000,1872.46,922.6242,0.625,1
"3844",2012,1837,"Meloy","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,1872.46,685.2624,0.618181818181818,1
"3845",2012,1838,"Gildeskal","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,837.6,116.607,0.478260869565217,1
"3846",2012,1838,"Gildeskal","Haddock","Haddock_2012",539727,80000,6.7465875,50000,837.6,0.837,0.625,1
"3847",2012,1838,"Gildeskal","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,837.6,45.982,0.618181818181818,1
"3848",2012,1840,"Saltdal","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,29.77,0.09,0.478260869565217,1
"3849",2012,1841,"Fauske","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,84.29,128.3046,0.478260869565217,1
"3850",2012,1841,"Fauske","Haddock","Haddock_2012",539727,80000,6.7465875,50000,84.29,22.008,0.625,1
"3851",2012,1841,"Fauske","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,84.29,21.4278,0.618181818181818,1
"3852",2012,1845,"Sorfold","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,192.04,490.752,0.478260869565217,1
"3853",2012,1845,"Sorfold","Haddock","Haddock_2012",539727,80000,6.7465875,50000,192.04,16.7328,0.625,1
"3854",2012,1845,"Sorfold","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,192.04,130.4826,0.618181818181818,1
"3855",2012,1848,"Steigen","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,2475.41,2141.5626,0.478260869565217,1
"3856",2012,1848,"Steigen","Haddock","Haddock_2012",539727,80000,6.7465875,50000,2475.41,249.8952,0.625,1
"3857",2012,1848,"Steigen","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,2475.41,750.137,0.618181818181818,1
"3858",2012,1849,"Hamaroy","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,528.96,0.522,0.478260869565217,1
"3859",2012,1849,"Hamaroy","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,528.96,0.0216,0.618181818181818,1
"3860",2012,1850,"Tysfjord","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,465.3,780.1518,0.478260869565217,1
"3861",2012,1850,"Tysfjord","Haddock","Haddock_2012",539727,80000,6.7465875,50000,465.3,25.9965,0.625,1
"3862",2012,1850,"Tysfjord","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,465.3,580.703,0.618181818181818,1
"3863",2012,1851,"Lodingen","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,516.46,1366.9044,0.478260869565217,1
"3864",2012,1851,"Lodingen","Haddock","Haddock_2012",539727,80000,6.7465875,50000,516.46,68.0211,0.625,1
"3865",2012,1851,"Lodingen","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,516.46,976.1496,0.618181818181818,1
"3866",2012,1853,"Evenes","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,137.56,1.35,0.478260869565217,1
"3867",2012,1853,"Evenes","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,137.56,0.675,0.618181818181818,1
"3868",2012,1856,"Rost","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,3361.27,86234.2266,0.478260869565217,1
"3869",2012,1856,"Rost","Haddock","Haddock_2012",539727,80000,6.7465875,50000,3361.27,990.6606,0.625,1
"3870",2012,1856,"Rost","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,3361.27,2605.2514,0.618181818181818,1
"3871",2012,1857,"Vaeroy","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,1805.51,14959.395,0.478260869565217,1
"3872",2012,1857,"Vaeroy","Haddock","Haddock_2012",539727,80000,6.7465875,50000,1805.51,387.7452,0.625,1
"3873",2012,1857,"Vaeroy","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,1805.51,292.8462,0.618181818181818,1
"3874",2012,1859,"Flakstad","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,994.01,47337.0858,0.478260869565217,1
"3875",2012,1859,"Flakstad","Haddock","Haddock_2012",539727,80000,6.7465875,50000,994.01,2674.9266,0.625,1
"3876",2012,1859,"Flakstad","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,994.01,1348.9246,0.618181818181818,1
"3877",2012,1860,"Vestvagoy","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,1685.01,46717.8534,0.478260869565217,1
"3878",2012,1860,"Vestvagoy","Haddock","Haddock_2012",539727,80000,6.7465875,50000,1685.01,2085.1455,0.625,1
"3879",2012,1860,"Vestvagoy","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,1685.01,1564.6918,0.618181818181818,1
"3880",2012,1865,"Vagan","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,1608.35,57326.259,0.478260869565217,1
"3881",2012,1865,"Vagan","Haddock","Haddock_2012",539727,80000,6.7465875,50000,1608.35,1926.9105,0.625,1
"3882",2012,1865,"Vagan","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,1608.35,2068.6348,0.618181818181818,1
"3883",2012,1866,"Hadsel","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,617.87,2549.0352,0.478260869565217,1
"3884",2012,1866,"Hadsel","Haddock","Haddock_2012",539727,80000,6.7465875,50000,617.87,535.95,0.625,1
"3885",2012,1866,"Hadsel","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,617.87,433.2142,0.618181818181818,1
"3886",2012,1867,"Bo","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,1579.07,18698.1648,0.478260869565217,1
"3887",2012,1867,"Bo","Haddock","Haddock_2012",539727,80000,6.7465875,50000,1579.07,767.2041,0.625,1
"3888",2012,1867,"Bo","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,1579.07,791.2094,0.618181818181818,1
"3889",2012,1868,"Oksnes","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,1495.68,102693.8538,0.478260869565217,1
"3890",2012,1868,"Oksnes","Haddock","Haddock_2012",539727,80000,6.7465875,50000,1495.68,11409.3225,0.625,1
"3891",2012,1868,"Oksnes","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,1495.68,2023.9436,0.618181818181818,1
"3892",2012,1870,"Sortland","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,371.13,6.66,0.478260869565217,1
"3893",2012,1871,"Andoy","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,2136.96,59368.3872,0.478260869565217,1
"3894",2012,1871,"Andoy","Haddock","Haddock_2012",539727,80000,6.7465875,50000,2136.96,5205.7773,0.625,1
"3895",2012,1871,"Andoy","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,2136.96,4245.1338,0.618181818181818,1
"3896",2012,1874,"Moskenes","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,1473.84,37971.4272,0.478260869565217,1
"3897",2012,1874,"Moskenes","Haddock","Haddock_2012",539727,80000,6.7465875,50000,1473.84,2700.8535,0.625,1
"3898",2012,1874,"Moskenes","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,1473.84,926.7436,0.618181818181818,1
"3899",2012,1901,"Harstad","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,NA,5093.5512,0.478260869565217,1
"3900",2012,1901,"Harstad","Haddock","Haddock_2012",539727,80000,6.7465875,50000,NA,859.0038,0.625,1
"3901",2012,1901,"Harstad","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,NA,549.6954,0.618181818181818,1
"3902",2012,1902,"Tromso","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,2767.33,63609.7434,0.478260869565217,1
"3903",2012,1902,"Tromso","Capelin","Capelin_2012",504000,427000,1.18032786885246,2e+05,2767.33,1207.629,0.468384074941452,1
"3904",2012,1902,"Tromso","Haddock","Haddock_2012",539727,80000,6.7465875,50000,2767.33,4605.9717,0.625,1
"3905",2012,1902,"Tromso","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,2767.33,3152.8486,0.618181818181818,1
"3906",2012,1911,"Kvaefjord","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,189.03,460.9938,0.478260869565217,1
"3907",2012,1911,"Kvaefjord","Haddock","Haddock_2012",539727,80000,6.7465875,50000,189.03,10.8066,0.625,1
"3908",2012,1911,"Kvaefjord","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,189.03,82.6134,0.618181818181818,1
"3909",2012,1913,"Skanland","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,85.75,2.7,0.478260869565217,1
"3910",2012,1913,"Skanland","Haddock","Haddock_2012",539727,80000,6.7465875,50000,85.75,0.399,0.625,1
"3911",2012,1913,"Skanland","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,85.75,0.3106,0.618181818181818,1
"3912",2012,1915,"Harstad","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,NA,5093.5512,0.478260869565217,1
"3913",2012,1915,"Harstad","Haddock","Haddock_2012",539727,80000,6.7465875,50000,NA,859.0038,0.625,1
"3914",2012,1915,"Harstad","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,NA,549.6954,0.618181818181818,1
"3915",2012,1917,"Ibestad","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,351.66,2.7,0.478260869565217,1
"3916",2012,1917,"Ibestad","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,351.66,1.0938,0.618181818181818,1
"3917",2012,1928,"Torsken","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,832.68,24303.9048,0.478260869565217,1
"3918",2012,1928,"Torsken","Haddock","Haddock_2012",539727,80000,6.7465875,50000,832.68,713.7372,0.625,1
"3919",2012,1928,"Torsken","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,832.68,1803.4982,0.618181818181818,1
"3920",2012,1929,"Berg","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,836.66,21808.743,0.478260869565217,1
"3921",2012,1929,"Berg","Haddock","Haddock_2012",539727,80000,6.7465875,50000,836.66,514.0128,0.625,1
"3922",2012,1929,"Berg","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,836.66,631.7144,0.618181818181818,1
"3923",2012,1931,"Lenvik","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,702.95,16172.55,0.478260869565217,1
"3924",2012,1931,"Lenvik","Haddock","Haddock_2012",539727,80000,6.7465875,50000,702.95,191.4534,0.625,1
"3925",2012,1931,"Lenvik","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,702.95,1150.7828,0.618181818181818,1
"3926",2012,1933,"Balsfjord","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,244.81,0.378,0.478260869565217,1
"3927",2012,1936,"Karlsoy","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,4796.75,37999.785,0.478260869565217,1
"3928",2012,1936,"Karlsoy","Haddock","Haddock_2012",539727,80000,6.7465875,50000,4796.75,3954.9573,0.625,1
"3929",2012,1936,"Karlsoy","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,4796.75,10661.5466,0.618181818181818,1
"3930",2012,1938,"Lyngen","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,487.07,30.411,0.478260869565217,1
"3931",2012,1938,"Lyngen","Haddock","Haddock_2012",539727,80000,6.7465875,50000,487.07,4.4439,0.625,1
"3932",2012,1938,"Lyngen","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,487.07,6.5342,0.618181818181818,1
"3933",2012,1940,"Kafjord","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,124.17,18.618,0.478260869565217,1
"3934",2012,1940,"Kafjord","Haddock","Haddock_2012",539727,80000,6.7465875,50000,124.17,6.3264,0.625,1
"3935",2012,1940,"Kafjord","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,124.17,2.093,0.618181818181818,1
"3936",2012,1941,"Skjervoy","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,1088,17662.3524,0.478260869565217,1
"3937",2012,1941,"Skjervoy","Haddock","Haddock_2012",539727,80000,6.7465875,50000,1088,1941.4566,0.625,1
"3938",2012,1941,"Skjervoy","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,1088,7852.3868,0.618181818181818,1
"3939",2012,1942,"Nordreisa","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,243.72,1826.088,0.478260869565217,1
"3940",2012,1942,"Nordreisa","Haddock","Haddock_2012",539727,80000,6.7465875,50000,243.72,146.2224,0.625,1
"3941",2012,1942,"Nordreisa","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,243.72,134.3268,0.618181818181818,1
"3942",2012,1943,"Kvaenangen","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,573.01,1865.1864,0.478260869565217,1
"3943",2012,1943,"Kvaenangen","Haddock","Haddock_2012",539727,80000,6.7465875,50000,573.01,93.5178,0.625,1
"3944",2012,1943,"Kvaenangen","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,573.01,25.7778,0.618181818181818,1
"3945",2012,2002,"Vardo","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,1886.91,24922.104,0.478260869565217,1
"3946",2012,2002,"Vardo","Haddock","Haddock_2012",539727,80000,6.7465875,50000,1886.91,7273.9269,0.625,1
"3947",2012,2002,"Vardo","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,1886.91,755.0216,0.618181818181818,1
"3948",2012,2003,"Vadso","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,705.34,2640.0354,0.478260869565217,1
"3949",2012,2003,"Vadso","Haddock","Haddock_2012",539727,80000,6.7465875,50000,705.34,284.9928,0.625,1
"3950",2012,2003,"Vadso","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,705.34,67.411,0.618181818181818,1
"3951",2012,2004,"Hammerfest","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,2379.58,30977.7954,0.478260869565217,1
"3952",2012,2004,"Hammerfest","Haddock","Haddock_2012",539727,80000,6.7465875,50000,2379.58,3173.1543,0.625,1
"3953",2012,2004,"Hammerfest","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,2379.58,4359.775,0.618181818181818,1
"3954",2012,2012,"Alta","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,708.22,1210.1424,0.478260869565217,1
"3955",2012,2012,"Alta","Haddock","Haddock_2012",539727,80000,6.7465875,50000,708.22,29.1459,0.625,1
"3956",2012,2012,"Alta","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,708.22,180.9972,0.618181818181818,1
"3957",2012,2014,"Loppa","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,2119.69,5553.969,0.478260869565217,1
"3958",2012,2014,"Loppa","Haddock","Haddock_2012",539727,80000,6.7465875,50000,2119.69,156.5997,0.625,1
"3959",2012,2014,"Loppa","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,2119.69,2075.1624,0.618181818181818,1
"3960",2012,2015,"Hasvik","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,2212.36,47836.695,0.478260869565217,1
"3961",2012,2015,"Hasvik","Herring","Herring_2012",5544000,3184000,1.74120603015075,2500000,2212.36,12.07,0.785175879396985,1
"3962",2012,2015,"Hasvik","Haddock","Haddock_2012",539727,80000,6.7465875,50000,2212.36,8702.7687,0.625,1
"3963",2012,2015,"Hasvik","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,2212.36,17138.1118,0.618181818181818,1
"3964",2012,2018,"Masoy","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,2746.77,89688.813,0.478260869565217,1
"3965",2012,2018,"Masoy","Haddock","Haddock_2012",539727,80000,6.7465875,50000,2746.77,14620.1553,0.625,1
"3966",2012,2018,"Masoy","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,2746.77,21193.702,0.618181818181818,1
"3967",2012,2019,"Nordkapp","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,3172.78,38897.4978,0.478260869565217,1
"3968",2012,2019,"Nordkapp","Capelin","Capelin_2012",504000,427000,1.18032786885246,2e+05,3172.78,1330.548,0.468384074941452,1
"3969",2012,2019,"Nordkapp","Haddock","Haddock_2012",539727,80000,6.7465875,50000,3172.78,4894.3806,0.625,1
"3970",2012,2019,"Nordkapp","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,3172.78,8029.6564,0.618181818181818,1
"3971",2012,2020,"Porsanger","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,1123.38,1940.04,0.478260869565217,1
"3972",2012,2020,"Porsanger","Haddock","Haddock_2012",539727,80000,6.7465875,50000,1123.38,21.3402,0.625,1
"3973",2012,2020,"Porsanger","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,1123.38,3.6014,0.618181818181818,1
"3974",2012,2022,"Lebesby","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,2269.84,17532.1866,0.478260869565217,1
"3975",2012,2022,"Lebesby","Haddock","Haddock_2012",539727,80000,6.7465875,50000,2269.84,2887.857,0.625,1
"3976",2012,2022,"Lebesby","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,2269.84,77.9148,0.618181818181818,1
"3977",2012,2023,"Gamvik","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,1688.92,21881.3718,0.478260869565217,1
"3978",2012,2023,"Gamvik","Haddock","Haddock_2012",539727,80000,6.7465875,50000,1688.92,6063.2442,0.625,1
"3979",2012,2023,"Gamvik","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,1688.92,426.7232,0.618181818181818,1
"3980",2012,2024,"Berlevag","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,1319.16,25670.3928,0.478260869565217,1
"3981",2012,2024,"Berlevag","Haddock","Haddock_2012",539727,80000,6.7465875,50000,1319.16,15884.2302,0.625,1
"3982",2012,2024,"Berlevag","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,1319.16,796.0524,0.618181818181818,1
"3983",2012,2027,"Nesseby","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,200.5,2453.1948,0.478260869565217,1
"3984",2012,2027,"Nesseby","Haddock","Haddock_2012",539727,80000,6.7465875,50000,200.5,22.6953,0.625,1
"3985",2012,2027,"Nesseby","Kingcrab","Kingcrab_2012",NA,NA,1,NA,200.5,0.702,NA,1
"3986",2012,2027,"Nesseby","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,200.5,7.2776,0.618181818181818,1
"3987",2012,2028,"Batsfjord","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,1379.46,40665.4986,0.478260869565217,1
"3988",2012,2028,"Batsfjord","Haddock","Haddock_2012",539727,80000,6.7465875,50000,1379.46,20025.9882,0.625,1
"3989",2012,2028,"Batsfjord","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,1379.46,3520.2756,0.618181818181818,1
"3990",2012,2030,"Sor-Varanger","Cod","Cod_2012",2350356,460000,5.10946956521739,220000,1135.7,2264.0358,0.478260869565217,1
"3991",2012,2030,"Sor-Varanger","Haddock","Haddock_2012",539727,80000,6.7465875,50000,1135.7,22.3509,0.625,1
"3992",2012,2030,"Sor-Varanger","Saithe","Saithe_2012",300713,220000,1.36687727272727,136000,1135.7,7.1316,0.618181818181818,1
"3993",2013,1804,"Bodo","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,3431.45,1127.8242,0.478260869565217,1
"3994",2013,1804,"Bodo","Capelin","Capelin_2013",479000,427000,1.12177985948478,2e+05,3431.45,6246.42,0.468384074941452,1
"3995",2013,1804,"Bodo","Haddock","Haddock_2013",564781,80000,7.0597625,50000,3431.45,86.8215,0.625,1
"3996",2013,1804,"Bodo","Saithe","Saithe_2013",322562,220000,1.46619090909091,136000,3431.45,240.6472,0.618181818181818,1
"3997",2013,1805,"Narvik","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,200.61,3.438,0.478260869565217,1
"3998",2013,1805,"Narvik","Haddock","Haddock_2013",564781,80000,7.0597625,50000,200.61,0.21,0.625,1
"3999",2013,1805,"Narvik","Saithe","Saithe_2013",322562,220000,1.46619090909091,136000,200.61,4.2426,0.618181818181818,1
"4000",2013,1811,"Bindal","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,641.29,298.2558,0.478260869565217,1
"4001",2013,1811,"Bindal","Haddock","Haddock_2013",564781,80000,7.0597625,50000,641.29,17.2242,0.625,1
"4002",2013,1811,"Bindal","Saithe","Saithe_2013",322562,220000,1.46619090909091,136000,641.29,38.2888,0.618181818181818,1
"4003",2013,1813,"Bronnoy","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,1052.81,171.783,0.478260869565217,1
"4004",2013,1813,"Bronnoy","Haddock","Haddock_2013",564781,80000,7.0597625,50000,1052.81,9.1866,0.625,1
"4005",2013,1813,"Bronnoy","Saithe","Saithe_2013",322562,220000,1.46619090909091,136000,1052.81,50.862,0.618181818181818,1
"4006",2013,1815,"Vega","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,2756.44,701.0754,0.478260869565217,1
"4007",2013,1815,"Vega","Haddock","Haddock_2013",564781,80000,7.0597625,50000,2756.44,22.1574,0.625,1
"4008",2013,1815,"Vega","Saithe","Saithe_2013",322562,220000,1.46619090909091,136000,2756.44,88.0362,0.618181818181818,1
"4009",2013,1816,"Vevelstad","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,122.2,729.567,0.478260869565217,1
"4010",2013,1816,"Vevelstad","Haddock","Haddock_2013",564781,80000,7.0597625,50000,122.2,47.4348,0.625,1
"4011",2013,1816,"Vevelstad","Saithe","Saithe_2013",322562,220000,1.46619090909091,136000,122.2,36.9786,0.618181818181818,1
"4012",2013,1818,"Heroy","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,2197.73,886.6674,0.478260869565217,1
"4013",2013,1818,"Heroy","Haddock","Haddock_2013",564781,80000,7.0597625,50000,2197.73,82.9623,0.625,1
"4014",2013,1818,"Heroy","Saithe","Saithe_2013",322562,220000,1.46619090909091,136000,2197.73,392.7914,0.618181818181818,1
"4015",2013,1820,"Alstahaug","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,397.61,1.8,0.478260869565217,1
"4016",2013,1820,"Alstahaug","Haddock","Haddock_2013",564781,80000,7.0597625,50000,397.61,0.042,0.625,1
"4017",2013,1822,"Leirfjord","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,130.95,0.27,0.478260869565217,1
"4018",2013,1822,"Leirfjord","Haddock","Haddock_2013",564781,80000,7.0597625,50000,130.95,0.1428,0.625,1
"4019",2013,1822,"Leirfjord","Saithe","Saithe_2013",322562,220000,1.46619090909091,136000,130.95,0.054,0.618181818181818,1
"4020",2013,1827,"Donna","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,567.37,2823.687,0.478260869565217,1
"4021",2013,1827,"Donna","Haddock","Haddock_2013",564781,80000,7.0597625,50000,567.37,79.458,0.625,1
"4022",2013,1827,"Donna","Saithe","Saithe_2013",322562,220000,1.46619090909091,136000,567.37,288.667,0.618181818181818,1
"4023",2013,1828,"Nesna","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,219.63,33.1614,0.478260869565217,1
"4024",2013,1828,"Nesna","Haddock","Haddock_2013",564781,80000,7.0597625,50000,219.63,5.2248,0.625,1
"4025",2013,1828,"Nesna","Saithe","Saithe_2013",322562,220000,1.46619090909091,136000,219.63,5.5276,0.618181818181818,1
"4026",2013,1832,"Hemnes","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,64.42,2.889,0.478260869565217,1
"4027",2013,1833,"Rana","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,128.29,739.1118,0.478260869565217,1
"4028",2013,1833,"Rana","Saithe","Saithe_2013",322562,220000,1.46619090909091,136000,128.29,6.345,0.618181818181818,1
"4029",2013,1834,"Luroy","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,1072.51,994.7592,0.478260869565217,1
"4030",2013,1834,"Luroy","Haddock","Haddock_2013",564781,80000,7.0597625,50000,1072.51,46.5903,0.625,1
"4031",2013,1834,"Luroy","Saithe","Saithe_2013",322562,220000,1.46619090909091,136000,1072.51,153.8128,0.618181818181818,1
"4032",2013,1835,"Traena","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,1777.3,8378.9226,0.478260869565217,1
"4033",2013,1835,"Traena","Capelin","Capelin_2013",479000,427000,1.12177985948478,2e+05,1777.3,891.948,0.468384074941452,1
"4034",2013,1835,"Traena","Haddock","Haddock_2013",564781,80000,7.0597625,50000,1777.3,447.4167,0.625,1
"4035",2013,1835,"Traena","Saithe","Saithe_2013",322562,220000,1.46619090909091,136000,1777.3,911.0296,0.618181818181818,1
"4036",2013,1836,"Rodoy","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,2391.77,2847.5034,0.478260869565217,1
"4037",2013,1836,"Rodoy","Haddock","Haddock_2013",564781,80000,7.0597625,50000,2391.77,88.9065,0.625,1
"4038",2013,1836,"Rodoy","Saithe","Saithe_2013",322562,220000,1.46619090909091,136000,2391.77,684.8532,0.618181818181818,1
"4039",2013,1837,"Meloy","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,1872.46,1620.8304,0.478260869565217,1
"4040",2013,1837,"Meloy","Haddock","Haddock_2013",564781,80000,7.0597625,50000,1872.46,674.5008,0.625,1
"4041",2013,1837,"Meloy","Saithe","Saithe_2013",322562,220000,1.46619090909091,136000,1872.46,353.6208,0.618181818181818,1
"4042",2013,1838,"Gildeskal","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,837.6,56.5896,0.478260869565217,1
"4043",2013,1838,"Gildeskal","Haddock","Haddock_2013",564781,80000,7.0597625,50000,837.6,8.2212,0.625,1
"4044",2013,1838,"Gildeskal","Saithe","Saithe_2013",322562,220000,1.46619090909091,136000,837.6,5.8972,0.618181818181818,1
"4045",2013,1840,"Saltdal","Cod","Cod_2013",2662341,460000,5.78769782608696,220000,29.77,0.54,0.478260869565217,1
"4046",2013,1840,"Saltdal","Haddock","Haddock_2013",564781,80000,7.0597625,50000,29.77,1.764,0.625,1
