"Year","Municip_number","Species","SSB","Stock","Flim","Blim","Fmsy","MSYBtrigger","F","b_score","f_score","stock_score","Total_catch_new","Municip_name_new","Seaarea","catch_per_area","max_catch_area","weighted_catch","weighted_catch_score"
1994,"1866","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,302.4333,"Hadsel",617.87,0.489477236311845,244232.387275353,0.00000200414548525867,0.00000100207274262933
1994,"1866","Atlantic herring",3452000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.126,1,1,1,260.084,"Hadsel",617.87,0.420936442941072,18466.5279014832,0.0000227945635035844,0.0000227945635035844
1994,"1866","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,197.1841,"Hadsel",617.87,0.319135254988914,69976.1695760599,0.00000456062766685211,0.00000456062766685211
1994,"1866","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,225.5947,"Hadsel",617.87,0.365116772136534,103707.501604621,0.00000352063993912918,0.000000497458040922908
1994,"1866","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.458,"Hadsel",617.87,0.00235971968213378,80462.0896380397,0.0000000293270991686772,0.0000000293270991686772
1994,"1867","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,4360.2427,"Bo",1579.07,2.76127258449594,244232.387275353,0.000011305923081294,0.00000565296154064698
1994,"1867","Atlantic herring",3452000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.126,1,1,1,81.393,"Bo",1579.07,0.0515448966796912,18466.5279014832,0.00000279126086694139,0.00000279126086694139
1994,"1867","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,342.539,"Bo",1579.07,0.216924518862368,69976.1695760599,0.00000309997703756255,0.00000309997703756255
1994,"1867","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,1760.5733,"Bo",1579.07,1.11494316274769,103707.501604621,0.000010750843916753,0.00000151906864818978
1994,"1868","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,8888.6469,"Oksnes",1495.68,5.94288009467266,244232.387275353,0.0000243328911491682,0.0000121664455745841
1994,"1868","Atlantic herring",3452000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.126,1,1,1,118.286,"Oksnes",1495.68,0.0790850984167736,18466.5279014832,0.00000428261873800444,0.00000428261873800444
1994,"1868","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,1247.7289,"Oksnes",1495.68,0.834221825524176,69976.1695760599,0.0000119215131462351,0.0000119215131462351
1994,"1868","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,1891.8308,"Oksnes",1495.68,1.26486333975182,103707.501604621,0.0000121964498245656,0.00000172332932104487
1994,"1870","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,1.7085,"Sortland",371.13,0.00460350820467222,244232.387275353,0.0000000188488850968079,0.00000000942444254840395
1994,"1870","Atlantic herring",3452000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.126,1,1,1,2023.832,"Sortland",371.13,5.45316196481017,18466.5279014832,0.000295299798310878,0.000295299798310878
1994,"1870","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,0.3206,"Sortland",371.13,0.000863848247244901,69976.1695760599,0.0000000123448918750254,0.0000000123448918750254
1994,"1870","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,3.5684,"Sortland",371.13,0.00961495971761916,103707.501604621,0.0000000927122876248203,0.0000000131000254978451
1994,"1871","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,5433.8524,"Andoy",2136.96,2.54279556004792,244232.387275353,0.0000104113774115515,0.00000520568870577577
1994,"1871","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,1130.1932,"Andoy",2136.96,0.528878968253968,69976.1695760599,0.0000075579868326332,0.0000075579868326332
1994,"1871","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,1092.469,"Andoy",2136.96,0.511225759958071,103707.501604621,0.00000492949643996911,0.000000696526110071349
1994,"1871","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.18,"Andoy",2136.96,0.0000842318059299191,80462.0896380397,0.00000000104685083756633,0.00000000104685083756633
1994,"1874","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,6762.4315,"Moskenes",1473.84,4.58830775389459,244232.387275353,0.0000187866474429602,0.00000939332372148012
1994,"1874","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,518.0293,"Moskenes",1473.84,0.351482725397601,69976.1695760599,0.00000502289175767988,0.00000502289175767988
1994,"1874","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,982.9761,"Moskenes",1473.84,0.666948990392444,103707.501604621,0.0000064310583137481,0.000000908693227689002
1994,"1903","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,1077.5932,"Harstad",1075.25,1.00217921413625,244232.387275353,0.0000041033837703366,0.0000020516918851683
1994,"1903","Atlantic herring",3452000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.126,1,1,1,580.488,"Harstad",1075.25,0.539863287607533,18466.5279014832,0.0000292346937381863,0.0000292346937381863
1994,"1903","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,153.4962,"Harstad",1075.25,0.142753964194373,69976.1695760599,0.0000020400368448177,0.0000020400368448177
1994,"1903","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,1088.2946,"Harstad",1075.25,1.01213169030458,103707.501604621,0.00000975948388153513,0.00000137899183559453
1994,"1903","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.21,"Harstad",1075.25,0.000195303417809812,80462.0896380397,0.00000000242727250421146,0.00000000242727250421146
1994,"1902","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,6303.9292,"Tromso",2767.33,2.27798245962715,244232.387275353,0.00000932711048293076,0.00000466355524146538
1994,"1902","Atlantic herring",3452000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.126,1,1,1,27206.6748,"Tromso",2767.33,9.83138071715336,18466.5279014832,0.000532389237955432,0.000532389237955432
1994,"1902","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,946.039,"Tromso",2767.33,0.341859843242403,69976.1695760599,0.00000488537519720656,0.00000488537519720656
1994,"1902","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,15406.3064,"Tromso",2767.33,5.56720969309768,103707.501604621,0.0000536818417853931,0.00000758511643036703
1994,"1902","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,84.569,"Tromso",2767.33,0.0305597814499897,80462.0896380397,0.000000379803477481923,0.000000379803477481923
1994,"1911","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,188.0715,"Kvaefjord",189.03,0.994929376289478,244232.387275353,0.00000407369959156061,0.0000020368497957803
1994,"1911","Atlantic herring",3452000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.126,1,1,1,126.555,"Kvaefjord",189.03,0.669496905253134,18466.5279014832,0.0000362546174800604,0.0000362546174800604
1994,"1911","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,9.8588,"Kvaefjord",189.03,0.052154684441623,69976.1695760599,0.000000745320653553837,0.000000745320653553837
1994,"1911","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,44.0404,"Kvaefjord",189.03,0.23298100830556,103707.501604621,0.00000224652030663882,0.000000317427970470192
1994,"1913","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,0.3,"Skanland",85.75,0.00349854227405248,244232.387275353,0.0000000143246451180455,0.00000000716232255902274
1994,"1913","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.009,"Skanland",85.75,0.128384839650146,80462.0896380397,0.00000159559415157731,0.00000159559415157731
1994,"1917","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,0.1875,"Ibestad",351.66,0.00053318546323153,244232.387275353,0.00000000218310711851007,0.00000000109155355925503
1994,"1917","Atlantic herring",3452000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.126,1,1,1,111.066,"Ibestad",351.66,0.315833475516124,18466.5279014832,0.0000171030243043554,0.0000171030243043554
1994,"1917","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,60.9094,"Ibestad",351.66,0.173205368822158,80462.0896380397,0.00000215263324133546,0.00000215263324133546
1994,"1919","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,1.9635,"Gratangen",61.93,0.0317051509769094,244232.387275353,0.000000129815506168575,0.0000000649077530842876
1994,"1919","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,0.1484,"Gratangen",61.93,0.00239625383497497,69976.1695760599,0.0000000342438554366768,0.0000000342438554366768
1994,"1919","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,0.9642,"Gratangen",61.93,0.0155691910221218,103707.501604621,0.000000150125986849807,0.0000000212124444990519
1994,"1920","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,0.081,"Lavangen",22.93,0.00353249018752726,103707.501604621,0.0000000340620507954638,0.0000000048128866772781
1994,"1924","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,0.0975,"Malselv",34.32,0.00284090909090909,244232.387275353,0.0000000116319916559886,0.00000000581599582799432
1994,"1924","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,0.154,"Malselv",34.32,0.00448717948717949,69976.1695760599,0.0000000641243942668539,0.0000000641243942668539
1994,"1926","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,519.0388,"Dyroy",181.21,2.86429446498538,244232.387275353,0.0000117277421595855,0.00000586387107979276
1994,"1926","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,51.3114,"Dyroy",181.21,0.283159869764362,69976.1695760599,0.00000404651857167724,0.00000404651857167724
1994,"1926","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,137.996,"Dyroy",181.21,0.761525302135644,103707.501604621,0.00000734301077890116,0.00000103754993969974
1994,"1927","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,13.701,"Tranoy",414.56,0.0330494982632188,244232.387275353,0.000000135319883787395,0.0000000676599418936975
1994,"1927","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,2.4948,"Tranoy",414.56,0.00601794673871092,69976.1695760599,0.0000000859999450551488,0.0000000859999450551488
1994,"1927","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,2.0905,"Tranoy",414.56,0.00504269587032034,103707.501604621,0.0000000486242151464155,0.00000000687048582824769
1994,"1928","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,5399.0915,"Torsken",832.68,6.48399325070856,244232.387275353,0.0000265484578971844,0.0000132742289485922
1994,"1928","Atlantic herring",3452000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.126,1,1,1,989.575,"Torsken",832.68,1.18842172263054,18466.5279014832,0.0000643554505194825,0.0000643554505194825
1994,"1928","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,301.3201,"Torsken",832.68,0.36186782437431,69976.1695760599,0.00000517130083808004,0.00000517130083808004
1994,"1928","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,1007.8567,"Torsken",832.68,1.21037697554883,103707.501604621,0.000011671064839295,0.00000164909367354277
1994,"1929","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,3526.9815,"Berg",836.66,4.21554932708627,244232.387275353,0.0000172604025785228,0.00000863020128926138
1994,"1929","Atlantic herring",3452000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.126,1,1,1,227.185,"Berg",836.66,0.271538020223269,18466.5279014832,0.0000147043354155093,0.0000147043354155093
1994,"1929","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,335.4414,"Berg",836.66,0.400929170750365,69976.1695760599,0.00000572951010578793,0.00000572951010578793
1994,"1929","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,364.4574,"Berg",836.66,0.435609925178687,103707.501604621,0.00000420037044995476,0.000000593502343696583
1994,"1929","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.317,"Berg",836.66,0.00157411612841537,80462.0896380397,0.0000000195634507567049,0.0000000195634507567049
1994,"1931","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,5345.3151,"Lenvik",702.95,7.60411850060459,244232.387275353,0.0000311347671184639,0.0000155673835592319
1994,"1931","Atlantic herring",3452000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.126,1,1,1,1284.643,"Lenvik",702.95,1.82750266733054,18466.5279014832,0.0000989629819465822,0.0000989629819465822
1994,"1931","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,184.2696,"Lenvik",702.95,0.262137563126823,69976.1695760599,0.00000374609763173583,0.00000374609763173583
1994,"1931","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,1172.373,"Lenvik",702.95,1.66779002774024,103707.501604621,0.0000160816720288817,0.00000227230196798567
1994,"1931","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17.381,"Lenvik",702.95,0.0247257984209403,80462.0896380397,0.000000307297492920825,0.000000307297492920825
1994,"1933","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,1.185,"Balsfjord",244.81,0.00484048854213472,244232.387275353,0.0000000198191918612229,0.00000000990959593061145
1994,"1933","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,0.2926,"Balsfjord",244.81,0.00119521261386381,69976.1695760599,0.0000000170802806313182,0.0000000170802806313182
1994,"1936","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,5580.6979,"Karlsoy",4796.75,1.16343313701986,244232.387275353,0.00000476363167882471,0.00000238181583941236
1994,"1936","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,670.9735,"Karlsoy",4796.75,0.139880856830145,69976.1695760599,0.00000199897847620972,0.00000199897847620972
1994,"1936","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,268.6308,"Karlsoy",4796.75,0.0560026684734456,103707.501604621,0.000000540005955277492,0.0000000763015557522447
1994,"1938","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,395.3281,"Lyngen",487.07,0.811645348717843,244232.387275353,0.00000332325027721559,0.0000016616251386078
1994,"1938","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,91.2829,"Lyngen",487.07,0.187412281602234,69976.1695760599,0.00000267823007086045,0.00000267823007086045
1994,"1938","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,143.4721,"Lyngen",487.07,0.294561561993143,103707.501604621,0.00000284031104245613,0.000000401329187653712
1994,"1938","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,180.4885,"Lyngen",487.07,0.370559673147597,80462.0896380397,0.00000460539460029645,0.00000460539460029645
1994,"1939","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,0.9585,"Storfjord",62.6,0.0153115015974441,244232.387275353,0.0000000626923471053885,0.0000000313461735526942
1994,"1939","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,0.098,"Storfjord",62.6,0.00156549520766773,69976.1695760599,0.0000000223718333991707,0.0000000223718333991707
1994,"1940","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,3.414,"Kafjord",124.17,0.0274945639043247,244232.387275353,0.000000112575421347893,0.0000000562877106739466
1994,"1940","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,0.0392,"Kafjord",124.17,0.00031569622292019,69976.1695760599,0.00000000451148190638025,0.00000000451148190638025
1994,"1940","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,1.3906,"Kafjord",124.17,0.0111991624385923,103707.501604621,0.000000107987968713087,0.000000015258442864948
1994,"1941","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,2661.0596,"Skjervoy",1088,2.44582683823529,244232.387275353,0.0000100143427557698,0.0000050071713778849
1994,"1941","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,972.2266,"Skjervoy",1088,0.893590625,69976.1695760599,0.0000127699276827195,0.0000127699276827195
1994,"1941","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,420.0184,"Skjervoy",1088,0.386046323529412,103707.501604621,0.00000372245322234442,0.000000525973777333404
1994,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,106.797,"Skjervoy",1088,0.0981590073529412,80462.0896380397,0.00000121994106534532,0.00000121994106534532
1994,"1942","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,1984.2421,"Nordreisa",243.72,8.14148243886427,244232.387275353,0.000033334982840279,0.0000166674914201395
1994,"1942","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,113.5263,"Nordreisa",243.72,0.465806253077302,69976.1695760599,0.00000665664119512856,0.00000665664119512856
1994,"1942","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,275.1621,"Nordreisa",243.72,1.12900910881339,103707.501604621,0.0000108864748580838,0.000001538232977269
1994,"1942","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.9565,"Nordreisa",243.72,0.0121307237813885,80462.0896380397,0.000000150763220741082,0.000000150763220741082
1994,"1943","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,1940.3359,"Kvaenangen",573.01,3.38621647091674,244232.387275353,0.0000138647314907463,0.00000693236574537316
1994,"1943","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,72.7822,"Kvaenangen",573.01,0.127017329540497,69976.1695760599,0.00000181515121947961,0.00000181515121947961
1994,"1943","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,899.3477,"Kvaenangen",573.01,1.5695148426729,103707.501604621,0.0000151340531628713,0.00000213840567845381
1994,"2002","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,6349.8432,"Vardo",1886.91,3.36520724358872,244232.387275353,0.00001377871002749,0.00000688935501374499
1994,"2002","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,2727.6649,"Vardo",1886.91,1.44557233784335,69976.1695760599,0.0000206580661188107,0.0000206580661188107
1994,"2002","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,220.7352,"Vardo",1886.91,0.116982367998474,103707.501604621,0.00000112800295242346,0.00000015938413145612
1994,"2002","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,266.18,"Vardo",1886.91,0.1410666115501,80462.0896380397,0.00000175320591578831,0.00000175320591578831
1994,"2003","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,349.5774,"Vadso",705.34,0.495615447869113,244232.387275353,0.00000202927815347579,0.0000010146390767379
1994,"2003","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,105.6847,"Vadso",705.34,0.14983511498001,69976.1695760599,0.00000214123059161088,0.00000214123059161088
1994,"2003","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,499.7214,"Vadso",705.34,0.70848300110585,103707.501604621,0.00000683155017856759,0.000000965281774635937
1994,"2003","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,144.683,"Vadso",705.34,0.205125187852667,80462.0896380397,0.00000254933955575137,0.00000254933955575137
1994,"2004","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,2350.337,"Hammerfest",2379.58,0.987710856537708,244232.387275353,0.00000404414364350516,0.00000202207182175258
1994,"2004","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,633.2471,"Hammerfest",2379.58,0.266117171937905,69976.1695760599,0.00000380296854700873,0.00000380296854700873
