KomNr;Komnavn;nbfVassNr;Elvenavn;elvelengde;UTM33X;UTM33Y;GrlX;GrlY;PercEsc;InnslagEsc;GeneticSta
1824;Vefsn;151.1Z;Hundåla;38355.57842;406513.6124;7313280.677;66.819;1413.525;-99;-99;-99
1824;Vefsn;151.2Z;Vikdalselva;13772.42658;413097.5384;7308650.704;74.47;1411.025;-99;-99;-99
1824;Vefsn;155.21Z;Skravlåga;11257.16144;433931.56;7333134.41;83.178;1452.933;-99;-99;-99
1816;Vevelstad;148.7Z;Brødløselva;5988.693628;380884.0666;7286350.422;50.204;1380.09;-99;-99;-99
1816;Vevelstad;149.22Z;AUSTERFJORDELVA;11826.38;398148.7602;7281176.081;68.227;1380.402;-99;-99;-99
1816;Vevelstad;149.33Z;ALMOSELVA;7477.87;391993.84;7288670.32;60.147;1385.714;-99;-99;-99
1816;Vevelstad;149.3Z;BØNNÅGA;13005.18;396510.7303;7282182.122;66.366;1380.715;-99;-99;-99
1816;Vevelstad;149.1Z;VASSENGELVA;8128.9;389880.56;7283738.34;59.571;1380.402;-99;-99;-99
1816;Vevelstad;149.2Z;LAKSELVA;22055.05;396329.8451;7280591.163;66.66;1379.308;-99;-99;-99
1943;Kvmnangen;209.8Z;Badderelva;28849.62393;769568.0782;7764141.704;87.773;2112.86;0;2;-99
1943;Kvmnangen;210.Z;Storelva (burfjorden);31887.63017;769172.2719;7774480.732;78.315;2117.079;0;2;4
1943;Kvmnangen;209.Z;Kvænangsvassdraget;49076.2469;774759.3713;7752548.057;100.468;2112.547;0.5;1;2
1943;Kvmnangen;209.6Z;Nordbotnelva;17777.44626;775284.72;7753345.95;99.983;2113.172;-99;-99;-99
1943;Kvmnangen;210.32Z;Alteidelva;12474.8383;769762.55;7784808.28;69.301;2122.081;-99;-99;-99
1943;Kvmnangen;210.3Z;Langdalselva;20060.86685;769623.33;7784592.91;69.433;2121.924;-99;-99;-99
1943;Kvmnangen;210.6Z;Kanaselva;11034.92717;744878.3524;7798348.985;46.191;2105.827;-99;-99;-99
1943;Kvmnangen;209.2Z;Sandneselva;11060.26552;755753.12;7767716.11;78.484;2102.076;-99;-99;-99
1943;Kvmnangen;209.31Z;Sørstraumelva;11855.97858;763420.4;7762669.37;86.39;2106.764;-99;-99;-99
1943;Kvmnangen;209.3Z;Navitelva;42220.60669;766350.044;7757300.27;92.5;2106.921;-99;-99;-99
1943;Kvmnangen;209.41Z;Sørfjordelva;8009.542257;768431.94;7752304.92;97.902;2106.608;-99;-99;-99
1943;Kvmnangen;209.4Z;Abojohka;25854.02957;771405.37;7751215.36;100.189;2108.796;-99;-99;-99
1943;Kvmnangen;209.5Z;Njemenjaikujåkka;43740.51081;772609.949;7751789.203;100.204;2110.046;-99;-99;-99
1943;Kvmnangen;210.42Z;Skalsaelva;6393.566889;765147.17;7793059.38;59.861;2121.612;-99;-99;-99
1943;Kvmnangen;210.4Z;Store kobbelva;8243.471276;765804.73;7789469.48;63.374;2120.674;-99;-99;-99
1902;Tromsn;203.2Z;BREIDVIKELVA;35550.99603;679903.1536;7735580.707;67.602;1979.951;10.2;3;-99
1902;Tromsn;197.42Z;Mjeldeelva;6152.058004;634007.5411;7718357.627;35.752;1937.413;-99;-99;-99
1902;Tromsn;197.53Z;Storelva;8353.292454;631976.21;7729101.78;29.131;1946.168;-99;-99;-99
1902;Tromsn;198.72Z;Saltdalelva;10302.06273;665628.55;7717688.79;64.335;1951.011;-99;-99;-99
1902;Tromsn;200.3Z;elv fra Ringvatnet;6548.136201;664009.3;7749901.85;46.533;1983.544;-99;-99;-99
1902;Tromsn;200.41Z;Simavikelva;7751.86255;654030.55;7752601.69;36.641;1980.575;-99;-99;-99
1902;Tromsn;200.4Z;Kårvikelva;10245.91728;650906.2242;7755909.309;32.238;1981.669;-99;-99;-99
1902;Tromsn;203.6Z;FAULDALSELVA;8875.160756;684480.5854;7719893.295;79.8;1969.008;-99;-99;-99
1902;Tromsn;197.1Z;Rakkfjordelva;8272.194733;650628.3811;7751202.054;34.498;1977.607;-99;-99;-99
1902;Tromsn;197.4Z;Straumselva;12837.67004;641238.2795;7722693.601;40.281;1944.45;-99;-99;-99
1902;Tromsn;197.533Z;Skorelva;4319.161538;631106.16;7727743.48;28.96;1944.45;-99;-99;-99
1902;Tromsn;197.63Z;Storelva;6298.297605;631150.1934;7744273.451;21.609;1959.368;-99;-99;-99
1902;Tromsn;197.6Z;Ersfjordelva;9853.521733;639750.61;7735443.93;33.25;1955.306;-99;-99;-99
1902;Tromsn;198.6Z;Andersdalelva;16172.83492;656832.5108;7716200.429;57.133;1945.7;-99;-99;-99
1902;Tromsn;198.7Z;Sørbotnelva;15073.64034;665427.0768;7717386.922;64.29;1950.542;-99;-99;-99
1902;Tromsn;199.1Z;TROMSDALSELVA;9738.260213;655585.02;7731899.52;48.934;1963.832;-99;-99;-99
1902;Tromsn;199.2Z;TØNSVIKELVA;16638.75154;660860.925;7742571.583;47.75;1975.733;-99;-99;-99
1902;Tromsn;199.3Z;SKITENELVA;15777.21432;668994.2718;7747009.646;52.294;1983.7;-99;-99;-99
1902;Tromsn;200.5Z;Nordkjoselva;12606.22504;649195.5444;7766967.818;24.925;1990.183;-99;-99;-99
1902;Tromsn;203.1Z;OLDERVIKELVA;14466.42464;680227.1442;7745464.759;62.637;1988.542;-99;-99;-99
1902;Tromsn;203.2AZ;NAKKELVA;12842.63917;679586.4595;7734368.434;67.976;1978.701;-99;-99;-99
1902;Tromsn;203.3Z;LAVANGSELVA;17296.61286;680835.2523;7721584.514;75.813;1968.538;-99;-99;-99
1902;Tromsn;203.41Z;RITAELVA;6385.661817;681032;7717729.99;78.023;1965.401;-99;-99;-99
1902;Tromsn;203.421Z;STORDALELVA;7670.592524;678646.9;7709653.26;79.573;1949.605;-99;-99;-99
1902;Tromsn;203.42Z;TURRELVA;5386.660856;674799.4575;7704657.544;78.365;1943.513;-99;-99;-99
1902;Tromsn;203.4Z;SKOGNESELVA;14816.45343;681447.945;7716417.817;79.054;1956.79;-99;-99;-99
1902;Tromsn;203.7Z;FORNESELVA;10733.25104;690622.7012;7728605.392;80.389;1979.638;-99;-99;-99
1902;Tromsn;203.Z;LAKSELVA;26358.59759;682168.968;7706950.901;83.931;1948.667;-99;-99;-99
1942;Nordreisa;208.4Z;Fiskelva;37201.61669;742077.7924;7767907.212;72.294;2089.886;0;1;4
1942;Nordreisa;208.Z;Reisavassdraget;128942.7817;731533.3678;7752974.435;81.063;2073.791;0.4;1;1
1942;Nordreisa;206.52Z;Sikkajåkka;13394.28824;719950.3805;7753236.806;75.731;2063.634;-99;-99;-99
1942;Nordreisa;208.3Z;Dalelva;9865.90327;736043.64;7755775.87;80.532;2079.104;-99;-99;-99
1942;Nordreisa;208.5Z;Arildselva;11860.10556;741125.72;7768942.81;70.945;2089.418;-99;-99;-99
1942;Nordreisa;206.5Z;Rotsundelva;26379.39169;719218.5704;7752871.919;75.737;2062.697;-99;-99;-99
1942;Nordreisa;208.321Z;Forselva;6580.54943;738352.02;7760134.01;77.635;2083.167;-99;-99;-99
1942;Nordreisa;208.32Z;Marasjokka;9099.820817;738953.9;7761433.33;76.733;2084.261;-99;-99;-99
1931;Lenvik;194.3Z;Lyselva;24358.55986;615549.3676;7704156.718;27.014;1925.114;19.2;3;3
1931;Lenvik;194.4Z;Lakselva til Kvannåsbukta;20805.45894;614163.2161;7690608.929;37.08;1922.459;-99;-99;2
1931;Lenvik;194.Z;Lakselva fra Trollbuvatnet;35645.04352;612646.6741;7682374.043;43.215;1916.68;-99;-99;2
1931;Lenvik;196.2Z;Rossfjordvassdraget;32951.58583;630332.8523;7698434.177;41.989;1925.117;-99;-99;2
1931;Lenvik;193.6Z;Bjorelva;9867.198309;621356.73;7695362.95;37.404;1925.116;-99;-99;-99
1933;Balsfjord;196.5Z;Lakselva (aursfjorden);24054.94479;646686.756;7690012.613;60.222;1925.119;0;1;3
1933;Balsfjord;198.Z;Nordkjoselva;29932.17325;680015.6549;7685117.327;91.768;1928.313;0;3;4
1933;Balsfjord;196.63Z;Skutvikelva;12512.9127;645296.2;7698576.59;54.696;1925.114;-99;-99;-99
1933;Balsfjord;196.7Z;Sandselva;19243.33638;641305.5798;7702501.755;49.37;1926.468;-99;-99;-99
1933;Balsfjord;198.52Z;Laksvatnelva;6577.049387;671748.1678;7702361.345;76.662;1940.119;-99;-99;-99
1933;Balsfjord;198.5Z;Lavangselva;14265.73808;667726.7388;7702639.098;72.941;1938.397;-99;-99;-99
1933;Balsfjord;198.3Z;Holmeelva;13077.83335;668581.39;7690663.22;79.061;1928.19;-99;-99;-99
1933;Balsfjord;198.41Z;Sagelva;21409.37572;667349.9758;7686388.729;79.883;1925.13;-99;-99;-99
1933;Balsfjord;198.42Z;Tømmerelva;16474.00686;670453.5121;7685633.868;82.987;1925.146;-99;-99;-99
1939;Storfjord;204.Z;Signaldalelva;64953.95609;694467.3838;7691921.004;101.652;1940.611;0;3;4
1939;Storfjord;205.Z;Skibotnvassdraget;73774.62317;706543.8809;7705970.253;105.889;1968.851;0;2;4
1939;Storfjord;204.82Z;Bergselva;7811.47838;696370.32;7695913.98;101.569;1945.231;-99;-99;-99
1939;Storfjord;204.8Z;Kitdalelva;20404.93582;694611.9;7692429.5;101.554;1941.169;-99;-99;-99
1939;Storfjord;204.92Z;Bentsjordelva;5055.099789;700147.24;7702322.76;102.082;1952.729;-99;-99;-99
1939;Storfjord;204.9Z;Storelva;13284.41315;698305.3883;7700352.115;101.316;1949.917;-99;-99;-99
1939;Storfjord;205.2Z;Røykeneselva;11580.83924;706218.34;7708855.33;104.083;1971.202;-99;-99;-99
1939;Storfjord;204.6Z;Langdalselva;13058.58678;695550.6257;7700095.102;98.966;1948.667;-99;-99;-99
