"","Komnum","Name","Year","population"
"763",1848,"Steigen","1989",3351
"764",1848,"Steigen","1990",3271
"765",1848,"Steigen","1991",3265
"766",1848,"Steigen","1992",3257
"767",1848,"Steigen","1993",3240
"768",1848,"Steigen","1994",3191
"769",1848,"Steigen","1995",3154
"770",1848,"Steigen","1996",3136
"771",1848,"Steigen","1997",3091
"772",1848,"Steigen","1998",3075
"773",1848,"Steigen","1999",3022
"774",1848,"Steigen","2000",2977
"775",1848,"Steigen","2001",2936
"776",1848,"Steigen","2002",2889
"777",1848,"Steigen","2003",2875
"778",1848,"Steigen","2004",2863
"779",1848,"Steigen","2005",2802
"780",1848,"Steigen","2006",2760
"781",1848,"Steigen","2007",2680
"782",1848,"Steigen","2008",2672
"783",1848,"Steigen","2009",2665
"784",1848,"Steigen","2010",2619
"785",1848,"Steigen","2011",2619
"786",1848,"Steigen","2012",2609
"787",1848,"Steigen","2013",2552
"788",1848,"Steigen","2014",2579
"789",1848,"Steigen","2015",2507
"790",1848,"Steigen","2016",2543
"791",1848,"Steigen","2017",2543
"792",1848,"Steigen","2018",2534
"793",1849,"Hamaroy","1986",2325
"794",1849,"Hamaroy","1987",2373
"795",1849,"Hamaroy","1988",2363
"796",1849,"Hamaroy","1989",2375
"797",1849,"Hamaroy","1990",2312
"798",1849,"Hamaroy","1991",2271
"799",1849,"Hamaroy","1992",2254
"800",1849,"Hamaroy","1993",2254
"801",1849,"Hamaroy","1994",2214
"802",1849,"Hamaroy","1995",2215
"803",1849,"Hamaroy","1996",2218
"804",1849,"Hamaroy","1997",2156
"805",1849,"Hamaroy","1998",2101
"806",1849,"Hamaroy","1999",2037
"807",1849,"Hamaroy","2000",2008
"808",1849,"Hamaroy","2001",1959
"809",1849,"Hamaroy","2002",1932
"810",1849,"Hamaroy","2003",1926
"811",1849,"Hamaroy","2004",1872
"812",1849,"Hamaroy","2005",1836
"813",1849,"Hamaroy","2006",1821
"814",1849,"Hamaroy","2007",1771
"815",1849,"Hamaroy","2008",1761
"816",1849,"Hamaroy","2009",1754
"817",1849,"Hamaroy","2010",1752
"818",1849,"Hamaroy","2011",1771
"819",1849,"Hamaroy","2012",1783
"820",1849,"Hamaroy","2013",1791
"821",1849,"Hamaroy","2014",1820
"822",1849,"Hamaroy","2015",1811
"823",1849,"Hamaroy","2016",1824
"824",1849,"Hamaroy","2017",1810
"825",1849,"Hamaroy","2018",1801
"826",1850,"Tysfjord","1986",2738
"827",1850,"Tysfjord","1987",2693
"828",1850,"Tysfjord","1988",2641
"829",1850,"Tysfjord","1989",2640
"830",1850,"Tysfjord","1990",2622
"831",1850,"Tysfjord","1991",2553
"832",1850,"Tysfjord","1992",2554
"833",1850,"Tysfjord","1993",2539
"834",1850,"Tysfjord","1994",2505
"835",1850,"Tysfjord","1995",2465
"836",1850,"Tysfjord","1996",2422
"837",1850,"Tysfjord","1997",2402
"838",1850,"Tysfjord","1998",2372
"839",1850,"Tysfjord","1999",2355
"840",1850,"Tysfjord","2000",2302
"841",1850,"Tysfjord","2001",2267
"842",1850,"Tysfjord","2002",2283
"843",1850,"Tysfjord","2003",2241
"844",1850,"Tysfjord","2004",2209
"845",1850,"Tysfjord","2005",2150
"846",1850,"Tysfjord","2006",2118
"847",1850,"Tysfjord","2007",2052
"848",1850,"Tysfjord","2008",2028
"849",1850,"Tysfjord","2009",2046
"850",1850,"Tysfjord","2010",2007
"851",1850,"Tysfjord","2011",2002
"852",1850,"Tysfjord","2012",1956
"853",1850,"Tysfjord","2013",1978
"854",1850,"Tysfjord","2014",2000
"855",1850,"Tysfjord","2015",1996
"856",1850,"Tysfjord","2016",1974
"857",1850,"Tysfjord","2017",1960
"858",1850,"Tysfjord","2018",1953
"859",1851,"Lodingen","1986",2968
"860",1851,"Lodingen","1987",2937
"861",1851,"Lodingen","1988",2921
"862",1851,"Lodingen","1989",2884
"863",1851,"Lodingen","1990",2843
"864",1851,"Lodingen","1991",2799
"865",1851,"Lodingen","1992",2788
"866",1851,"Lodingen","1993",2762
"867",1851,"Lodingen","1994",2705
"868",1851,"Lodingen","1995",2674
"869",1851,"Lodingen","1996",2654
"870",1851,"Lodingen","1997",2576
"871",1851,"Lodingen","1998",2537
"872",1851,"Lodingen","1999",2497
"873",1851,"Lodingen","2000",2471
"874",1851,"Lodingen","2001",2402
"875",1851,"Lodingen","2002",2358
"876",1851,"Lodingen","2003",2382
"877",1851,"Lodingen","2004",2386
"878",1851,"Lodingen","2005",2349
"879",1851,"Lodingen","2006",2314
"880",1851,"Lodingen","2007",2257
"881",1851,"Lodingen","2008",2279
"882",1851,"Lodingen","2009",2242
"883",1851,"Lodingen","2010",2181
"884",1851,"Lodingen","2011",2196
"885",1851,"Lodingen","2012",2179
"886",1851,"Lodingen","2013",2220
"887",1851,"Lodingen","2014",2248
"888",1851,"Lodingen","2015",2160
"889",1851,"Lodingen","2016",2144
"890",1851,"Lodingen","2017",2134
"891",1851,"Lodingen","2018",2102
"892",1852,"Tjeldsund","1986",1945
"893",1852,"Tjeldsund","1987",1842
"894",1852,"Tjeldsund","1988",1826
"895",1852,"Tjeldsund","1989",1754
"896",1852,"Tjeldsund","1990",1711
"897",1852,"Tjeldsund","1991",1660
"898",1852,"Tjeldsund","1992",1641
"899",1852,"Tjeldsund","1993",1634
"900",1852,"Tjeldsund","1994",1579
"901",1852,"Tjeldsund","1995",1604
"902",1852,"Tjeldsund","1996",1586
"903",1852,"Tjeldsund","1997",1574
"904",1852,"Tjeldsund","1998",1523
"905",1852,"Tjeldsund","1999",1525
"906",1852,"Tjeldsund","2000",1527
"907",1852,"Tjeldsund","2001",1461
"908",1852,"Tjeldsund","2002",1477
"909",1852,"Tjeldsund","2003",1444
"910",1852,"Tjeldsund","2004",1448
"911",1852,"Tjeldsund","2005",1421
"912",1852,"Tjeldsund","2006",1396
"913",1852,"Tjeldsund","2007",1352
"914",1852,"Tjeldsund","2008",1338
"915",1852,"Tjeldsund","2009",1333
"916",1852,"Tjeldsund","2010",1345
"917",1852,"Tjeldsund","2011",1325
"918",1852,"Tjeldsund","2012",1284
"919",1852,"Tjeldsund","2013",1278
"920",1852,"Tjeldsund","2014",1256
"921",1852,"Tjeldsund","2015",1280
"922",1852,"Tjeldsund","2016",1283
"923",1852,"Tjeldsund","2017",1252
"924",1852,"Tjeldsund","2018",1259
"925",1853,"Evenes","1986",1805
"926",1853,"Evenes","1987",1792
"927",1853,"Evenes","1988",1812
"928",1853,"Evenes","1989",1756
"929",1853,"Evenes","1990",1730
"930",1853,"Evenes","1991",1706
"931",1853,"Evenes","1992",1685
"932",1853,"Evenes","1993",1694
"933",1853,"Evenes","1994",1640
"934",1853,"Evenes","1995",1621
"935",1853,"Evenes","1996",1583
"936",1853,"Evenes","1997",1543
"937",1853,"Evenes","1998",1521
"938",1853,"Evenes","1999",1527
"939",1853,"Evenes","2000",1523
"940",1853,"Evenes","2001",1504
"941",1853,"Evenes","2002",1508
"942",1853,"Evenes","2003",1494
"943",1853,"Evenes","2004",1444
"944",1853,"Evenes","2005",1417
"945",1853,"Evenes","2006",1365
"946",1853,"Evenes","2007",1361
"947",1853,"Evenes","2008",1358
"948",1853,"Evenes","2009",1345
"949",1853,"Evenes","2010",1357
"950",1853,"Evenes","2011",1342
"951",1853,"Evenes","2012",1359
"952",1853,"Evenes","2013",1376
"953",1853,"Evenes","2014",1391
"954",1853,"Evenes","2015",1385
"955",1853,"Evenes","2016",1400
"956",1853,"Evenes","2017",1402
"957",1853,"Evenes","2018",1387
"958",1854,"Ballangen","1986",3219
"959",1854,"Ballangen","1987",3193
"960",1854,"Ballangen","1988",3200
"961",1854,"Ballangen","1989",3126
"962",1854,"Ballangen","1990",3055
"963",1854,"Ballangen","1991",3090
"964",1854,"Ballangen","1992",3082
"965",1854,"Ballangen","1993",3006
"966",1854,"Ballangen","1994",2983
"967",1854,"Ballangen","1995",2931
"968",1854,"Ballangen","1996",2924
"969",1854,"Ballangen","1997",2915
"970",1854,"Ballangen","1998",2850
"971",1854,"Ballangen","1999",2838
"972",1854,"Ballangen","2000",2775
"973",1854,"Ballangen","2001",2731
"974",1854,"Ballangen","2002",2679
"975",1854,"Ballangen","2003",2680
"976",1854,"Ballangen","2004",2693
"977",1854,"Ballangen","2005",2736
"978",1854,"Ballangen","2006",2701
"979",1854,"Ballangen","2007",2684
"980",1854,"Ballangen","2008",2652
"981",1854,"Ballangen","2009",2623
"982",1854,"Ballangen","2010",2616
"983",1854,"Ballangen","2011",2620
"984",1854,"Ballangen","2012",2616
"985",1854,"Ballangen","2013",2599
"986",1854,"Ballangen","2014",2591
"987",1854,"Ballangen","2015",2581
"988",1854,"Ballangen","2016",2556
"989",1854,"Ballangen","2017",2554
"990",1854,"Ballangen","2018",2522
"991",1856,"Rost","1986",726
"992",1856,"Rost","1987",700
"993",1856,"Rost","1988",663
"994",1856,"Rost","1989",646
"995",1856,"Rost","1990",631
"996",1856,"Rost","1991",621
"997",1856,"Rost","1992",653
"998",1856,"Rost","1993",670
"999",1856,"Rost","1994",688
"1000",1856,"Rost","1995",693
"1001",1856,"Rost","1996",699
"1002",1856,"Rost","1997",695
"1003",1856,"Rost","1998",667
"1004",1856,"Rost","1999",654
"1005",1856,"Rost","2000",666
"1006",1856,"Rost","2001",652
"1007",1856,"Rost","2002",649
"1008",1856,"Rost","2003",641
"1009",1856,"Rost","2004",617
"1010",1856,"Rost","2005",602
"1011",1856,"Rost","2006",598
"1012",1856,"Rost","2007",591
"1013",1856,"Rost","2008",622
"1014",1856,"Rost","2009",606
"1015",1856,"Rost","2010",612
"1016",1856,"Rost","2011",605
"1017",1856,"Rost","2012",595
"1018",1856,"Rost","2013",565
"1019",1856,"Rost","2014",566
"1020",1856,"Rost","2015",545
"1021",1856,"Rost","2016",551
"1022",1856,"Rost","2017",535
"1023",1856,"Rost","2018",517
"1024",1857,"Vaeroy","1986",948
"1025",1857,"Vaeroy","1987",935
"1026",1857,"Vaeroy","1988",898
"1027",1857,"Vaeroy","1989",912
"1028",1857,"Vaeroy","1990",891
"1029",1857,"Vaeroy","1991",873
"1030",1857,"Vaeroy","1992",868
"1031",1857,"Vaeroy","1993",843
"1032",1857,"Vaeroy","1994",822
"1033",1857,"Vaeroy","1995",834
"1034",1857,"Vaeroy","1996",833
"1035",1857,"Vaeroy","1997",837
"1036",1857,"Vaeroy","1998",817
"1037",1857,"Vaeroy","1999",810
"1038",1857,"Vaeroy","2000",775
"1039",1857,"Vaeroy","2001",778
"1040",1857,"Vaeroy","2002",770
"1041",1857,"Vaeroy","2003",769
"1042",1857,"Vaeroy","2004",759
"1043",1857,"Vaeroy","2005",743
"1044",1857,"Vaeroy","2006",748
"1045",1857,"Vaeroy","2007",748
"1046",1857,"Vaeroy","2008",743
"1047",1857,"Vaeroy","2009",738
"1048",1857,"Vaeroy","2010",761
"1049",1857,"Vaeroy","2011",748
"1050",1857,"Vaeroy","2012",751
"1051",1857,"Vaeroy","2013",754
"1052",1857,"Vaeroy","2014",777
"1053",1857,"Vaeroy","2015",780
"1054",1857,"Vaeroy","2016",765
"1055",1857,"Vaeroy","2017",744
"1056",1857,"Vaeroy","2018",746
"1057",1859,"Flakstad","1986",1710
"1058",1859,"Flakstad","1987",1663
"1059",1859,"Flakstad","1988",1634
"1060",1859,"Flakstad","1989",1623
"1061",1859,"Flakstad","1990",1604
"1062",1859,"Flakstad","1991",1618
"1063",1859,"Flakstad","1992",1617
"1064",1859,"Flakstad","1993",1615
"1065",1859,"Flakstad","1994",1628
"1066",1859,"Flakstad","1995",1633
"1067",1859,"Flakstad","1996",1639
"1068",1859,"Flakstad","1997",1628
"1069",1859,"Flakstad","1998",1617
"1070",1859,"Flakstad","1999",1586
"1071",1859,"Flakstad","2000",1575
"1072",1859,"Flakstad","2001",1554
"1073",1859,"Flakstad","2002",1540
"1074",1859,"Flakstad","2003",1527
"1075",1859,"Flakstad","2004",1484
"1076",1859,"Flakstad","2005",1470
"1077",1859,"Flakstad","2006",1454
"1078",1859,"Flakstad","2007",1458
"1079",1859,"Flakstad","2008",1441
"1080",1859,"Flakstad","2009",1419
"1081",1859,"Flakstad","2010",1369
"1082",1859,"Flakstad","2011",1360
"1083",1859,"Flakstad","2012",1383
"1084",1859,"Flakstad","2013",1376
"1085",1859,"Flakstad","2014",1368
"1086",1859,"Flakstad","2015",1358
"1087",1859,"Flakstad","2016",1336
"1088",1859,"Flakstad","2017",1349
"1089",1859,"Flakstad","2018",1301
"1090",1860,"Vestvagoy","1986",10745
"1091",1860,"Vestvagoy","1987",10690
"1092",1860,"Vestvagoy","1988",10599
"1093",1860,"Vestvagoy","1989",10580
"1094",1860,"Vestvagoy","1990",10547
"1095",1860,"Vestvagoy","1991",10569
"1096",1860,"Vestvagoy","1992",10582
"1097",1860,"Vestvagoy","1993",10632
"1098",1860,"Vestvagoy","1994",10662
"1099",1860,"Vestvagoy","1995",10791
"1100",1860,"Vestvagoy","1996",10801
"1101",1860,"Vestvagoy","1997",10744
"1102",1860,"Vestvagoy","1998",10715
"1103",1860,"Vestvagoy","1999",10695
"1104",1860,"Vestvagoy","2000",10750
"1105",1860,"Vestvagoy","2001",10769
"1106",1860,"Vestvagoy","2002",10668
"1107",1860,"Vestvagoy","2003",10751
"1108",1860,"Vestvagoy","2004",10813
"1109",1860,"Vestvagoy","2005",10764
"1110",1860,"Vestvagoy","2006",10797
"1111",1860,"Vestvagoy","2007",10745
"1112",1860,"Vestvagoy","2008",10710
"1113",1860,"Vestvagoy","2009",10706
"1114",1860,"Vestvagoy","2010",10674
"1115",1860,"Vestvagoy","2011",10780
"1116",1860,"Vestvagoy","2012",10848
"1117",1860,"Vestvagoy","2013",10870
"1118",1860,"Vestvagoy","2014",10997
"1119",1860,"Vestvagoy","2015",11140
"1120",1860,"Vestvagoy","2016",11198
"1121",1860,"Vestvagoy","2017",11294
"1122",1860,"Vestvagoy","2018",11397
"1123",1865,"Vagan","1986",9503
"1124",1865,"Vagan","1987",9440
"1125",1865,"Vagan","1988",9325
"1126",1865,"Vagan","1989",9347
"1127",1865,"Vagan","1990",9353
"1128",1865,"Vagan","1991",9342
"1129",1865,"Vagan","1992",9336
"1130",1865,"Vagan","1993",9352
"1131",1865,"Vagan","1994",9337
"1132",1865,"Vagan","1995",9414
"1133",1865,"Vagan","1996",9381
"1134",1865,"Vagan","1997",9362
"1135",1865,"Vagan","1998",9247
"1136",1865,"Vagan","1999",9180
"1137",1865,"Vagan","2000",9229
"1138",1865,"Vagan","2001",9172
"1139",1865,"Vagan","2002",9094
"1140",1865,"Vagan","2003",9036
"1141",1865,"Vagan","2004",9052
"1142",1865,"Vagan","2005",9034
"1143",1865,"Vagan","2006",9021
"1144",1865,"Vagan","2007",8992
"1145",1865,"Vagan","2008",8933
"1146",1865,"Vagan","2009",8976
"1147",1865,"Vagan","2010",9023
"1148",1865,"Vagan","2011",9023
"1149",1865,"Vagan","2012",9086
"1150",1865,"Vagan","2013",9207
"1151",1865,"Vagan","2014",9223
"1152",1865,"Vagan","2015",9285
"1153",1865,"Vagan","2016",9350
"1154",1865,"Vagan","2017",9444
"1155",1865,"Vagan","2018",9611
"1156",1866,"Hadsel","1986",8763
"1157",1866,"Hadsel","1987",8709
"1158",1866,"Hadsel","1988",8713
"1159",1866,"Hadsel","1989",8686
"1160",1866,"Hadsel","1990",8706
"1161",1866,"Hadsel","1991",8608
"1162",1866,"Hadsel","1992",8663
"1163",1866,"Hadsel","1993",8629
"1164",1866,"Hadsel","1994",8717
"1165",1866,"Hadsel","1995",8639
"1166",1866,"Hadsel","1996",8547
"1167",1866,"Hadsel","1997",8540
"1168",1866,"Hadsel","1998",8433
"1169",1866,"Hadsel","1999",8342
"1170",1866,"Hadsel","2000",8321
"1171",1866,"Hadsel","2001",8200
"1172",1866,"Hadsel","2002",8131
"1173",1866,"Hadsel","2003",8051
"1174",1866,"Hadsel","2004",8039
"1175",1866,"Hadsel","2005",8039
"1176",1866,"Hadsel","2006",8001
"1177",1866,"Hadsel","2007",7907
"1178",1866,"Hadsel","2008",7970
"1179",1866,"Hadsel","2009",7950
"1180",1866,"Hadsel","2010",7981
"1181",1866,"Hadsel","2011",7924
"1182",1866,"Hadsel","2012",7937
"1183",1866,"Hadsel","2013",8050
"1184",1866,"Hadsel","2014",8112
"1185",1866,"Hadsel","2015",8057
"1186",1866,"Hadsel","2016",8082
"1187",1866,"Hadsel","2017",8009
"1188",1866,"Hadsel","2018",8042
"1189",1867,"Bo","1986",4106
"1190",1867,"Bo","1987",4042
"1191",1867,"Bo","1988",4012
"1192",1867,"Bo","1989",3931
"1193",1867,"Bo","1990",3814
"1194",1867,"Bo","1991",3763
"1195",1867,"Bo","1992",3664
"1196",1867,"Bo","1993",3642
"1197",1867,"Bo","1994",3552
"1198",1867,"Bo","1995",3530
"1199",1867,"Bo","1996",3491
"1200",1867,"Bo","1997",3463
"1201",1867,"Bo","1998",3392
"1202",1867,"Bo","1999",3332
"1203",1867,"Bo","2000",3288
"1204",1867,"Bo","2001",3239
"1205",1867,"Bo","2002",3159
"1206",1867,"Bo","2003",3100
"1207",1867,"Bo","2004",3041
"1208",1867,"Bo","2005",3003
"1209",1867,"Bo","2006",2946
"1210",1867,"Bo","2007",2899
"1211",1867,"Bo","2008",2867
"1212",1867,"Bo","2009",2838
"1213",1867,"Bo","2010",2789
"1214",1867,"Bo","2011",2790
"1215",1867,"Bo","2012",2720
"1216",1867,"Bo","2013",2654
"1217",1867,"Bo","2014",2642
"1218",1867,"Bo","2015",2642
"1219",1867,"Bo","2016",2632
"1220",1867,"Bo","2017",2624
"1221",1867,"Bo","2018",2623
"1222",1868,"Oksnes","1986",5082
"1223",1868,"Oksnes","1987",5012
"1224",1868,"Oksnes","1988",5027
"1225",1868,"Oksnes","1989",4935
"1226",1868,"Oksnes","1990",4866
"1227",1868,"Oksnes","1991",4818
"1228",1868,"Oksnes","1992",4781
"1229",1868,"Oksnes","1993",4778
"1230",1868,"Oksnes","1994",4764
"1231",1868,"Oksnes","1995",4790
"1232",1868,"Oksnes","1996",4796
"1233",1868,"Oksnes","1997",4796
"1234",1868,"Oksnes","1998",4824
"1235",1868,"Oksnes","1999",4755
"1236",1868,"Oksnes","2000",4758
"1237",1868,"Oksnes","2001",4692
"1238",1868,"Oksnes","2002",4687
"1239",1868,"Oksnes","2003",4665
"1240",1868,"Oksnes","2004",4633
"1241",1868,"Oksnes","2005",4550
"1242",1868,"Oksnes","2006",4567
"1243",1868,"Oksnes","2007",4486
"1244",1868,"Oksnes","2008",4424
"1245",1868,"Oksnes","2009",4418
"1246",1868,"Oksnes","2010",4438
"1247",1868,"Oksnes","2011",4432
"1248",1868,"Oksnes","2012",4467
"1249",1868,"Oksnes","2013",4472
"1250",1868,"Oksnes","2014",4562
"1251",1868,"Oksnes","2015",4563
"1252",1868,"Oksnes","2016",4529
"1253",1868,"Oksnes","2017",4580
"1254",1868,"Oksnes","2018",4541
"1255",1870,"Sortland","1986",8243
"1256",1870,"Sortland","1987",8188
"1257",1870,"Sortland","1988",8214
"1258",1870,"Sortland","1989",8224
"1259",1870,"Sortland","1990",8301
"1260",1870,"Sortland","1991",8335
"1261",1870,"Sortland","1992",8408
"1262",1870,"Sortland","1993",8534
"1263",1870,"Sortland","1994",8656
"1264",1870,"Sortland","1995",8784
"1265",1870,"Sortland","1996",8855
"1266",1870,"Sortland","1997",8862
"1267",1870,"Sortland","1998",8910
"1268",1870,"Sortland","1999",9094
"1269",1870,"Sortland","2000",9230
"1270",1870,"Sortland","2001",9363
"1271",1870,"Sortland","2002",9408
"1272",1870,"Sortland","2003",9476
"1273",1870,"Sortland","2004",9509
"1274",1870,"Sortland","2005",9536
"1275",1870,"Sortland","2006",9639
"1276",1870,"Sortland","2007",9703
"1277",1870,"Sortland","2008",9678
"1278",1870,"Sortland","2009",9732
"1279",1870,"Sortland","2010",9819
"1280",1870,"Sortland","2011",9856
"1281",1870,"Sortland","2012",9983
"1282",1870,"Sortland","2013",10082
"1283",1870,"Sortland","2014",10129
"1284",1870,"Sortland","2015",10166
"1285",1870,"Sortland","2016",10214
"1286",1870,"Sortland","2017",10378
"1287",1870,"Sortland","2018",10401
"1288",1871,"Andoy","1986",6894
"1289",1871,"Andoy","1987",6754
"1290",1871,"Andoy","1988",6715
"1291",1871,"Andoy","1989",6599
"1292",1871,"Andoy","1990",6574
"1293",1871,"Andoy","1991",6487
"1294",1871,"Andoy","1992",6406
"1295",1871,"Andoy","1993",6324
"1296",1871,"Andoy","1994",6270
"1297",1871,"Andoy","1995",6211
"1298",1871,"Andoy","1996",6088
"1299",1871,"Andoy","1997",5968
"1300",1871,"Andoy","1998",5854
"1301",1871,"Andoy","1999",5765
"1302",1871,"Andoy","2000",5744
"1303",1871,"Andoy","2001",5605
"1304",1871,"Andoy","2002",5549
"1305",1871,"Andoy","2003",5477
"1306",1871,"Andoy","2004",5430
"1307",1871,"Andoy","2005",5341
"1308",1871,"Andoy","2006",5245
"1309",1871,"Andoy","2007",5152
"1310",1871,"Andoy","2008",5078
"1311",1871,"Andoy","2009",5034
"1312",1871,"Andoy","2010",5002
"1313",1871,"Andoy","2011",5033
"1314",1871,"Andoy","2012",5032
"1315",1871,"Andoy","2013",5024
"1316",1871,"Andoy","2014",4993
"1317",1871,"Andoy","2015",4991
"1318",1871,"Andoy","2016",4980
"1319",1871,"Andoy","2017",4908
"1320",1871,"Andoy","2018",4902
"1321",1874,"Moskenes","1986",1534
"1322",1874,"Moskenes","1987",1512
"1323",1874,"Moskenes","1988",1498
"1324",1874,"Moskenes","1989",1459
"1325",1874,"Moskenes","1990",1445
"1326",1874,"Moskenes","1991",1444
"1327",1874,"Moskenes","1992",1434
"1328",1874,"Moskenes","1993",1412
"1329",1874,"Moskenes","1994",1434
"1330",1874,"Moskenes","1995",1419
"1331",1874,"Moskenes","1996",1410
"1332",1874,"Moskenes","1997",1398
"1333",1874,"Moskenes","1998",1353
"1334",1874,"Moskenes","1999",1355
"1335",1874,"Moskenes","2000",1352
"1336",1874,"Moskenes","2001",1304
"1337",1874,"Moskenes","2002",1282
"1338",1874,"Moskenes","2003",1248
"1339",1874,"Moskenes","2004",1212
"1340",1874,"Moskenes","2005",1201
"1341",1874,"Moskenes","2006",1183
"1342",1874,"Moskenes","2007",1156
"1343",1874,"Moskenes","2008",1128
"1344",1874,"Moskenes","2009",1116
"1345",1874,"Moskenes","2010",1130
"1346",1874,"Moskenes","2011",1120
"1347",1874,"Moskenes","2012",1116
"1348",1874,"Moskenes","2013",1118
"1349",1874,"Moskenes","2014",1108
"1350",1874,"Moskenes","2015",1070
"1351",1874,"Moskenes","2016",1062
"1352",1874,"Moskenes","2017",1073
"1353",1874,"Moskenes","2018",1068
"1354",1902,"Tromso","1986",48091
"1355",1902,"Tromso","1987",48838
"1356",1902,"Tromso","1988",49459
"1357",1902,"Tromso","1989",50228
"1358",1902,"Tromso","1990",50548
"1359",1902,"Tromso","1991",51328
"1360",1902,"Tromso","1992",52504
"1361",1902,"Tromso","1993",53456
"1362",1902,"Tromso","1994",54614
"1363",1902,"Tromso","1995",55676
"1364",1902,"Tromso","1996",56646
"1365",1902,"Tromso","1997",57384
"1366",1902,"Tromso","1998",57485
"1367",1902,"Tromso","1999",58121
"1368",1902,"Tromso","2000",59145
"1369",1902,"Tromso","2001",60086
"1370",1902,"Tromso","2002",60524
"1371",1902,"Tromso","2003",61182
"1372",1902,"Tromso","2004",61897
"1373",1902,"Tromso","2005",62558
"1374",1902,"Tromso","2006",63596
"1375",1902,"Tromso","2007",64492
"1376",1902,"Tromso","2008",65286
"1377",1902,"Tromso","2009",66513
"1378",1902,"Tromso","2010",67305
"1379",1902,"Tromso","2011",68239
"1380",1902,"Tromso","2012",69116
"1381",1902,"Tromso","2013",70358
"1382",1902,"Tromso","2014",71590
"1383",1902,"Tromso","2015",72681
"1384",1902,"Tromso","2016",73480
"1385",1902,"Tromso","2017",74541
"1386",1902,"Tromso","2018",75638
"1387",1903,"Harstad","1986",22753
"1388",1903,"Harstad","1987",22891
"1389",1903,"Harstad","1988",23038
"1390",1903,"Harstad","1989",23088
"1391",1903,"Harstad","1990",23107
"1392",1903,"Harstad","1991",23074
"1393",1903,"Harstad","1992",23288
"1394",1903,"Harstad","1993",23340
"1395",1903,"Harstad","1994",23417
"1396",1903,"Harstad","1995",23607
"1397",1903,"Harstad","1996",23629
"1398",1903,"Harstad","1997",23618
"1399",1903,"Harstad","1998",23571
"1400",1903,"Harstad","1999",23641
"1401",1903,"Harstad","2000",23627
"1402",1903,"Harstad","2001",23624
"1403",1903,"Harstad","2002",23646
"1404",1903,"Harstad","2003",23694
"1405",1903,"Harstad","2004",23692
"1406",1903,"Harstad","2005",23643
"1407",1903,"Harstad","2006",23765
"1408",1903,"Harstad","2007",23784
"1409",1903,"Harstad","2008",23617
"1410",1903,"Harstad","2009",23629
"1411",1903,"Harstad","2010",23739
"1412",1903,"Harstad","2011",23899
"1413",1903,"Harstad","2012",24095
"1414",1903,"Harstad","2013",24291
"1415",1903,"Harstad","2014",24441
"1416",1903,"Harstad","2015",24676
"1417",1903,"Harstad","2016",24695
"1418",1903,"Harstad","2017",24845
"1419",1903,"Harstad","2018",24820
"1420",1911,"Kvaefjord","1986",3723
"1421",1911,"Kvaefjord","1987",3691
"1422",1911,"Kvaefjord","1988",3630
"1423",1911,"Kvaefjord","1989",3601
"1424",1911,"Kvaefjord","1990",3527
"1425",1911,"Kvaefjord","1991",3500
"1426",1911,"Kvaefjord","1992",3477
"1427",1911,"Kvaefjord","1993",3424
"1428",1911,"Kvaefjord","1994",3506
"1429",1911,"Kvaefjord","1995",3416
"1430",1911,"Kvaefjord","1996",3381
"1431",1911,"Kvaefjord","1997",3377
"1432",1911,"Kvaefjord","1998",3352
"1433",1911,"Kvaefjord","1999",3314
"1434",1911,"Kvaefjord","2000",3287
"1435",1911,"Kvaefjord","2001",3225
"1436",1911,"Kvaefjord","2002",3151
"1437",1911,"Kvaefjord","2003",3102
"1438",1911,"Kvaefjord","2004",3072
"1439",1911,"Kvaefjord","2005",3072
"1440",1911,"Kvaefjord","2006",3067
"1441",1911,"Kvaefjord","2007",3048
"1442",1911,"Kvaefjord","2008",3036
"1443",1911,"Kvaefjord","2009",3032
"1444",1911,"Kvaefjord","2010",3049
"1445",1911,"Kvaefjord","2011",3050
"1446",1911,"Kvaefjord","2012",3025
"1447",1911,"Kvaefjord","2013",3082
"1448",1911,"Kvaefjord","2014",3107
"1449",1911,"Kvaefjord","2015",3076
"1450",1911,"Kvaefjord","2016",3029
"1451",1911,"Kvaefjord","2017",2986
"1452",1911,"Kvaefjord","2018",2928
"1453",1913,"Skanland","1986",3510
"1454",1913,"Skanland","1987",3534
"1455",1913,"Skanland","1988",3521
"1456",1913,"Skanland","1989",3431
"1457",1913,"Skanland","1990",3409
"1458",1913,"Skanland","1991",3379
"1459",1913,"Skanland","1992",3337
"1460",1913,"Skanland","1993",3310
"1461",1913,"Skanland","1994",3395
"1462",1913,"Skanland","1995",3303
"1463",1913,"Skanland","1996",3259
"1464",1913,"Skanland","1997",3206
"1465",1913,"Skanland","1998",3136
"1466",1913,"Skanland","1999",3140
"1467",1913,"Skanland","2000",3109
"1468",1913,"Skanland","2001",3096
"1469",1913,"Skanland","2002",3064
"1470",1913,"Skanland","2003",3040
"1471",1913,"Skanland","2004",3005
"1472",1913,"Skanland","2005",2954
"1473",1913,"Skanland","2006",2918
"1474",1913,"Skanland","2007",2883
"1475",1913,"Skanland","2008",2862
"1476",1913,"Skanland","2009",2841
"1477",1913,"Skanland","2010",2855
"1478",1913,"Skanland","2011",2896
"1479",1913,"Skanland","2012",2972
"1480",1913,"Skanland","2013",2940
