"","Komnum","Name","year","population"
"1",1804,"Bodo","1986",35792
"2",1804,"Bodo","1987",36227
"3",1804,"Bodo","1988",36634
"4",1804,"Bodo","1989",37108
"5",1804,"Bodo","1990",37771
"6",1804,"Bodo","1991",38170
"7",1804,"Bodo","1992",38605
"8",1804,"Bodo","1993",39178
"9",1804,"Bodo","1994",39763
"10",1804,"Bodo","1995",40419
"11",1804,"Bodo","1996",40828
"12",1804,"Bodo","1997",41050
"13",1804,"Bodo","1998",41513
"14",1804,"Bodo","1999",41878
"15",1804,"Bodo","2000",42465
"16",1804,"Bodo","2001",42624
"17",1804,"Bodo","2002",42840
"18",1804,"Bodo","2003",43247
"19",1804,"Bodo","2004",43775
"20",1804,"Bodo","2005",44414
"21",1804,"Bodo","2006",44992
"22",1804,"Bodo","2007",45575
"23",1804,"Bodo","2008",46049
"24",1804,"Bodo","2009",46495
"25",1804,"Bodo","2010",47282
"26",1804,"Bodo","2011",47847
"27",1804,"Bodo","2012",48422
"28",1804,"Bodo","2013",49203
"29",1804,"Bodo","2014",49731
"30",1804,"Bodo","2015",50185
"31",1804,"Bodo","2016",50488
"32",1804,"Bodo","2017",51022
"33",1804,"Bodo","2018",51558
"34",1804,"Bodo","2019",52024
"35",1805,"Narvik","1986",18750
"36",1805,"Narvik","1987",18643
"37",1805,"Narvik","1988",18470
"38",1805,"Narvik","1989",18594
"39",1805,"Narvik","1990",18597
"40",1805,"Narvik","1991",18639
"41",1805,"Narvik","1992",18733
"42",1805,"Narvik","1993",18884
"43",1805,"Narvik","1994",18976
"44",1805,"Narvik","1995",18920
"45",1805,"Narvik","1996",18739
"46",1805,"Narvik","1997",18581
"47",1805,"Narvik","1998",18498
"48",1805,"Narvik","1999",18499
"49",1805,"Narvik","2000",18600
"50",1805,"Narvik","2001",18577
"51",1805,"Narvik","2002",18495
"52",1805,"Narvik","2003",18470
"53",1805,"Narvik","2004",18542
"54",1805,"Narvik","2005",18512
"55",1805,"Narvik","2006",18365
"56",1805,"Narvik","2007",18301
"57",1805,"Narvik","2008",18384
"58",1805,"Narvik","2009",18348
"59",1805,"Narvik","2010",18402
"60",1805,"Narvik","2011",18380
"61",1805,"Narvik","2012",18473
"62",1805,"Narvik","2013",18509
"63",1805,"Narvik","2014",18705
"64",1805,"Narvik","2015",18853
"65",1805,"Narvik","2016",18787
"66",1805,"Narvik","2017",18756
"67",1805,"Narvik","2018",18638
"68",1805,"Narvik","2019",18630
"69",1811,"Bindal","1986",2173
"70",1811,"Bindal","1987",2162
"71",1811,"Bindal","1988",2141
"72",1811,"Bindal","1989",2083
"73",1811,"Bindal","1990",2095
"74",1811,"Bindal","1991",2097
"75",1811,"Bindal","1992",2088
"76",1811,"Bindal","1993",2064
"77",1811,"Bindal","1994",2052
"78",1811,"Bindal","1995",2042
"79",1811,"Bindal","1996",2022
"80",1811,"Bindal","1997",2008
"81",1811,"Bindal","1998",1969
"82",1811,"Bindal","1999",1951
"83",1811,"Bindal","2000",1921
"84",1811,"Bindal","2001",1911
"85",1811,"Bindal","2002",1867
"86",1811,"Bindal","2003",1822
"87",1811,"Bindal","2004",1804
"88",1811,"Bindal","2005",1778
"89",1811,"Bindal","2006",1741
"90",1811,"Bindal","2007",1692
"91",1811,"Bindal","2008",1631
"92",1811,"Bindal","2009",1616
"93",1811,"Bindal","2010",1601
"94",1811,"Bindal","2011",1592
"95",1811,"Bindal","2012",1562
"96",1811,"Bindal","2013",1545
"97",1811,"Bindal","2014",1503
"98",1811,"Bindal","2015",1482
"99",1811,"Bindal","2016",1465
"100",1811,"Bindal","2017",1473
"101",1811,"Bindal","2018",1486
"102",1811,"Bindal","2019",1450
"103",1812,"Somna","1986",2176
"104",1812,"Somna","1987",2154
"105",1812,"Somna","1988",2130
"106",1812,"Somna","1989",2112
"107",1812,"Somna","1990",2123
"108",1812,"Somna","1991",2113
"109",1812,"Somna","1992",2111
"110",1812,"Somna","1993",2109
"111",1812,"Somna","1994",2090
"112",1812,"Somna","1995",2138
"113",1812,"Somna","1996",2146
"114",1812,"Somna","1997",2119
"115",1812,"Somna","1998",2128
"116",1812,"Somna","1999",2135
"117",1812,"Somna","2000",2116
"118",1812,"Somna","2001",2099
"119",1812,"Somna","2002",2111
"120",1812,"Somna","2003",2100
"121",1812,"Somna","2004",2077
"122",1812,"Somna","2005",2075
"123",1812,"Somna","2006",2048
"124",1812,"Somna","2007",2047
"125",1812,"Somna","2008",2056
"126",1812,"Somna","2009",2054
"127",1812,"Somna","2010",2041
"128",1812,"Somna","2011",2025
"129",1812,"Somna","2012",2038
"130",1812,"Somna","2013",2033
"131",1812,"Somna","2014",2047
"132",1812,"Somna","2015",2063
"133",1812,"Somna","2016",2031
"134",1812,"Somna","2017",2047
"135",1812,"Somna","2018",2020
"136",1812,"Somna","2019",2014
"137",1813,"Bronnoy","1986",6832
"138",1813,"Bronnoy","1987",6819
"139",1813,"Bronnoy","1988",6843
"140",1813,"Bronnoy","1989",6879
"141",1813,"Bronnoy","1990",6936
"142",1813,"Bronnoy","1991",6924
"143",1813,"Bronnoy","1992",6941
"144",1813,"Bronnoy","1993",6996
"145",1813,"Bronnoy","1994",6971
"146",1813,"Bronnoy","1995",7025
"147",1813,"Bronnoy","1996",7132
"148",1813,"Bronnoy","1997",7206
"149",1813,"Bronnoy","1998",7266
"150",1813,"Bronnoy","1999",7408
"151",1813,"Bronnoy","2000",7433
"152",1813,"Bronnoy","2001",7469
"153",1813,"Bronnoy","2002",7532
"154",1813,"Bronnoy","2003",7519
"155",1813,"Bronnoy","2004",7565
"156",1813,"Bronnoy","2005",7585
"157",1813,"Bronnoy","2006",7565
"158",1813,"Bronnoy","2007",7548
"159",1813,"Bronnoy","2008",7535
"160",1813,"Bronnoy","2009",7597
"161",1813,"Bronnoy","2010",7660
"162",1813,"Bronnoy","2011",7719
"163",1813,"Bronnoy","2012",7778
"164",1813,"Bronnoy","2013",7859
"165",1813,"Bronnoy","2014",7897
"166",1813,"Bronnoy","2015",7934
"167",1813,"Bronnoy","2016",7962
"168",1813,"Bronnoy","2017",7956
"169",1813,"Bronnoy","2018",7948
"170",1813,"Bronnoy","2019",7916
"171",1815,"Vega","1986",1661
"172",1815,"Vega","1987",1609
"173",1815,"Vega","1988",1580
"174",1815,"Vega","1989",1572
"175",1815,"Vega","1990",1549
"176",1815,"Vega","1991",1546
"177",1815,"Vega","1992",1537
"178",1815,"Vega","1993",1525
"179",1815,"Vega","1994",1492
"180",1815,"Vega","1995",1488
"181",1815,"Vega","1996",1449
"182",1815,"Vega","1997",1448
"183",1815,"Vega","1998",1428
"184",1815,"Vega","1999",1403
"185",1815,"Vega","2000",1414
"186",1815,"Vega","2001",1412
"187",1815,"Vega","2002",1392
"188",1815,"Vega","2003",1391
"189",1815,"Vega","2004",1380
"190",1815,"Vega","2005",1356
"191",1815,"Vega","2006",1308
"192",1815,"Vega","2007",1299
"193",1815,"Vega","2008",1295
"194",1815,"Vega","2009",1288
"195",1815,"Vega","2010",1288
"196",1815,"Vega","2011",1270
"197",1815,"Vega","2012",1256
"198",1815,"Vega","2013",1238
"199",1815,"Vega","2014",1223
"200",1815,"Vega","2015",1225
"201",1815,"Vega","2016",1244
"202",1815,"Vega","2017",1234
"203",1815,"Vega","2018",1221
"204",1815,"Vega","2019",1232
"205",1816,"Vevelstad","1986",749
"206",1816,"Vevelstad","1987",729
"207",1816,"Vevelstad","1988",706
"208",1816,"Vevelstad","1989",684
"209",1816,"Vevelstad","1990",671
"210",1816,"Vevelstad","1991",659
"211",1816,"Vevelstad","1992",670
"212",1816,"Vevelstad","1993",679
"213",1816,"Vevelstad","1994",655
"214",1816,"Vevelstad","1995",667
"215",1816,"Vevelstad","1996",644
"216",1816,"Vevelstad","1997",624
"217",1816,"Vevelstad","1998",618
"218",1816,"Vevelstad","1999",601
"219",1816,"Vevelstad","2000",592
"220",1816,"Vevelstad","2001",576
"221",1816,"Vevelstad","2002",557
"222",1816,"Vevelstad","2003",538
"223",1816,"Vevelstad","2004",525
"224",1816,"Vevelstad","2005",524
"225",1816,"Vevelstad","2006",516
"226",1816,"Vevelstad","2007",504
"227",1816,"Vevelstad","2008",485
"228",1816,"Vevelstad","2009",501
"229",1816,"Vevelstad","2010",510
"230",1816,"Vevelstad","2011",520
"231",1816,"Vevelstad","2012",511
"232",1816,"Vevelstad","2013",500
"233",1816,"Vevelstad","2014",495
"234",1816,"Vevelstad","2015",510
"235",1816,"Vevelstad","2016",507
"236",1816,"Vevelstad","2017",528
"237",1816,"Vevelstad","2018",506
"238",1816,"Vevelstad","2019",497
"239",1818,"Heroy","1986",2124
"240",1818,"Heroy","1987",2100
"241",1818,"Heroy","1988",2077
"242",1818,"Heroy","1989",2060
"243",1818,"Heroy","1990",2094
"244",1818,"Heroy","1991",2058
"245",1818,"Heroy","1992",1995
"246",1818,"Heroy","1993",1969
"247",1818,"Heroy","1994",1963
"248",1818,"Heroy","1995",1933
"249",1818,"Heroy","1996",1927
"250",1818,"Heroy","1997",1934
"251",1818,"Heroy","1998",1921
"252",1818,"Heroy","1999",1895
"253",1818,"Heroy","2000",1881
"254",1818,"Heroy","2001",1874
"255",1818,"Heroy","2002",1835
"256",1818,"Heroy","2003",1793
"257",1818,"Heroy","2004",1748
"258",1818,"Heroy","2005",1739
"259",1818,"Heroy","2006",1725
"260",1818,"Heroy","2007",1682
"261",1818,"Heroy","2008",1683
"262",1818,"Heroy","2009",1652
"263",1818,"Heroy","2010",1618
"264",1818,"Heroy","2011",1649
"265",1818,"Heroy","2012",1711
"266",1818,"Heroy","2013",1759
"267",1818,"Heroy","2014",1733
"268",1818,"Heroy","2015",1737
"269",1818,"Heroy","2016",1743
"270",1818,"Heroy","2017",1788
"271",1818,"Heroy","2018",1790
"272",1818,"Heroy","2019",1780
"273",1820,"Alstahaug","1986",7612
"274",1820,"Alstahaug","1987",7573
"275",1820,"Alstahaug","1988",7505
"276",1820,"Alstahaug","1989",7464
"277",1820,"Alstahaug","1990",7487
"278",1820,"Alstahaug","1991",7491
"279",1820,"Alstahaug","1992",7566
"280",1820,"Alstahaug","1993",7648
"281",1820,"Alstahaug","1994",7631
"282",1820,"Alstahaug","1995",7523
"283",1820,"Alstahaug","1996",7446
"284",1820,"Alstahaug","1997",7418
"285",1820,"Alstahaug","1998",7448
"286",1820,"Alstahaug","1999",7371
"287",1820,"Alstahaug","2000",7440
"288",1820,"Alstahaug","2001",7404
"289",1820,"Alstahaug","2002",7434
"290",1820,"Alstahaug","2003",7445
"291",1820,"Alstahaug","2004",7378
"292",1820,"Alstahaug","2005",7398
"293",1820,"Alstahaug","2006",7306
"294",1820,"Alstahaug","2007",7225
"295",1820,"Alstahaug","2008",7207
"296",1820,"Alstahaug","2009",7208
"297",1820,"Alstahaug","2010",7196
"298",1820,"Alstahaug","2011",7296
"299",1820,"Alstahaug","2012",7372
"300",1820,"Alstahaug","2013",7361
"301",1820,"Alstahaug","2014",7394
"302",1820,"Alstahaug","2015",7454
"303",1820,"Alstahaug","2016",7437
"304",1820,"Alstahaug","2017",7428
"305",1820,"Alstahaug","2018",7450
"306",1820,"Alstahaug","2019",7415
"307",1822,"Leirfjord","1986",2429
"308",1822,"Leirfjord","1987",2357
"309",1822,"Leirfjord","1988",2389
"310",1822,"Leirfjord","1989",2367
"311",1822,"Leirfjord","1990",2364
"312",1822,"Leirfjord","1991",2376
"313",1822,"Leirfjord","1992",2357
"314",1822,"Leirfjord","1993",2332
"315",1822,"Leirfjord","1994",2315
"316",1822,"Leirfjord","1995",2332
"317",1822,"Leirfjord","1996",2372
"318",1822,"Leirfjord","1997",2349
"319",1822,"Leirfjord","1998",2268
"320",1822,"Leirfjord","1999",2243
"321",1822,"Leirfjord","2000",2242
"322",1822,"Leirfjord","2001",2219
"323",1822,"Leirfjord","2002",2200
"324",1822,"Leirfjord","2003",2214
"325",1822,"Leirfjord","2004",2227
"326",1822,"Leirfjord","2005",2156
"327",1822,"Leirfjord","2006",2156
"328",1822,"Leirfjord","2007",2123
"329",1822,"Leirfjord","2008",2090
"330",1822,"Leirfjord","2009",2088
"331",1822,"Leirfjord","2010",2140
"332",1822,"Leirfjord","2011",2160
"333",1822,"Leirfjord","2012",2107
"334",1822,"Leirfjord","2013",2144
"335",1822,"Leirfjord","2014",2188
"336",1822,"Leirfjord","2015",2188
"337",1822,"Leirfjord","2016",2216
"338",1822,"Leirfjord","2017",2278
"339",1822,"Leirfjord","2018",2307
"340",1822,"Leirfjord","2019",2320
"341",1824,"Vefsn","1986",13189
"342",1824,"Vefsn","1987",13147
"343",1824,"Vefsn","1988",13196
"344",1824,"Vefsn","1989",13225
"345",1824,"Vefsn","1990",13286
"346",1824,"Vefsn","1991",13417
"347",1824,"Vefsn","1992",13427
"348",1824,"Vefsn","1993",13464
"349",1824,"Vefsn","1994",13565
"350",1824,"Vefsn","1995",13599
"351",1824,"Vefsn","1996",13699
"352",1824,"Vefsn","1997",13635
"353",1824,"Vefsn","1998",13585
"354",1824,"Vefsn","1999",13549
"355",1824,"Vefsn","2000",13553
"356",1824,"Vefsn","2001",13501
"357",1824,"Vefsn","2002",13484
"358",1824,"Vefsn","2003",13456
"359",1824,"Vefsn","2004",13473
"360",1824,"Vefsn","2005",13486
"361",1824,"Vefsn","2006",13440
"362",1824,"Vefsn","2007",13571
"363",1824,"Vefsn","2008",13424
"364",1824,"Vefsn","2009",13342
"365",1824,"Vefsn","2010",13388
"366",1824,"Vefsn","2011",13307
"367",1824,"Vefsn","2012",13258
"368",1824,"Vefsn","2013",13252
"369",1824,"Vefsn","2014",13286
"370",1824,"Vefsn","2015",13352
"371",1824,"Vefsn","2016",13427
"372",1824,"Vefsn","2017",13465
"373",1824,"Vefsn","2018",13448
"374",1824,"Vefsn","2019",13403
"375",1827,"Donna","1986",1966
"376",1827,"Donna","1987",1936
"377",1827,"Donna","1988",1860
"378",1827,"Donna","1989",1824
"379",1827,"Donna","1990",1787
"380",1827,"Donna","1991",1793
"381",1827,"Donna","1992",1786
"382",1827,"Donna","1993",1753
"383",1827,"Donna","1994",1737
"384",1827,"Donna","1995",1738
"385",1827,"Donna","1996",1693
"386",1827,"Donna","1997",1678
"387",1827,"Donna","1998",1635
"388",1827,"Donna","1999",1595
"389",1827,"Donna","2000",1582
"390",1827,"Donna","2001",1595
"391",1827,"Donna","2002",1556
"392",1827,"Donna","2003",1541
"393",1827,"Donna","2004",1543
"394",1827,"Donna","2005",1528
"395",1827,"Donna","2006",1507
"396",1827,"Donna","2007",1489
"397",1827,"Donna","2008",1463
"398",1827,"Donna","2009",1432
"399",1827,"Donna","2010",1431
"400",1827,"Donna","2011",1449
"401",1827,"Donna","2012",1433
"402",1827,"Donna","2013",1431
"403",1827,"Donna","2014",1420
"404",1827,"Donna","2015",1407
"405",1827,"Donna","2016",1402
"406",1827,"Donna","2017",1410
"407",1827,"Donna","2018",1403
"408",1827,"Donna","2019",1391
"409",1828,"Nesna","1986",1832
"410",1828,"Nesna","1987",1770
"411",1828,"Nesna","1988",1751
"412",1828,"Nesna","1989",1767
"413",1828,"Nesna","1990",1810
"414",1828,"Nesna","1991",1765
"415",1828,"Nesna","1992",1777
"416",1828,"Nesna","1993",1791
"417",1828,"Nesna","1994",1783
"418",1828,"Nesna","1995",1795
"419",1828,"Nesna","1996",1833
"420",1828,"Nesna","1997",1836
"421",1828,"Nesna","1998",1897
"422",1828,"Nesna","1999",1865
"423",1828,"Nesna","2000",1882
"424",1828,"Nesna","2001",1913
"425",1828,"Nesna","2002",1855
"426",1828,"Nesna","2003",1838
"427",1828,"Nesna","2004",1822
"428",1828,"Nesna","2005",1801
"429",1828,"Nesna","2006",1769
"430",1828,"Nesna","2007",1776
"431",1828,"Nesna","2008",1792
"432",1828,"Nesna","2009",1786
"433",1828,"Nesna","2010",1786
"434",1828,"Nesna","2011",1808
"435",1828,"Nesna","2012",1813
"436",1828,"Nesna","2013",1875
"437",1828,"Nesna","2014",1902
"438",1828,"Nesna","2015",1871
"439",1828,"Nesna","2016",1838
"440",1828,"Nesna","2017",1837
"441",1828,"Nesna","2018",1805
"442",1828,"Nesna","2019",1792
"443",1832,"Hemnes","1986",4935
"444",1832,"Hemnes","1987",4854
"445",1832,"Hemnes","1988",4870
"446",1832,"Hemnes","1989",4848
"447",1832,"Hemnes","1990",4821
"448",1832,"Hemnes","1991",4842
"449",1832,"Hemnes","1992",4832
"450",1832,"Hemnes","1993",4811
"451",1832,"Hemnes","1994",4881
"452",1832,"Hemnes","1995",4847
"453",1832,"Hemnes","1996",4787
"454",1832,"Hemnes","1997",4733
"455",1832,"Hemnes","1998",4703
"456",1832,"Hemnes","1999",4656
"457",1832,"Hemnes","2000",4689
"458",1832,"Hemnes","2001",4663
"459",1832,"Hemnes","2002",4580
"460",1832,"Hemnes","2003",4551
"461",1832,"Hemnes","2004",4562
"462",1832,"Hemnes","2005",4566
"463",1832,"Hemnes","2006",4542
"464",1832,"Hemnes","2007",4510
"465",1832,"Hemnes","2008",4478
"466",1832,"Hemnes","2009",4527
"467",1832,"Hemnes","2010",4584
"468",1832,"Hemnes","2011",4600
"469",1832,"Hemnes","2012",4585
"470",1832,"Hemnes","2013",4620
"471",1832,"Hemnes","2014",4553
"472",1832,"Hemnes","2015",4528
"473",1832,"Hemnes","2016",4486
"474",1832,"Hemnes","2017",4524
"475",1832,"Hemnes","2018",4503
"476",1832,"Hemnes","2019",4501
"477",1833,"Rana","1986",25219
"478",1833,"Rana","1987",25128
"479",1833,"Rana","1988",24891
"480",1833,"Rana","1989",24720
"481",1833,"Rana","1990",24646
"482",1833,"Rana","1991",24641
"483",1833,"Rana","1992",24850
"484",1833,"Rana","1993",24908
"485",1833,"Rana","1994",25018
"486",1833,"Rana","1995",25150
"487",1833,"Rana","1996",25236
"488",1833,"Rana","1997",25261
"489",1833,"Rana","1998",25193
"490",1833,"Rana","1999",25235
"491",1833,"Rana","2000",25255
"492",1833,"Rana","2001",25278
"493",1833,"Rana","2002",25350
"494",1833,"Rana","2003",25313
"495",1833,"Rana","2004",25309
"496",1833,"Rana","2005",25320
"497",1833,"Rana","2006",25355
"498",1833,"Rana","2007",25190
"499",1833,"Rana","2008",25092
"500",1833,"Rana","2009",25281
"501",1833,"Rana","2010",25282
"502",1833,"Rana","2011",25499
"503",1833,"Rana","2012",25652
"504",1833,"Rana","2013",25752
"505",1833,"Rana","2014",25943
"506",1833,"Rana","2015",26078
"507",1833,"Rana","2016",26039
"508",1833,"Rana","2017",26101
"509",1833,"Rana","2018",26230
"510",1833,"Rana","2019",26315
"511",1834,"Luroy","1986",2435
"512",1834,"Luroy","1987",2405
"513",1834,"Luroy","1988",2343
"514",1834,"Luroy","1989",2298
"515",1834,"Luroy","1990",2265
"516",1834,"Luroy","1991",2250
"517",1834,"Luroy","1992",2206
"518",1834,"Luroy","1993",2213
"519",1834,"Luroy","1994",2213
"520",1834,"Luroy","1995",2189
"521",1834,"Luroy","1996",2191
"522",1834,"Luroy","1997",2189
"523",1834,"Luroy","1998",2141
"524",1834,"Luroy","1999",2102
"525",1834,"Luroy","2000",2107
"526",1834,"Luroy","2001",2116
"527",1834,"Luroy","2002",2066
"528",1834,"Luroy","2003",2016
"529",1834,"Luroy","2004",2024
"530",1834,"Luroy","2005",2028
"531",1834,"Luroy","2006",1971
"532",1834,"Luroy","2007",1970
"533",1834,"Luroy","2008",1899
"534",1834,"Luroy","2009",1883
"535",1834,"Luroy","2010",1900
"536",1834,"Luroy","2011",1912
"537",1834,"Luroy","2012",1937
"538",1834,"Luroy","2013",1916
"539",1834,"Luroy","2014",1901
"540",1834,"Luroy","2015",1917
"541",1834,"Luroy","2016",1923
"542",1834,"Luroy","2017",1920
"543",1834,"Luroy","2018",1920
"544",1834,"Luroy","2019",1904
"545",1835,"Traena","1986",537
"546",1835,"Traena","1987",532
"547",1835,"Traena","1988",556
"548",1835,"Traena","1989",544
"549",1835,"Traena","1990",529
"550",1835,"Traena","1991",503
"551",1835,"Traena","1992",516
"552",1835,"Traena","1993",497
"553",1835,"Traena","1994",494
"554",1835,"Traena","1995",497
"555",1835,"Traena","1996",497
"556",1835,"Traena","1997",520
"557",1835,"Traena","1998",489
"558",1835,"Traena","1999",484
"559",1835,"Traena","2000",466
"560",1835,"Traena","2001",464
"561",1835,"Traena","2002",474
"562",1835,"Traena","2003",464
"563",1835,"Traena","2004",456
"564",1835,"Traena","2005",444
"565",1835,"Traena","2006",453
"566",1835,"Traena","2007",446
"567",1835,"Traena","2008",451
"568",1835,"Traena","2009",455
"569",1835,"Traena","2010",489
"570",1835,"Traena","2011",490
"571",1835,"Traena","2012",497
"572",1835,"Traena","2013",506
"573",1835,"Traena","2014",489
"574",1835,"Traena","2015",486
"575",1835,"Traena","2016",478
"576",1835,"Traena","2017",465
"577",1835,"Traena","2018",454
"578",1835,"Traena","2019",456
"579",1836,"Rodoy","1986",1893
"580",1836,"Rodoy","1987",1808
"581",1836,"Rodoy","1988",1793
"582",1836,"Rodoy","1989",1766
"583",1836,"Rodoy","1990",1743
"584",1836,"Rodoy","1991",1725
"585",1836,"Rodoy","1992",1707
"586",1836,"Rodoy","1993",1694
"587",1836,"Rodoy","1994",1672
"588",1836,"Rodoy","1995",1670
"589",1836,"Rodoy","1996",1677
"590",1836,"Rodoy","1997",1651
"591",1836,"Rodoy","1998",1619
"592",1836,"Rodoy","1999",1589
"593",1836,"Rodoy","2000",1570
"594",1836,"Rodoy","2001",1530
"595",1836,"Rodoy","2002",1509
"596",1836,"Rodoy","2003",1462
"597",1836,"Rodoy","2004",1441
"598",1836,"Rodoy","2005",1443
"599",1836,"Rodoy","2006",1376
"600",1836,"Rodoy","2007",1343
"601",1836,"Rodoy","2008",1314
"602",1836,"Rodoy","2009",1292
"603",1836,"Rodoy","2010",1281
"604",1836,"Rodoy","2011",1294
"605",1836,"Rodoy","2012",1320
"606",1836,"Rodoy","2013",1310
"607",1836,"Rodoy","2014",1305
"608",1836,"Rodoy","2015",1269
"609",1836,"Rodoy","2016",1268
"610",1836,"Rodoy","2017",1267
"611",1836,"Rodoy","2018",1249
"612",1836,"Rodoy","2019",1238
"613",1837,"Meloy","1986",7007
"614",1837,"Meloy","1987",6959
"615",1837,"Meloy","1988",7012
"616",1837,"Meloy","1989",7087
"617",1837,"Meloy","1990",7111
"618",1837,"Meloy","1991",7082
"619",1837,"Meloy","1992",7086
"620",1837,"Meloy","1993",7108
"621",1837,"Meloy","1994",7038
"622",1837,"Meloy","1995",7000
"623",1837,"Meloy","1996",6934
"624",1837,"Meloy","1997",6931
"625",1837,"Meloy","1998",6833
"626",1837,"Meloy","1999",6763
"627",1837,"Meloy","2000",6796
"628",1837,"Meloy","2001",6813
"629",1837,"Meloy","2002",6830
"630",1837,"Meloy","2003",6845
"631",1837,"Meloy","2004",6772
"632",1837,"Meloy","2005",6759
"633",1837,"Meloy","2006",6715
"634",1837,"Meloy","2007",6663
"635",1837,"Meloy","2008",6622
"636",1837,"Meloy","2009",6641
"637",1837,"Meloy","2010",6639
"638",1837,"Meloy","2011",6650
"639",1837,"Meloy","2012",6657
"640",1837,"Meloy","2013",6582
"641",1837,"Meloy","2014",6491
"642",1837,"Meloy","2015",6454
"643",1837,"Meloy","2016",6471
"644",1837,"Meloy","2017",6435
"645",1837,"Meloy","2018",6346
"646",1837,"Meloy","2019",6331
"647",1838,"Gildeskal","1986",2713
"648",1838,"Gildeskal","1987",2673
"649",1838,"Gildeskal","1988",2639
"650",1838,"Gildeskal","1989",2591
"651",1838,"Gildeskal","1990",2594
"652",1838,"Gildeskal","1991",2571
"653",1838,"Gildeskal","1992",2569
"654",1838,"Gildeskal","1993",2512
"655",1838,"Gildeskal","1994",2505
"656",1838,"Gildeskal","1995",2515
"657",1838,"Gildeskal","1996",2494
"658",1838,"Gildeskal","1997",2458
"659",1838,"Gildeskal","1998",2419
"660",1838,"Gildeskal","1999",2374
"661",1838,"Gildeskal","2000",2351
"662",1838,"Gildeskal","2001",2268
"663",1838,"Gildeskal","2002",2276
"664",1838,"Gildeskal","2003",2220
"665",1838,"Gildeskal","2004",2215
"666",1838,"Gildeskal","2005",2178
"667",1838,"Gildeskal","2006",2107
"668",1838,"Gildeskal","2007",2081
"669",1838,"Gildeskal","2008",2046
"670",1838,"Gildeskal","2009",2053
"671",1838,"Gildeskal","2010",1996
"672",1838,"Gildeskal","2011",2020
"673",1838,"Gildeskal","2012",2000
"674",1838,"Gildeskal","2013",2006
"675",1838,"Gildeskal","2014",2023
"676",1838,"Gildeskal","2015",2014
"677",1838,"Gildeskal","2016",2043
"678",1838,"Gildeskal","2017",2024
"679",1838,"Gildeskal","2018",1998
"680",1838,"Gildeskal","2019",1978
"681",1840,"Saltdal","1986",5274
"682",1840,"Saltdal","1987",5228
"683",1840,"Saltdal","1988",5248
"684",1840,"Saltdal","1989",5198
"685",1840,"Saltdal","1990",5190
"686",1840,"Saltdal","1991",5163
"687",1840,"Saltdal","1992",5155
"688",1840,"Saltdal","1993",5125
"689",1840,"Saltdal","1994",5161
"690",1840,"Saltdal","1995",5150
"691",1840,"Saltdal","1996",5082
"692",1840,"Saltdal","1997",5067
"693",1840,"Saltdal","1998",5013
"694",1840,"Saltdal","1999",4942
"695",1840,"Saltdal","2000",4887
"696",1840,"Saltdal","2001",4874
"697",1840,"Saltdal","2002",4863
"698",1840,"Saltdal","2003",4834
"699",1840,"Saltdal","2004",4823
"700",1840,"Saltdal","2005",4800
"701",1840,"Saltdal","2006",4751
"702",1840,"Saltdal","2007",4688
"703",1840,"Saltdal","2008",4710
"704",1840,"Saltdal","2009",4727
"705",1840,"Saltdal","2010",4692
"706",1840,"Saltdal","2011",4672
"707",1840,"Saltdal","2012",4710
"708",1840,"Saltdal","2013",4745
"709",1840,"Saltdal","2014",4690
"710",1840,"Saltdal","2015",4734
"711",1840,"Saltdal","2016",4700
"712",1840,"Saltdal","2017",4702
"713",1840,"Saltdal","2018",4691
"714",1840,"Saltdal","2019",4657
"715",1841,"Fauske","1986",10054
"716",1841,"Fauske","1987",10063
"717",1841,"Fauske","1988",10072
"718",1841,"Fauske","1989",10108
"719",1841,"Fauske","1990",10017
"720",1841,"Fauske","1991",10000
"721",1841,"Fauske","1992",9996
"722",1841,"Fauske","1993",9923
"723",1841,"Fauske","1994",9897
"724",1841,"Fauske","1995",9962
"725",1841,"Fauske","1996",9925
"726",1841,"Fauske","1997",9769
"727",1841,"Fauske","1998",9729
"728",1841,"Fauske","1999",9613
"729",1841,"Fauske","2000",9632
"730",1841,"Fauske","2001",9657
"731",1841,"Fauske","2002",9627
"732",1841,"Fauske","2003",9528
"733",1841,"Fauske","2004",9627
"734",1841,"Fauske","2005",9549
"735",1841,"Fauske","2006",9551
"736",1841,"Fauske","2007",9465
"737",1841,"Fauske","2008",9480
"738",1841,"Fauske","2009",9477
"739",1841,"Fauske","2010",9552
"740",1841,"Fauske","2011",9533
"741",1841,"Fauske","2012",9513
"742",1841,"Fauske","2013",9513
"743",1841,"Fauske","2014",9556
"744",1841,"Fauske","2015",9622
"745",1841,"Fauske","2016",9604
"746",1841,"Fauske","2017",9729
"747",1841,"Fauske","2018",9775
"748",1841,"Fauske","2019",9760
"749",1845,"Sorfold","1986",3017
"750",1845,"Sorfold","1987",2977
"751",1845,"Sorfold","1988",2900
"752",1845,"Sorfold","1989",2872
"753",1845,"Sorfold","1990",2820
"754",1845,"Sorfold","1991",2826
"755",1845,"Sorfold","1992",2781
"756",1845,"Sorfold","1993",2708
"757",1845,"Sorfold","1994",2676
"758",1845,"Sorfold","1995",2630
"759",1845,"Sorfold","1996",2573
"760",1845,"Sorfold","1997",2536
"761",1845,"Sorfold","1998",2485
"762",1845,"Sorfold","1999",2431
